FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
AAL50,N723AN,A9AEBE,B77W,AAL,KDFW,EGLL,2020-03-14T00:05:00Z,2020-03-14T00:09:00Z,2020-03-14T08:43:11Z
AZU8756,PRANZ,E4941C,A339,AZU,SBKP,LPPR,2020-03-14T00:05:00Z,2020-03-14T00:02:00Z,2020-03-14T09:52:16Z
FIA132,ER00005,504E57,A320,FIA,UUWW,LUKK,2020-03-14T00:10:00Z,2020-03-14T00:20:00Z,2020-03-14T02:12:00Z
WIF78C,LNILS,NA,DH8A,WIF,ENVD,ENKR,2020-03-14T00:10:00Z,2020-03-14T00:16:00Z,2020-03-14T00:35:11Z
TAY4128,OOTFC,NA,B752,TAY,LFPG,LFML,2020-03-14T00:10:00Z,2020-03-14T00:11:00Z,2020-03-14T01:26:21Z
BRU9205,EW437PA,51008D,B738,BRU,UMMS,HESH,2020-03-14T00:10:00Z,2020-03-14T00:04:00Z,2020-03-14T03:52:47Z
TVS5C,OKHEU,49D357,A320,TVS,LKPR,HEGN,2020-03-14T00:10:00Z,2020-03-14T00:13:00Z,2020-03-14T04:03:29Z
EWG1185,OOSFK,44CCCB,A333,EWG,KMIA,EDDL,2020-03-14T00:10:00Z,2020-03-14T00:46:56Z,2020-03-14T09:12:16Z
PGT1723,TCCPC,4B8E03,B738,PGT,UKBB,LTAC,2020-03-14T00:10:00Z,2020-03-14T00:05:00Z,2020-03-14T02:05:00Z
DLH2593,DAXGA,3C15BD,A332,DLH,MDLR,EDDM,2020-03-14T00:10:00Z,2020-03-14T00:18:34Z,2020-03-14T08:57:49Z
ACA862,CFIVS,C01755,B77W,ACA,CYYZ,EGLL,2020-03-14T00:10:00Z,2020-03-14T00:05:00Z,2020-03-14T06:39:26Z
IBE6124,ECLUX,344344,A333,IBE,KMIA,LEMD,2020-03-14T00:10:00Z,2020-03-14T00:55:00Z,2020-03-14T09:41:58Z
QTR756,A7BBH,06A07E,B77L,QTR,KATL,OTHH,2020-03-14T00:10:00Z,2020-03-14T00:13:00Z,2020-03-14T13:12:47Z
CIG1877,VPBGT,42426E,E35L,ZZZ,UUWW,EGGW,2020-03-14T00:10:00Z,2020-03-14T00:02:00Z,2020-03-14T04:03:25Z
BAW71F,GBYGE,40073D,B744,BAW,KSFO,EGLL,2020-03-14T00:10:00Z,2020-03-14T00:21:00Z,2020-03-14T09:56:47Z
TOM493,9HSUN,4D2126,A343,TOM,EGKK,EGBB,2020-03-14T00:10:00Z,2020-03-13T23:50:00Z,2020-03-14T00:38:58Z
DAL404,N198DN,A1863B,B763,DAL,KBOS,LFPG,2020-03-14T00:11:00Z,2020-03-14T00:09:00Z,2020-03-14T06:42:52Z
AFL2119,RA89042,155BD2,SU95,AFL,EVRA,UUEE,2020-03-14T00:15:00Z,2020-03-14T00:19:00Z,2020-03-14T01:55:00Z
JMP803,DCULT,3CF601,D228,JMP,LIPE,EDFM,2020-03-14T00:15:00Z,2020-03-14T00:05:00Z,2020-03-14T02:00:12Z
SXD8N,DASXX,3C0A5A,B738,SXD,LTAF,EDDF,2020-03-14T00:15:00Z,2020-03-14T00:27:00Z,2020-03-14T04:22:45Z
SZN403,9HSZN,4D21C5,A339,ZZZ,GOBD,LFPG,2020-03-14T00:15:00Z,2020-03-14T00:37:58Z,2020-03-14T05:50:08Z
FDB4AH,A6FES,8963B5,B738,FDB,URMM,OMDB,2020-03-14T00:15:00Z,2020-03-14T00:12:00Z,2020-03-14T03:38:51Z
PUE302,ECNBU,34618E,A343,PUE,SPJC,LEMD,2020-03-14T00:15:00Z,2020-03-14T00:18:00Z,2020-03-14T11:26:42Z
TAY4123,FGIXC,NA,B733,TAY,LFPG,LFBO,2020-03-14T00:15:00Z,2020-03-14T00:15:00Z,2020-03-14T01:21:09Z
NAX8MU,LNLNO,47C968,B789,NAX,KFLL,LFPG,2020-03-14T00:15:00Z,2020-03-14T00:43:00Z,2020-03-14T09:07:46Z
TAP1510,CSTVF,4952C6,A20N,TAP,DIAP,LPPT,2020-03-14T00:15:00Z,2020-03-14T00:04:00Z,2020-03-14T05:05:46Z
HES6811,TCOEA,4BBCA1,A321,HES,HEGN,EDDP,2020-03-14T00:15:00Z,2020-03-14T00:03:00Z,2020-03-14T04:53:23Z
OCTNE52,71437S,NA,K35R,ZZZ,LTAG,LTAG,2020-03-14T00:15:00Z,2020-03-14T00:12:00Z,2020-03-14T05:00:00Z
MSR542,SUGCF,0100A3,A332,MSR,OJAI,LTFM,2020-03-14T00:15:00Z,2020-03-14T01:20:05Z,2020-03-14T04:13:00Z
ANZ2,ZKOKP,C81E05,B77W,ANZ,KLAX,EGLL,2020-03-14T00:15:00Z,2020-03-14T00:28:00Z,2020-03-14T10:17:22Z
BAW61T,GVIIP,4006C2,B772,BAW,KTPA,EGKK,2020-03-14T00:15:00Z,2020-03-14T01:44:00Z,2020-03-14T09:45:57Z
AAL174,N752AN,AA2184,B772,AAL,KRDU,EGLL,2020-03-14T00:15:00Z,2020-03-14T00:15:00Z,2020-03-14T07:02:53Z
DAL30,N838MH,AB772D,B764,DAL,KATL,EGLL,2020-03-14T00:18:00Z,2020-03-14T01:44:00Z,2020-03-14T09:52:17Z
SZN405,6VANB,0701A1,A339,ZZZ,GOBD,LFML,2020-03-14T00:20:00Z,2020-03-14T00:31:55Z,2020-03-14T05:02:30Z
FWI45P,FHUNO,39D1AE,A332,FWI,TFFR,LFPO,2020-03-14T00:20:00Z,2020-03-14T00:43:08Z,2020-03-14T08:25:11Z
PGT7758,TCNBA,4BB841,A20N,PGT,OLBA,LTFJ,2020-03-14T00:20:00Z,2020-03-14T00:16:46Z,2020-03-14T02:04:00Z
UAL81,N662UA,A8BD6A,B763,UAL,KEWR,EGCC,2020-03-14T00:20:00Z,2020-03-14T00:15:00Z,2020-03-14T06:31:06Z
CRL925,FHSEA,39C880,B744,CRL,TFFF,LFPO,2020-03-14T00:20:00Z,2020-03-14T00:40:35Z,2020-03-14T08:05:33Z
CSN463,B2028,780DAA,B77L,CSN,ZSPD,EDDF,2020-03-14T00:20:00Z,2020-03-14T00:11:37Z,2020-03-14T11:41:04Z
TFL336,PHTFM,48506D,B788,TFL,MMUN,EHAM,2020-03-14T00:20:00Z,2020-03-14T00:23:37Z,2020-03-14T09:22:15Z
SVR821,VPBBG,42430A,A319,SVR,USSS,LKPR,2020-03-14T00:20:00Z,2020-03-14T00:35:00Z,2020-03-14T05:08:14Z
TVS7D,OKTSI,49D369,B739,TVS,LKPR,HEMA,2020-03-14T00:20:00Z,2020-03-14T00:39:00Z,2020-03-14T04:39:32Z
HES6839,TCOEC,4BBCA3,A321,HES,HEGN,EDDT,2020-03-14T00:20:00Z,2020-03-14T00:23:00Z,2020-03-14T05:17:33Z
HES6817,TCOBY,NA,A321,HES,HEGN,EDDS,2020-03-14T00:20:00Z,2020-03-14T00:08:00Z,2020-03-14T05:01:19Z
HES4813,TCODA,4BBC81,A320,HES,HEMA,EDDM,2020-03-14T00:20:00Z,2020-03-14T00:17:49Z,2020-03-14T04:52:55Z
TAP242,CSTUQ,4952B1,A339,TAP,KORD,LPPT,2020-03-14T00:20:00Z,2020-03-14T00:06:00Z,2020-03-14T07:36:28Z
BAW282,GBYGF,40073E,B744,BAW,KLAX,EGLL,2020-03-14T00:20:00Z,2020-03-14T00:22:00Z,2020-03-14T09:58:41Z
UAL120,N76055,AA44AD,B764,UAL,KEWR,LEBL,2020-03-14T00:20:00Z,2020-03-14T01:28:00Z,2020-03-14T08:39:22Z
ETH407,ETATL,040128,B788,ETH,OLBA,HAAB,2020-03-14T00:20:00Z,2020-03-14T00:32:00Z,2020-03-14T04:18:13Z
DAL44,N813NW,AB15C2,A333,DAL,KJFK,EIDW,2020-03-14T00:22:00Z,2020-03-14T00:32:00Z,2020-03-14T07:06:38Z
DAL258,N828NW,AB4FD4,A333,DAL,KBOS,EHAM,2020-03-14T00:24:00Z,2020-03-14T00:33:00Z,2020-03-14T07:03:04Z
NPT5629,GJMCJ,NA,B734,NPT,LFPG,LFBO,2020-03-14T00:25:00Z,2020-03-14T00:12:00Z,2020-03-14T01:24:00Z
NPT5745,GJMCB,NA,B734,NPT,LFPG,LFMT,2020-03-14T00:25:00Z,2020-03-14T00:22:00Z,2020-03-14T01:40:13Z
WZZ3798,HALPX,471EA9,A320,WZZ,EGGW,LUKK,2020-03-14T00:25:00Z,2020-03-14T00:12:00Z,2020-03-14T02:57:00Z
FPO843T,FGZTB,NA,B733,FPO,LFPG,LFLL,2020-03-14T00:25:00Z,2020-03-14T00:27:00Z,2020-03-14T01:23:19Z
UAE9934,A6EFF,89616C,B77L,UAE,EKCH,OMDW,2020-03-14T00:25:00Z,2020-03-14T00:16:00Z,2020-03-14T06:09:00Z
VLJ26AD,FHAJD,398123,C525,VLJ,LHBP,LFPB,2020-03-14T00:25:00Z,2020-03-14T00:18:06Z,2020-03-14T03:05:06Z
AFL103,VQBIL,424403,B77W,AFL,KJFK,UUEE,2020-03-14T00:25:00Z,2020-03-14T00:51:00Z,2020-03-14T09:20:25Z
ACA832,CFRSA,C02EB9,B789,ACA,CYUL,EBBR,2020-03-14T00:25:00Z,2020-03-14T00:22:00Z,2020-03-14T06:37:58Z
TAP088,CSTUE,4952A5,A339,TAP,SBGR,LPPT,2020-03-14T00:25:00Z,2020-03-14T00:24:00Z,2020-03-14T09:38:32Z
BAW176A,GCIVS,4006A9,B744,BAW,KJFK,EGLL,2020-03-14T00:25:00Z,2020-03-14T00:41:00Z,2020-03-14T06:57:20Z
BAW17V,GCIVK,400613,B744,BAW,KDEN,EGLL,2020-03-14T00:25:00Z,2020-03-14T01:02:00Z,2020-03-14T09:21:36Z
UAL64,N59053,A7A08A,B764,UAL,KEWR,LPPT,2020-03-14T00:25:00Z,2020-03-14T00:30:00Z,2020-03-14T07:04:10Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-03-14T00:30:00Z,2020-03-14T00:40:00Z,2020-03-14T01:28:59Z
N605VV,N605VV,A7DBC1,CL60,ZZZ,CYQX,LFPB,2020-03-14T00:30:00Z,2020-03-14T00:25:05Z,2020-03-14T05:13:31Z
VJT972,9HVJX,4D2139,GLEX,VJT,KBOS,LSZR,2020-03-14T00:30:00Z,2020-03-14T00:29:00Z,2020-03-14T07:14:00Z
SVR5091,VQBGY,42444B,A321,SVR,UUDD,OMDW,2020-03-14T00:30:00Z,2020-03-14T00:30:00Z,2020-03-14T05:20:58Z
AAR791,HL7413,71BC13,B744,AAR,RKSI,LOWW,2020-03-14T00:30:00Z,2020-03-14T00:44:00Z,2020-03-14T11:35:34Z
THY1LC,TCJVY,NA,B738,THY,UBBB,LTAC,2020-03-14T00:30:00Z,2020-03-14T00:23:00Z,2020-03-14T02:38:00Z
EIN1HL,EILRC,4CA9BC,A21N,EIN,KBOS,EINN,2020-03-14T00:30:00Z,2020-03-14T00:43:00Z,2020-03-14T06:05:38Z
ABR1551,EISTM,4CA8AD,B734,ABR,EGNX,EDDP,2020-03-14T00:30:00Z,2020-03-14T00:28:00Z,2020-03-14T02:20:28Z
TFL378,PHTFK,48506B,B788,TFL,TNCC,EHAM,2020-03-14T00:30:00Z,2020-03-14T00:28:17Z,2020-03-14T09:01:40Z
KLM461,PHBXS,48418D,B739,KLM,LCLK,LLBG,2020-03-14T00:30:00Z,2020-03-14T00:24:00Z,2020-03-14T01:13:00Z
DFC87M,OKMAR,49D257,C25A,DFC,UKOO,LKPR,2020-03-14T00:30:00Z,2020-03-14T00:08:00Z,2020-03-14T02:31:46Z
PGT1682,TCCRB,4B8E42,B738,PGT,EDDK,LTAC,2020-03-14T00:30:00Z,2020-03-14T00:49:00Z,2020-03-14T03:54:00Z
AFR333,FGSQY,394A18,B77W,AFR,KBOS,LFPG,2020-03-14T00:30:00Z,2020-03-14T00:35:00Z,2020-03-14T06:53:44Z
AFR651,FGSQE,394A04,B77W,AFR,MMUN,LFPG,2020-03-14T00:30:00Z,2020-03-14T00:54:38Z,2020-03-14T09:56:26Z
QTR8446,A7BFF,06A0DF,B77L,QTR,EGSS,EBLG,2020-03-14T00:30:00Z,2020-03-14T00:27:00Z,2020-03-14T01:21:29Z
HES6813,TCOBK,4BBC4B,A321,HES,HEGN,EDDM,2020-03-14T00:30:00Z,2020-03-14T00:12:00Z,2020-03-14T04:43:40Z
BCS93C,GDHKP,407493,B752,BCS,EDDP,EGNX,2020-03-14T00:30:00Z,2020-03-14T00:27:00Z,2020-03-14T02:13:46Z
IBE2601,ECMOU,345318,A332,IBE,LEBL,SAEZ,2020-03-14T00:30:00Z,2020-03-14T00:28:00Z,2020-03-14T13:29:40Z
DJT101,FHNCO,39B44E,A21N,DJT,KEWR,LFPO,2020-03-14T00:30:00Z,2020-03-14T00:09:00Z,2020-03-14T07:12:57Z
BCS73D,GDHKN,407435,B752,BCS,EGNX,EDDP,2020-03-14T00:30:00Z,2020-03-14T00:36:00Z,2020-03-14T02:05:50Z
QTR726,A7BEN,06A2B2,B77W,QTR,KORD,OTHH,2020-03-14T00:30:00Z,2020-03-14T00:21:00Z,2020-03-14T13:07:24Z
NRS18U,GCKWP,4075C2,B789,NRS,KJFK,EGKK,2020-03-14T00:30:00Z,2020-03-14T00:43:00Z,2020-03-14T07:14:22Z
IAM4610,MM62183,NA,C30J,IAM,LIPC,LIME,2020-03-14T00:30:00Z,2020-03-14T00:54:00Z,2020-03-14T01:38:14Z
AFR019,FGSPZ,3949F9,B772,AFR,KJFK,LFPO,2020-03-14T00:30:00Z,2020-03-14T00:39:00Z,2020-03-14T07:37:31Z
BAW25K,GVIIR,4006C3,B772,BAW,MKJP,EGKK,2020-03-14T00:30:00Z,2020-03-14T00:42:38Z,2020-03-14T09:18:40Z
BAW66V,GCIVZ,4006B0,B744,BAW,KPHL,EGLL,2020-03-14T00:30:00Z,2020-03-14T00:59:00Z,2020-03-14T07:38:32Z
AAL38,N735AT,A9DDB0,B77W,AAL,KMIA,EGLL,2020-03-14T00:30:00Z,2020-03-14T00:57:00Z,2020-03-14T09:31:18Z
BLUE21,00366S,AE0505,K35R,ZZZ,KWRI,LGSA,2020-03-14T00:33:00Z,2020-03-14T00:56:00Z,2020-03-14T10:05:42Z
UAL36,N13113,A0817F,B752,UAL,KEWR,EGPH,2020-03-14T00:34:00Z,2020-03-14T02:10:00Z,2020-03-14T08:04:58Z
BRU740,EW400PO,NA,E195,BRU,UBBB,UMMS,2020-03-14T00:35:00Z,2020-03-14T00:26:00Z,2020-03-14T03:55:00Z
RCH425,00221A,AE4F15,C17,RCH,KDOV,ETAD,2020-03-14T00:35:00Z,2020-03-14T01:48:00Z,2020-03-14T09:20:00Z
PGT94Q,TCRBA,4BC841,A21N,PGT,EDDK,LTFJ,2020-03-14T00:35:00Z,2020-03-14T00:35:00Z,2020-03-14T03:23:00Z
FPO701,FGZTI,NA,B734,FPO,LFPG,LFML,2020-03-14T00:35:00Z,2020-03-14T00:39:00Z,2020-03-14T02:00:03Z
KTK3601,VQBAL,424439,B738,KTK,UUOO,OMDW,2020-03-14T00:35:00Z,2020-03-14T00:35:00Z,2020-03-14T05:03:19Z
THY9EH,TCJVR,4BAAD2,B738,THY,UKOO,LTFM,2020-03-14T00:35:00Z,2020-03-14T00:19:00Z,2020-03-14T01:41:30Z
THY8DM,TCJSM,4BAA6D,A321,THY,OJAI,LTFM,2020-03-14T00:35:00Z,2020-03-14T00:41:10Z,2020-03-14T02:48:00Z
BOX485,DAALK,3C458B,B77L,BOX,KDFW,EDDF,2020-03-14T00:35:00Z,2020-03-14T01:34:00Z,2020-03-14T10:09:48Z
VIR78,GVWND,4074FE,A332,VIR,TBPB,EGCC,2020-03-14T00:35:00Z,2020-03-14T00:39:55Z,2020-03-14T08:26:17Z
VIR90R,GVMNK,407545,A332,VIR,TLPL,EGKK,2020-03-14T00:35:00Z,2020-03-14T01:01:02Z,2020-03-14T08:50:34Z
DLH447,DABVX,3C4AD8,B744,DLH,KDEN,EDDF,2020-03-14T00:35:00Z,2020-03-14T01:26:00Z,2020-03-14T10:05:47Z
DAL154,N816NW,AB20E7,A333,DAL,KBOS,EIDW,2020-03-14T00:35:00Z,2020-03-14T00:57:00Z,2020-03-14T07:01:09Z
UAL23,N12010,A05646,B78X,UAL,KEWR,EIDW,2020-03-14T00:35:00Z,2020-03-14T02:38:00Z,2020-03-14T08:15:56Z
AVA046,N796AV,AACE63,B788,AVA,SKBO,LEMD,2020-03-14T00:37:00Z,2020-03-14T01:07:14Z,2020-03-14T10:05:58Z
BRU738,EW253PA,NA,B735,BRU,UGSB,UMMS,2020-03-14T00:40:00Z,2020-03-14T00:28:00Z,2020-03-14T03:18:00Z
DLH693,DAIUF,3C66A6,A320,DLH,OJAI,EDDF,2020-03-14T00:40:00Z,2020-03-14T00:43:00Z,2020-03-14T05:21:10Z
TOM937P,GTAWJ,4066D1,B738,TOM,EGKK,EGCC,2020-03-14T00:40:00Z,2020-03-14T00:27:00Z,2020-03-14T01:21:15Z
PGT393,TCDCA,NA,A320,PGT,URMM,LTFJ,2020-03-14T00:40:00Z,2020-03-14T00:31:00Z,2020-03-14T02:30:00Z
SIA51,9VSMK,76CDAB,A359,SIA,KIAH,EGCC,2020-03-14T00:40:00Z,2020-03-14T00:37:00Z,2020-03-14T08:38:05Z
DAL48,N187DN,A15B05,B763,DAL,KJFK,EHAM,2020-03-14T00:40:00Z,2020-03-14T00:49:00Z,2020-03-14T07:46:51Z
TAP236,CSTUI,4952A9,A339,TAP,KSFO,LPPT,2020-03-14T00:40:00Z,2020-03-14T01:28:00Z,2020-03-14T11:39:36Z
DAL476,N802NW,AAEA8C,A333,DAL,KJFK,LEBL,2020-03-14T00:41:00Z,2020-03-14T00:54:00Z,2020-03-14T08:16:31Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-03-14T00:45:00Z,2020-03-14T00:48:00Z,2020-03-14T01:58:09Z
MLD832,ERAXR,504E55,A321,MLD,EIDW,LUKK,2020-03-14T00:45:00Z,2020-03-14T00:34:00Z,2020-03-14T03:47:00Z
DLH613,DAIDA,3C6481,A321,DLH,UBBB,EDDF,2020-03-14T00:45:00Z,2020-03-14T00:36:00Z,2020-03-14T06:01:06Z
SVA9053,HZMF6,71022B,B739,SVA,EINN,OERK,2020-03-14T00:45:00Z,2020-03-14T00:36:00Z,2020-03-14T07:21:25Z
FWI43M,FORLY,3A4578,A333,FWI,TFFR,LFPO,2020-03-14T00:45:00Z,2020-03-14T01:21:53Z,2020-03-14T09:08:02Z
SWR23C,HBJHF,4B187F,A333,SWR,KJFK,LSGG,2020-03-14T00:45:00Z,2020-03-14T00:42:00Z,2020-03-14T08:06:37Z
SWR65,HBJNE,4B191A,B77W,SWR,KMIA,LSZH,2020-03-14T00:45:00Z,2020-03-14T01:02:00Z,2020-03-14T09:52:28Z
DLH485,DAIGM,3C64ED,A343,DLH,MPTO,EDDF,2020-03-14T00:45:00Z,2020-03-14T00:48:27Z,2020-03-14T10:49:15Z
THY1NX,TCJPR,NA,A320,THY,UGTB,LTFM,2020-03-14T00:45:00Z,2020-03-14T00:45:00Z,2020-03-14T02:59:00Z
AIC177,VTANK,8005F4,B788,AIC,VOBL,EGLL,2020-03-14T00:45:00Z,2020-03-14T00:54:00Z,2020-03-14T11:26:33Z
EIN88,EICJX,NA,B752,EIN,KMSP,EIDW,2020-03-14T00:45:00Z,2020-03-14T00:21:00Z,2020-03-14T07:23:15Z
UAL960,N16008,A0F427,B78X,UAL,KEWR,EDDF,2020-03-14T00:45:00Z,2020-03-14T01:25:00Z,2020-03-14T08:10:02Z
UTN4459,URAZD,5083F8,B763,UTN,UKBB,HESH,2020-03-14T00:45:00Z,2020-03-14T00:36:00Z,2020-03-14T04:04:28Z
ACA828,CGFAH,C051E4,A333,ACA,CYUL,LFLL,2020-03-14T00:45:00Z,2020-03-14T00:34:00Z,2020-03-14T07:28:12Z
BAW8,GSTBD,406590,B77W,BAW,RJTT,EGLL,2020-03-14T00:45:00Z,2020-03-14T00:50:00Z,2020-03-14T12:57:00Z
CMB545,N819AX,AB2AE1,B772,CMB,LBSF,KPOB,2020-03-14T00:45:00Z,2020-03-14T00:53:00Z,2020-03-14T12:20:57Z
CLX6995,LXVCB,4D0101,B748,CLX,UNNT,ELLX,2020-03-14T00:45:00Z,2020-03-14T01:01:00Z,2020-03-14T07:14:34Z
PGT1591,TCNCF,4BB866,A20N,PGT,LTAF,EDDL,2020-03-14T00:45:00Z,2020-03-14T00:51:00Z,2020-03-14T05:04:10Z
AMX001,XAADD,0D09EC,B789,AMX,MMMX,LEMD,2020-03-14T00:45:00Z,2020-03-14T01:27:04Z,2020-03-14T11:32:26Z
DAL58,N833MH,AB649A,B764,DAL,KBOS,EGLL,2020-03-14T00:49:00Z,2020-03-14T01:00:00Z,2020-03-14T07:23:53Z
P4GVV,P4GVV,4850BB,GLF5,ZZZ,KFLL,LKPR,2020-03-14T00:50:00Z,2020-03-14T01:17:00Z,2020-03-14T10:17:10Z
VKG4610,OYVKG,45D967,A333,VKG,ENVA,ENGM,2020-03-14T00:50:00Z,2020-03-14T00:44:00Z,2020-03-14T01:28:52Z
BAW262,GVIIF,4005BE,B772,BAW,OERK,EGLL,2020-03-14T00:50:00Z,2020-03-14T01:04:52Z,2020-03-14T08:14:05Z
KTK6101,VQBYO,424456,B739,KTK,URRP,OMDW,2020-03-14T00:50:00Z,2020-03-14T00:46:04Z,2020-03-14T04:44:30Z
SXD18Y,DASXY,3C0A5B,B738,SXD,LTAU,EDDL,2020-03-14T00:50:00Z,2020-03-14T01:00:00Z,2020-03-14T05:01:12Z
EVE826,ECNBO,346114,A359,EVE,MUHA,LEMD,2020-03-14T00:50:00Z,2020-03-14T01:30:01Z,2020-03-14T10:13:20Z
