FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
KLM724,PHAOE,484444,A332,KLM,MUHA,EHAM,2020-02-11T00:10:00Z,2020-02-11T00:40:38Z,2020-02-11T09:10:34Z
CFG749,DABUE,3C4AA5,B763,CFG,MKJS,EDDF,2020-02-11T00:10:00Z,2020-02-11T00:43:10Z,2020-02-11T09:35:17Z
AAR502,HL7755,71BF55,B772,AAR,LFPG,RKSI,2020-02-11T00:10:00Z,2020-02-11T00:12:00Z,2020-02-11T10:23:02Z
PGT1723,TCCPA,4B8E01,B738,PGT,UKBB,LTAC,2020-02-11T00:10:00Z,2020-02-11T00:09:00Z,2020-02-11T02:02:00Z
BCS93C,GDHKX,4004F5,B752,BCS,EDDP,EGNX,2020-02-11T00:10:00Z,2020-02-11T00:05:00Z,2020-02-11T02:05:09Z
IBE6124,ECJLE,342250,A346,IBE,KMIA,LEMD,2020-02-11T00:10:00Z,2020-02-11T00:06:00Z,2020-02-11T08:07:55Z
QTR756,A7BBF,06A076,B77L,QTR,KATL,OTHH,2020-02-11T00:10:00Z,2020-02-11T00:32:00Z,2020-02-11T12:32:50Z
BAW71F,GCIVV,4006AC,B744,BAW,KSFO,EGLL,2020-02-11T00:10:00Z,2020-02-11T00:22:00Z,2020-02-11T10:09:23Z
AAL92,N815AA,AB1BF0,B788,AAL,KPHL,LSZH,2020-02-11T00:10:00Z,2020-02-11T00:00:00Z,2020-02-11T06:52:47Z
AAL50,N734AR,A9D9F7,B77W,AAL,KDFW,EGLL,2020-02-11T00:10:00Z,2020-02-11T00:26:00Z,2020-02-11T08:36:14Z
AFL2119,RA89042,155BD2,SU95,AFL,EVRA,UUEE,2020-02-11T00:15:00Z,2020-02-11T00:06:00Z,2020-02-11T01:40:00Z
THY8AK,TCJTN,NA,A321,THY,ORBI,LTFM,2020-02-11T00:15:00Z,2020-02-10T23:50:01Z,2020-02-11T02:55:00Z
SZN403,9HSZN,4D21C5,A339,ZZZ,GOBD,LFPG,2020-02-11T00:15:00Z,2020-02-11T00:06:56Z,2020-02-11T05:55:54Z
TAY4123,FGIXU,NA,B734,TAY,LFPG,LFBO,2020-02-11T00:15:00Z,2020-02-11T00:30:00Z,2020-02-11T01:40:53Z
TAP1510,CSTNW,4951D7,A320,TAP,DIAP,LPPT,2020-02-11T00:15:00Z,2020-02-11T00:18:03Z,2020-02-11T05:37:25Z
BCS37B,DAEAJ,3C542A,A306,BCS,EBBR,EDDP,2020-02-11T00:15:00Z,2020-02-11T00:15:00Z,2020-02-11T01:28:07Z
DLH403,DABYP,3C4B30,B748,DLH,KEWR,EDDF,2020-02-11T00:15:00Z,2020-02-11T00:34:00Z,2020-02-11T07:02:41Z
AFR355,FGSPU,3949F4,B772,AFR,KSEA,LFPG,2020-02-11T00:15:00Z,2020-02-11T00:08:00Z,2020-02-11T09:28:57Z
OAE700,N423AX,A506DA,B763,OAE,LRBS,OAKB,2020-02-11T00:15:00Z,2020-02-11T00:17:00Z,2020-02-11T05:03:36Z
JSH655,HAJEV,471841,C650,JSH,LROP,LHBP,2020-02-11T00:15:00Z,2020-02-10T23:47:00Z,2020-02-11T01:11:48Z
ANZ2,ZKOKP,C81E05,B77W,ANZ,KLAX,EGLL,2020-02-11T00:15:00Z,2020-02-11T00:21:00Z,2020-02-11T09:49:20Z
PGT50Q,TCNCC,4BB863,A20N,PGT,EGSS,LTFJ,2020-02-11T00:17:00Z,2020-02-11T00:13:00Z,2020-02-11T03:01:12Z
RFF8054,NA,NA,IL76,ZZZ,HLLQ,OSLK,2020-02-11T00:17:00Z,2020-02-11T00:03:22Z,2020-02-11T02:40:25Z
PUE302,NA,NA,A346,PUE,SPJC,LEMD,2020-02-11T00:17:00Z,2020-02-11T00:41:08Z,2020-02-11T11:22:28Z
NPT4186,GNPTA,407477,B738,NPT,EDDV,EBLG,2020-02-11T00:20:00Z,2020-02-11T00:36:00Z,2020-02-11T01:28:09Z
SWN502,SEMAO,4AB42F,ATP,SWN,EGNX,EGAA,2020-02-11T00:20:00Z,2020-02-11T00:11:00Z,2020-02-11T01:30:21Z
RCH467,50005B,NA,C5M,RCH,KDOV,LERT,2020-02-11T00:20:00Z,2020-02-10T23:57:00Z,2020-02-11T06:39:00Z
DCAPB,DCAPB,3CC187,C560,ZZZ,EDDT,EDDV,2020-02-11T00:20:00Z,2020-02-10T23:58:00Z,2020-02-11T00:43:19Z
PGT667,TCNCH,NA,A20N,PGT,ORMM,LTFJ,2020-02-11T00:20:00Z,2020-02-10T23:53:08Z,2020-02-11T03:27:00Z
PGT1703,TCCRB,NA,B738,PGT,ORER,LTAC,2020-02-11T00:20:00Z,2020-02-11T00:10:51Z,2020-02-11T02:09:00Z
THY159,TCJPJ,4BAA0A,A320,THY,OEJN,LTFJ,2020-02-11T00:20:00Z,2020-02-11T00:14:00Z,2020-02-11T04:15:00Z
CRL925,FHSUN,39CA8D,B744,CRL,TFFF,LFPO,2020-02-11T00:20:00Z,2020-02-11T00:26:00Z,2020-02-11T07:54:29Z
UAL81,N654UA,A89D59,B763,UAL,KEWR,EGCC,2020-02-11T00:20:00Z,2020-02-11T00:23:00Z,2020-02-11T06:25:42Z
BAW282,GBYGE,40073D,B744,BAW,KLAX,EGLL,2020-02-11T00:20:00Z,2020-02-11T00:24:00Z,2020-02-11T09:50:24Z
WZZ85,HALWC,471F4A,A320,WZZ,LRTR,LYBE,2020-02-11T00:20:00Z,2020-02-11T00:33:00Z,2020-02-11T01:07:00Z
NPT5745,GJMCJ,NA,B734,NPT,LFPG,LFMT,2020-02-11T00:25:00Z,2020-02-11T00:19:00Z,2020-02-11T01:35:42Z
NPT5629,GJMCB,NA,B734,NPT,LFPG,LFBO,2020-02-11T00:25:00Z,2020-02-11T00:32:00Z,2020-02-11T01:49:29Z
WUK4SJ,HALPW,471EA8,A320,WUK,EGGW,LUKK,2020-02-11T00:25:00Z,2020-02-11T00:27:00Z,2020-02-11T03:02:08Z
MSA56B,EIGHC,NA,B734,MSA,LIPO,LIBD,2020-02-11T00:25:00Z,2020-02-11T00:24:00Z,2020-02-11T01:27:35Z
CFG025,DABOJ,3C49EA,B753,CFG,HEGN,EDDM,2020-02-11T00:25:00Z,2020-02-11T00:41:40Z,2020-02-11T05:35:11Z
EDW35Y,HBJHR,4B188B,A333,EDW,MDPC,LSZH,2020-02-11T00:25:00Z,2020-02-11T01:34:57Z,2020-02-11T09:15:54Z
LWA101,5AWLB,018087,A319,ZZZ,LTFM,HLLM,2020-02-11T00:25:00Z,2020-02-11T00:16:00Z,2020-02-11T03:43:02Z
DLH1307,DAIPR,3C6612,A320,DLH,OLBA,EDDF,2020-02-11T00:25:00Z,2020-02-11T00:23:00Z,2020-02-11T05:14:39Z
TAP1522,CSTVC,4952C3,A20N,TAP,DGAA,LPPT,2020-02-11T00:25:00Z,2020-02-11T00:18:00Z,2020-02-11T05:41:39Z
DLH485,DAIGV,3C64F6,A343,DLH,MPTO,EDDF,2020-02-11T00:25:00Z,2020-02-11T00:25:52Z,2020-02-11T10:24:50Z
TAP088,CSTUB,4952A2,A339,TAP,SBGR,LPPT,2020-02-11T00:25:00Z,2020-02-11T00:33:00Z,2020-02-11T10:00:04Z
ACA832,CFVND,C038CA,B789,ACA,CYUL,EBBR,2020-02-11T00:25:00Z,2020-02-11T00:49:00Z,2020-02-11T06:50:49Z
AFL103,VPBGC,4242A2,B77W,AFL,KJFK,UUEE,2020-02-11T00:25:00Z,2020-02-11T00:27:00Z,2020-02-11T09:05:29Z
BAW61T,GVIIU,400772,B772,BAW,KTPA,EGKK,2020-02-11T00:25:00Z,2020-02-11T00:56:00Z,2020-02-11T08:32:48Z
DAL90,N830MH,AB5975,B764,DAL,KATL,EDDL,2020-02-11T00:25:00Z,2020-02-11T00:51:00Z,2020-02-11T08:28:48Z
BAW17V,GCIVB,400551,B744,BAW,KDEN,EGLL,2020-02-11T00:25:00Z,2020-02-11T01:45:00Z,2020-02-11T09:37:59Z
AAL174,N771AN,AA6CCB,B772,AAL,KRDU,EGLL,2020-02-11T00:25:00Z,2020-02-11T00:33:00Z,2020-02-11T07:08:33Z
DAL258,N819NW,AB2C0C,A333,DAL,KBOS,EHAM,2020-02-11T00:27:00Z,2020-02-11T00:20:00Z,2020-02-11T06:33:29Z
TUI49X,DATYB,3C0D02,B738,TUI,GCLP,EDDM,2020-02-11T00:30:00Z,2020-02-11T00:22:00Z,2020-02-11T04:31:46Z
TCRSC,TCRSC,4BCA63,LJ45,ZZZ,UGTB,OTBD,2020-02-11T00:30:00Z,2020-02-11T00:41:32Z,2020-02-11T03:36:47Z
PGT657,TCCPI,NA,B738,PGT,ORBI,LTFJ,2020-02-11T00:30:00Z,2020-02-11T00:28:05Z,2020-02-11T03:20:00Z
MSA31F,LZLDU,NA,MD82,MSA,LIPO,LIRF,2020-02-11T00:30:00Z,2020-02-11T00:35:00Z,2020-02-11T01:25:27Z
ENT51YT,SPENN,4891AD,B738,ENT,LCLK,EPKT,2020-02-11T00:30:00Z,2020-02-11T00:32:00Z,2020-02-11T04:09:19Z
NRS18U,GCKWP,4075C2,B789,NRS,KJFK,EGKK,2020-02-11T00:30:00Z,2020-02-11T01:30:00Z,2020-02-11T07:40:21Z
AZG240,VQBWY,4243FA,B748,AZG,EDFH,UBBB,2020-02-11T00:30:00Z,2020-02-11T00:47:00Z,2020-02-11T04:50:00Z
KTK111,VQBZY,42444A,B77W,KTK,UUWW,MMUN,2020-02-11T00:30:00Z,2020-02-11T00:42:00Z,2020-02-11T13:15:21Z
ABR1551,EISTP,4CAF9A,B734,ABR,EGNX,EDDP,2020-02-11T00:30:00Z,2020-02-11T00:33:00Z,2020-02-11T02:00:56Z
AFR333,FHRBC,39C422,B789,AFR,KBOS,LFPG,2020-02-11T00:30:00Z,2020-02-11T01:26:00Z,2020-02-11T07:12:34Z
IBE2601,ECNEN,3462C8,A332,IBE,LEBL,SAEZ,2020-02-11T00:30:00Z,2020-02-11T00:22:00Z,2020-02-11T13:04:28Z
AFR019,FGSPB,3949E1,B772,AFR,KJFK,LFPO,2020-02-11T00:30:00Z,2020-02-11T00:22:00Z,2020-02-11T06:59:44Z
EIN1HL,EILRC,4CA9BC,A21N,EIN,KBOS,EINN,2020-02-11T00:30:00Z,2020-02-11T00:18:00Z,2020-02-11T05:31:56Z
DJT101,FHBUZ,398699,A21N,DJT,KEWR,LFPO,2020-02-11T00:30:00Z,2020-02-11T00:42:00Z,2020-02-11T07:25:23Z
DAL140,N844MH,AB8FD0,B764,DAL,KJFK,EBBR,2020-02-11T00:30:00Z,2020-02-11T00:13:00Z,2020-02-11T06:43:09Z
N388JL,N388JL,NA,FA50,ZZZ,SBSG,GCTS,2020-02-11T00:30:00Z,2020-02-11T01:38:00Z,2020-02-11T07:21:00Z
BAW66V,GCIVI,4005E2,B744,BAW,KPHL,EGLL,2020-02-11T00:30:00Z,2020-02-11T00:47:00Z,2020-02-11T06:51:31Z
DAL126,N16065,A0F4F6,B763,DAL,KJFK,LEMD,2020-02-11T00:30:00Z,2020-02-11T00:34:00Z,2020-02-11T07:16:12Z
BAW25K,GVIIP,4006C2,B772,BAW,MKJP,EGKK,2020-02-11T00:30:00Z,2020-02-11T02:10:50Z,2020-02-11T10:10:53Z
QTR726,A7BEU,06A2C4,B77W,QTR,KORD,OTHH,2020-02-11T00:30:00Z,2020-02-11T00:23:00Z,2020-02-11T12:19:53Z
CMB172,N273UP,A2B371,MD11,CMB,LICZ,LERT,2020-02-11T00:30:00Z,2020-02-11T00:46:00Z,2020-02-11T03:31:01Z
DAL48,N1200K,A05614,B763,DAL,KJFK,EHAM,2020-02-11T00:31:00Z,2020-02-11T00:12:00Z,2020-02-11T07:06:12Z
BRU740,EW400PO,NA,E195,BRU,UBBB,UMMS,2020-02-11T00:35:00Z,2020-02-11T00:33:00Z,2020-02-11T03:49:00Z
PGT401,TCNBO,4BB84F,A20N,PGT,URMG,LTFJ,2020-02-11T00:35:00Z,2020-02-11T00:35:00Z,2020-02-11T03:04:16Z
FPO701,FGZTK,NA,B734,FPO,LFPG,LFML,2020-02-11T00:35:00Z,2020-02-11T00:30:00Z,2020-02-11T01:40:17Z
AFR339,FGZCA,396440,A332,AFR,DRRN,LFPG,2020-02-11T00:35:00Z,2020-02-11T00:53:41Z,2020-02-11T05:51:50Z
CXI9105,TCTJS,4BD153,B738,CXI,GBYD,EDDM,2020-02-11T00:35:00Z,2020-02-11T00:32:00Z,2020-02-11T07:00:07Z
TAY4803,EISTK,4CA7FA,B734,TAY,ESGJ,EFHK,2020-02-11T00:35:00Z,2020-02-11T00:44:00Z,2020-02-11T01:51:12Z
BCS120,DALEN,3C70AE,B752,BCS,EDDP,EBBR,2020-02-11T00:35:00Z,2020-02-11T00:33:00Z,2020-02-11T01:48:20Z
AAR551,HL7732,NA,B772,AAR,RKSI,LTFM,2020-02-11T00:35:00Z,2020-02-11T00:49:00Z,2020-02-11T12:00:00Z
SVR891,VPBSY,424363,A321,SVR,UUDD,OMDB,2020-02-11T00:35:00Z,2020-02-11T00:35:00Z,2020-02-11T05:27:30Z
THY5084,TCJRL,4BAA4C,A321,THY,LTFM,OEJN,2020-02-11T00:35:00Z,2020-02-11T00:33:00Z,2020-02-11T03:45:06Z
THY8DM,TCLOE,4BB1E5,A333,THY,OJAI,LTFM,2020-02-11T00:35:00Z,2020-02-11T00:37:43Z,2020-02-11T02:53:00Z
DAL30,N836MH,AB6FBF,B764,DAL,KATL,EGLL,2020-02-11T00:35:00Z,2020-02-11T01:03:00Z,2020-02-11T08:17:18Z
AAL38,N728AN,A9C151,B77W,AAL,KMIA,EGLL,2020-02-11T00:35:00Z,2020-02-11T00:40:00Z,2020-02-11T09:09:21Z
UAL23,N14001,A0A522,B78X,UAL,KEWR,EIDW,2020-02-11T00:35:00Z,2020-02-11T00:38:00Z,2020-02-11T06:27:56Z
AVA046,N781AV,AA9451,B788,AVA,SKBO,LEMD,2020-02-11T00:37:00Z,2020-02-11T00:48:09Z,2020-02-11T09:49:10Z
MSA61P,OYYBU,NA,AT72,MSA,LIPO,LICJ,2020-02-11T00:40:00Z,2020-02-11T00:38:00Z,2020-02-11T02:25:08Z
MSA95S,SPSPC,NA,AT72,MSA,LIPO,LICA,2020-02-11T00:40:00Z,2020-02-11T00:45:00Z,2020-02-11T02:59:10Z
DLH693,DAIUJ,3C66AA,A320,DLH,OJAI,EDDF,2020-02-11T00:40:00Z,2020-02-11T01:04:00Z,2020-02-11T06:20:12Z
SWT042,ECHCF,NA,E120,SWT,ENBR,ENZV,2020-02-11T00:40:00Z,2020-02-11T00:35:00Z,2020-02-11T01:08:36Z
PGT393,TCCPK,NA,B738,PGT,URMM,LTFJ,2020-02-11T00:40:00Z,2020-02-11T00:35:00Z,2020-02-11T02:34:00Z
ABR1624,EISTM,4CA8AD,B734,ABR,LIMC,EGMC,2020-02-11T00:40:00Z,2020-02-11T00:29:00Z,2020-02-11T02:46:10Z
CWY14F,GNIAB,407277,BE20,CWY,EGBB,EGAA,2020-02-11T00:40:00Z,2020-02-11T00:30:00Z,2020-02-11T01:50:55Z
TAP236,CSTUD,4952A4,A339,TAP,KSFO,LPPT,2020-02-11T00:40:00Z,2020-02-11T01:37:00Z,2020-02-11T11:42:56Z
FDX5391,N878FD,AC148F,B77L,FDX,RJAA,LFPG,2020-02-11T00:40:00Z,2020-02-11T00:40:00Z,2020-02-11T15:47:11Z
SHUCK82,NA,AE11E6,E3TF,ZZZ,OMAM,LGSA,2020-02-11T00:41:00Z,2020-02-10T23:59:58Z,2020-02-11T05:21:59Z
TAP242,CSTOL,4951EC,A332,TAP,KORD,LPPT,2020-02-11T00:42:00Z,2020-02-11T00:23:00Z,2020-02-11T07:42:19Z
NPT12A,GCKUZ,407504,B734,NPT,EGPH,EGNX,2020-02-11T00:45:00Z,2020-02-11T00:44:00Z,2020-02-11T01:34:16Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-02-11T00:45:00Z,2020-02-11T00:57:00Z,2020-02-11T02:08:47Z
RITZ61,6204132,AE01CF,R135,ZZZ,LGSA,LGSA,2020-02-11T00:45:00Z,2020-02-11T00:35:00Z,2020-02-11T03:11:04Z
FDB2MF,A6FEO,8963B1,B738,FDB,UGTB,OMDB,2020-02-11T00:45:00Z,2020-02-11T00:45:00Z,2020-02-11T03:42:23Z
SWR23C,HBJHL,4B1885,A333,SWR,KJFK,LSGG,2020-02-11T00:45:00Z,2020-02-11T00:29:00Z,2020-02-11T07:07:37Z
SWR65,HBJNA,4B1916,B77W,SWR,KMIA,LSZH,2020-02-11T00:45:00Z,2020-02-11T01:19:00Z,2020-02-11T09:37:13Z
SQP7119,URSQB,5083DF,B738,SQP,UKBB,HESH,2020-02-11T00:45:00Z,2020-02-11T00:33:00Z,2020-02-11T03:57:00Z
BCS25C,DALEQ,3C70B1,B752,BCS,EBBR,EDDP,2020-02-11T00:45:00Z,2020-02-11T00:40:00Z,2020-02-11T01:54:18Z
THY1NX,TCJPN,4BAA0E,A320,THY,UGTB,LTFM,2020-02-11T00:45:00Z,2020-02-11T00:29:00Z,2020-02-11T02:45:57Z
FBG101,LZFAB,452068,AT43,ZZZ,LBPD,ESGG,2020-02-11T00:45:00Z,2020-02-11T00:52:39Z,2020-02-11T06:33:03Z
EIN88,EICJX,NA,B752,EIN,KMSP,EIDW,2020-02-11T00:45:00Z,2020-02-11T00:40:00Z,2020-02-11T07:24:46Z
THY6208,TCJOY,NA,A332,THY,VOHS,LTBA,2020-02-11T00:45:00Z,2020-02-11T00:32:00Z,2020-02-11T08:18:00Z
UAL960,N16008,A0F427,B78X,UAL,KEWR,EDDF,2020-02-11T00:45:00Z,2020-02-11T00:52:00Z,2020-02-11T07:29:28Z
BAW8,GSTBL,406B05,B77W,BAW,RJTT,EGLL,2020-02-11T00:45:00Z,2020-02-11T00:43:00Z,2020-02-11T13:42:00Z
BAW8VA,GVIIW,400774,B772,BAW,TLPL,EGKK,2020-02-11T00:45:00Z,2020-02-11T00:46:03Z,2020-02-11T08:14:52Z
BNO1L,LNBSF,4787FE,BE20,ZZZ,ENTC,ENBO,2020-02-11T00:45:00Z,2020-02-11T00:34:32Z,2020-02-11T01:30:32Z
SXD18Y,DASXB,3C0A44,B738,SXD,LTAU,EDDL,2020-02-11T00:50:00Z,2020-02-11T00:42:00Z,2020-02-11T05:04:56Z
PGT1801,TCCPZ,4B8E1A,B738,PGT,OJAI,LTAI,2020-02-11T00:50:00Z,2020-02-11T00:46:00Z,2020-02-11T02:14:00Z
SXD7CY,DASXY,3C0A5B,B738,SXD,LTAF,EDDS,2020-02-11T00:50:00Z,2020-02-11T01:17:00Z,2020-02-11T05:20:20Z
KLM758,PHBVN,4850F6,B77W,KLM,MPTO,EHAM,2020-02-11T00:50:00Z,2020-02-11T01:35:44Z,2020-02-11T10:46:08Z
PGT513,TCDCG,NA,A320,PGT,OIIE,LTFJ,2020-02-11T00:50:00Z,2020-02-11T01:03:00Z,2020-02-11T04:07:00Z
PGT381,TCNCG,NA,A20N,PGT,URKK,LTFJ,2020-02-11T00:50:00Z,2020-02-11T00:50:00Z,2020-02-11T02:31:00Z
THY8JT,TCJSR,NA,A321,THY,LTAI,LTFM,2020-02-11T00:50:00Z,2020-02-11T00:27:00Z,2020-02-11T01:51:00Z
TOM077,GTUIH,406D6F,B788,TOM,MRLB,EGKK,2020-02-11T00:50:00Z,2020-02-11T01:05:39Z,2020-02-11T10:28:45Z
WRC7663,URWRJ,50822C,A321,WRC,UKBB,HEGN,2020-02-11T00:50:00Z,2020-02-11T00:46:00Z,2020-02-11T04:04:30Z
ACA864,CGFAJ,C051E6,A333,ACA,CYUL,EGLL,2020-02-11T00:50:00Z,2020-02-11T01:37:00Z,2020-02-11T07:42:10Z
ACA844,CFRAM,C02CF1,B77W,ACA,CYYC,EDDF,2020-02-11T00:50:00Z,2020-02-11T01:04:00Z,2020-02-11T09:40:39Z
DAL408,N833MH,AB649A,B764,DAL,KJFK,LSZH,2020-02-11T00:50:00Z,2020-02-11T01:27:00Z,2020-02-11T08:20:51Z
BNO5A,LNBSJ,47C1C6,BE20,ZZZ,ENTC,ENAT,2020-02-11T00:50:00Z,2020-02-11T00:55:00Z,2020-02-11T01:36:34Z
DAL58,N835MH,AB6C08,B764,DAL,KBOS,EGLL,2020-02-11T00:52:00Z,2020-02-11T00:51:00Z,2020-02-11T06:47:38Z
DAL106,N859NW,ABCA08,A332,DAL,KJFK,EDDF,2020-02-11T00:53:00Z,2020-02-11T00:37:00Z,2020-02-11T07:32:33Z
AFL1967,VQBEH,424945,A320,AFL,UDYZ,UUEE,2020-02-11T00:55:00Z,2020-02-11T00:48:00Z,2020-02-11T03:47:00Z
NPT10K,GJMCY,40705E,B734,NPT,EGSS,EGPH,2020-02-11T00:55:00Z,2020-02-11T00:50:00Z,2020-02-11T01:58:05Z
TAY4805,OEIBI,440107,B734,TAY,EBLG,EDDN,2020-02-11T00:55:00Z,2020-02-11T00:53:50Z,2020-02-11T01:47:50Z
TAY4872,OEIBO,440118,B734,TAY,EBLG,EGSS,2020-02-11T00:55:00Z,2020-02-11T00:47:47Z,2020-02-11T01:49:58Z
SDM6328,VQBCP,424921,A319,SDM,UMKK,ULLI,2020-02-11T00:55:00Z,2020-02-11T00:38:00Z,2020-02-11T01:52:58Z
