FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
TAY4872,OEIAZ,4408F4,B734,TAY,EBLG,EGSS,2020-03-04T00:15:00Z,2020-03-04T00:05:00Z,2020-03-04T01:04:36Z
FDB4AH,A6FEL,8963AE,B738,FDB,URMM,OMDB,2020-03-04T00:15:00Z,2020-03-04T00:14:00Z,2020-03-04T03:21:58Z
ELY032,4XERC,738102,B788,ELY,CYYZ,LLBG,2020-03-04T00:15:00Z,2020-03-04T00:22:00Z,2020-03-04T10:40:00Z
TAP080,CSTON,4951EE,A332,TAP,SBGR,LPPR,2020-03-04T00:15:00Z,2020-03-04T00:06:00Z,2020-03-04T09:48:01Z
ANZ2,ZKOKO,C81D82,B77W,ANZ,KLAX,EGLL,2020-03-04T00:15:00Z,2020-03-04T00:13:00Z,2020-03-04T09:59:46Z
ESEN27,NA,NA,A400,ZZZ,LTFM,LTAU,2020-03-04T00:15:00Z,2020-03-03T23:55:00Z,2020-03-04T01:29:34Z
MLD832,ERAXR,504E55,A321,MLD,EIDW,LUKK,2020-03-04T00:20:00Z,2020-03-03T23:55:00Z,2020-03-04T03:24:00Z
SWN502,SEMAM,4AB42D,ATP,SWN,EGNX,EGAA,2020-03-04T00:20:00Z,2020-03-04T00:18:00Z,2020-03-04T01:30:00Z
WGT2B,DAGBB,3C5C42,FA8X,WGT,KTEB,EDDC,2020-03-04T00:20:00Z,2020-03-04T00:05:00Z,2020-03-04T07:16:49Z
MNB252,TCMCG,4BB467,A306,MNB,LFPG,EGGW,2020-03-04T00:20:00Z,2020-03-04T00:15:00Z,2020-03-04T01:14:10Z
RCH345,10196A,AE10BF,C17,RCH,EGPK,OKBK,2020-03-04T00:20:00Z,2020-03-04T00:10:00Z,2020-03-04T06:51:44Z
SVR821,VQBTP,42459D,A319,SVR,USSS,LKPR,2020-03-04T00:20:00Z,2020-03-04T00:23:00Z,2020-03-04T04:54:01Z
PGT871,TCAZP,NA,B738,PGT,OOMS,LTFJ,2020-03-04T00:20:00Z,2020-03-04T00:16:00Z,2020-03-04T05:34:00Z
THY2VM,TCJPJ,NA,A320,THY,LTFM,LTFH,2020-03-04T00:20:00Z,2020-03-03T23:58:00Z,2020-03-04T01:21:00Z
THY159,TCJHU,4BA915,B738,THY,OEJN,LTFJ,2020-03-04T00:20:00Z,2020-03-04T00:22:00Z,2020-03-04T04:02:00Z
CRL925,FGTUI,394E88,B744,CRL,TFFF,LFPO,2020-03-04T00:20:00Z,2020-03-04T00:43:00Z,2020-03-04T08:02:12Z
ETH407,ETAUB,040133,A359,ETH,OLBA,HAAB,2020-03-04T00:20:00Z,2020-03-04T00:11:14Z,2020-03-04T04:14:06Z
LOT22,SPLRD,48AE03,B788,LOT,KLAX,EPWA,2020-03-04T00:20:00Z,2020-03-04T00:06:00Z,2020-03-04T11:08:05Z
SVA923,HZAK73,710102,B77L,SVA,OEJN,EHBK,2020-03-04T00:20:00Z,2020-03-04T00:40:00Z,2020-03-04T06:11:04Z
P4RMA,P4RMA,NA,F900,ZZZ,LIMF,HECA,2020-03-04T00:20:00Z,2020-03-03T23:56:00Z,2020-03-04T03:33:30Z
BAW282,GBYGF,40073E,B744,BAW,KLAX,EGLL,2020-03-04T00:20:00Z,2020-03-04T00:29:00Z,2020-03-04T10:15:54Z
UAL81,N642UA,A86E6C,B763,UAL,KEWR,EGCC,2020-03-04T00:20:00Z,2020-03-04T00:23:00Z,2020-03-04T06:45:39Z
UAL120,N76065,AA44D0,B764,UAL,KEWR,LEBL,2020-03-04T00:20:00Z,2020-03-04T00:13:00Z,2020-03-04T07:10:25Z
AAL174,N750AN,AA1A16,B772,AAL,KRDU,EGLL,2020-03-04T00:20:00Z,2020-03-04T00:25:00Z,2020-03-04T07:14:42Z
DAL30,N837MH,AB7376,B764,DAL,KATL,EGLL,2020-03-04T00:22:00Z,2020-03-04T00:47:00Z,2020-03-04T08:20:17Z
NPT5745,GJMCB,NA,B734,NPT,LFPG,LFMT,2020-03-04T00:25:00Z,2020-03-04T00:17:00Z,2020-03-04T01:29:21Z
NPT5629,GJMCJ,NA,B734,NPT,LFPG,LFBO,2020-03-04T00:25:00Z,2020-03-04T00:26:00Z,2020-03-04T01:40:34Z
SZN403,9HSZN,4D21C5,A339,ZZZ,GOBD,LFPG,2020-03-04T00:25:00Z,2020-03-04T00:40:00Z,2020-03-04T06:12:54Z
DLH1307,DAIUN,3C66AE,A320,DLH,OLBA,EDDF,2020-03-04T00:25:00Z,2020-03-04T00:06:18Z,2020-03-04T04:11:31Z
FPO843T,FGZTB,NA,B733,FPO,LFPG,LFLL,2020-03-04T00:25:00Z,2020-03-04T00:20:00Z,2020-03-04T01:15:47Z
QTR1463,A7BDA,06A0BF,B788,QTR,OTHH,GMMX,2020-03-04T00:25:00Z,2020-03-04T00:24:00Z,2020-03-04T08:26:36Z
AFL103,VPBHA,4243A4,B77W,AFL,KJFK,UUEE,2020-03-04T00:25:00Z,2020-03-04T00:34:00Z,2020-03-04T09:08:33Z
ACA832,CFGDT,C0103A,B789,ACA,CYUL,EBBR,2020-03-04T00:25:00Z,2020-03-04T00:47:00Z,2020-03-04T06:52:41Z
BAW61T,GVIIU,400772,B772,BAW,KTPA,EGKK,2020-03-04T00:25:00Z,2020-03-04T00:28:00Z,2020-03-04T08:26:12Z
UAL987,N646UA,A87D48,B763,UAL,KORD,LFPG,2020-03-04T00:25:00Z,2020-03-04T00:13:00Z,2020-03-04T08:01:04Z
TAP088,CSTUO,4952AF,A339,TAP,SBGR,LPPT,2020-03-04T00:25:00Z,2020-03-04T00:31:00Z,2020-03-04T09:41:45Z
BAW17V,GBNLY,4004C7,B744,BAW,KDEN,EGLL,2020-03-04T00:25:00Z,2020-03-04T00:16:00Z,2020-03-04T08:34:32Z
BAW176A,GCIVI,4005E2,B744,BAW,KJFK,EGLL,2020-03-04T00:25:00Z,2020-03-04T00:05:00Z,2020-03-04T06:52:14Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-03-04T00:30:00Z,2020-03-04T00:25:00Z,2020-03-04T01:15:13Z
RYR81,EIFZL,4CAB70,B738,RYR,LBSF,EGSS,2020-03-04T00:30:00Z,2020-03-04T00:43:48Z,2020-03-04T03:46:06Z
AEG402,ESLSH,5110C8,SF34,AEG,ESGJ,EKBI,2020-03-04T00:30:00Z,2020-03-04T00:18:00Z,2020-03-04T01:16:54Z
DRC001,CSTFY,4950D9,A320,ZZZ,KIAD,EBMB,2020-03-04T00:30:00Z,2020-03-04T00:13:00Z,2020-03-04T07:36:00Z
CMB515,N649GT,A88752,B763,CMB,OEPS,EGUL,2020-03-04T00:30:00Z,2020-03-04T01:09:06Z,2020-03-04T08:10:21Z
PGT50Q,TCIZJ,4BA74A,B738,PGT,EGSS,LTFJ,2020-03-04T00:30:00Z,2020-03-04T00:32:00Z,2020-03-04T04:01:41Z
MTL584C,YLRAK,502D2B,AT75,MTL,LKTB,LEVX,2020-03-04T00:30:00Z,2020-03-04T00:30:00Z,2020-03-04T05:47:50Z
NRS18U,GCKWB,4074D2,B789,NRS,KJFK,EGKK,2020-03-04T00:30:00Z,2020-03-04T00:51:00Z,2020-03-04T07:16:46Z
KLM676,PHAOD,484443,A332,KLM,CYEG,EHAM,2020-03-04T00:30:00Z,2020-03-04T00:22:00Z,2020-03-04T08:24:15Z
THY1LC,TCJVH,NA,B738,THY,UBBB,LTAC,2020-03-04T00:30:00Z,2020-03-04T00:41:00Z,2020-03-04T02:57:00Z
ABR1551,EISTO,4CACBA,B734,ABR,EGNX,EDDP,2020-03-04T00:30:00Z,2020-03-04T00:26:00Z,2020-03-04T02:00:40Z
AFR019,FGSPA,3949E0,B772,AFR,KJFK,LFPO,2020-03-04T00:30:00Z,2020-03-04T01:00:00Z,2020-03-04T07:52:46Z
HBJGE,HBJGE,4B1864,GLEX,ZZZ,KVNY,EGLF,2020-03-04T00:30:00Z,2020-03-04T00:29:00Z,2020-03-04T09:59:00Z
AFR651,FGZNL,3965AB,B77W,AFR,MMUN,LFPG,2020-03-04T00:30:00Z,2020-03-04T00:37:36Z,2020-03-04T09:21:33Z
DJT101,FHNCO,39B44E,A21N,DJT,KEWR,LFPO,2020-03-04T00:30:00Z,2020-03-04T00:08:00Z,2020-03-04T07:27:49Z
QTR726,A7BEW,06A2C6,B77W,QTR,KORD,OTHH,2020-03-04T00:30:00Z,2020-03-04T00:19:00Z,2020-03-04T13:09:18Z
IBE2601,ECMYA,346045,A332,IBE,LEBL,SAEZ,2020-03-04T00:30:00Z,2020-03-04T00:17:03Z,2020-03-04T13:16:32Z
AFR333,FGSPH,3949E7,B772,AFR,KBOS,LFPG,2020-03-04T00:30:00Z,2020-03-04T00:23:00Z,2020-03-04T06:34:19Z
DAL140,N845MH,AB9387,B764,DAL,KJFK,EBBR,2020-03-04T00:30:00Z,2020-03-04T00:40:00Z,2020-03-04T07:41:23Z
DAL444,N829NW,AB538B,A333,DAL,KJFK,LIRF,2020-03-04T00:30:00Z,2020-03-04T00:25:00Z,2020-03-04T08:16:09Z
DAL48,N156DL,A0E0CF,B763,DAL,KJFK,EHAM,2020-03-04T00:30:00Z,2020-03-04T00:41:00Z,2020-03-04T07:32:01Z
BAW66V,GCIVH,4005E3,B744,BAW,KPHL,EGLL,2020-03-04T00:30:00Z,2020-03-04T00:31:00Z,2020-03-04T07:06:07Z
DAH4551,7TVKM,NA,B738,DAH,OEJN,DABC,2020-03-04T00:30:00Z,2020-03-04T01:00:00Z,2020-03-04T06:07:03Z
CLX7192,LXVCV,4D010B,B744,CLX,HKJK,EHAM,2020-03-04T00:30:00Z,2020-03-04T00:32:00Z,2020-03-04T08:22:13Z
GMA529,GSASD,400DC3,BE20,GMA,EGPA,EGPH,2020-03-04T00:30:00Z,2020-03-04T00:20:00Z,2020-03-04T01:17:40Z
DIAWG,DIAWG,3E198A,C425,ZZZ,EDDV,EBBR,2020-03-04T00:30:00Z,2020-03-04T00:35:00Z,2020-03-04T01:50:24Z
DAL106,N858NW,ABC651,A332,DAL,KJFK,EDDF,2020-03-04T00:34:00Z,2020-03-04T00:35:00Z,2020-03-04T07:49:08Z
DAL408,N831MH,AB5D2C,B764,DAL,KJFK,LSZH,2020-03-04T00:34:00Z,2020-03-04T00:50:00Z,2020-03-04T08:04:29Z
DAL216,N196DN,A17ECD,B763,DAL,KJFK,GOBD,2020-03-04T00:34:00Z,2020-03-04T01:07:00Z,2020-03-04T08:36:08Z
PGT401,TCNBT,NA,A20N,PGT,URMG,LTFJ,2020-03-04T00:35:00Z,2020-03-04T00:32:00Z,2020-03-04T03:04:00Z
PGT1B,TCNBE,4BB845,A20N,PGT,HEGN,LTFJ,2020-03-04T00:35:00Z,2020-03-04T00:47:00Z,2020-03-04T03:14:00Z
FPO701,FGZTJ,NA,B734,FPO,LFPG,LFML,2020-03-04T00:35:00Z,2020-03-04T00:32:00Z,2020-03-04T01:41:41Z
THY9EH,TCJHZ,4BA91A,B738,THY,UKOO,LTFM,2020-03-04T00:35:00Z,2020-03-04T00:10:00Z,2020-03-04T01:25:00Z
BCS120,DALET,3C70B4,B752,BCS,EDDP,EBBR,2020-03-04T00:35:00Z,2020-03-04T00:38:00Z,2020-03-04T01:44:24Z
DLH465,DABVR,3C4AD2,B744,DLH,KMCO,EDDF,2020-03-04T00:35:00Z,2020-03-04T00:35:00Z,2020-03-04T08:45:08Z
AEA039,ECLQP,NA,A332,AEA,LEMD,SEQM,2020-03-04T00:35:00Z,2020-03-04T00:36:00Z,2020-03-04T12:19:00Z
THY8DM,TCJOM,4BA9ED,A333,THY,OJAI,LTFM,2020-03-04T00:35:00Z,2020-03-04T00:37:54Z,2020-03-04T02:37:00Z
CKS2542,N744CK,AA01A2,B744,CKS,KCVG,OBBI,2020-03-04T00:35:00Z,2020-03-04T00:20:00Z,2020-03-04T12:59:26Z
DLH447,DABVY,3C4AD9,B744,DLH,KDEN,EDDF,2020-03-04T00:35:00Z,2020-03-04T00:40:00Z,2020-03-04T09:37:18Z
UAL23,N12006,A05629,B78X,UAL,KEWR,EIDW,2020-03-04T00:35:00Z,2020-03-04T00:27:00Z,2020-03-04T06:09:32Z
AAL38,N725AN,A9B62C,B77W,AAL,KMIA,EGLL,2020-03-04T00:35:00Z,2020-03-04T00:53:00Z,2020-03-04T08:51:28Z
AVA046,N793AV,AAC33E,B788,AVA,SKBO,LEMD,2020-03-04T00:37:00Z,2020-03-04T00:50:15Z,2020-03-04T10:04:50Z
BAW631,GEUYV,406AE2,A320,BAW,LGAV,EGLL,2020-03-04T00:40:00Z,2020-03-04T00:48:00Z,2020-03-04T04:35:44Z
BRU738,EW253PA,NA,B735,BRU,UGSB,UMMS,2020-03-04T00:40:00Z,2020-03-04T00:20:00Z,2020-03-04T03:27:00Z
DLH693,DAIDH,3C6488,A321,DLH,OJAI,EDDF,2020-03-04T00:40:00Z,2020-03-04T00:38:00Z,2020-03-04T04:44:46Z
PUE702,ECNBU,NA,A343,PUE,SVMI,LEMD,2020-03-04T00:40:00Z,2020-03-04T00:14:50Z,2020-03-04T08:03:28Z
UTN4435,URAZE,50840A,B738,UTN,UKBB,HESH,2020-03-04T00:40:00Z,2020-03-04T00:30:00Z,2020-03-04T04:33:24Z
ABR1624,EISTS,4CAA4F,B734,ABR,LIMC,EGMC,2020-03-04T00:40:00Z,2020-03-04T00:22:00Z,2020-03-04T02:11:49Z
GEC8255,DALCI,3C7069,MD11,GEC,GOBD,EDDF,2020-03-04T00:40:00Z,2020-03-04T00:45:00Z,2020-03-04T06:31:02Z
BAW2236,GYMMB,4007ED,B772,BAW,MROC,EGKK,2020-03-04T00:40:00Z,2020-03-04T01:06:08Z,2020-03-04T10:37:04Z
SIA51,9VSMT,76CDB4,A359,SIA,KIAH,EGCC,2020-03-04T00:40:00Z,2020-03-04T00:44:00Z,2020-03-04T08:39:19Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-03-04T00:45:00Z,2020-03-04T00:30:00Z,2020-03-04T01:35:04Z
SWN8007,SEMAJ,4AB42A,ATP,SWN,ESGJ,ENGM,2020-03-04T00:45:00Z,2020-03-04T00:40:00Z,2020-03-04T01:31:52Z
FDB2MF,A6FEG,896378,B738,FDB,UGTB,OMDB,2020-03-04T00:45:00Z,2020-03-04T00:52:00Z,2020-03-04T03:37:34Z
KTK8887,VPBIR,NA,B738,KTK,UUWW,LTAI,2020-03-04T00:45:00Z,2020-03-04T00:46:04Z,2020-03-04T04:12:00Z
DLH613,DAISN,3C666E,A321,DLH,UBBB,EDDF,2020-03-04T00:45:00Z,2020-03-04T00:38:00Z,2020-03-04T05:29:36Z
SWR23C,HBJHM,4B1886,A333,SWR,KJFK,LSGG,2020-03-04T00:45:00Z,2020-03-04T00:46:00Z,2020-03-04T08:09:16Z
SWR65,HBJND,4B1919,B77W,SWR,KMIA,LSZH,2020-03-04T00:45:00Z,2020-03-04T01:03:00Z,2020-03-04T09:27:40Z
FWI43M,FHNET,39B493,A359,FWI,TFFR,LFPO,2020-03-04T00:45:00Z,2020-03-04T01:18:00Z,2020-03-04T08:23:30Z
EDW99,HBJHQ,4B188A,A333,EDW,SBGL,LSZH,2020-03-04T00:45:00Z,2020-03-04T01:06:00Z,2020-03-04T12:03:34Z
BCS25C,DALEU,3C70B5,B752,BCS,EBBR,EDDP,2020-03-04T00:45:00Z,2020-03-04T00:48:00Z,2020-03-04T02:03:41Z
AEA041,ECNGM,34558F,B789,AEA,LEMD,SAEZ,2020-03-04T00:45:00Z,2020-03-04T00:45:52Z,2020-03-04T12:50:37Z
THY1NX,TCJSM,NA,A321,THY,UGTB,LTFM,2020-03-04T00:45:00Z,2020-03-04T00:49:00Z,2020-03-04T03:00:00Z
BAW2204,GVIIX,400775,B772,BAW,MDPC,EGKK,2020-03-04T00:45:00Z,2020-03-04T01:10:48Z,2020-03-04T08:31:45Z
UAL960,N12003,A05626,B78X,UAL,KEWR,EDDF,2020-03-04T00:45:00Z,2020-03-04T00:33:00Z,2020-03-04T07:21:03Z
BAW8,GSTBA,40621B,B77W,BAW,RJTT,EGLL,2020-03-04T00:45:00Z,2020-03-04T01:02:00Z,2020-03-04T13:14:33Z
AMX001,XAADC,0D09E5,B789,AMX,MMMX,LEMD,2020-03-04T00:45:00Z,2020-03-04T01:29:49Z,2020-03-04T11:06:26Z
DAL58,N826MH,AB4840,B764,DAL,KBOS,EGLL,2020-03-04T00:49:00Z,2020-03-04T00:49:00Z,2020-03-04T06:58:49Z
CFG254,DABUH,3C4AA8,B763,CFG,TBPB,EDDF,2020-03-04T00:50:00Z,2020-03-04T01:19:11Z,2020-03-04T09:36:37Z
PGT1801,TCCPK,4B8E0B,B738,PGT,OJAI,LTAI,2020-03-04T00:50:00Z,2020-03-04T00:46:00Z,2020-03-04T02:11:00Z
THY8JT,TCJRE,NA,A321,THY,LTAI,LTFM,2020-03-04T00:50:00Z,2020-03-04T00:24:00Z,2020-03-04T01:34:00Z
THY5043,TCJRL,NA,A321,THY,LTFM,LTAC,2020-03-04T00:50:00Z,2020-03-04T00:39:00Z,2020-03-04T01:43:00Z
KTK6101,VQBYO,424456,B739,KTK,URRP,OMDW,2020-03-04T00:50:00Z,2020-03-04T00:43:52Z,2020-03-04T04:16:29Z
