FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
FIN6,OHLTU,461F0E,A333,FIN,KJFK,EFHK,2020-02-19T00:05:00Z,2020-02-19T00:13:00Z,2020-02-19T07:53:00Z
BCS192,LZCGU,451DBD,B734,BCS,EDDP,EDDK,2020-02-19T00:05:00Z,2020-02-19T00:05:00Z,2020-02-19T01:02:10Z
TFL302,PHTFL,48506C,B788,TFL,SMJP,EHAM,2020-02-19T00:05:00Z,2020-02-19T00:30:04Z,2020-02-19T08:57:01Z
MSA95S,SPSPC,NA,AT72,MSA,LIPO,LICA,2020-02-19T00:05:00Z,2020-02-19T00:41:00Z,2020-02-19T02:37:32Z
EWG1189,OOSFK,44CCCB,A333,EWG,MUHA,EDDL,2020-02-19T00:05:00Z,2020-02-19T00:41:09Z,2020-02-19T09:13:26Z
SQP7131,URSQA,5083DE,B738,SQP,UKLL,HESH,2020-02-19T00:05:00Z,2020-02-18T23:54:00Z,2020-02-19T03:27:30Z
BCS37B,DALER,3C70B2,B752,BCS,EBBR,EDDP,2020-02-19T00:05:00Z,2020-02-19T00:07:00Z,2020-02-19T01:26:30Z
TVS3B,OKNEP,49D095,A319,TVS,LKPR,HEGN,2020-02-19T00:05:00Z,2020-02-19T00:05:00Z,2020-02-19T03:56:51Z
QTR714,A7ANF,06A122,A35K,QTR,KIAH,OTHH,2020-02-19T00:05:00Z,2020-02-19T00:25:00Z,2020-02-19T13:51:28Z
AZQ063,4KAZ41,NA,IL76,AZQ,UBBB,OAIX,2020-02-19T00:05:00Z,2020-02-18T23:57:00Z,2020-02-19T02:41:21Z
UAE41P,A6EOC,89639C,A388,UAE,KSFO,OMDB,2020-02-19T00:05:00Z,2020-02-19T00:25:00Z,2020-02-19T15:40:24Z
UAE230,A6EQA,896450,B77W,UAE,KSEA,OMDB,2020-02-19T00:05:00Z,2020-02-19T00:11:00Z,2020-02-19T15:01:20Z
AUI374,URPSJ,508302,B739,AUI,OMDB,UKBB,2020-02-19T00:05:00Z,2020-02-19T00:23:00Z,2020-02-19T07:00:00Z
THY3AR,TCJVY,NA,B738,THY,UWKD,LTFM,2020-02-19T00:05:00Z,2020-02-19T00:11:00Z,2020-02-19T03:45:00Z
QTR708,A7BEQ,06A2B5,B77W,QTR,KIAD,OTHH,2020-02-19T00:05:00Z,2020-02-18T23:47:00Z,2020-02-19T11:51:51Z
BAW2152,GVIIY,400776,B772,BAW,TBPB,EGKK,2020-02-19T00:05:00Z,2020-02-19T00:08:21Z,2020-02-19T07:59:28Z
AAL50,N717AN,A9961B,B77W,AAL,KDFW,EGLL,2020-02-19T00:05:00Z,2020-02-19T01:00:00Z,2020-02-19T09:20:46Z
JAV275,JYJAX,NA,B733,JAV,LTAC,LTFM,2020-02-19T00:05:00Z,2020-02-19T00:10:00Z,2020-02-19T01:02:43Z
FIA132,ER00005,504E57,A320,FIA,UUWW,LUKK,2020-02-19T00:10:00Z,2020-02-19T00:11:00Z,2020-02-19T02:07:00Z
TAY4128,OELFB,NA,B752,TAY,LFPG,LFML,2020-02-19T00:10:00Z,2020-02-19T00:25:00Z,2020-02-19T01:39:54Z
MTL571C,YLRAC,502C14,AN26,MTL,LIME,EDFH,2020-02-19T00:10:00Z,2020-02-19T00:23:00Z,2020-02-19T02:11:59Z
MSA61P,OYYBU,NA,AT72,MSA,LIPO,LICJ,2020-02-19T00:10:00Z,2020-02-19T00:17:00Z,2020-02-19T02:09:49Z
TAY4805,OEIAE,440795,B734,TAY,EBLG,EDDN,2020-02-19T00:10:00Z,2020-02-18T23:58:00Z,2020-02-19T00:59:57Z
BRU8265,EW438PA,51008E,B738,BRU,UMMS,HESH,2020-02-19T00:10:00Z,2020-02-19T00:01:00Z,2020-02-19T03:56:31Z
TAY4803,FGZTT,396673,B734,TAY,ESGJ,EFHK,2020-02-19T00:10:00Z,2020-02-18T23:59:00Z,2020-02-19T01:01:10Z
KLM724,PHAON,484FAD,A332,KLM,MUHA,EHAM,2020-02-19T00:10:00Z,2020-02-19T00:16:18Z,2020-02-19T09:06:46Z
PGT94Q,TCNBN,4BB84E,A20N,PGT,EDDK,LTFJ,2020-02-19T00:10:00Z,2020-02-18T23:57:00Z,2020-02-19T03:06:00Z
PGT1723,TCCPK,4B8E0B,B738,PGT,UKBB,LTAC,2020-02-19T00:10:00Z,2020-02-19T00:00:00Z,2020-02-19T01:52:00Z
TAP118,CSTOR,4951F2,A332,TAP,SBPA,LPPT,2020-02-19T00:10:00Z,2020-02-19T00:16:00Z,2020-02-19T10:25:21Z
TVS7D,OKTSM,49D38C,B739,TVS,LKPR,HEMA,2020-02-19T00:10:00Z,2020-02-19T00:03:00Z,2020-02-19T04:08:03Z
BCS93C,GDHKD,40712F,B752,BCS,EDDP,EGNX,2020-02-19T00:10:00Z,2020-02-19T00:01:00Z,2020-02-19T01:46:25Z
ACA808,CGFAH,C051E4,A333,ACA,CYUL,GMMN,2020-02-19T00:10:00Z,2020-02-19T00:30:00Z,2020-02-19T07:00:39Z
CAO1041,B2095,780BB6,B77L,CAO,ZSPD,EDDF,2020-02-19T00:10:00Z,2020-02-18T23:53:46Z,2020-02-19T11:17:41Z
IBE6124,ECLYF,344346,A333,IBE,KMIA,LEMD,2020-02-19T00:10:00Z,2020-02-19T00:12:00Z,2020-02-19T08:31:58Z
BAW71F,GBYGF,40073E,B744,BAW,KSFO,EGLL,2020-02-19T00:10:00Z,2020-02-19T00:28:00Z,2020-02-19T10:35:31Z
QTR756,A7BBF,06A076,B77L,QTR,KATL,OTHH,2020-02-19T00:10:00Z,2020-02-19T00:11:00Z,2020-02-19T12:54:37Z
VND5049,IFORR,300254,LJ40,VND,LIML,LIMF,2020-02-19T00:10:00Z,2020-02-18T23:57:00Z,2020-02-19T00:36:52Z
QTR3252,A7ADS,06A02B,A321,QTR,LKMT,OTHH,2020-02-19T00:10:00Z,2020-02-19T00:11:00Z,2020-02-19T05:26:50Z
AFL2119,RA89043,155BD3,SU95,AFL,EVRA,UUEE,2020-02-19T00:15:00Z,2020-02-19T00:01:00Z,2020-02-19T01:30:00Z
SZN403,9HSZN,4D21C5,A339,ZZZ,GOBD,LFPG,2020-02-19T00:15:00Z,2020-02-19T00:30:16Z,2020-02-19T05:53:41Z
TAY4872,OEIBW,440760,B734,TAY,EBLG,EGSS,2020-02-19T00:15:00Z,2020-02-19T00:11:00Z,2020-02-19T01:11:32Z
THY8AK,TCJFM,NA,B738,THY,ORBI,LTFM,2020-02-19T00:15:00Z,2020-02-19T00:00:11Z,2020-02-19T02:41:00Z
FDB4AH,A6FEF,896377,B738,FDB,URMM,OMDB,2020-02-19T00:15:00Z,2020-02-19T00:14:00Z,2020-02-19T03:35:20Z
TAY4123,FGIXU,NA,B734,TAY,LFPG,LFBO,2020-02-19T00:15:00Z,2020-02-19T00:15:00Z,2020-02-19T01:28:09Z
ELY032,4XEDK,7380C9,B789,ELY,CYYZ,LLBG,2020-02-19T00:15:00Z,2020-02-19T00:19:00Z,2020-02-19T10:15:00Z
BAW20R,GCIVI,4005E2,B744,BAW,KORD,EGLL,2020-02-19T00:15:00Z,2020-02-19T00:18:00Z,2020-02-19T07:08:02Z
ANZ2,ZKOKO,C81D82,B77W,ANZ,KLAX,EGLL,2020-02-19T00:15:00Z,2020-02-19T00:39:00Z,2020-02-19T10:32:45Z
SAS936,OYKBD,45AC44,A343,SAS,KSFO,EKCH,2020-02-19T00:15:00Z,2020-02-19T00:17:00Z,2020-02-19T10:38:04Z
CLX6829,LXTCV,4D0109,B744,CLX,GABS,LIMC,2020-02-19T00:15:00Z,2020-02-19T01:20:00Z,2020-02-19T06:09:56Z
MLD832,ERAXL,504E2E,A319,MLD,EIDW,LUKK,2020-02-19T00:20:00Z,2020-02-18T23:56:00Z,2020-02-19T03:09:00Z
SWN502,SEMAO,4AB42F,ATP,SWN,EGNX,EGAA,2020-02-19T00:20:00Z,2020-02-18T23:59:00Z,2020-02-19T01:16:47Z
NPT4817,GNPTC,40769E,B738,NPT,EBLG,EDDV,2020-02-19T00:20:00Z,2020-02-19T00:05:41Z,2020-02-19T01:01:25Z
WUK8123,GWUKH,40762B,A321,WUK,EGGW,ULLI,2020-02-19T00:20:00Z,2020-02-19T00:16:00Z,2020-02-19T03:00:11Z
MNB252,TCMCG,4BB467,A306,MNB,LFPG,EGGW,2020-02-19T00:20:00Z,2020-02-19T00:17:00Z,2020-02-19T01:16:33Z
FDB916,A6FGC,89646A,B738,FDB,URML,OMDB,2020-02-19T00:20:00Z,2020-02-19T00:20:00Z,2020-02-19T03:16:31Z
PGT667,TCCPR,NA,B738,PGT,ORMM,LTFJ,2020-02-19T00:20:00Z,2020-02-19T00:11:00Z,2020-02-19T03:34:00Z
CRL925,FGTUI,394E88,B744,CRL,TFFF,LFPO,2020-02-19T00:20:00Z,2020-02-19T00:28:38Z,2020-02-19T08:05:34Z
THY159,TCJVK,4BAACB,B738,THY,OEJN,LTFJ,2020-02-19T00:20:00Z,2020-02-19T00:08:00Z,2020-02-19T03:45:00Z
PGT407,TCIZJ,NA,B738,PGT,OMAA,LTFJ,2020-02-19T00:20:00Z,2020-02-19T00:09:00Z,2020-02-19T04:41:00Z
ASL9001,YUAPG,4C01E6,A320,ASL,LIBD,LYBE,2020-02-19T00:20:00Z,2020-02-19T00:26:00Z,2020-02-19T01:19:32Z
SVR821,VPBBG,42430A,A319,SVR,USSS,LKPR,2020-02-19T00:20:00Z,2020-02-19T00:10:00Z,2020-02-19T05:05:04Z
LOT22,SPLRC,48AE02,B788,LOT,KLAX,EPWA,2020-02-19T00:20:00Z,2020-02-19T00:49:00Z,2020-02-19T11:24:55Z
PGT871,TCCPZ,NA,B738,PGT,OOMS,LTFJ,2020-02-19T00:20:00Z,2020-02-19T00:28:18Z,2020-02-19T05:25:00Z
SVA923,HZAK71,710100,B77L,SVA,OEJN,EHBK,2020-02-19T00:20:00Z,2020-02-19T00:11:00Z,2020-02-19T06:04:13Z
BAW282,GBYGC,4006B3,B744,BAW,KLAX,EGLL,2020-02-19T00:20:00Z,2020-02-19T00:43:00Z,2020-02-19T10:41:17Z
AAL174,N784AN,AA9F6F,B772,AAL,KRDU,EGLL,2020-02-19T00:20:00Z,2020-02-19T00:36:00Z,2020-02-19T07:10:50Z
UAL81,N648UA,A884B6,B763,UAL,KEWR,EGCC,2020-02-19T00:20:00Z,2020-02-19T01:53:00Z,2020-02-19T07:52:49Z
NPT5745,GJMCJ,NA,B734,NPT,LFPG,LFMT,2020-02-19T00:25:00Z,2020-02-19T00:23:00Z,2020-02-19T01:40:14Z
NPT5629,GJMCB,NA,B734,NPT,LFPG,LFBO,2020-02-19T00:25:00Z,2020-02-19T00:26:00Z,2020-02-19T01:39:57Z
DLH1307,DAIUA,3C66A1,A320,DLH,OLBA,EDDF,2020-02-19T00:25:00Z,2020-02-19T00:26:37Z,2020-02-19T04:45:21Z
CXI9205,TCTJS,4BD153,B738,CXI,GBYD,EDDL,2020-02-19T00:25:00Z,2020-02-19T00:24:00Z,2020-02-19T06:28:47Z
QTR1463,A7BCR,06A0B6,B788,QTR,OTHH,GMMX,2020-02-19T00:25:00Z,2020-02-19T00:14:00Z,2020-02-19T08:26:43Z
ACA832,CFVND,C038CA,B789,ACA,CYUL,EBBR,2020-02-19T00:25:00Z,2020-02-19T00:28:00Z,2020-02-19T06:35:24Z
TAP088,CSTUL,4952AC,A339,TAP,SBGR,LPPT,2020-02-19T00:25:00Z,2020-02-19T00:55:07Z,2020-02-19T09:57:00Z
AFL103,VQBUC,4243DF,B77W,AFL,KJFK,UUEE,2020-02-19T00:25:00Z,2020-02-19T00:38:00Z,2020-02-19T09:06:24Z
RWZ9617,VPBRB,NA,A321,RWZ,UUDD,LTAI,2020-02-19T00:25:00Z,2020-02-19T00:17:00Z,2020-02-19T03:34:00Z
BAW176A,GYMMG,4007F2,B772,BAW,KJFK,EGLL,2020-02-19T00:25:00Z,2020-02-19T01:08:00Z,2020-02-19T07:32:12Z
BAW61T,GVIIU,400772,B772,BAW,KTPA,EGKK,2020-02-19T00:25:00Z,2020-02-19T00:51:00Z,2020-02-19T08:51:30Z
BAW17V,GCIVT,4006AA,B744,BAW,KDEN,EGLL,2020-02-19T00:25:00Z,2020-02-19T00:47:00Z,2020-02-19T09:07:33Z
DAL258,N818NW,AB2855,A333,DAL,KBOS,EHAM,2020-02-19T00:27:00Z,2020-02-19T00:34:00Z,2020-02-19T06:41:51Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-02-19T00:30:00Z,2020-02-19T00:20:00Z,2020-02-19T01:15:32Z
SVW50MC,LXMIC,4D0218,F2TH,SVW,EDDK,LFPB,2020-02-19T00:30:00Z,2020-02-19T00:22:00Z,2020-02-19T01:29:30Z
AEG402,ESLSH,5110C8,SF34,AEG,ESGJ,EKBI,2020-02-19T00:30:00Z,2020-02-19T00:30:00Z,2020-02-19T01:35:32Z
TOM725,GTUIE,406B12,B788,TOM,MKJS,EGPF,2020-02-19T00:30:00Z,2020-02-19T00:38:16Z,2020-02-19T08:25:33Z
TVS9IP,OKSWW,49D2B9,B737,TVS,LKPR,HEMA,2020-02-19T00:30:00Z,2020-02-19T00:28:00Z,2020-02-19T04:35:13Z
NRS18U,GCKWF,4074D6,B789,NRS,KJFK,EGKK,2020-02-19T00:30:00Z,2020-02-19T00:31:00Z,2020-02-19T06:48:43Z
THY1LC,TCJHL,NA,B738,THY,UBBB,LTAC,2020-02-19T00:30:00Z,2020-02-19T00:25:00Z,2020-02-19T02:44:00Z
ABR1551,EISTO,4CACBA,B734,ABR,EGNX,EDDP,2020-02-19T00:30:00Z,2020-02-19T00:16:00Z,2020-02-19T01:47:44Z
AFR019,FGSPB,3949E1,B772,AFR,KJFK,LFPO,2020-02-19T00:30:00Z,2020-02-19T00:21:00Z,2020-02-19T07:10:09Z
KLM676,PHAOB,484410,A332,KLM,CYEG,EHAM,2020-02-19T00:30:00Z,2020-02-19T00:35:00Z,2020-02-19T08:48:36Z
ABD332,TFAMN,4CC3EE,B744,ABD,HKJK,EBLG,2020-02-19T00:30:00Z,2020-02-19T00:54:20Z,2020-02-19T09:00:30Z
AFR333,FHRBD,39C423,B789,AFR,KBOS,LFPG,2020-02-19T00:30:00Z,2020-02-19T00:19:00Z,2020-02-19T06:21:44Z
IBE2601,ECNEN,3462C8,A332,IBE,LEBL,SAEZ,2020-02-19T00:30:00Z,2020-02-19T00:36:00Z,2020-02-19T13:50:26Z
QTR8782,A7AFH,06A1A3,A332,QTR,EBBR,ENGM,2020-02-19T00:30:00Z,2020-02-19T00:40:00Z,2020-02-19T02:35:20Z
QTR726,A7BEI,06A1BF,B77W,QTR,KORD,OTHH,2020-02-19T00:30:00Z,2020-02-19T00:31:00Z,2020-02-19T12:55:54Z
DJT101,FHBUZ,398699,A21N,DJT,KEWR,LFPO,2020-02-19T00:30:00Z,2020-02-19T01:30:00Z,2020-02-19T08:32:07Z
ABD5310,TFAMR,4CC52A,B744,ABD,HUEN,EBLG,2020-02-19T00:30:00Z,2020-02-19T00:32:41Z,2020-02-19T08:24:03Z
DCDSO,DCDSO,3CC9CE,C550,ZZZ,EDDN,EDDP,2020-02-19T00:30:00Z,2020-02-19T00:19:00Z,2020-02-19T01:01:26Z
BAW66V,GCIVF,4005A5,B744,BAW,KPHL,EGLL,2020-02-19T00:30:00Z,2020-02-19T00:38:00Z,2020-02-19T06:55:26Z
DAL48,N1603,A0F46F,B763,DAL,KJFK,EHAM,2020-02-19T00:31:00Z,2020-02-19T00:49:00Z,2020-02-19T07:36:21Z
PGT1B,TCCPD,4B8E04,B738,PGT,HEGN,LTFJ,2020-02-19T00:35:00Z,2020-02-19T00:29:00Z,2020-02-19T03:33:00Z
FPO701,FGZTJ,NA,B734,FPO,LFPG,LFML,2020-02-19T00:35:00Z,2020-02-19T00:28:00Z,2020-02-19T01:47:54Z
BCS120,DALEN,3C70AE,B752,BCS,EDDP,EBBR,2020-02-19T00:35:00Z,2020-02-19T00:37:00Z,2020-02-19T01:49:24Z
PGT401,TCDCB,NA,A320,PGT,URMG,LTFJ,2020-02-19T00:35:00Z,2020-02-19T00:32:00Z,2020-02-19T03:04:00Z
THY9EH,TCJVV,4BAAD6,B738,THY,UKOO,LTFM,2020-02-19T00:35:00Z,2020-02-19T00:12:00Z,2020-02-19T01:24:00Z
AEA039,ECLVL,NA,A332,AEA,LEMD,SEQM,2020-02-19T00:35:00Z,2020-02-19T00:39:00Z,2020-02-19T11:58:00Z
DLH429,DAIXA,3C6701,A359,DLH,KCLT,EDDM,2020-02-19T00:35:00Z,2020-02-19T00:51:00Z,2020-02-19T08:25:46Z
CKS2542,N710CK,A97C49,B744,CKS,KCVG,OBBI,2020-02-19T00:35:00Z,2020-02-19T00:28:00Z,2020-02-19T12:25:01Z
DLH447,DABVZ,3C4ADA,B744,DLH,KDEN,EDDF,2020-02-19T00:35:00Z,2020-02-19T00:46:00Z,2020-02-19T09:22:08Z
THY8DM,TCLOD,4BB1E4,A333,THY,OJAI,LTFM,2020-02-19T00:35:00Z,2020-02-19T00:39:24Z,2020-02-19T02:43:00Z
UAL23,N12006,A05629,B78X,UAL,KEWR,EIDW,2020-02-19T00:35:00Z,2020-02-19T02:16:00Z,2020-02-19T07:43:28Z
DAL30,N828MH,AB4FAE,B764,DAL,KATL,EGLL,2020-02-19T00:35:00Z,2020-02-19T01:03:00Z,2020-02-19T08:25:19Z
THY6469,N401KZ,A4B151,B744,THY,HECA,LTBA,2020-02-19T00:35:00Z,2020-02-19T01:04:48Z,2020-02-19T03:05:00Z
AAL38,N722AN,A9AB07,B77W,AAL,KMIA,EGLL,2020-02-19T00:35:00Z,2020-02-19T00:36:00Z,2020-02-19T09:06:04Z
ETH407,ETALJ,04000E,B763,ETH,OLBA,HAAB,2020-02-19T00:35:00Z,2020-02-19T00:29:26Z,2020-02-19T04:21:42Z
DAL444,N804NW,AAF1FA,A333,DAL,KJFK,LIRF,2020-02-19T00:36:00Z,2020-02-19T00:59:00Z,2020-02-19T08:47:01Z
DAL216,N198DN,A1863B,B763,DAL,KJFK,GOBD,2020-02-19T00:36:00Z,2020-02-19T01:01:00Z,2020-02-19T08:33:31Z
AVA046,N785AV,AA9F76,B788,AVA,SKBO,LEMD,2020-02-19T00:37:00Z,2020-02-19T00:48:12Z,2020-02-19T10:18:32Z
AZE71QI,DIAAY,3E1760,E50P,AZE,EDDK,LFPB,2020-02-19T00:40:00Z,2020-02-19T00:35:00Z,2020-02-19T01:56:24Z
WZZ3256,HALYQ,471F8C,A320,WZZ,LCLK,LROP,2020-02-19T00:40:00Z,2020-02-19T00:11:00Z,2020-02-19T02:24:07Z
BRU738,EW457PA,NA,B738,BRU,UGSB,UMMS,2020-02-19T00:40:00Z,2020-02-19T00:42:00Z,2020-02-19T03:34:00Z
DLH693,DAIEC,3C64A3,A21N,DLH,OJAI,EDDF,2020-02-19T00:40:00Z,2020-02-19T00:35:00Z,2020-02-19T04:57:15Z
AZE24B,DCAAM,3CC00C,D228,AZE,LZKZ,EDDS,2020-02-19T00:40:00Z,2020-02-19T00:46:00Z,2020-02-19T03:18:25Z
PGT657,TCCPY,NA,B738,PGT,ORBI,LTFJ,2020-02-19T00:40:00Z,2020-02-19T00:26:58Z,2020-02-19T03:21:00Z
SQP7117,URSQH,508420,B738,SQP,UKBB,HESH,2020-02-19T00:40:00Z,2020-02-19T00:35:00Z,2020-02-19T04:13:22Z
GTI8163,N465MC,A5AD44,B744,GTI,EDDN,KIAH,2020-02-19T00:40:00Z,2020-02-19T00:52:00Z,2020-02-19T12:03:55Z
ABR1624,EISTP,4CAF9A,B734,ABR,LIMC,EGMC,2020-02-19T00:40:00Z,2020-02-19T00:31:00Z,2020-02-19T02:15:20Z
UTN4435,URAZF,508421,B738,UTN,UKBB,HESH,2020-02-19T00:40:00Z,2020-02-19T00:41:00Z,2020-02-19T04:25:35Z
BAW2236,GYMMD,4007EF,B772,BAW,MROC,EGKK,2020-02-19T00:40:00Z,2020-02-19T01:03:30Z,2020-02-19T10:44:54Z
FDX5392,N892FD,AC4D43,B77L,FDX,RJAA,LFPG,2020-02-19T00:40:00Z,2020-02-19T00:46:00Z,2020-02-19T16:34:55Z
THY1DZ,TCJSA,4BAA61,A321,THY,LTFM,ORMM,2020-02-19T00:40:00Z,2020-02-19T00:23:00Z,2020-02-19T03:45:33Z
SAY9546,VPBCI,NA,B744,SAY,VGHS,UBBB,2020-02-19T00:40:00Z,2020-02-19T00:26:56Z,2020-02-19T06:21:00Z
SIA51,9VSMT,76CDB4,A359,SIA,KIAH,EGCC,2020-02-19T00:40:00Z,2020-02-19T00:32:00Z,2020-02-19T08:17:41Z
TVS4325,OKTSV,49D474,B738,TVS,LEMG,ESSA,2020-02-19T00:41:00Z,2020-02-19T00:32:00Z,2020-02-19T04:33:10Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-02-19T00:45:00Z,2020-02-19T00:23:00Z,2020-02-19T01:37:21Z
SWN8007,SEMAJ,4AB42A,ATP,SWN,ESGJ,ENGM,2020-02-19T00:45:00Z,2020-02-19T00:26:00Z,2020-02-19T01:26:16Z
DLH613,DAIUI,3C66A9,A320,DLH,UBBB,EDDF,2020-02-19T00:45:00Z,2020-02-19T00:41:00Z,2020-02-19T05:48:02Z
FDB2MF,A6FGJ,89648F,B738,FDB,UGTB,OMDB,2020-02-19T00:45:00Z,2020-02-19T00:33:00Z,2020-02-19T03:26:52Z
EDW99,HBJHQ,4B188A,A333,EDW,SBGL,LSZH,2020-02-19T00:45:00Z,2020-02-19T01:12:00Z,2020-02-19T12:15:57Z
OEFPM,OEFPM,4408A6,C25A,ZZZ,EBOS,LOWW,2020-02-19T00:45:00Z,2020-02-19T00:47:00Z,2020-02-19T02:27:19Z
DAH1230,ECLNH,345245,A332,DAH,DAAG,LFPG,2020-02-19T00:45:00Z,2020-02-19T00:55:01Z,2020-02-19T03:12:49Z
BCS25C,DALES,3C70B3,B752,BCS,EBBR,EDDP,2020-02-19T00:45:00Z,2020-02-19T00:42:00Z,2020-02-19T01:57:27Z
THY056,TCJJP,4BA950,B77W,THY,LTFM,WIII,2020-02-19T00:45:00Z,2020-02-19T00:28:00Z,2020-02-19T11:25:50Z
SWR23C,HBJHL,4B1885,A333,SWR,KJFK,LSGG,2020-02-19T00:45:00Z,2020-02-19T00:50:00Z,2020-02-19T08:12:30Z
FWI43M,FHPTP,39BE6F,A333,FWI,TFFR,LFPO,2020-02-19T00:45:00Z,2020-02-19T00:36:00Z,2020-02-19T08:30:05Z
KAR278,VPBZD,4243A8,E190,KAR,UDYZ,UUEE,2020-02-19T00:45:00Z,2020-02-19T00:34:00Z,2020-02-19T03:13:00Z
THY1NX,TCJPL,NA,A320,THY,UGTB,LTFM,2020-02-19T00:45:00Z,2020-02-19T00:44:00Z,2020-02-19T02:53:00Z
AFR651,FGZNL,3965AB,B77W,AFR,MMUN,LFPG,2020-02-19T00:45:00Z,2020-02-19T00:57:23Z,2020-02-19T09:30:19Z
SWR65,HBJNA,4B1916,B77W,SWR,KMIA,LSZH,2020-02-19T00:45:00Z,2020-02-19T01:07:00Z,2020-02-19T09:33:37Z
UAL960,N12010,A05646,B78X,UAL,KEWR,EDDF,2020-02-19T00:45:00Z,2020-02-19T01:48:00Z,2020-02-19T08:30:35Z
BAW8,GSTBB,40621C,B77W,BAW,RJTT,EGLL,2020-02-19T00:45:00Z,2020-02-19T00:51:00Z,2020-02-19T13:20:13Z
BAW2204,GVIIO,4006C1,B772,BAW,MDPC,EGKK,2020-02-19T00:45:00Z,2020-02-19T01:12:21Z,2020-02-19T08:56:30Z
KTK6101,VQBYO,424456,B739,KTK,URRP,OMDW,2020-02-19T00:50:00Z,2020-02-19T01:09:56Z,2020-02-19T05:01:00Z
SQP7301,URSQD,508404,B737,SQP,UKBB,UAAA,2020-02-19T00:50:00Z,2020-02-19T00:49:00Z,2020-02-19T06:41:43Z
SXD5UG,DADAA,3C5021,B738,SXD,LTAF,EDDL,2020-02-19T00:50:00Z,2020-02-19T00:52:00Z,2020-02-19T05:01:33Z
PGT513,TCNBY,NA,A20N,PGT,OIIE,LTFJ,2020-02-19T00:50:00Z,2020-02-19T00:54:00Z,2020-02-19T03:59:00Z
PGT393,TCNBE,NA,A20N,PGT,URMM,LTFJ,2020-02-19T00:50:00Z,2020-02-19T01:14:00Z,2020-02-19T03:15:00Z
CFG254,DABUP,3C4AB0,B763,CFG,TBPB,EDDF,2020-02-19T00:50:00Z,2020-02-19T00:55:32Z,2020-02-19T09:27:34Z
JMP902,DIROL,3E45A3,D228,JMP,LFPB,EDVK,2020-02-19T00:50:00Z,2020-02-19T00:52:00Z,2020-02-19T02:36:04Z
PGT1801,TCCPU,4B8E15,B738,PGT,OJAI,LTAI,2020-02-19T00:50:00Z,2020-02-19T00:53:00Z,2020-02-19T02:15:00Z
THY8JT,TCJRB,NA,A321,THY,LTAI,LTFM,2020-02-19T00:50:00Z,2020-02-19T00:33:00Z,2020-02-19T01:48:00Z
ACA844,CFIVR,C01754,B77W,ACA,CYYC,EDDF,2020-02-19T00:50:00Z,2020-02-19T02:27:00Z,2020-02-19T11:13:01Z
