FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
LBT4437,TSINO,02A1AE,A320,LBT,OEJN,DTTA,2020-03-03T00:15:00Z,2020-03-03T00:26:00Z,2020-03-03T05:04:44Z
JMP803,DCULT,3CF601,D228,JMP,LIPE,EDFM,2020-03-03T00:15:00Z,2020-03-03T00:03:00Z,2020-03-03T02:08:08Z
PUE302,ECNBU,NA,A343,PUE,SPJC,LEMD,2020-03-03T00:15:00Z,2020-03-03T00:22:00Z,2020-03-03T11:27:49Z
TAY4872,OEIAE,440795,B734,TAY,EBLG,EGSS,2020-03-03T00:15:00Z,2020-03-03T00:09:00Z,2020-03-03T01:06:11Z
TAP1510,CSTNY,4951D9,A320,TAP,DIAP,LPPT,2020-03-03T00:15:00Z,2020-03-02T23:58:00Z,2020-03-03T05:39:31Z
OAE700,N495AX,A622C1,B763,OAE,LRBS,OAKB,2020-03-03T00:15:00Z,2020-03-03T00:11:00Z,2020-03-03T04:50:56Z
TAY4123,FGIXC,NA,B733,TAY,LFPG,LFBO,2020-03-03T00:15:00Z,2020-03-03T00:48:00Z,2020-03-03T01:56:04Z
SQP7203,URSQI,508436,B739,SQP,UKBB,HESH,2020-03-03T00:15:00Z,2020-03-03T00:09:00Z,2020-03-03T03:52:17Z
AFR355,FGZNA,3965A0,B77W,AFR,KSEA,LFPG,2020-03-03T00:15:00Z,2020-03-03T00:23:00Z,2020-03-03T09:36:22Z
ANZ2,ZKOKN,C81D80,B77W,ANZ,KLAX,EGLL,2020-03-03T00:15:00Z,2020-03-03T00:48:00Z,2020-03-03T10:56:15Z
HKC9486,BLNX,NA,A332,ZZZ,LTBA,UAAA,2020-03-03T00:15:00Z,2020-03-03T00:08:00Z,2020-03-03T05:21:32Z
AAL92,N810AN,AB0969,B788,AAL,KPHL,LSZH,2020-03-03T00:15:00Z,2020-03-03T00:13:00Z,2020-03-03T07:19:56Z
SWN502,SEMAM,4AB42D,ATP,SWN,EGNX,EGAA,2020-03-03T00:20:00Z,2020-03-03T00:17:00Z,2020-03-03T01:29:59Z
CRL925,FGTUI,394E88,B744,CRL,TFFF,LFPO,2020-03-03T00:20:00Z,2020-03-03T00:36:37Z,2020-03-03T07:43:17Z
THY159,TCJPL,4BAA0C,A320,THY,OEJN,LTFJ,2020-03-03T00:20:00Z,2020-03-03T00:04:00Z,2020-03-03T03:43:00Z
RCH112,50003B,AE0560,C5M,RCH,KWRI,EGUN,2020-03-03T00:20:00Z,2020-03-03T00:22:00Z,2020-03-03T07:11:00Z
UPS1541,N577UP,A76A3A,B744,UPS,KWRI,ETAR,2020-03-03T00:20:00Z,2020-03-03T00:11:00Z,2020-03-03T06:55:26Z
UAL120,N76054,AA44AC,B764,UAL,KEWR,LEBL,2020-03-03T00:20:00Z,2020-03-03T00:16:00Z,2020-03-03T07:30:48Z
UAL81,N662UA,A8BD6A,B763,UAL,KEWR,EGCC,2020-03-03T00:20:00Z,2020-03-03T00:10:00Z,2020-03-03T06:38:34Z
OCTNE52,38871S,NA,K35R,ZZZ,LTAG,LTAG,2020-03-03T00:20:00Z,2020-03-03T00:09:00Z,2020-03-03T04:23:00Z
BAW282,GCIVH,4005E3,B744,BAW,KLAX,EGLL,2020-03-03T00:20:00Z,2020-03-03T00:42:00Z,2020-03-03T10:48:01Z
ETH407,ETAUR,040143,B789,ETH,OLBA,HAAB,2020-03-03T00:20:00Z,2020-03-03T00:23:00Z,2020-03-03T04:08:12Z
AAL174,N792AN,AABF80,B772,AAL,KRDU,EGLL,2020-03-03T00:20:00Z,2020-03-03T00:19:00Z,2020-03-03T07:14:36Z
DAL30,N831MH,AB5D2C,B764,DAL,KATL,EGLL,2020-03-03T00:22:00Z,2020-03-03T00:29:00Z,2020-03-03T08:21:48Z
NPT5745,GJMCJ,NA,B734,NPT,LFPG,LFMT,2020-03-03T00:25:00Z,2020-03-03T00:18:00Z,2020-03-03T01:34:06Z
NPT5629,GJMCB,NA,B734,NPT,LFPG,LFBO,2020-03-03T00:25:00Z,2020-03-03T00:22:00Z,2020-03-03T01:35:40Z
WZZ3798,HALYD,471F7F,A320,WZZ,EGGW,LUKK,2020-03-03T00:25:00Z,2020-03-03T00:20:00Z,2020-03-03T03:15:00Z
WIF78C,LNWIC,NA,DH8A,WIF,ENMH,ENKR,2020-03-03T00:25:00Z,2020-03-03T00:31:00Z,2020-03-03T01:03:22Z
SWT297,LZCGQ,451E29,B733,SWT,LYBE,LEMD,2020-03-03T00:25:00Z,2020-03-03T00:31:00Z,2020-03-03T03:40:56Z
DLH1307,DAIDL,3C648C,A321,DLH,OLBA,EDDF,2020-03-03T00:25:00Z,2020-03-03T00:09:00Z,2020-03-03T04:19:25Z
EDW35Y,HBJHQ,4B188A,A333,EDW,MDPC,LSZH,2020-03-03T00:25:00Z,2020-03-03T00:45:25Z,2020-03-03T08:17:14Z
THY347,TCJZH,NA,B738,THY,UCFM,LTFM,2020-03-03T00:25:00Z,2020-03-03T00:28:00Z,2020-03-03T05:51:00Z
TAP1522,CSTVC,4952C3,A20N,TAP,DGAA,LPPT,2020-03-03T00:25:00Z,2020-03-03T00:24:00Z,2020-03-03T06:10:11Z
TAP088,CSTUN,4952AE,A339,TAP,SBGR,LPPT,2020-03-03T00:25:00Z,2020-03-03T00:24:00Z,2020-03-03T09:49:39Z
QTR8253,A7BFQ,06A2DE,B77L,QTR,OTHH,LFPG,2020-03-03T00:25:00Z,2020-03-03T00:12:00Z,2020-03-03T06:57:20Z
AFL103,VQBFL,424480,B77W,AFL,KJFK,UUEE,2020-03-03T00:25:00Z,2020-03-03T00:24:00Z,2020-03-03T09:11:15Z
ACA832,CFVND,C038CA,B789,ACA,CYUL,EBBR,2020-03-03T00:25:00Z,2020-03-03T00:40:00Z,2020-03-03T06:51:26Z
UAL987,N653UA,A899A2,B763,UAL,KORD,LFPG,2020-03-03T00:25:00Z,2020-03-03T00:06:00Z,2020-03-03T07:56:07Z
BAW61T,GVIIR,4006C3,B772,BAW,KTPA,EGKK,2020-03-03T00:25:00Z,2020-03-03T00:41:00Z,2020-03-03T08:30:19Z
BAW17V,GCIVB,400551,B744,BAW,KDEN,EGLL,2020-03-03T00:25:00Z,2020-03-03T00:20:00Z,2020-03-03T08:55:22Z
BAW176A,GVIIG,4005BF,B772,BAW,KJFK,EGLL,2020-03-03T00:25:00Z,2020-03-03T00:25:00Z,2020-03-03T07:01:55Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-03-03T00:30:00Z,2020-03-03T00:28:00Z,2020-03-03T01:19:10Z
THY6761,TCLJP,NA,B77L,THY,UTSA,LTBA,2020-03-03T00:30:00Z,2020-03-03T00:24:00Z,2020-03-03T04:36:00Z
AEG402,ESLSH,5110C8,SF34,AEG,ESGJ,EKBI,2020-03-03T00:30:00Z,2020-03-03T00:15:51Z,2020-03-03T01:18:31Z
EWG1153,OOSFK,44CCCB,A333,EWG,TBPB,EDDL,2020-03-03T00:30:00Z,2020-03-03T00:35:31Z,2020-03-03T08:24:19Z
TAR6002,TSIMW,02A196,A320,TAR,OEJN,DTTZ,2020-03-03T00:30:00Z,2020-03-03T00:47:15Z,2020-03-03T05:41:52Z
NRS18U,GCKWA,4074D1,B789,NRS,KJFK,EGKK,2020-03-03T00:30:00Z,2020-03-03T01:21:00Z,2020-03-03T07:49:33Z
KTK111,VQBZY,42444A,B77W,KTK,UUWW,MMUN,2020-03-03T00:30:00Z,2020-03-03T00:31:00Z,2020-03-03T12:57:23Z
AFR871,FGSPK,3949EA,B772,AFR,FACT,LFPG,2020-03-03T00:30:00Z,2020-03-03T00:08:22Z,2020-03-03T11:29:33Z
ABR1551,EISTP,4CAF9A,B734,ABR,EGNX,EDDP,2020-03-03T00:30:00Z,2020-03-03T00:26:00Z,2020-03-03T02:03:34Z
AFR019,FGSPA,3949E0,B772,AFR,KJFK,LFPO,2020-03-03T00:30:00Z,2020-03-03T00:36:00Z,2020-03-03T07:34:25Z
IBE2601,ECMOU,345318,A332,IBE,LEBL,SAEZ,2020-03-03T00:30:00Z,2020-03-03T00:14:00Z,2020-03-03T13:06:37Z
AUI374,URPSQ,50837A,B738,AUI,OMDB,UKBB,2020-03-03T00:30:00Z,2020-03-03T01:12:00Z,2020-03-03T08:14:00Z
BAW25K,GVIIU,400772,B772,BAW,MKJP,EGKK,2020-03-03T00:30:00Z,2020-03-03T01:09:14Z,2020-03-03T09:14:00Z
AFR333,FGSPU,3949F4,B772,AFR,KBOS,LFPG,2020-03-03T00:30:00Z,2020-03-03T00:23:00Z,2020-03-03T06:34:35Z
DJT101,FHNCO,39B44E,A21N,DJT,KEWR,LFPO,2020-03-03T00:30:00Z,2020-03-03T00:07:00Z,2020-03-03T07:09:37Z
QTR726,A7BER,06A2B6,B77W,QTR,KORD,OTHH,2020-03-03T00:30:00Z,2020-03-03T00:22:00Z,2020-03-03T13:13:00Z
THY6383,TCJOY,4BA9F9,A332,THY,OTHH,LTBA,2020-03-03T00:30:00Z,2020-03-03T00:14:00Z,2020-03-03T04:32:01Z
AZG5514,VQBBM,42441F,B748,AZG,UBBB,ELLX,2020-03-03T00:30:00Z,2020-03-03T00:17:00Z,2020-03-03T05:07:03Z
DAL140,N845MH,AB9387,B764,DAL,KJFK,EBBR,2020-03-03T00:30:00Z,2020-03-03T00:56:00Z,2020-03-03T08:00:45Z
DAL48,N196DN,A17ECD,B763,DAL,KJFK,EHAM,2020-03-03T00:30:00Z,2020-03-03T00:39:00Z,2020-03-03T07:38:55Z
DAL126,N191DN,A16C3A,B763,DAL,KJFK,LEMD,2020-03-03T00:30:00Z,2020-03-03T00:55:00Z,2020-03-03T07:37:43Z
BAW66V,GBYGF,40073E,B744,BAW,KPHL,EGLL,2020-03-03T00:30:00Z,2020-03-03T00:21:00Z,2020-03-03T06:58:28Z
RYR21,EIENV,4CA8E7,B738,RYR,LEBL,LEPA,2020-03-03T00:30:00Z,2020-03-03T00:46:00Z,2020-03-03T01:33:35Z
DAL106,N856NW,ABBEE3,A332,DAL,KJFK,EDDF,2020-03-03T00:34:00Z,2020-03-03T00:47:00Z,2020-03-03T08:08:47Z
DAL408,N833MH,AB649A,B764,DAL,KJFK,LSZH,2020-03-03T00:34:00Z,2020-03-03T01:11:00Z,2020-03-03T08:34:39Z
CXI9105,TCTJP,4BD150,B738,CXI,GBYD,EDDM,2020-03-03T00:35:00Z,2020-03-03T00:13:52Z,2020-03-03T06:45:54Z
BRU740,EW533PO,NA,E195,BRU,UBBB,UMMS,2020-03-03T00:35:00Z,2020-03-03T00:35:00Z,2020-03-03T03:52:00Z
PGT401,TCNBU,NA,A20N,PGT,URMG,LTFJ,2020-03-03T00:35:00Z,2020-03-03T00:25:00Z,2020-03-03T02:40:00Z
SVR891,VQBOF,424616,A321,SVR,UUDD,OMDB,2020-03-03T00:35:00Z,2020-03-03T00:35:00Z,2020-03-03T05:16:34Z
FPO701,FGZTJ,NA,B734,FPO,LFPG,LFML,2020-03-03T00:35:00Z,2020-03-03T00:25:00Z,2020-03-03T01:42:04Z
BCS120,DALEP,3C70B0,B752,BCS,EDDP,EBBR,2020-03-03T00:35:00Z,2020-03-03T00:35:00Z,2020-03-03T01:44:07Z
DLH465,DABVS,3C4AD3,B744,DLH,KMCO,EDDF,2020-03-03T00:35:00Z,2020-03-03T00:42:00Z,2020-03-03T08:52:43Z
UAL23,N91007,AC9923,B78X,UAL,KEWR,EIDW,2020-03-03T00:35:00Z,2020-03-03T00:34:00Z,2020-03-03T06:25:31Z
BLX340,GTUID,4067F8,B788,BLX,VTSP,ESSA,2020-03-03T00:35:00Z,2020-03-03T00:46:00Z,2020-03-03T12:16:27Z
GTI8412,N649GT,A88752,B763,GTI,KPSM,EDFH,2020-03-03T00:35:00Z,2020-03-03T01:05:00Z,2020-03-03T07:36:52Z
AEA015,ECLXR,34444F,A333,AEA,LEMD,MHLM,2020-03-03T00:35:00Z,2020-03-03T00:29:00Z,2020-03-03T11:52:19Z
VIR78,GVLNM,4075CF,A332,VIR,TBPB,EGCC,2020-03-03T00:35:00Z,2020-03-03T00:43:49Z,2020-03-03T07:57:25Z
THY8DM,TCJOL,4BA9EC,A333,THY,OJAI,LTFM,2020-03-03T00:35:00Z,2020-03-03T00:22:35Z,2020-03-03T02:25:00Z
DLH447,DABVP,3C4AD0,B744,DLH,KDEN,EDDF,2020-03-03T00:35:00Z,2020-03-03T00:34:00Z,2020-03-03T09:26:40Z
AAL38,N733AR,A9D640,B77W,AAL,KMIA,EGLL,2020-03-03T00:35:00Z,2020-03-03T01:04:00Z,2020-03-03T08:50:35Z
AFP68,16803,NA,C130,AFP,LPMT,GABS,2020-03-03T00:40:00Z,2020-03-03T00:51:35Z,2020-03-03T06:37:57Z
BAW631,GTTNG,407537,A20N,BAW,LGAV,EGLL,2020-03-03T00:40:00Z,2020-03-03T00:48:00Z,2020-03-03T04:34:11Z
SZN403,9HSZN,4D21C5,A339,ZZZ,GOBD,LFPG,2020-03-03T00:40:00Z,2020-03-03T00:44:30Z,2020-03-03T06:24:41Z
DLH693,DAISH,3C6668,A321,DLH,OJAI,EDDF,2020-03-03T00:40:00Z,2020-03-03T00:27:00Z,2020-03-03T04:39:15Z
PGT1723,TCCPN,4B8E0E,B738,PGT,UKBB,LTAC,2020-03-03T00:40:00Z,2020-03-03T00:32:00Z,2020-03-03T02:23:00Z
PGT393,TCAVP,NA,B738,PGT,URMM,LTFJ,2020-03-03T00:40:00Z,2020-03-03T00:45:00Z,2020-03-03T02:43:00Z
ABR1624,EISTS,4CAA4F,B734,ABR,LIMC,EGMC,2020-03-03T00:40:00Z,2020-03-03T00:23:00Z,2020-03-03T02:04:27Z
CLX7211,LXKCL,4D012D,B744,CLX,UTAA,ELLX,2020-03-03T00:40:00Z,2020-03-03T00:23:00Z,2020-03-03T05:58:29Z
RWZ7053,VPBRB,NA,A321,RWZ,UUDD,LTFM,2020-03-03T00:40:00Z,2020-03-03T00:46:00Z,2020-03-03T04:16:00Z
TAP236,CSTUA,4952A1,A339,TAP,KSFO,LPPT,2020-03-03T00:40:00Z,2020-03-03T02:13:00Z,2020-03-03T12:37:22Z
DLH790,DAIXD,3C6704,A359,DLH,LOWW,WSSS,2020-03-03T00:40:00Z,2020-03-03T00:52:00Z,2020-03-03T11:25:12Z
TAP242,CSTUJ,4952AA,A339,TAP,KORD,LPPT,2020-03-03T00:41:00Z,2020-03-03T00:20:00Z,2020-03-03T07:33:44Z
IMX358,HBALQ,NA,AT72,IMX,EGBB,EIDW,2020-03-03T00:45:00Z,2020-03-03T00:19:00Z,2020-03-03T01:26:55Z
SWN8007,SEMAJ,4AB42A,ATP,SWN,ESGJ,ENGM,2020-03-03T00:45:00Z,2020-03-03T00:38:36Z,2020-03-03T01:31:38Z
MSA31F,LZLDU,NA,MD82,MSA,LIPO,LIRF,2020-03-03T00:45:00Z,2020-03-03T00:36:00Z,2020-03-03T01:25:46Z
SWR23C,HBJHD,4B187D,A333,SWR,KJFK,LSGG,2020-03-03T00:45:00Z,2020-03-03T01:00:00Z,2020-03-03T08:18:59Z
AIC177,VTANK,8005F4,B788,AIC,VOBL,EGLL,2020-03-03T00:45:00Z,2020-03-03T01:04:00Z,2020-03-03T11:30:05Z
FWI43M,FHNET,39B493,A359,FWI,TFFR,LFPO,2020-03-03T00:45:00Z,2020-03-03T00:57:00Z,2020-03-03T07:52:49Z
SWR65,HBJNI,4B191E,B77W,SWR,KMIA,LSZH,2020-03-03T00:45:00Z,2020-03-03T01:02:00Z,2020-03-03T09:18:57Z
THY1NX,TCJSA,NA,A321,THY,UGTB,LTFM,2020-03-03T00:45:00Z,2020-03-03T00:45:00Z,2020-03-03T02:58:00Z
AFL107,VQBBF,4248F7,A332,AFL,KLAX,UUEE,2020-03-03T00:45:00Z,2020-03-03T01:02:00Z,2020-03-03T13:11:57Z
UAL960,N12005,A05628,B78X,UAL,KEWR,EDDF,2020-03-03T00:45:00Z,2020-03-03T00:40:00Z,2020-03-03T07:33:17Z
BAW8VA,GVIIV,400773,B772,BAW,TLPL,EGKK,2020-03-03T00:45:00Z,2020-03-03T00:55:41Z,2020-03-03T08:00:34Z
AMX001,N783AM,AA9BB7,B788,AMX,MMMX,LEMD,2020-03-03T00:45:00Z,2020-03-03T01:23:34Z,2020-03-03T10:32:49Z
DAL58,N834MH,AB6851,B764,DAL,KBOS,EGLL,2020-03-03T00:49:00Z,2020-03-03T00:56:00Z,2020-03-03T07:09:52Z
SXD18Y,DASXY,3C0A5B,B738,SXD,LTAU,EDDL,2020-03-03T00:50:00Z,2020-03-03T01:45:00Z,2020-03-03T05:22:43Z
PGT381,TCNCE,NA,A20N,PGT,URKK,LTFJ,2020-03-03T00:50:00Z,2020-03-03T00:52:00Z,2020-03-03T02:30:00Z
PGT1801,TCCPV,4B8E16,B738,PGT,OJAI,LTAI,2020-03-03T00:50:00Z,2020-03-03T00:41:00Z,2020-03-03T02:03:00Z
TFL370,PHTFK,48506B,B788,TFL,TNCC,EHAM,2020-03-03T00:50:00Z,2020-03-03T01:14:16Z,2020-03-03T09:33:43Z
WRC7663,URWRI,50822F,A321,WRC,UKBB,HEGN,2020-03-03T00:50:00Z,2020-03-03T00:44:00Z,2020-03-03T04:20:50Z
THY5033,TCJRF,NA,A321,THY,LTCB,LTBJ,2020-03-03T00:50:00Z,2020-03-03T01:01:00Z,2020-03-03T02:34:00Z
THY8JT,TCJSU,NA,A321,THY,LTAI,LTFM,2020-03-03T00:50:00Z,2020-03-03T00:32:00Z,2020-03-03T01:54:00Z
ACA844,CFIUV,C0173E,B77W,ACA,CYYC,EDDF,2020-03-03T00:50:00Z,2020-03-03T01:12:00Z,2020-03-03T09:51:39Z
ACA864,CGFAF,C051E2,A333,ACA,CYUL,EGLL,2020-03-03T00:50:00Z,2020-03-03T01:33:00Z,2020-03-03T07:43:42Z
