FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
FIN6,OHLTS,461F0C,A333,FIN,KJFK,EFHK,2020-02-18T00:05:00Z,2020-02-17T23:36:00Z,2020-02-18T07:25:58Z
PGT1B,TCAEP,4B84B0,B738,PGT,HEGN,LTFJ,2020-02-18T00:05:00Z,2020-02-18T00:00:00Z,2020-02-18T02:39:00Z
N151QS,N151QS,A0CF55,GLEX,ZZZ,KMIA,LOWS,2020-02-18T00:05:00Z,2020-02-18T00:01:00Z,2020-02-18T08:31:03Z
MEA571,ODMEC,748021,A332,MEA,OLBA,DNMM,2020-02-18T00:05:00Z,2020-02-17T23:56:35Z,2020-02-18T06:41:24Z
BCS37B,DAEAG,3C5427,A306,BCS,EBBR,EDDP,2020-02-18T00:05:00Z,2020-02-18T00:16:00Z,2020-02-18T01:26:52Z
VIR90R,GVMNK,407545,A332,VIR,TLPL,EGKK,2020-02-18T00:05:00Z,2020-02-18T00:47:07Z,2020-02-18T08:53:48Z
CMB163,N742CK,A9FA34,B744,CMB,KWRI,ETAR,2020-02-18T00:05:00Z,2020-02-18T00:35:08Z,2020-02-18T07:04:09Z
SQP7203,URSQJ,50843D,B739,SQP,UKBB,HESH,2020-02-18T00:05:00Z,2020-02-17T23:52:00Z,2020-02-18T03:39:17Z
RAM329,CNROW,NA,B763,RAM,GMMN,GABS,2020-02-18T00:05:00Z,2020-02-18T00:24:00Z,2020-02-18T03:29:28Z
QTR714,A7ANH,06A124,A35K,QTR,KIAH,OTHH,2020-02-18T00:05:00Z,2020-02-18T00:13:00Z,2020-02-18T15:04:00Z
UAE41P,A6EON,8963EB,A388,UAE,KSFO,OMDB,2020-02-18T00:05:00Z,2020-02-18T00:29:00Z,2020-02-18T15:42:58Z
VIR110,GVWND,4074FE,A332,VIR,KATL,EGCC,2020-02-18T00:05:00Z,2020-02-18T00:05:00Z,2020-02-18T07:12:21Z
ELY018,4XEDE,7380C4,B789,ELY,KMIA,LLBG,2020-02-18T00:05:00Z,2020-02-18T00:29:00Z,2020-02-18T11:47:15Z
THY3AR,TCJVR,NA,B738,THY,UWKD,LTFM,2020-02-18T00:05:00Z,2020-02-18T00:22:00Z,2020-02-18T03:43:00Z
QTR708,A7BER,06A2B6,B77W,QTR,KIAD,OTHH,2020-02-18T00:05:00Z,2020-02-17T23:53:00Z,2020-02-18T12:07:51Z
AZU8756,PRAIW,E4910E,A332,AZU,SBKP,LPPR,2020-02-18T00:05:00Z,2020-02-18T00:13:00Z,2020-02-18T09:52:51Z
UAE230,A6EQD,896453,B77W,UAE,KSEA,OMDB,2020-02-18T00:05:00Z,2020-02-18T00:14:00Z,2020-02-18T14:57:39Z
ETH407,ETARD,040086,B737,ETH,OLBA,HAAB,2020-02-18T00:05:00Z,2020-02-18T00:05:06Z,2020-02-18T04:08:27Z
AAL50,N725AN,A9B62C,B77W,AAL,KDFW,EGLL,2020-02-18T00:05:00Z,2020-02-17T23:57:00Z,2020-02-18T08:12:03Z
WZZ2498,HALVF,471F33,A21N,WZZ,LCLK,LHBP,2020-02-18T00:06:00Z,2020-02-17T23:52:00Z,2020-02-18T02:32:39Z
DAL404,N1605,A0F4B5,B763,DAL,KBOS,LFPG,2020-02-18T00:08:00Z,2020-02-18T00:10:00Z,2020-02-18T06:33:01Z
MSA61P,OYYAB,NA,AT72,MSA,LIPO,LICJ,2020-02-18T00:10:00Z,2020-02-18T00:06:00Z,2020-02-18T02:04:11Z
TAY4128,OELFB,NA,B752,TAY,LFPG,LFML,2020-02-18T00:10:00Z,2020-02-18T00:09:00Z,2020-02-18T01:24:49Z
TAY4803,FGZTT,396673,B734,TAY,ESGJ,EFHK,2020-02-18T00:10:00Z,2020-02-18T00:05:00Z,2020-02-18T01:14:06Z
BCS192,LZCGR,451E2B,B734,BCS,EDDP,EDDK,2020-02-18T00:10:00Z,2020-02-18T00:11:00Z,2020-02-18T01:09:42Z
CFG745,DABUZ,3C4ABA,B763,CFG,TBPB,EDDF,2020-02-18T00:10:00Z,2020-02-18T00:08:26Z,2020-02-18T08:55:49Z
PGT94Q,TCNBJ,4BB84A,A20N,PGT,EDDK,LTFJ,2020-02-18T00:10:00Z,2020-02-17T23:48:00Z,2020-02-18T02:43:00Z
SVR3079,VQBKH,4249CD,A321,SVR,UUDD,OMRK,2020-02-18T00:10:00Z,2020-02-18T00:10:00Z,2020-02-18T04:50:56Z
PGT1723,TCIZI,4BA749,B738,PGT,UKBB,LTAC,2020-02-18T00:10:00Z,2020-02-18T00:21:00Z,2020-02-18T02:17:00Z
KLM724,PHAOC,484411,A332,KLM,MUHA,EHAM,2020-02-18T00:10:00Z,2020-02-18T00:42:00Z,2020-02-18T09:00:03Z
BCS93C,GDHKG,40645A,B752,BCS,EDDP,EGNX,2020-02-18T00:10:00Z,2020-02-18T00:12:00Z,2020-02-18T02:02:01Z
VIR76X,GVROS,4008F6,B744,VIR,KMCO,EGCC,2020-02-18T00:10:00Z,2020-02-18T00:28:00Z,2020-02-18T07:49:01Z
KLM734,PHAON,484FAD,A332,KLM,TNCC,EHAM,2020-02-18T00:10:00Z,2020-02-18T00:15:16Z,2020-02-18T08:57:48Z
QTR756,A7BBH,06A07E,B77L,QTR,KATL,OTHH,2020-02-18T00:10:00Z,2020-02-18T00:10:00Z,2020-02-18T13:13:01Z
JSH655,HAJEV,471841,C650,JSH,LEBL,LHBP,2020-02-18T00:10:00Z,2020-02-18T00:30:00Z,2020-02-18T02:41:41Z
IBE6124,ECIQR,34164C,A346,IBE,KMIA,LEMD,2020-02-18T00:10:00Z,2020-02-18T00:18:00Z,2020-02-18T08:04:01Z
BAW71F,GCIVW,4006AD,B744,BAW,KSFO,EGLL,2020-02-18T00:10:00Z,2020-02-18T00:16:00Z,2020-02-18T09:55:55Z
BNO1A,LNBSJ,47C1C6,BE20,ZZZ,ENAT,ENHF,2020-02-18T00:10:00Z,2020-02-18T00:30:00Z,2020-02-18T01:09:00Z
ENZ844,GSMLA,40083F,B462,ENZ,EGGW,EGCC,2020-02-18T00:15:00Z,2020-02-18T00:18:00Z,2020-02-18T01:04:20Z
MHV1893,DCIRJ,3CD6E3,D328,MHV,EDDK,EDDS,2020-02-18T00:15:00Z,2020-02-18T00:03:00Z,2020-02-18T01:06:54Z
AFL2119,RA89100,155C0C,SU95,AFL,EVRA,UUEE,2020-02-18T00:15:00Z,2020-02-18T00:05:00Z,2020-02-18T01:27:00Z
PUE302,ECNFQ,NA,A346,PUE,SPJC,LEMD,2020-02-18T00:15:00Z,2020-02-18T00:27:00Z,2020-02-18T11:28:40Z
TAY4872,OEIAY,4408F5,B734,TAY,EBLG,EGSS,2020-02-18T00:15:00Z,2020-02-18T00:07:00Z,2020-02-18T01:06:02Z
THY8AK,TCJSD,NA,A321,THY,ORBI,LTFM,2020-02-18T00:15:00Z,2020-02-17T23:59:01Z,2020-02-18T02:43:00Z
THY2VM,TCJPM,4BAA0D,A320,THY,LTFM,LTFH,2020-02-18T00:15:00Z,2020-02-18T00:10:00Z,2020-02-18T01:43:41Z
TAY4123,FGIXU,NA,B734,TAY,LFPG,LFBO,2020-02-18T00:15:00Z,2020-02-18T00:16:00Z,2020-02-18T01:30:35Z
ENT58KF,SPENR,4891B0,B738,ENT,LCLK,EPKT,2020-02-18T00:15:00Z,2020-02-18T00:15:00Z,2020-02-18T03:20:53Z
TAP1510,CSTVE,4952C5,A20N,TAP,DIAP,LPPT,2020-02-18T00:15:00Z,2020-02-18T00:42:00Z,2020-02-18T05:55:04Z
OAE700,N423AX,A506DA,B763,OAE,LRBS,OAKB,2020-02-18T00:15:00Z,2020-02-18T00:35:00Z,2020-02-18T05:36:22Z
AFR355,FGSPT,3949F3,B772,AFR,KSEA,LFPG,2020-02-18T00:15:00Z,2020-02-18T00:20:00Z,2020-02-18T09:39:14Z
ACA45,CFRTW,C02EE9,B789,ACA,VIDP,CYVR,2020-02-18T00:15:00Z,2020-02-18T00:35:00Z,2020-02-18T14:34:57Z
ANZ2,ZKOKQ,C81E22,B77W,ANZ,KLAX,EGLL,2020-02-18T00:15:00Z,2020-02-18T00:26:00Z,2020-02-18T09:57:05Z
BNO2R,LNBSA,478891,BE20,ZZZ,ENSK,ENBO,2020-02-18T00:15:00Z,2020-02-18T00:08:00Z,2020-02-18T00:42:20Z
AAL92,N807AA,AAFBDF,B788,AAL,KPHL,LSZH,2020-02-18T00:15:00Z,2020-02-17T23:56:00Z,2020-02-18T06:54:47Z
JAS914,N914X,ACA794,GLF5,JAS,KMIA,EGWU,2020-02-18T00:18:00Z,2020-02-18T00:15:00Z,2020-02-18T08:07:44Z
SWN502,SEMAI,4AB429,ATP,SWN,EGNX,EGAA,2020-02-18T00:20:00Z,2020-02-18T00:11:00Z,2020-02-18T01:28:00Z
PGT1703,TCCRA,NA,B738,PGT,ORER,LTAC,2020-02-18T00:20:00Z,2020-02-17T23:55:33Z,2020-02-18T01:42:00Z
PGT667,TCNBU,NA,A20N,PGT,ORMM,LTFJ,2020-02-18T00:20:00Z,2020-02-18T00:27:00Z,2020-02-18T03:28:00Z
CRL925,FHSEA,39C880,B744,CRL,TFFF,LFPO,2020-02-18T00:20:00Z,2020-02-18T01:06:54Z,2020-02-18T08:57:57Z
THY159,TCJPT,4BAA14,A320,THY,OEJN,LTFJ,2020-02-18T00:20:00Z,2020-02-18T00:11:00Z,2020-02-18T03:40:00Z
AUI374,URPSI,5082E6,B739,AUI,OMDB,UKBB,2020-02-18T00:20:00Z,2020-02-18T00:27:00Z,2020-02-18T07:02:00Z
BAW282,GBYGE,40073D,B744,BAW,KLAX,EGLL,2020-02-18T00:20:00Z,2020-02-18T00:25:00Z,2020-02-18T09:58:47Z
UAL81,N656UA,A8A4C7,B763,UAL,KEWR,EGCC,2020-02-18T00:20:00Z,2020-02-18T00:18:00Z,2020-02-18T06:31:23Z
AAL174,N791AN,AABBC9,B772,AAL,KRDU,EGLL,2020-02-18T00:20:00Z,2020-02-18T00:16:00Z,2020-02-18T07:00:37Z
PEG72C,4122,NA,C27J,ZZZ,LGIR,LGKP,2020-02-18T00:20:00Z,2020-02-18T00:24:46Z,2020-02-18T01:06:56Z
NPT5745,GJMCJ,NA,B734,NPT,LFPG,LFMT,2020-02-18T00:25:00Z,2020-02-18T00:17:00Z,2020-02-18T01:40:28Z
NPT5629,GJMCB,NA,B734,NPT,LFPG,LFBO,2020-02-18T00:25:00Z,2020-02-18T00:28:00Z,2020-02-18T01:46:18Z
WUK4SJ,HALWP,471F57,A320,WUK,EGGW,LUKK,2020-02-18T00:25:00Z,2020-02-18T00:14:00Z,2020-02-18T02:58:00Z
DLH1307,DAIUK,3C66AB,A320,DLH,OLBA,EDDF,2020-02-18T00:25:00Z,2020-02-18T00:25:13Z,2020-02-18T04:32:48Z
EDW35Y,HBJHQ,4B188A,A333,EDW,MDPC,LSZH,2020-02-18T00:25:00Z,2020-02-18T00:41:00Z,2020-02-18T08:53:10Z
FPO843T,FGZTB,NA,B733,FPO,LFPG,LFLL,2020-02-18T00:25:00Z,2020-02-18T00:42:00Z,2020-02-18T01:40:51Z
CRL919,FHSKY,39C958,A333,CRL,KMIA,LFPO,2020-02-18T00:25:00Z,2020-02-18T00:40:00Z,2020-02-18T08:39:05Z
TAP1522,CSTVF,4952C6,A20N,TAP,DGAA,LPPT,2020-02-18T00:25:00Z,2020-02-18T00:16:00Z,2020-02-18T05:42:38Z
ACA832,CFRSO,C02EC7,B789,ACA,CYUL,EBBR,2020-02-18T00:25:00Z,2020-02-18T00:28:00Z,2020-02-18T06:36:13Z
AFL103,VPBGF,4242A4,B77W,AFL,KJFK,UUEE,2020-02-18T00:25:00Z,2020-02-18T00:32:00Z,2020-02-18T09:05:20Z
TAP088,CSTUP,4952B0,A339,TAP,SBGR,LPPT,2020-02-18T00:25:00Z,2020-02-18T00:31:51Z,2020-02-18T09:45:34Z
DAL90,N827MH,AB4BF7,B764,DAL,KATL,EDDL,2020-02-18T00:25:00Z,2020-02-18T00:55:00Z,2020-02-18T08:41:50Z
BAW17V,GCIVB,400551,B744,BAW,KDEN,EGLL,2020-02-18T00:25:00Z,2020-02-18T00:25:00Z,2020-02-18T08:34:18Z
BAW176A,GCIVV,4006AC,B744,BAW,KJFK,EGLL,2020-02-18T00:25:00Z,2020-02-18T00:14:00Z,2020-02-18T06:45:37Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-02-18T00:25:00Z,2020-02-18T00:15:00Z,2020-02-18T01:28:01Z
DAL258,N802NW,AAEA8C,A333,DAL,KBOS,EHAM,2020-02-18T00:27:00Z,2020-02-18T00:26:00Z,2020-02-18T06:37:00Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-02-18T00:30:00Z,2020-02-18T00:32:00Z,2020-02-18T01:25:26Z
AEG402,ESLSH,5110C8,SF34,AEG,ESGJ,EKBI,2020-02-18T00:30:00Z,2020-02-18T00:42:00Z,2020-02-18T01:49:46Z
KTK111,VQBZY,42444A,B77W,KTK,UUWW,MMUN,2020-02-18T00:30:00Z,2020-02-18T00:24:00Z,2020-02-18T12:57:28Z
NCR815,N952CA,AD3C48,B744,NCR,ZSPD,LOWL,2020-02-18T00:30:00Z,2020-02-18T00:14:00Z,2020-02-18T13:23:16Z
FRF201,HATAD,475001,SF34,FRF,GMTT,LYBE,2020-02-18T00:30:00Z,2020-02-18T00:22:00Z,2020-02-18T05:19:05Z
TOM053,GTUIK,4071C0,B789,TOM,MKJS,EGKK,2020-02-18T00:30:00Z,2020-02-18T00:46:19Z,2020-02-18T08:42:58Z
MSA95S,SPSPC,NA,AT72,MSA,LIPO,LICA,2020-02-18T00:30:00Z,2020-02-18T00:29:00Z,2020-02-18T02:29:25Z
PGT657,TCNBI,NA,A20N,PGT,ORBI,LTFJ,2020-02-18T00:30:00Z,2020-02-18T00:21:02Z,2020-02-18T03:00:00Z
EWG1153,OOSFP,44CCD0,A333,EWG,TBPB,EDDL,2020-02-18T00:30:00Z,2020-02-18T00:59:15Z,2020-02-18T09:30:28Z
AFR019,FGSPB,3949E1,B772,AFR,KJFK,LFPO,2020-02-18T00:30:00Z,2020-02-18T00:38:00Z,2020-02-18T07:28:41Z
NRS18U,GCKWF,4074D6,B789,NRS,KJFK,EGKK,2020-02-18T00:30:00Z,2020-02-18T00:11:00Z,2020-02-18T06:34:15Z
THY5563,TCLOK,4BB1EB,A333,THY,OEMA,LTBR,2020-02-18T00:30:00Z,2020-02-17T23:32:58Z,2020-02-18T02:44:00Z
ABR1551,EISTO,4CACBA,B734,ABR,EGNX,EDDP,2020-02-18T00:30:00Z,2020-02-18T00:26:00Z,2020-02-18T01:57:30Z
AFR333,FHRBE,39C424,B789,AFR,KBOS,LFPG,2020-02-18T00:30:00Z,2020-02-18T01:13:00Z,2020-02-18T07:05:41Z
DJT101,FHBUZ,398699,A21N,DJT,KEWR,LFPO,2020-02-18T00:30:00Z,2020-02-18T00:33:00Z,2020-02-18T07:24:31Z
QTR726,A7BET,06A2B8,B77W,QTR,KORD,OTHH,2020-02-18T00:30:00Z,2020-02-18T00:43:00Z,2020-02-18T14:26:56Z
BAW142,GYMMG,4007F2,B772,BAW,VIDP,EGLL,2020-02-18T00:30:00Z,2020-02-18T00:55:00Z,2020-02-18T10:29:26Z
ACA864,CGFAH,C051E4,A333,ACA,CYUL,EGLL,2020-02-18T00:30:00Z,2020-02-18T00:56:00Z,2020-02-18T07:03:45Z
IBE2601,ECMOY,345319,A332,IBE,LEBL,SAEZ,2020-02-18T00:30:00Z,2020-02-18T00:34:00Z,2020-02-18T13:41:44Z
BAW25K,GVIIO,4006C1,B772,BAW,MKJP,EGKK,2020-02-18T00:30:00Z,2020-02-18T01:46:43Z,2020-02-18T09:59:07Z
DAL140,N844MH,AB8FD0,B764,DAL,KJFK,EBBR,2020-02-18T00:30:00Z,2020-02-18T00:18:00Z,2020-02-18T07:12:46Z
DAL126,N173DZ,A124B5,B763,DAL,KJFK,LEMD,2020-02-18T00:30:00Z,2020-02-18T00:20:00Z,2020-02-18T07:11:45Z
BAW66V,GBYGF,40073E,B744,BAW,KPHL,EGLL,2020-02-18T00:30:00Z,2020-02-18T00:23:00Z,2020-02-18T06:59:21Z
SPMXI,SPMXI,48B2C8,P180,ZZZ,EPWA,EPKT,2020-02-18T00:30:00Z,2020-02-18T00:35:00Z,2020-02-18T01:24:06Z
JIV5,SEDLZ,4A919A,C500,JIV,ESGG,ESSA,2020-02-18T00:30:00Z,2020-02-18T00:41:00Z,2020-02-18T01:45:09Z
DAL48,N184DN,A14FE0,B763,DAL,KJFK,EHAM,2020-02-18T00:31:00Z,2020-02-18T00:21:00Z,2020-02-18T07:08:02Z
SVR891,VQBGY,42444B,A321,SVR,UUDD,OMDB,2020-02-18T00:35:00Z,2020-02-18T00:35:00Z,2020-02-18T05:22:41Z
BRU740,EW252PA,NA,B735,BRU,UBBB,UMMS,2020-02-18T00:35:00Z,2020-02-18T00:53:00Z,2020-02-18T04:33:00Z
FPO701,FGZTJ,NA,B734,FPO,LFPG,LFML,2020-02-18T00:35:00Z,2020-02-18T00:31:00Z,2020-02-18T01:49:58Z
CXI9105,TCTJS,4BD153,B738,CXI,GBYD,EDDM,2020-02-18T00:35:00Z,2020-02-18T00:36:00Z,2020-02-18T06:31:53Z
PGT401,TCNBL,NA,A20N,PGT,URMG,LTFJ,2020-02-18T00:35:00Z,2020-02-18T00:25:00Z,2020-02-18T02:26:00Z
AAR551,HL7739,NA,B772,AAR,RKSI,LTFM,2020-02-18T00:35:00Z,2020-02-18T00:46:00Z,2020-02-18T11:40:00Z
BCS120,DALET,3C70B4,B752,BCS,EDDP,EBBR,2020-02-18T00:35:00Z,2020-02-18T00:30:00Z,2020-02-18T01:43:50Z
SQP7121,URSQG,508429,B738,SQP,UKHH,HESH,2020-02-18T00:35:00Z,2020-02-18T00:30:00Z,2020-02-18T04:19:29Z
VIR78,GVLNM,4075CF,A332,VIR,TBPB,EGCC,2020-02-18T00:35:00Z,2020-02-18T00:49:10Z,2020-02-18T08:50:38Z
DLH465,DABVW,3C4AD7,B744,DLH,KMCO,EDDF,2020-02-18T00:35:00Z,2020-02-18T00:36:00Z,2020-02-18T08:41:56Z
AEA015,ECLXR,34444F,A333,AEA,LEMD,MHLM,2020-02-18T00:35:00Z,2020-02-18T00:26:00Z,2020-02-18T11:27:45Z
UAL23,N17002,A11BA0,B78X,UAL,KEWR,EIDW,2020-02-18T00:35:00Z,2020-02-18T00:23:00Z,2020-02-18T05:59:42Z
DAL30,N833MH,AB649A,B764,DAL,KATL,EGLL,2020-02-18T00:35:00Z,2020-02-18T00:37:00Z,2020-02-18T08:13:29Z
THY8DM,TCJTA,4BAA81,A321,THY,OJAI,LTFM,2020-02-18T00:35:00Z,2020-02-18T00:22:22Z,2020-02-18T02:19:00Z
AAL38,N735AT,A9DDB0,B77W,AAL,KMIA,EGLL,2020-02-18T00:35:00Z,2020-02-18T00:55:00Z,2020-02-18T08:38:58Z
AVA046,N795AV,AACAAC,B788,AVA,SKBO,LEMD,2020-02-18T00:37:00Z,2020-02-18T00:48:22Z,2020-02-18T10:08:41Z
ETR895,9HJAI,4D215B,A343,ZZZ,SVMI,LEMD,2020-02-18T00:40:00Z,2020-02-18T00:53:00Z,2020-02-18T09:15:08Z
DLH693,DAIDK,3C648B,A321,DLH,OJAI,EDDF,2020-02-18T00:40:00Z,2020-02-18T00:33:00Z,2020-02-18T04:54:22Z
SWT042,ECHCF,NA,E120,SWT,ENBR,ENZV,2020-02-18T00:40:00Z,2020-02-18T00:41:00Z,2020-02-18T01:14:14Z
PGT393,TCNCB,NA,A20N,PGT,URMM,LTFJ,2020-02-18T00:40:00Z,2020-02-18T00:36:00Z,2020-02-18T02:21:00Z
ABR1624,EISTP,4CAF9A,B734,ABR,LIMC,EGMC,2020-02-18T00:40:00Z,2020-02-18T00:23:00Z,2020-02-18T02:15:13Z
FDX5391,N868FD,ABED10,B77L,FDX,RJAA,LFPG,2020-02-18T00:40:00Z,2020-02-18T00:35:00Z,2020-02-18T16:12:39Z
TAP236,CSTUM,4952AD,A339,TAP,KSFO,LPPT,2020-02-18T00:40:00Z,2020-02-18T01:00:00Z,2020-02-18T10:54:18Z
RWZ7053,VPBRW,NA,A321,RWZ,UUDD,LTFM,2020-02-18T00:40:00Z,2020-02-18T00:40:00Z,2020-02-18T03:40:00Z
SWN8007,SEMAJ,4AB42A,ATP,SWN,ESGJ,ENGM,2020-02-18T00:45:00Z,2020-02-18T00:49:00Z,2020-02-18T01:54:10Z
FDB2MF,A6FEK,8963AD,B738,FDB,UGTB,OMDB,2020-02-18T00:45:00Z,2020-02-18T00:47:00Z,2020-02-18T03:42:52Z
SWR23C,HBJHC,4B187C,A333,SWR,KJFK,LSGG,2020-02-18T00:45:00Z,2020-02-18T00:34:00Z,2020-02-18T07:57:30Z
BCS25C,DALEQ,3C70B1,B752,BCS,EBBR,EDDP,2020-02-18T00:45:00Z,2020-02-18T00:56:00Z,2020-02-18T02:01:37Z
FWI43M,FHNET,39B493,A359,FWI,TFFR,LFPO,2020-02-18T00:45:00Z,2020-02-18T00:55:00Z,2020-02-18T08:34:12Z
THY6208,TCJOY,NA,A332,THY,VOHS,LTBA,2020-02-18T00:45:00Z,2020-02-18T00:05:00Z,2020-02-18T07:35:00Z
THY1NX,TCJMI,NA,A321,THY,UGTB,LTFM,2020-02-18T00:45:00Z,2020-02-18T00:54:00Z,2020-02-18T02:47:00Z
EIN88,EICJX,NA,B752,EIN,KMSP,EIDW,2020-02-18T00:45:00Z,2020-02-18T01:28:00Z,2020-02-18T08:13:39Z
UAL960,N14001,A0A522,B78X,UAL,KEWR,EDDF,2020-02-18T00:45:00Z,2020-02-18T00:51:00Z,2020-02-18T07:37:12Z
BAW8,GSTBJ,406A35,B77W,BAW,RJTT,EGLL,2020-02-18T00:45:00Z,2020-02-18T00:50:00Z,2020-02-18T13:14:06Z
BAW8VA,GVIIY,400776,B772,BAW,TLPL,EGKK,2020-02-18T00:45:00Z,2020-02-18T01:03:53Z,2020-02-18T08:49:55Z
SXD18Y,DADAA,3C5021,B738,SXD,LTAU,EDDL,2020-02-18T00:50:00Z,2020-02-18T01:38:00Z,2020-02-18T05:19:47Z
PGT1801,TCCPZ,4B8E1A,B738,PGT,OJAI,LTAI,2020-02-18T00:50:00Z,2020-02-18T00:49:00Z,2020-02-18T02:10:00Z
TFL370,PHTFL,48506C,B788,TFL,TNCC,EHAM,2020-02-18T00:50:00Z,2020-02-18T01:04:25Z,2020-02-18T09:47:59Z
PGT513,TCNBY,NA,A20N,PGT,OIIE,LTFJ,2020-02-18T00:50:00Z,2020-02-18T00:55:23Z,2020-02-18T03:52:00Z
RCH717,00171A,AE0676,C17,RCH,EGPK,KPSM,2020-02-18T00:50:00Z,2020-02-18T00:44:00Z,2020-02-18T07:55:24Z
PGT381,TCNBO,NA,A20N,PGT,URKK,LTFJ,2020-02-18T00:50:00Z,2020-02-18T00:56:00Z,2020-02-18T02:29:00Z
THY8JT,TCJLT,NA,A319,THY,LTAI,LTFM,2020-02-18T00:50:00Z,2020-02-18T00:26:00Z,2020-02-18T01:41:00Z
BAW61T,GVIIT,400771,B772,BAW,KTPA,EGKK,2020-02-18T00:50:00Z,2020-02-18T00:54:00Z,2020-02-18T08:36:20Z
WRC7663,URWRV,508406,A321,WRC,UKBB,HEGN,2020-02-18T00:50:00Z,2020-02-18T00:43:00Z,2020-02-18T04:16:37Z
DAL408,N834MH,AB6851,B764,DAL,KJFK,LSZH,2020-02-18T00:50:00Z,2020-02-18T00:47:00Z,2020-02-18T07:53:59Z
DLH447,DABVR,3C4AD2,B744,DLH,KDEN,EDDF,2020-02-18T00:50:00Z,2020-02-18T00:53:00Z,2020-02-18T09:37:34Z
AAL86,N812AA,AB10CB,B788,AAL,KORD,EGLL,2020-02-18T00:50:00Z,2020-02-18T00:50:00Z,2020-02-18T07:50:18Z
DAL58,N828MH,AB4FAE,B764,DAL,KBOS,EGLL,2020-02-18T00:52:00Z,2020-02-18T00:48:00Z,2020-02-18T06:54:51Z
DAL106,N859NW,ABCA08,A332,DAL,KJFK,EDDF,2020-02-18T00:53:00Z,2020-02-18T00:44:00Z,2020-02-18T07:57:38Z
AFL1967,VQBEJ,424947,A320,AFL,UDYZ,UUEE,2020-02-18T00:55:00Z,2020-02-18T00:39:00Z,2020-02-18T03:40:00Z
NPT10K,GJMCK,4071CE,B734,NPT,EGSS,EGPH,2020-02-18T00:55:00Z,2020-02-18T00:52:00Z,2020-02-18T01:59:32Z
MARDI,MARDI,424B31,GLF6,ZZZ,KHPN,EGKB,2020-02-18T00:55:00Z,2020-02-18T01:04:00Z,2020-02-18T06:49:10Z
