FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
THY7AV,TCJHV,NA,B738,THY,OITT,LTFM,2020-02-05T00:05:00Z,2020-02-04T23:30:47Z,2020-02-05T02:20:00Z
FIN6,OHLTU,461F0E,A333,FIN,KJFK,EFHK,2020-02-05T00:05:00Z,2020-02-05T00:10:00Z,2020-02-05T07:53:39Z
BCS37B,DALER,3C70B2,B752,BCS,EBBR,EDDP,2020-02-05T00:05:00Z,2020-02-05T00:00:00Z,2020-02-05T01:19:15Z
BCS192,LZCGQ,451E29,B733,BCS,EDDP,EDDK,2020-02-05T00:05:00Z,2020-02-05T00:07:00Z,2020-02-05T01:00:03Z
THY3AR,TCJHZ,NA,B738,THY,UWKD,LTFM,2020-02-05T00:05:00Z,2020-02-05T00:06:00Z,2020-02-05T03:49:00Z
UAE41P,A6EOE,89639E,A388,UAE,KSFO,OMDB,2020-02-05T00:05:00Z,2020-02-05T00:19:00Z,2020-02-05T15:34:03Z
UAE230,A6EPW,89644C,B77W,UAE,KSEA,OMDB,2020-02-05T00:05:00Z,2020-02-05T00:24:00Z,2020-02-05T14:34:38Z
TFL302,PHTFM,48506D,B788,TFL,SMJP,EHAM,2020-02-05T00:05:00Z,2020-02-05T00:21:51Z,2020-02-05T08:47:04Z
SQP7123,URSQF,50840D,B738,SQP,UKHH,HESH,2020-02-05T00:05:00Z,2020-02-05T00:03:00Z,2020-02-05T04:06:39Z
SQP7117,URSQH,508420,B738,SQP,UKBB,HESH,2020-02-05T00:05:00Z,2020-02-04T23:54:00Z,2020-02-05T03:48:03Z
SQP7133,URSQA,5083DE,B738,SQP,UKLL,HESH,2020-02-05T00:05:00Z,2020-02-05T00:13:00Z,2020-02-05T03:57:11Z
QTR714,A7ANG,06A123,A35K,QTR,KIAH,OTHH,2020-02-05T00:05:00Z,2020-02-05T00:47:00Z,2020-02-05T14:19:53Z
UZB133,UK67001,507C38,B763,UZB,UTTT,LTFM,2020-02-05T00:05:00Z,2020-02-04T23:55:00Z,2020-02-05T05:02:00Z
QTR708,A7BAC,06A062,B77W,QTR,KIAD,OTHH,2020-02-05T00:05:00Z,2020-02-04T23:52:00Z,2020-02-05T12:01:05Z
MSA79N,OYYBU,NA,AT72,MSA,LIPO,LIRN,2020-02-05T00:10:00Z,2020-02-05T00:07:00Z,2020-02-05T01:31:32Z
UTN4489,URAZK,508423,B763,UTN,EINN,MDLR,2020-02-05T00:10:00Z,2020-02-05T00:05:00Z,2020-02-05T08:39:52Z
MSA61P,OYJZZ,NA,AT72,MSA,LIPO,LICJ,2020-02-05T00:10:00Z,2020-02-05T00:25:00Z,2020-02-05T02:08:03Z
TAY4805,OEIAK,4400CD,B734,TAY,EBLG,EDDN,2020-02-05T00:10:00Z,2020-02-05T00:07:00Z,2020-02-05T01:21:32Z
KLM724,PHAKA,484F71,A333,KLM,MUHA,EHAM,2020-02-05T00:10:00Z,2020-02-05T00:18:51Z,2020-02-05T09:08:59Z
CXI9205,TCTJS,4BD153,B738,CXI,GBYD,EDDL,2020-02-05T00:10:00Z,2020-02-05T00:06:00Z,2020-02-05T06:09:24Z
PGT1723,TCCPM,4B8E0D,B738,PGT,UKBB,LTAC,2020-02-05T00:10:00Z,2020-02-05T00:06:00Z,2020-02-05T02:12:00Z
PGT94Q,TCCCJ,4B8C6A,B738,PGT,EDDK,LTFJ,2020-02-05T00:10:00Z,2020-02-04T23:50:00Z,2020-02-05T03:00:00Z
TAP118,CSTOP,4951F0,A332,TAP,SBPA,LPPT,2020-02-05T00:10:00Z,2020-02-05T00:05:00Z,2020-02-05T10:23:31Z
ACA808,CGFAF,C051E2,A333,ACA,CYUL,GMMN,2020-02-05T00:10:00Z,2020-02-05T00:07:00Z,2020-02-05T06:52:26Z
BCS93C,GBMRI,40066B,B752,BCS,EDDP,EGNX,2020-02-05T00:10:00Z,2020-02-05T00:03:00Z,2020-02-05T01:48:19Z
CAO1041,B2093,780C5D,B77L,CAO,ZSPD,EDDF,2020-02-05T00:10:00Z,2020-02-04T23:58:30Z,2020-02-05T11:18:03Z
IBE6124,ECLYF,344346,A333,IBE,KMIA,LEMD,2020-02-05T00:10:00Z,2020-02-05T00:04:00Z,2020-02-05T08:20:39Z
TAP1528,CSTJM,49514D,A21N,TAP,DGAA,LPPT,2020-02-05T00:10:00Z,2020-02-04T23:52:00Z,2020-02-05T05:34:04Z
BAW71F,GCIVW,4006AD,B744,BAW,KSFO,EGLL,2020-02-05T00:10:00Z,2020-02-05T00:16:00Z,2020-02-05T10:28:45Z
QTR756,A7BBF,06A076,B77L,QTR,KATL,OTHH,2020-02-05T00:10:00Z,2020-02-04T23:59:00Z,2020-02-05T12:49:16Z
AAL50,N735AT,A9DDB0,B77W,AAL,KDFW,EGLL,2020-02-05T00:10:00Z,2020-02-05T00:17:00Z,2020-02-05T08:50:58Z
AFL2119,RA89100,155C0C,SU95,AFL,EVRA,UUEE,2020-02-05T00:15:00Z,2020-02-05T00:01:00Z,2020-02-05T01:29:00Z
SWN091T,SEMAI,NA,ATP,SWN,ENTC,ENGM,2020-02-05T00:15:00Z,2020-02-05T00:23:00Z,2020-02-05T02:55:00Z
THY8AK,TCJRL,NA,A321,THY,ORBI,LTFM,2020-02-05T00:15:00Z,2020-02-04T23:35:00Z,2020-02-05T02:45:00Z
TAY4123,FGIXU,NA,B734,TAY,LFPG,LFBO,2020-02-05T00:15:00Z,2020-02-05T00:28:00Z,2020-02-05T01:32:50Z
FDB4AH,A6FEK,8963AD,B738,FDB,URMM,OMDB,2020-02-05T00:15:00Z,2020-02-05T00:26:00Z,2020-02-05T03:33:10Z
TAY4872,OEIAG,4407CC,B734,TAY,EBLG,EGSS,2020-02-05T00:15:00Z,2020-02-04T23:58:52Z,2020-02-05T01:09:55Z
LBT4671,TSINU,02A1B4,A320,LBT,OEMA,DTTA,2020-02-05T00:15:00Z,2020-02-05T00:28:09Z,2020-02-05T05:15:21Z
DCAWR,DCAWR,3CC24D,C560,ZZZ,EDDS,EDDH,2020-02-05T00:15:00Z,2020-02-05T00:14:00Z,2020-02-05T01:26:00Z
PGT657,TCCPL,NA,B738,PGT,ORBI,LTFJ,2020-02-05T00:15:00Z,2020-02-05T00:04:42Z,2020-02-05T03:14:00Z
UAL57,N12004,A05627,B78X,UAL,KEWR,LFPG,2020-02-05T00:15:00Z,2020-02-05T00:15:00Z,2020-02-05T06:55:58Z
ANZ2,ZKOKN,C81D80,B77W,ANZ,KLAX,EGLL,2020-02-05T00:15:00Z,2020-02-05T00:19:00Z,2020-02-05T10:30:45Z
MLD832,ERAXP,504DD9,A320,MLD,EIDW,LUKK,2020-02-05T00:20:00Z,2020-02-04T23:56:00Z,2020-02-05T03:21:00Z
SWN502,SEMAM,4AB42D,ATP,SWN,EGNX,EGAA,2020-02-05T00:20:00Z,2020-02-05T00:10:00Z,2020-02-05T01:26:00Z
MSA92C,EIGHA,NA,B734,MSA,LIPO,LICC,2020-02-05T00:20:00Z,2020-02-05T00:28:00Z,2020-02-05T01:54:53Z
FDB916,A6FED,896335,B738,FDB,URML,OMDB,2020-02-05T00:20:00Z,2020-02-05T00:20:00Z,2020-02-05T03:16:59Z
PGT667,TCNCC,NA,A20N,PGT,ORMM,LTFJ,2020-02-05T00:20:00Z,2020-02-05T00:17:00Z,2020-02-05T03:46:00Z
MNB252,TCMCG,4BB467,A306,MNB,LFPG,EGGW,2020-02-05T00:20:00Z,2020-02-05T00:13:00Z,2020-02-05T01:11:28Z
THY6514,TCLJO,NA,B77L,THY,HKJK,LTBJ,2020-02-05T00:20:00Z,2020-02-05T00:43:20Z,2020-02-05T06:14:00Z
MSA95S,SPSPC,NA,AT72,MSA,LIPO,LICA,2020-02-05T00:20:00Z,2020-02-05T00:34:00Z,2020-02-05T02:43:00Z
CRL925,FHSUN,39CA8D,B744,CRL,TFFF,LFPO,2020-02-05T00:20:00Z,2020-02-05T00:35:00Z,2020-02-05T08:24:19Z
THY159,TCJPN,4BAA0E,A320,THY,OEJN,LTFJ,2020-02-05T00:20:00Z,2020-02-05T00:03:00Z,2020-02-05T03:39:00Z
PGT871,TCCRG,NA,B738,PGT,OOMS,LTFJ,2020-02-05T00:20:00Z,2020-02-05T00:25:22Z,2020-02-05T05:47:00Z
SVR821,VPBBG,42430A,A319,SVR,USSS,LKPR,2020-02-05T00:20:00Z,2020-02-05T00:29:00Z,2020-02-05T04:52:52Z
SVA923,HZAK74,710103,B77L,SVA,OEJN,EHBK,2020-02-05T00:20:00Z,2020-02-05T00:39:00Z,2020-02-05T06:26:11Z
LOT22,SPLSG,48AE26,B789,LOT,KLAX,EPWA,2020-02-05T00:20:00Z,2020-02-05T00:28:00Z,2020-02-05T11:30:34Z
UAL81,N646UA,A87D48,B763,UAL,KEWR,EGCC,2020-02-05T00:20:00Z,2020-02-05T00:04:00Z,2020-02-05T06:34:32Z
BAW282,GBYGG,40073F,B744,BAW,KLAX,EGLL,2020-02-05T00:20:00Z,2020-02-05T00:23:00Z,2020-02-05T10:33:18Z
NPT5745,GJMCJ,NA,B734,NPT,LFPG,LFMT,2020-02-05T00:25:00Z,2020-02-05T00:18:00Z,2020-02-05T01:30:56Z
NPT5629,GJMCB,NA,B734,NPT,LFPG,LFBO,2020-02-05T00:25:00Z,2020-02-05T00:17:00Z,2020-02-05T01:28:30Z
LWA101,5AWLB,018087,A319,ZZZ,LTFM,HLLM,2020-02-05T00:25:00Z,2020-02-05T00:01:00Z,2020-02-05T03:43:13Z
FPO843T,FGIXT,NA,B733,FPO,LFPG,LFLL,2020-02-05T00:25:00Z,2020-02-05T00:21:00Z,2020-02-05T01:22:02Z
N235QS,N235QS,A21C82,CL60,ZZZ,KBGR,LSGG,2020-02-05T00:25:00Z,2020-02-05T00:05:00Z,2020-02-05T06:36:09Z
QTR1463,A7BCA,06A0A5,B788,QTR,OTHH,GMMX,2020-02-05T00:25:00Z,2020-02-05T00:23:00Z,2020-02-05T08:26:09Z
TAY4803,EISTK,4CA7FA,B734,TAY,ESGJ,EFHK,2020-02-05T00:25:00Z,2020-02-05T00:35:00Z,2020-02-05T01:44:19Z
TAP088,CSTUD,4952A4,A339,TAP,SBGR,LPPT,2020-02-05T00:25:00Z,2020-02-05T00:27:00Z,2020-02-05T09:53:39Z
BAW61T,GVIIR,4006C3,B772,BAW,KTPA,EGKK,2020-02-05T00:25:00Z,2020-02-05T00:32:00Z,2020-02-05T08:40:01Z
ACA832,CFGFZ,C01074,B789,ACA,CYUL,EBBR,2020-02-05T00:25:00Z,2020-02-05T00:26:00Z,2020-02-05T06:50:33Z
AFL103,VPBGD,4242A3,B77W,AFL,KJFK,UUEE,2020-02-05T00:25:00Z,2020-02-05T00:13:00Z,2020-02-05T08:31:06Z
AAL174,N790AN,AAB812,B772,AAL,KRDU,EGLL,2020-02-05T00:25:00Z,2020-02-05T00:26:00Z,2020-02-05T07:36:46Z
BAW176A,GRAES,4005C1,B772,BAW,KJFK,EGLL,2020-02-05T00:25:00Z,2020-02-05T00:01:00Z,2020-02-05T06:45:57Z
BAW17V,GCIVU,4006AB,B744,BAW,KDEN,EGLL,2020-02-05T00:25:00Z,2020-02-05T00:48:00Z,2020-02-05T09:36:56Z
DAL258,N807NW,AAFD1F,A333,DAL,KBOS,EHAM,2020-02-05T00:27:00Z,2020-02-05T00:35:00Z,2020-02-05T07:05:08Z
WZZ3256,HALYB,471F7D,A320,WZZ,LCLK,LROP,2020-02-05T00:29:00Z,2020-02-05T00:05:00Z,2020-02-05T02:18:45Z
MEA209,ODMEB,748019,A332,MEA,OLBA,LFPG,2020-02-05T00:30:00Z,2020-02-05T00:14:25Z,2020-02-05T05:00:09Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-02-05T00:30:00Z,2020-02-05T00:21:00Z,2020-02-05T01:14:18Z
LBT4889,TSINQ,02A1B0,A320,LBT,OEJN,DTTJ,2020-02-05T00:30:00Z,2020-02-05T00:12:00Z,2020-02-05T04:59:22Z
TAY4128,OOTFC,NA,B752,TAY,LFPG,LFML,2020-02-05T00:30:00Z,2020-02-05T00:26:00Z,2020-02-05T01:39:13Z
BCS1239,DALMC,3C71A3,A332,BCS,EHAM,EDDP,2020-02-05T00:30:00Z,2020-02-05T00:23:00Z,2020-02-05T01:39:07Z
MSA31F,LZLDU,NA,MD82,MSA,LIPO,LIRF,2020-02-05T00:30:00Z,2020-02-05T00:38:00Z,2020-02-05T01:32:14Z
TVS4325,OMTSG,505E67,B738,TVS,LEMG,ESSA,2020-02-05T00:30:00Z,2020-02-05T00:39:00Z,2020-02-05T05:02:40Z
TVS9IP,OKTST,49D403,B738,TVS,LKPR,HEMA,2020-02-05T00:30:00Z,2020-02-05T00:43:00Z,2020-02-05T04:51:32Z
NRS18U,GCKWT,4075C4,B789,NRS,KJFK,EGKK,2020-02-05T00:30:00Z,2020-02-05T00:24:00Z,2020-02-05T07:05:05Z
THY1LC,TCJHU,NA,B738,THY,UBBB,LTAC,2020-02-05T00:30:00Z,2020-02-05T00:25:00Z,2020-02-05T02:57:00Z
ABR1551,EISTJ,4CA7F9,B734,ABR,EGNX,EDDP,2020-02-05T00:30:00Z,2020-02-05T00:18:00Z,2020-02-05T01:54:08Z
AFR333,FHRBC,39C422,B789,AFR,KBOS,LFPG,2020-02-05T00:30:00Z,2020-02-05T00:29:00Z,2020-02-05T06:48:25Z
PEG16,N416EL,A4EAD9,GLF4,ZZZ,KTEB,LSGG,2020-02-05T00:30:00Z,2020-02-05T01:24:00Z,2020-02-05T08:58:15Z
AFR651,FGSQO,394A0E,B77W,AFR,MMUN,LFPG,2020-02-05T00:30:00Z,2020-02-05T01:03:49Z,2020-02-05T09:45:37Z
KLM676,PHAOC,484411,A332,KLM,CYEG,EHAM,2020-02-05T00:30:00Z,2020-02-05T01:33:00Z,2020-02-05T09:52:32Z
DJT101,FHNCO,39B44E,A21N,DJT,KEWR,LFPO,2020-02-05T00:30:00Z,2020-02-05T00:24:00Z,2020-02-05T07:43:23Z
QTR726,A7BEO,06A2B3,B77W,QTR,KORD,OTHH,2020-02-05T00:30:00Z,2020-02-05T00:25:00Z,2020-02-05T12:59:36Z
N650MS,N650MS,A88DDE,GLF6,ZZZ,KTEB,LSZH,2020-02-05T00:30:00Z,2020-02-05T00:39:00Z,2020-02-05T07:19:54Z
IBE2601,ECNEN,3462C8,A332,IBE,LEBL,SAEZ,2020-02-05T00:30:00Z,2020-02-05T00:30:00Z,2020-02-05T13:40:52Z
AZQ4116,4KAZ100,600864,IL76,AZQ,DRRN,EDDP,2020-02-05T00:30:00Z,2020-02-05T00:49:48Z,2020-02-05T07:55:15Z
BAW66V,GCIVS,4006A9,B744,BAW,KPHL,EGLL,2020-02-05T00:30:00Z,2020-02-05T00:22:00Z,2020-02-05T07:07:12Z
PEG71B,4122,NA,C27J,ZZZ,LGMT,LGLM,2020-02-05T00:30:00Z,2020-02-05T00:11:12Z,2020-02-05T00:48:04Z
LMU4001,SUBSA,0101CF,B738,LMU,HESH,UTTT,2020-02-05T00:30:00Z,2020-02-05T00:30:00Z,2020-02-05T05:56:43Z
DAL48,N187DN,A15B05,B763,DAL,KJFK,EHAM,2020-02-05T00:31:00Z,2020-02-05T00:12:00Z,2020-02-05T07:21:38Z
SZN403,9HSZN,4D21C5,A339,ZZZ,GOBD,LFPG,2020-02-05T00:35:00Z,2020-02-05T00:38:00Z,2020-02-05T05:49:07Z
PGT1B,TCDCB,4B9062,A320,PGT,HEGN,LTFJ,2020-02-05T00:35:00Z,2020-02-05T00:20:00Z,2020-02-05T03:12:00Z
PGT401,TCNCF,NA,A20N,PGT,URMG,LTFJ,2020-02-05T00:35:00Z,2020-02-05T00:27:00Z,2020-02-05T02:59:00Z
FPO701,FGZTX,NA,B734,FPO,LFPG,LFML,2020-02-05T00:35:00Z,2020-02-05T00:29:00Z,2020-02-05T01:44:19Z
AEA039,ECLVL,34444E,A332,AEA,LEMD,SEQM,2020-02-05T00:35:00Z,2020-02-05T00:44:00Z,2020-02-05T11:38:45Z
THY9EH,TCJTG,4BAA87,A321,THY,UKOO,LTFM,2020-02-05T00:35:00Z,2020-02-05T00:33:00Z,2020-02-05T01:50:00Z
DLH447,DABVM,3C4ACD,B744,DLH,KDEN,EDDF,2020-02-05T00:35:00Z,2020-02-05T01:35:00Z,2020-02-05T10:30:06Z
CKS2542,N782CK,AA9830,B744,CKS,KCVG,OBBI,2020-02-05T00:35:00Z,2020-02-05T00:45:00Z,2020-02-05T13:04:39Z
THY8DM,TCLOI,4BB1E9,A332,THY,OJAI,LTFM,2020-02-05T00:35:00Z,2020-02-05T00:29:30Z,2020-02-05T02:41:00Z
DAL30,N844MH,AB8FD0,B764,DAL,KATL,EGLL,2020-02-05T00:35:00Z,2020-02-05T00:43:00Z,2020-02-05T08:49:54Z
DLH465,DABVT,3C4AD4,B744,DLH,KMCO,EDDF,2020-02-05T00:35:00Z,2020-02-05T01:05:00Z,2020-02-05T09:23:29Z
UAL23,N12006,A05629,B78X,UAL,KEWR,EIDW,2020-02-05T00:35:00Z,2020-02-05T00:29:00Z,2020-02-05T06:26:13Z
ETH407,ETALP,040016,B763,ETH,OLBA,HAAB,2020-02-05T00:35:00Z,2020-02-05T00:19:20Z,2020-02-05T04:24:22Z
AAL38,N718AN,A999D2,B77W,AAL,KMIA,EGLL,2020-02-05T00:35:00Z,2020-02-05T00:37:00Z,2020-02-05T09:10:21Z
DAL444,N819NW,AB2C0C,A333,DAL,KJFK,LIRF,2020-02-05T00:36:00Z,2020-02-05T00:30:00Z,2020-02-05T08:52:25Z
DAL216,N156DL,A0E0CF,B763,DAL,KJFK,GOBD,2020-02-05T00:36:00Z,2020-02-05T00:32:00Z,2020-02-05T07:59:44Z
AVA046,N784AV,AA9F76,B788,AVA,SKBO,LEMD,2020-02-05T00:37:00Z,2020-02-05T00:46:42Z,2020-02-05T10:04:11Z
DLH693,DAIDL,3C648C,A321,DLH,OJAI,EDDF,2020-02-05T00:40:00Z,2020-02-05T00:38:00Z,2020-02-05T05:07:07Z
BRU738,EW336PA,NA,B733,BRU,UGSB,UMMS,2020-02-05T00:40:00Z,2020-02-05T00:17:00Z,2020-02-05T03:19:00Z
PGT393,TCIZJ,NA,B738,PGT,URMM,LTFJ,2020-02-05T00:40:00Z,2020-02-05T00:56:00Z,2020-02-05T03:07:00Z
SXS051,TCSOP,4BCDF0,B738,SXS,LTAI,LYBE,2020-02-05T00:40:00Z,2020-02-05T00:23:00Z,2020-02-05T02:44:00Z
ABR1624,EISTO,4CACBA,B734,ABR,LIMC,EGMC,2020-02-05T00:40:00Z,2020-02-05T00:21:00Z,2020-02-05T02:24:01Z
BAW2236,GYMMB,4007ED,B772,BAW,MROC,EGKK,2020-02-05T00:40:00Z,2020-02-05T01:18:56Z,2020-02-05T11:12:57Z
FDX5392,N893FD,AC50FA,B77L,FDX,RJAA,LFPG,2020-02-05T00:40:00Z,2020-02-05T00:57:00Z,2020-02-05T16:02:07Z
THY1DZ,TCJGC,4BA8E3,B738,THY,LTFM,ORMM,2020-02-05T00:40:00Z,2020-02-05T00:33:00Z,2020-02-05T03:40:10Z
SIA51,9VSMO,76CDAF,A359,SIA,KIAH,EGCC,2020-02-05T00:40:00Z,2020-02-05T00:37:00Z,2020-02-05T08:34:44Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-02-05T00:45:00Z,2020-02-05T00:23:00Z,2020-02-05T01:29:20Z
DLH613,DAIUE,3C66A5,A320,DLH,UBBB,EDDF,2020-02-05T00:45:00Z,2020-02-05T00:37:00Z,2020-02-05T05:50:46Z
KAR278,VPBZD,4243A8,E190,KAR,UDYZ,UUEE,2020-02-05T00:45:00Z,2020-02-05T00:40:00Z,2020-02-05T03:38:00Z
AUI374,URPSQ,50837A,B738,AUI,OMDB,LCLK,2020-02-05T00:45:00Z,2020-02-05T00:47:00Z,2020-02-05T05:29:09Z
THY4EZ,TCJVC,4BAAC3,B738,THY,LTFM,UUWW,2020-02-05T00:45:00Z,2020-02-05T00:20:00Z,2020-02-05T02:56:36Z
N49HT,N49HT,A60E80,F2TH,ZZZ,KBGR,EHRD,2020-02-05T00:45:00Z,2020-02-05T00:24:00Z,2020-02-05T06:28:31Z
FWI43M,FHHAV,399C15,A359,FWI,TFFR,LFPO,2020-02-05T00:45:00Z,2020-02-05T00:40:00Z,2020-02-05T08:30:43Z
BCS25C,DALEV,3C70B6,B752,BCS,EBBR,EDDP,2020-02-05T00:45:00Z,2020-02-05T00:41:00Z,2020-02-05T01:59:13Z
SWR65,HBJNG,4B191C,B77W,SWR,KMIA,LSZH,2020-02-05T00:45:00Z,2020-02-05T00:48:00Z,2020-02-05T09:39:44Z
UTN4433,URAZC,5083E3,B763,UTN,UKBB,HESH,2020-02-05T00:45:00Z,2020-02-05T00:37:00Z,2020-02-05T04:36:16Z
THY1NX,TCJSP,NA,A321,THY,UGTB,LTFM,2020-02-05T00:45:00Z,2020-02-05T00:42:00Z,2020-02-05T03:09:00Z
BAW2204,GVIIX,400775,B772,BAW,MDPC,EGKK,2020-02-05T00:45:00Z,2020-02-05T00:52:02Z,2020-02-05T08:59:57Z
GTI4322,N249BA,A25188,BLCF,GTI,KCHS,LIBG,2020-02-05T00:45:00Z,2020-02-05T02:14:00Z,2020-02-05T11:38:09Z
UAL960,N19951,A18CBB,B789,UAL,KEWR,EDDF,2020-02-05T00:45:00Z,2020-02-05T00:41:00Z,2020-02-05T07:46:21Z
BAW8,GSTBA,40621B,B77W,BAW,RJTT,EGLL,2020-02-05T00:45:00Z,2020-02-05T01:00:00Z,2020-02-05T13:16:21Z
SWR23C,HBJHH,4B1881,A333,SWR,KJFK,LSGG,2020-02-05T00:45:00Z,2020-02-05T00:19:00Z,2020-02-05T07:56:36Z
SXD5UG,DASXO,3C0A51,B738,SXD,LTAF,EDDL,2020-02-05T00:50:00Z,2020-02-05T00:58:00Z,2020-02-05T05:01:29Z
RCH370,10191A,AE10BA,C17,RCH,KDOV,EGUN,2020-02-05T00:50:00Z,2020-02-05T00:57:00Z,2020-02-05T07:57:00Z
SWT042,ECHCF,NA,E120,SWT,ENBR,ENZV,2020-02-05T00:50:00Z,2020-02-05T01:08:19Z,2020-02-05T01:40:47Z
PGT1801,TCCPA,4B8E01,B738,PGT,OJAI,LTAI,2020-02-05T00:50:00Z,2020-02-05T01:12:00Z,2020-02-05T02:38:00Z
PGT513,TCNBV,NA,A20N,PGT,OIIE,LTFJ,2020-02-05T00:50:00Z,2020-02-05T00:35:00Z,2020-02-05T04:09:00Z
WRC7663,URWRV,508406,A321,WRC,UKBB,HEGN,2020-02-05T00:50:00Z,2020-02-05T00:56:00Z,2020-02-05T04:43:37Z
CFG254,DABUZ,3C4ABA,B763,CFG,TBPB,EDDF,2020-02-05T00:50:00Z,2020-02-05T00:45:50Z,2020-02-05T09:28:53Z
THY8JT,TCJTE,NA,A321,THY,LTAI,LTFM,2020-02-05T00:50:00Z,2020-02-05T00:30:00Z,2020-02-05T01:56:00Z
THY712,TCJOM,4BA9ED,A333,THY,LTFM,VGHS,2020-02-05T00:50:00Z,2020-02-05T00:53:00Z,2020-02-05T07:42:23Z
ACA864,CGHKX,C05840,A333,ACA,CYUL,EGLL,2020-02-05T00:50:00Z,2020-02-05T00:40:00Z,2020-02-05T07:22:36Z
DAL408,N836MH,AB6FBF,B764,DAL,KJFK,LSZH,2020-02-05T00:50:00Z,2020-02-05T00:29:00Z,2020-02-05T08:17:36Z
BAW8VA,GVIIP,4006C2,B772,BAW,TLPL,EGKK,2020-02-05T00:50:00Z,2020-02-05T00:57:00Z,2020-02-05T08:47:05Z
DAL106,N857NW,ABC29A,A332,DAL,KJFK,EDDF,2020-02-05T00:53:00Z,2020-02-05T00:40:00Z,2020-02-05T08:08:06Z
N840HA,N840HA,NA,DH8B,ZZZ,LMML,HESN,2020-02-05T00:55:00Z,2020-02-05T00:56:00Z,2020-02-05T06:10:00Z
AFL1967,VQBBC,4248F4,A320,AFL,UDYZ,UUEE,2020-02-05T00:55:00Z,2020-02-05T00:35:00Z,2020-02-05T03:30:00Z
NPT10K,GJMCY,40705E,B734,NPT,EGSS,EGPH,2020-02-05T00:55:00Z,2020-02-05T00:50:00Z,2020-02-05T01:56:38Z
EWG1189,OOSFK,44CCCB,A333,EWG,MUHA,EDDL,2020-02-05T00:55:00Z,2020-02-05T01:25:40Z,2020-02-05T10:28:12Z
THY6WG,TCJPH,4BAA08,A320,THY,UUOO,LTFM,2020-02-05T00:55:00Z,2020-02-05T00:45:00Z,2020-02-05T03:33:35Z
SDM6328,VPBBT,424279,A319,SDM,UMKK,ULLI,2020-02-05T00:55:00Z,2020-02-05T00:42:00Z,2020-02-05T01:59:42Z
KLM751,PHBQK,484371,B772,KLM,SEGU,EHAM,2020-02-05T00:55:00Z,2020-02-05T00:57:00Z,2020-02-05T12:11:50Z
KLM446,PHAOE,484444,A332,KLM,OKBK,EHAM,2020-02-05T00:55:00Z,2020-02-05T00:37:00Z,2020-02-05T07:06:18Z
AFR267,FHTYB,39CF01,A359,AFR,RKSI,LFPG,2020-02-05T00:55:00Z,2020-02-05T01:02:00Z,2020-02-05T12:41:33Z
