FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
FIN6,OHLTU,461F0E,A333,FIN,KJFK,EFHK,2020-03-15T00:05:00Z,2020-03-14T23:48:00Z,2020-03-15T07:30:59Z
PGT407,TCCPN,NA,B738,PGT,OMAA,LTFJ,2020-03-15T00:05:00Z,2020-03-15T00:01:00Z,2020-03-15T04:45:00Z
EDW35Y,HBJHQ,4B188A,A333,EDW,MDPC,LSZH,2020-03-15T00:05:00Z,2020-03-15T00:36:31Z,2020-03-15T09:01:49Z
UAE41P,A6EUL,896476,A388,UAE,KSFO,OMDB,2020-03-15T00:05:00Z,2020-03-15T00:08:00Z,2020-03-15T15:11:43Z
UAE230,A6EQE,896454,B77W,UAE,KSEA,OMDB,2020-03-15T00:05:00Z,2020-03-15T00:12:00Z,2020-03-15T14:20:40Z
RAM515F,CNROD,020065,B737,RAM,GMMN,DGAA,2020-03-15T00:05:00Z,2020-03-14T23:56:00Z,2020-03-15T04:18:06Z
VIR110,GVNYC,40675E,A333,VIR,KATL,EGCC,2020-03-15T00:05:00Z,2020-03-15T00:21:00Z,2020-03-15T07:34:06Z
UAL48,N2142U,A1CB0F,B77W,UAL,KEWR,VABB,2020-03-15T00:05:00Z,2020-03-15T00:59:00Z,2020-03-15T14:42:37Z
VIR78,GVLIP,4008F8,B744,VIR,TBPB,EGCC,2020-03-15T00:05:00Z,2020-03-15T00:23:05Z,2020-03-15T07:50:50Z
TVS3B,OKSWW,49D2B9,B737,TVS,LKPR,HEGN,2020-03-15T00:05:00Z,2020-03-15T00:04:00Z,2020-03-15T04:00:29Z
QTR708,A7BER,06A2B6,B77W,QTR,KIAD,OTHH,2020-03-15T00:05:00Z,2020-03-14T23:54:00Z,2020-03-15T12:01:48Z
AAL50,N729AN,A9C508,B77W,AAL,KDFW,EGLL,2020-03-15T00:05:00Z,2020-03-15T00:26:00Z,2020-03-15T08:32:51Z
AZG647,4KSW888,600BBE,B744,AZG,UBBB,VHHH,2020-03-15T00:05:00Z,2020-03-15T00:05:00Z,2020-03-15T07:02:13Z
CLX56L,LXVCL,4D0116,B748,CLX,KORD,ELLX,2020-03-15T00:05:00Z,2020-03-15T00:53:00Z,2020-03-15T08:25:07Z
UAL36,N17126,A11FA1,B752,UAL,KEWR,EGPH,2020-03-15T00:05:00Z,2020-03-15T00:50:00Z,2020-03-15T07:06:29Z
FDX5245,N109FE,A026A5,B763,FDX,LFPG,LEMD,2020-03-15T00:07:00Z,2020-03-15T00:34:00Z,2020-03-15T02:27:13Z
FIA132,ER00005,504E57,A320,FIA,UUWW,LUKK,2020-03-15T00:10:00Z,2020-03-15T00:24:00Z,2020-03-15T02:24:00Z
RYR2PJ,EIDYX,4CA6FB,B738,RYR,EGNM,EIDW,2020-03-15T00:10:00Z,2020-03-14T23:44:00Z,2020-03-15T00:32:56Z
KLM724,PHAOB,484410,A332,KLM,MUHA,EHAM,2020-03-15T00:10:00Z,2020-03-15T00:34:04Z,2020-03-15T09:21:07Z
PGT1723,TCCPE,4B8E05,B738,PGT,UKBB,LTAC,2020-03-15T00:10:00Z,2020-03-15T00:03:00Z,2020-03-15T02:05:00Z
KTK8881,VQBQA,NA,B752,KTK,UUWW,LTAI,2020-03-15T00:10:00Z,2020-03-15T00:31:14Z,2020-03-15T04:06:00Z
PGT1036,TCCRG,4B8E47,B738,PGT,EDDV,LTFJ,2020-03-15T00:10:00Z,2020-03-15T00:05:00Z,2020-03-15T03:01:00Z
PGT94Q,TCRBA,4BC841,A21N,PGT,EDDK,LTFJ,2020-03-15T00:10:00Z,2020-03-14T23:44:00Z,2020-03-15T02:56:00Z
TAP118,CSTOL,4951EC,A332,TAP,SBPA,LPPT,2020-03-15T00:10:00Z,2020-03-15T00:09:00Z,2020-03-15T10:47:20Z
SVR1003,VQBOF,NA,A321,SVR,UUDD,LTAI,2020-03-15T00:10:00Z,2020-03-15T00:24:08Z,2020-03-15T03:52:00Z
QTR09C,A7BGB,06A2C9,B748,QTR,OTHH,EDDF,2020-03-15T00:10:00Z,2020-03-15T01:21:00Z,2020-03-15T07:32:10Z
IBE6124,ECLZJ,3444C4,A333,IBE,KMIA,LEMD,2020-03-15T00:10:00Z,2020-03-15T00:09:00Z,2020-03-15T08:29:56Z
ACA862,CFIVQ,C01753,B77W,ACA,CYYZ,EGLL,2020-03-15T00:10:00Z,2020-03-15T00:09:00Z,2020-03-15T06:53:51Z
QTR756,A7BBF,06A076,B77L,QTR,KATL,OTHH,2020-03-15T00:10:00Z,2020-03-14T23:59:00Z,2020-03-15T12:59:36Z
TVS7D,OKTSM,49D38C,B739,TVS,LKPR,HEMA,2020-03-15T00:10:00Z,2020-03-14T23:56:00Z,2020-03-15T04:05:04Z
SDM5659,VPBOI,42439F,B738,SDM,ULLI,OMSJ,2020-03-15T00:10:00Z,2020-03-14T23:58:09Z,2020-03-15T05:36:32Z
BAW71F,GCIVY,4006AF,B744,BAW,KSFO,EGLL,2020-03-15T00:10:00Z,2020-03-15T00:27:00Z,2020-03-15T10:09:19Z
DAL404,N198DN,A1863B,B763,DAL,KBOS,LFPG,2020-03-15T00:11:00Z,2020-03-15T00:26:00Z,2020-03-15T06:52:02Z
DAL44,N831NW,AB5D52,A333,DAL,KJFK,EIDW,2020-03-15T00:12:00Z,2020-03-15T00:11:00Z,2020-03-15T06:26:50Z
FDX5225,N857FD,ABC1DA,B77L,FDX,EDDK,KMEM,2020-03-15T00:14:00Z,2020-03-14T23:56:00Z,2020-03-15T10:32:31Z
AFL2119,RA89059,155BE3,SU95,AFL,EVRA,UUEE,2020-03-15T00:15:00Z,2020-03-15T00:30:00Z,2020-03-15T02:03:00Z
MPECL,MPECL,43EA1D,GLEX,ZZZ,KCHS,DNMM,2020-03-15T00:15:00Z,2020-03-15T00:15:00Z,2020-03-15T09:50:45Z
SZN403,9HSZN,4D21C5,A339,ZZZ,GOBD,LFPG,2020-03-15T00:15:00Z,2020-03-15T00:30:02Z,2020-03-15T05:37:12Z
HES6701,TCOBK,4BBC4B,A321,HES,HEGN,EDDN,2020-03-15T00:15:00Z,2020-03-15T00:12:00Z,2020-03-15T04:50:43Z
FHY9208,TCFHM,4B990D,A320,FHY,LTAI,OEJN,2020-03-15T00:15:00Z,2020-03-14T23:58:58Z,2020-03-15T02:51:17Z
MSC995,SUBSM,010193,A320,MSC,HESH,UGTB,2020-03-15T00:15:00Z,2020-03-15T00:09:00Z,2020-03-15T03:18:00Z
AFR355,FGSPS,3949F2,B772,AFR,KSEA,LFPG,2020-03-15T00:15:00Z,2020-03-15T00:11:00Z,2020-03-15T09:38:14Z
TOM127,GTUIL,40745E,B789,TOM,MMPR,EGCC,2020-03-15T00:15:00Z,2020-03-15T00:31:18Z,2020-03-15T09:42:14Z
TAP1510,CSTNY,4951D9,A320,TAP,DIAP,LPPT,2020-03-15T00:15:00Z,2020-03-15T00:15:00Z,2020-03-15T05:15:41Z
AEA041,ECNCY,346291,B789,AEA,LEMD,SAEZ,2020-03-15T00:15:00Z,2020-03-15T00:23:00Z,2020-03-15T12:17:54Z
LRQ154D,LXRSQ,4D0290,LJ45,ZZZ,LFSD,LFBU,2020-03-15T00:15:00Z,2020-03-15T00:03:59Z,2020-03-15T00:51:51Z
FDX5182,N910FD,AC972C,B752,FDX,LFPG,EKCH,2020-03-15T00:15:00Z,2020-03-15T00:05:00Z,2020-03-15T01:51:46Z
ANZ2,ZKOKN,C81D80,B77W,ANZ,KLAX,EGLL,2020-03-15T00:15:00Z,2020-03-15T00:24:00Z,2020-03-15T10:16:29Z
AAL174,N762AN,AA4903,B772,AAL,KRDU,EGLL,2020-03-15T00:15:00Z,2020-03-15T00:10:00Z,2020-03-15T07:08:32Z
AHO691D,DALOA,3C71E1,E35L,AHO,OMDW,EGGW,2020-03-15T00:15:00Z,2020-03-15T00:18:00Z,2020-03-15T10:15:28Z
FDX1,N609FE,A7E930,MD11,FDX,LFPG,KMEM,2020-03-15T00:15:00Z,2020-03-15T00:19:00Z,2020-03-15T10:27:36Z
EXS060V,GJZBI,407176,B738,EXS,EGCC,GCTS,2020-03-15T00:20:00Z,2020-03-15T01:18:00Z,2020-03-15T05:40:54Z
PGT679,TCCPY,4B8E19,B738,PGT,OEJN,LTAC,2020-03-15T00:20:00Z,2020-03-15T00:34:00Z,2020-03-15T03:53:20Z
PGT871,TCAEP,NA,B738,PGT,OOMS,LTFJ,2020-03-15T00:20:00Z,2020-03-15T00:29:00Z,2020-03-15T05:44:00Z
IBE6841,ECMXV,34604E,A359,IBE,LEMD,SAEZ,2020-03-15T00:20:00Z,2020-03-15T00:26:00Z,2020-03-15T12:31:01Z
CRL925,FHSEA,39C880,B744,CRL,TFFF,LFPO,2020-03-15T00:20:00Z,2020-03-15T00:32:36Z,2020-03-15T08:01:11Z
PLM6108,ECLNH,3440CE,A332,PLM,MDPC,LEMD,2020-03-15T00:20:00Z,2020-03-15T00:53:38Z,2020-03-15T08:51:01Z
TAP242,CSTUQ,4952B1,A339,TAP,KORD,LPPT,2020-03-15T00:20:00Z,2020-03-15T01:05:00Z,2020-03-15T08:38:31Z
SVA917,HZAK72,710101,B77L,SVA,OERK,EHBK,2020-03-15T00:20:00Z,2020-03-15T00:36:06Z,2020-03-15T07:02:59Z
UAL120,N69063,A92DFC,B764,UAL,KEWR,LEBL,2020-03-15T00:20:00Z,2020-03-15T00:02:00Z,2020-03-15T07:25:38Z
BAW282,GCIVS,4006A9,B744,BAW,KLAX,EGLL,2020-03-15T00:20:00Z,2020-03-15T01:22:00Z,2020-03-15T11:02:11Z
ETH407,ETATQ,04012A,A359,ETH,OLBA,HAAB,2020-03-15T00:20:00Z,2020-03-15T00:41:47Z,2020-03-15T04:28:23Z
PGT6662,TCNBG,4BB847,A20N,PGT,EDDB,LTAI,2020-03-15T00:23:00Z,2020-03-15T00:16:00Z,2020-03-15T03:13:00Z
DAL258,N812NW,AB120B,A333,DAL,KBOS,EHAM,2020-03-15T00:24:00Z,2020-03-15T00:19:00Z,2020-03-15T06:36:32Z
LWA101,5AWLC,01808F,A319,ZZZ,LTFM,HLMS,2020-03-15T00:25:00Z,2020-03-15T00:24:00Z,2020-03-15T03:56:57Z
NCA008,JA17KZ,847517,B748,NCA,RJAA,EHAM,2020-03-15T00:25:00Z,2020-03-15T00:10:00Z,2020-03-15T12:00:54Z
ACA832,CFGDT,C0103A,B789,ACA,CYUL,EBBR,2020-03-15T00:25:00Z,2020-03-15T01:04:00Z,2020-03-15T07:18:19Z
AFL103,VQBIL,424403,B77W,AFL,KJFK,UUEE,2020-03-15T00:25:00Z,2020-03-15T00:18:00Z,2020-03-15T08:56:27Z
TAP088,CSTUO,4952AF,A339,TAP,SBGR,LPPT,2020-03-15T00:25:00Z,2020-03-15T00:26:00Z,2020-03-15T09:38:51Z
BAW176A,GVIIA,4005B9,B772,BAW,KJFK,EGLL,2020-03-15T00:25:00Z,2020-03-15T00:05:00Z,2020-03-15T06:47:54Z
BAW61T,GVIIU,400772,B772,BAW,KTPA,EGKK,2020-03-15T00:25:00Z,2020-03-15T00:47:00Z,2020-03-15T08:49:08Z
UAL64,N76054,AA44AC,B764,UAL,KEWR,LPPT,2020-03-15T00:25:00Z,2020-03-15T00:48:00Z,2020-03-15T07:19:53Z
AFL2135,VQBTT,NA,A321,AFL,LTFM,UUEE,2020-03-15T00:30:00Z,2020-03-15T00:06:00Z,2020-03-15T03:25:00Z
AUI944,URUIA,5083C9,B738,AUI,LEMD,UKLL,2020-03-15T00:30:00Z,2020-03-15T00:34:00Z,2020-03-15T03:52:00Z
SVR3551,VQBKH,4249CD,A321,SVR,ULLI,LTAI,2020-03-15T00:30:00Z,2020-03-15T00:29:00Z,2020-03-15T04:16:00Z
TAP202,CSTUA,4952A1,A339,TAP,KEWR,LPPT,2020-03-15T00:30:00Z,2020-03-15T00:22:00Z,2020-03-15T06:59:58Z
NRS18U,GCKWB,4074D2,B789,NRS,KJFK,EGKK,2020-03-15T00:30:00Z,2020-03-15T00:17:00Z,2020-03-15T06:43:02Z
HES6813,TCOBY,4BBC59,A321,HES,HEGN,EDDM,2020-03-15T00:30:00Z,2020-03-15T01:11:00Z,2020-03-15T05:34:51Z
AFR019,FGSPD,3949E3,B772,AFR,KJFK,LFPO,2020-03-15T00:30:00Z,2020-03-15T00:09:00Z,2020-03-15T07:04:58Z
QTR726,A7BEW,06A2C6,B77W,QTR,KORD,OTHH,2020-03-15T00:30:00Z,2020-03-15T00:39:00Z,2020-03-15T13:22:39Z
AFR651,FGSQS,394A12,B77W,AFR,MMUN,LFPG,2020-03-15T00:30:00Z,2020-03-15T00:46:50Z,2020-03-15T09:54:39Z
AUA775,OELWJ,440826,E195,AUA,LOWW,LWSK,2020-03-15T00:30:00Z,2020-03-15T00:32:59Z,2020-03-15T01:51:36Z
TPA4047,N330QT,A3973F,A332,TPA,TJSJ,EBBR,2020-03-15T00:30:00Z,2020-03-15T00:42:17Z,2020-03-15T09:13:48Z
AAL38,N736AT,A9E167,B77W,AAL,KMIA,EGLL,2020-03-15T00:30:00Z,2020-03-15T00:47:00Z,2020-03-15T08:51:17Z
EIN1HL,EILRD,4CA9CB,A21N,EIN,KBOS,EINN,2020-03-15T00:30:00Z,2020-03-15T00:06:00Z,2020-03-15T05:32:37Z
VJT981,9HVJZ,4D20FE,GLEX,VJT,EVRA,VHHH,2020-03-15T00:30:00Z,2020-03-15T00:43:00Z,2020-03-15T09:19:59Z
AFL2037,VQBEH,424945,A320,AFL,LROP,UUEE,2020-03-15T00:32:00Z,2020-03-15T00:32:00Z,2020-03-15T03:27:00Z
AEA152,ECIDA,34154A,B738,AEA,GCLP,GCTS,2020-03-15T00:33:00Z,2020-03-15T00:43:00Z,2020-03-15T01:13:11Z
N264CE,N264CE,A28E10,C25B,ZZZ,LPPT,LFPB,2020-03-15T00:34:21Z,2020-03-15T01:05:00Z,2020-03-15T03:27:34Z
PUE601,ECNFQ,3463C9,A346,PUE,LEMD,SEQM,2020-03-15T00:35:00Z,2020-03-15T00:46:00Z,2020-03-15T12:04:38Z
BRU740,EW400PO,NA,E195,BRU,UBBB,UMMS,2020-03-15T00:35:00Z,2020-03-15T00:56:00Z,2020-03-15T04:16:00Z
PGT401,TCDCE,NA,A320,PGT,URMG,LTFJ,2020-03-15T00:35:00Z,2020-03-15T00:26:00Z,2020-03-15T03:07:00Z
PGT1B,TCNCF,4BB866,A20N,PGT,HEGN,LTFJ,2020-03-15T00:35:00Z,2020-03-15T00:51:00Z,2020-03-15T03:31:00Z
THY8DM,TCJOI,4BA9E9,A333,THY,OJAI,LTFM,2020-03-15T00:35:00Z,2020-03-15T00:39:08Z,2020-03-15T02:42:00Z
DAL154,N816NW,AB20E7,A333,DAL,KBOS,EIDW,2020-03-15T00:35:00Z,2020-03-15T00:31:00Z,2020-03-15T06:03:50Z
UAL23,N12012,A05648,B78X,UAL,KEWR,EIDW,2020-03-15T00:35:00Z,2020-03-15T02:06:00Z,2020-03-15T07:47:25Z
HES4801,TCODA,4BBC81,A320,HES,HEMA,EDDN,2020-03-15T00:35:00Z,2020-03-15T00:59:31Z,2020-03-15T05:53:57Z
AVA046,N785AV,AAA32D,B788,AVA,SKBO,LEMD,2020-03-15T00:37:00Z,2020-03-15T00:40:49Z,2020-03-15T09:58:03Z
ETH761,ETAQN,NA,B738,ETH,LGAV,HAAB,2020-03-15T00:37:00Z,2020-03-15T00:26:00Z,2020-03-15T05:05:38Z
DAL30,N835MH,AB6C08,B764,DAL,KATL,EGLL,2020-03-15T00:38:00Z,2020-03-15T00:43:00Z,2020-03-15T08:14:40Z
IBK511,EIFVT,4CA94A,B738,IBK,GCTS,EFHK,2020-03-15T00:40:00Z,2020-03-15T01:13:00Z,2020-03-15T07:02:47Z
PGT393,TCCRB,NA,B738,PGT,URMM,LTFJ,2020-03-15T00:40:00Z,2020-03-15T00:33:00Z,2020-03-15T02:59:00Z
EIN122,EIDUZ,4CA5C7,A333,EIN,KORD,EIDW,2020-03-15T00:40:00Z,2020-03-15T01:38:00Z,2020-03-15T08:32:00Z
ENT7035,SPENU,4891B3,B738,ENT,EPKT,HEGN,2020-03-15T00:40:00Z,2020-03-15T00:55:00Z,2020-03-15T04:35:05Z
ABR1624,EISTJ,4CA7F9,B734,ABR,LIMC,EGMC,2020-03-15T00:40:00Z,2020-03-15T00:24:31Z,2020-03-15T02:09:49Z
DLH2597,DAXGD,3C15C0,A332,DLH,MUSC,EDDM,2020-03-15T00:40:00Z,2020-03-15T01:02:38Z,2020-03-15T10:34:38Z
THY5194,TCJHA,4BA901,B738,THY,LTFM,OEJN,2020-03-15T00:40:00Z,2020-03-15T00:42:00Z,2020-03-15T04:16:04Z
BAW2152,GVIIW,400774,B772,BAW,TBPB,EGKK,2020-03-15T00:40:00Z,2020-03-15T00:56:18Z,2020-03-15T08:36:56Z
ACA882,CGFAH,C051E4,A333,ACA,CYYZ,EKCH,2020-03-15T00:40:00Z,2020-03-15T00:59:00Z,2020-03-15T08:33:25Z
THY5424,TCJRI,4BAA49,A321,THY,LTFM,OEMA,2020-03-15T00:40:00Z,2020-03-15T00:31:00Z,2020-03-15T03:48:28Z
TAP236,CSTUM,4952AD,A339,TAP,KSFO,LPPT,2020-03-15T00:40:00Z,2020-03-15T01:56:00Z,2020-03-15T11:49:54Z
SIA51,9VSMS,76CDB3,A359,SIA,KIAH,EGCC,2020-03-15T00:40:00Z,2020-03-15T00:35:00Z,2020-03-15T08:25:33Z
DAL48,N180DN,A14104,B763,DAL,KJFK,EHAM,2020-03-15T00:40:00Z,2020-03-15T00:40:00Z,2020-03-15T07:36:49Z
DAL476,N809NW,AB048D,A333,DAL,KJFK,LEBL,2020-03-15T00:41:00Z,2020-03-15T00:27:00Z,2020-03-15T07:43:08Z
DAL72,NA,AAF968,A333,DAL,KATL,EHAM,2020-03-15T00:42:00Z,2020-03-15T01:14:36Z,2020-03-15T08:44:49Z
CXI2107,TCCOH,4B8DE8,B738,CXI,GCLP,EDDN,2020-03-15T00:45:00Z,2020-03-15T00:44:00Z,2020-03-15T04:59:11Z
TWI348,TCTLA,4BD181,B734,TWI,EDDK,LTAI,2020-03-15T00:45:00Z,2020-03-15T00:31:00Z,2020-03-15T03:51:30Z
KLM461,PHBXO,48418A,B739,KLM,LCLK,LLBG,2020-03-15T00:45:00Z,2020-03-15T00:35:00Z,2020-03-15T01:18:24Z
CNSRA,CNSRA,NA,C650,ZZZ,GMME,GMMX,2020-03-15T00:45:00Z,2020-03-15T00:51:00Z,2020-03-15T01:37:12Z
FEG3079,SUTMJ,0101CE,B738,FEG,HEGN,LOWS,2020-03-15T00:45:00Z,2020-03-15T00:48:00Z,2020-03-15T05:03:33Z
THY1NX,TCJPH,NA,A320,THY,UGTB,LTFM,2020-03-15T00:45:00Z,2020-03-15T00:43:00Z,2020-03-15T03:05:00Z
AFR4080,FHPJF,39BD25,A388,AFR,KLAX,LFPG,2020-03-15T00:45:00Z,2020-03-15T00:46:00Z,2020-03-15T11:03:27Z
VPCER,VPCER,4247AA,GLF6,ZZZ,EGSS,OEDF,2020-03-15T00:45:00Z,2020-03-15T00:23:00Z,2020-03-15T06:06:20Z
ACA828,CGHLM,C0584F,A333,ACA,CYUL,LFLL,2020-03-15T00:45:00Z,2020-03-15T01:54:00Z,2020-03-15T08:47:22Z
AZG1404,VQBVC,NA,B748,AZG,LTFM,UBBB,2020-03-15T00:45:00Z,2020-03-15T00:38:00Z,2020-03-15T03:11:00Z
MAC175,CNNMF,02007B,A320,MAC,GMTT,EBBR,2020-03-15T00:45:00Z,2020-03-15T01:07:00Z,2020-03-15T03:54:49Z
UAL960,N14001,A0A522,B78X,UAL,KEWR,EDDF,2020-03-15T00:45:00Z,2020-03-15T01:19:00Z,2020-03-15T08:05:11Z
BAW8,GSTBA,40621B,B77W,BAW,RJTT,EGLL,2020-03-15T00:45:00Z,2020-03-15T00:50:00Z,2020-03-15T13:06:31Z
AMX001,XAMFG,0D0BBA,B789,AMX,MMMX,LEMD,2020-03-15T00:45:00Z,2020-03-15T01:28:24Z,2020-03-15T11:31:17Z
AAB657,OOCLA,448D81,C25C,AAB,GMMX,EBBR,2020-03-15T00:48:00Z,2020-03-15T01:18:25Z,2020-03-15T04:49:21Z
DAL58,N837MH,AB7376,B764,DAL,KBOS,EGLL,2020-03-15T00:49:00Z,2020-03-15T00:43:00Z,2020-03-15T06:55:16Z
SXD5UG,DASXO,3C0A51,B738,SXD,LTAF,EDDL,2020-03-15T00:50:00Z,2020-03-15T01:01:00Z,2020-03-15T05:01:37Z
TBJ86,N706NR,A96C14,GLF6,ZZZ,KEWR,UMMS,2020-03-15T00:50:00Z,2020-03-15T00:36:00Z,2020-03-15T08:16:00Z
PGT381,TCNBM,NA,A20N,PGT,URKK,LTFJ,2020-03-15T00:50:00Z,2020-03-15T00:45:00Z,2020-03-15T02:57:00Z
PGT1801,TCCRF,4B8E46,B738,PGT,OJAI,LTAI,2020-03-15T00:50:00Z,2020-03-15T00:57:00Z,2020-03-15T02:18:00Z
EDG78,N787GP,AAAB2B,GLF5,ZZZ,LFLL,MYNN,2020-03-15T00:50:00Z,2020-03-15T00:42:56Z,2020-03-15T10:07:22Z
AMQ670,9HCRI,4D21F6,B738,AMQ,EYVI,HEMA,2020-03-15T00:50:00Z,2020-03-15T00:59:00Z,2020-03-15T05:23:44Z
GEC8189,DALCK,3C706B,MD11,GEC,KORD,EDDF,2020-03-15T00:50:00Z,2020-03-15T01:16:00Z,2020-03-15T09:04:22Z
THY8JT,TCJRE,NA,A321,THY,LTAI,LTFM,2020-03-15T00:50:00Z,2020-03-15T00:28:00Z,2020-03-15T01:39:00Z
ACA864,CGFAF,C051E2,A333,ACA,CYUL,EGLL,2020-03-15T00:50:00Z,2020-03-15T00:41:00Z,2020-03-15T07:05:25Z
WRC7051,URWRH,50822E,A321,WRC,UKBB,HESH,2020-03-15T00:50:00Z,2020-03-15T00:48:00Z,2020-03-15T04:39:53Z
ACA846,CFIUW,C0173F,B77W,ACA,CYYZ,EDDM,2020-03-15T00:50:00Z,2020-03-15T00:48:00Z,2020-03-15T08:35:37Z
AFR705,FGSPQ,3949F0,B772,AFR,DIAP,LFPG,2020-03-15T00:50:00Z,2020-03-15T00:42:00Z,2020-03-15T06:44:54Z
ACA844,CFITU,C01723,B77W,ACA,CYYC,EDDF,2020-03-15T00:50:00Z,2020-03-15T01:15:00Z,2020-03-15T09:52:30Z
GTI8232,N496MC,A62778,B744,GTI,EDFH,OAKB,2020-03-15T00:50:00Z,2020-03-15T00:52:00Z,2020-03-15T07:04:05Z
BAW17V,GCIVN,40068F,B744,BAW,KDEN,EGLL,2020-03-15T00:50:00Z,2020-03-15T01:17:00Z,2020-03-15T09:30:44Z
AAL86,N817AN,AB236A,B788,AAL,KORD,EGLL,2020-03-15T00:50:00Z,2020-03-15T01:17:00Z,2020-03-15T08:21:03Z
AFL1845,VPBKP,424356,A320,AFL,LUKK,UUEE,2020-03-15T00:55:00Z,2020-03-15T00:43:00Z,2020-03-15T03:41:00Z
THY5415,TCJRH,NA,A321,THY,OEMA,LTAC,2020-03-15T00:55:00Z,2020-03-15T00:58:00Z,2020-03-15T04:55:00Z
KLM751,PHBQN,4841AD,B772,KLM,SEGU,EHAM,2020-03-15T00:55:00Z,2020-03-15T01:02:00Z,2020-03-15T12:25:09Z
UAE212,A6EEM,89618C,A388,UAE,KIAH,OMDB,2020-03-15T00:55:00Z,2020-03-15T01:13:00Z,2020-03-15T15:16:22Z
FWI43M,FORLY,3A4578,A333,FWI,TFFR,LFPO,2020-03-15T00:55:00Z,2020-03-15T01:06:00Z,2020-03-15T08:48:23Z
OCTNE52,37978S,NA,K35R,ZZZ,LTAG,LTAG,2020-03-15T00:55:00Z,2020-03-15T00:39:00Z,2020-03-15T05:36:00Z
ASL501,YUARA,4C0220,A332,ASL,KJFK,LYBE,2020-03-15T00:55:00Z,2020-03-15T01:02:00Z,2020-03-15T09:29:24Z
EDW25,HBJMF,4B1901,A343,EDW,MMUN,LSZH,2020-03-15T00:55:00Z,2020-03-15T01:13:06Z,2020-03-15T10:37:03Z
THY713,TCLNF,NA,A333,THY,VGHS,LTFM,2020-03-15T00:55:00Z,2020-03-15T01:12:50Z,2020-03-15T09:47:00Z
ACA870,CFJZS,C01A61,B77W,ACA,CYUL,LFPG,2020-03-15T00:55:00Z,2020-03-15T00:47:00Z,2020-03-15T07:14:16Z
