FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
BLX406,GTUIJ,406F3B,B789,BLX,VTSG,ESSA,2020-02-17T00:05:00Z,2020-02-17T00:17:00Z,2020-02-17T12:01:01Z
SQP7205,URSQI,508436,B739,SQP,UKBB,HESH,2020-02-17T00:05:00Z,2020-02-17T00:06:00Z,2020-02-17T03:35:49Z
QTR714,A7ANE,06A121,A35K,QTR,KIAH,OTHH,2020-02-17T00:05:00Z,2020-02-17T00:08:00Z,2020-02-17T13:54:56Z
AAL50,N736AT,A9E167,B77W,AAL,KDFW,EGLL,2020-02-17T00:05:00Z,2020-02-17T00:29:00Z,2020-02-17T08:38:56Z
AZQ4717,4KAZ60,NA,IL76,AZQ,UBBB,OAIX,2020-02-17T00:05:00Z,2020-02-16T23:50:00Z,2020-02-17T02:21:54Z
UZB3533,UK67002,507C39,B763,UZB,UTTT,LTFM,2020-02-17T00:05:00Z,2020-02-16T23:58:00Z,2020-02-17T05:03:00Z
QTR708,A7BEJ,06A1C0,B77W,QTR,KIAD,OTHH,2020-02-17T00:05:00Z,2020-02-16T23:47:00Z,2020-02-17T12:05:03Z
DAL404,N1201P,A0563B,B763,DAL,KBOS,LFPG,2020-02-17T00:08:00Z,2020-02-17T00:04:00Z,2020-02-17T06:27:42Z
TVS2475,OKTVO,49D193,B738,TVS,GCLP,LFPG,2020-02-17T00:10:00Z,2020-02-17T00:08:00Z,2020-02-17T03:53:51Z
PGT1723,TCCPD,4B8E04,B738,PGT,UKBB,LTAC,2020-02-17T00:10:00Z,2020-02-17T00:12:00Z,2020-02-17T02:00:00Z
PGT819,TCDCI,NA,A320,PGT,ORER,LTFJ,2020-02-17T00:10:00Z,2020-02-17T00:09:31Z,2020-02-17T02:18:00Z
MNB9346,TCMCG,4BB467,A306,MNB,EDDP,LTBA,2020-02-17T00:10:00Z,2020-02-16T23:58:00Z,2020-02-17T02:27:00Z
BCS7116,S5ABW,506C30,A306,BCS,EDDP,LIPE,2020-02-17T00:10:00Z,2020-02-16T23:57:00Z,2020-02-17T01:22:34Z
PGT94Q,TCCCJ,4B8C6A,B738,PGT,EDDK,LTFJ,2020-02-17T00:10:00Z,2020-02-17T00:03:00Z,2020-02-17T03:00:00Z
CMB585,N465MC,A5AD44,B744,CMB,OKBK,EDFH,2020-02-17T00:10:00Z,2020-02-17T00:58:47Z,2020-02-17T07:38:16Z
ACA808,CGFAH,C051E4,A333,ACA,CYUL,GMMN,2020-02-17T00:10:00Z,2020-02-17T00:09:00Z,2020-02-17T06:31:49Z
QTR756,A7BBF,06A076,B77L,QTR,KATL,OTHH,2020-02-17T00:10:00Z,2020-02-16T23:59:00Z,2020-02-17T12:50:52Z
BNO3A,LNBSJ,47C1C6,BE20,ZZZ,ENHF,ENAT,2020-02-17T00:10:00Z,2020-02-17T00:01:00Z,2020-02-17T00:23:55Z
IBE6124,ECLZX,344502,A333,IBE,KMIA,LEMD,2020-02-17T00:10:00Z,2020-02-17T00:13:00Z,2020-02-17T08:00:16Z
BAW71F,GCIVZ,4006B0,B744,BAW,KSFO,EGLL,2020-02-17T00:10:00Z,2020-02-17T00:16:00Z,2020-02-17T09:52:37Z
THY6315,TCJOU,4BA9F5,A332,THY,ESSA,LTBA,2020-02-17T00:10:00Z,2020-02-17T00:00:00Z,2020-02-17T03:02:00Z
SHT9E,GEUXG,400AFF,A321,SHT,EGPH,EGLL,2020-02-17T00:11:00Z,2020-02-17T00:05:00Z,2020-02-17T01:07:57Z
UPS236,N314UP,A3577D,B763,UPS,EDDK,EGSS,2020-02-17T00:11:00Z,2020-02-16T23:51:00Z,2020-02-17T01:10:23Z
VLG22NJ,ECMQE,345398,A320,VLG,LEBL,LEZL,2020-02-17T00:12:00Z,2020-02-16T23:54:00Z,2020-02-17T01:26:13Z
DAH3021,7TVKD,0A0074,B738,DAH,LTFM,DABB,2020-02-17T00:15:00Z,2020-02-17T00:09:00Z,2020-02-17T02:43:18Z
AFL2119,RA89044,155BD4,SU95,AFL,EVRA,UUEE,2020-02-17T00:15:00Z,2020-02-16T23:58:00Z,2020-02-17T01:28:00Z
EZY63DR,GUZLD,407796,A20N,EZY,EGBB,EGAA,2020-02-17T00:15:00Z,2020-02-17T00:05:00Z,2020-02-17T01:06:45Z
RYR75WX,EIDPJ,4CA4EE,B738,RYR,EGHH,EIDW,2020-02-17T00:15:00Z,2020-02-17T00:23:00Z,2020-02-17T01:26:01Z
QSM2214,EPFQO,NA,A306,ZZZ,LTFM,OIIE,2020-02-17T00:15:00Z,2020-02-17T00:24:00Z,2020-02-17T03:31:51Z
SZN403,6VANB,NA,A339,ZZZ,GOBD,LFPG,2020-02-17T00:15:00Z,2020-02-17T00:35:06Z,2020-02-17T05:42:57Z
THY8AK,TCJFV,NA,B738,THY,ORBI,LTFM,2020-02-17T00:15:00Z,2020-02-16T23:40:56Z,2020-02-17T02:24:00Z
TOM061,GTUII,406D70,B788,TOM,TBPB,EGKK,2020-02-17T00:15:00Z,2020-02-17T00:22:55Z,2020-02-17T07:56:22Z
SVR1115,VQBGY,42444B,A321,SVR,UUDD,OBBI,2020-02-17T00:15:00Z,2020-02-17T00:15:00Z,2020-02-17T04:55:14Z
PGT689,TCCPE,4B8E05,B738,PGT,OEMA,LTFJ,2020-02-17T00:15:00Z,2020-02-17T00:19:12Z,2020-02-17T03:42:00Z
NAX8MU,LNLNT,47C8CA,B789,NAX,KFLL,LFPG,2020-02-17T00:15:00Z,2020-02-17T00:26:00Z,2020-02-17T08:11:30Z
PGT741,TCRBB,NA,A21N,PGT,OMDB,LTFJ,2020-02-17T00:15:00Z,2020-02-17T00:43:00Z,2020-02-17T05:07:00Z
BCS916,DALEU,3C70B5,B752,BCS,EDDP,UKBB,2020-02-17T00:15:00Z,2020-02-17T00:09:00Z,2020-02-17T02:03:00Z
AAL68,N777AN,AA8315,B772,AAL,KMIA,LEMD,2020-02-17T00:15:00Z,2020-02-17T00:31:00Z,2020-02-17T08:07:42Z
THY6565,TCACR,4B8472,B744,THY,VIDP,LTBA,2020-02-17T00:15:00Z,2020-02-17T00:30:00Z,2020-02-17T06:52:00Z
TSC112,CGPAT,C06C58,A310,TSC,CYQB,LFPG,2020-02-17T00:15:00Z,2020-02-17T00:59:00Z,2020-02-17T07:00:07Z
ELY032,4XEDF,7380C5,B789,ELY,CYYZ,LLBG,2020-02-17T00:15:00Z,2020-02-17T00:18:00Z,2020-02-17T10:36:00Z
ANZ2,ZKOKP,C81E05,B77W,ANZ,KLAX,EGLL,2020-02-17T00:15:00Z,2020-02-17T00:30:00Z,2020-02-17T10:12:18Z
FDX4,N890FD,AC45D5,B77L,FDX,KMEM,LFPG,2020-02-17T00:15:00Z,2020-02-17T00:27:00Z,2020-02-17T08:19:08Z
TCCJA,TCCJA,NA,C25A,ZZZ,LTAC,LTCJ,2020-02-17T00:15:00Z,2020-02-17T00:51:00Z,2020-02-17T02:14:11Z
TAY4289,OEIBO,440118,B734,TAY,EBLG,LKTB,2020-02-17T00:16:00Z,2020-02-17T00:04:48Z,2020-02-17T01:24:44Z
3BPGT,3BPGT,06002D,GL5T,ZZZ,EGSS,DNMM,2020-02-17T00:20:00Z,2020-02-17T00:16:00Z,2020-02-17T06:42:20Z
MLD832,ERAXR,504E55,A321,MLD,EIDW,LUKK,2020-02-17T00:20:00Z,2020-02-17T00:07:00Z,2020-02-17T03:21:00Z
KZR947,P4KDD,4850B5,A21N,KZR,UATG,EDDF,2020-02-17T00:20:00Z,2020-02-17T00:18:00Z,2020-02-17T05:53:06Z
EZY69ME,GUZHP,40757F,A20N,EZY,EKCH,EGCC,2020-02-17T00:20:00Z,2020-02-17T00:16:00Z,2020-02-17T02:08:50Z
EZY353B,GEZAX,400E5A,A319,EZY,EGSS,EGPF,2020-02-17T00:20:00Z,2020-02-17T00:25:00Z,2020-02-17T01:30:53Z
VIR64,GVLNM,4075CF,A332,VIR,MUHA,EGKK,2020-02-17T00:20:00Z,2020-02-17T00:57:23Z,2020-02-17T09:05:20Z
PGT691,TCCRB,NA,B738,PGT,OERK,LTFJ,2020-02-17T00:20:00Z,2020-02-17T00:23:00Z,2020-02-17T04:37:00Z
EDW39,HBJHQ,4B188A,A333,EDW,MUVR,LSZH,2020-02-17T00:20:00Z,2020-02-17T01:05:48Z,2020-02-17T09:43:03Z
THY159,TCJHS,4BA913,B738,THY,OEJN,LTFJ,2020-02-17T00:20:00Z,2020-02-17T00:06:00Z,2020-02-17T03:38:00Z
UAL81,N649UA,A8886D,B763,UAL,KEWR,EGCC,2020-02-17T00:20:00Z,2020-02-17T00:14:00Z,2020-02-17T06:33:07Z
ETH407,ETALJ,04000E,B763,ETH,OLBA,HAAB,2020-02-17T00:20:00Z,2020-02-17T00:46:23Z,2020-02-17T04:45:20Z
AFR007,FGSQK,394A0A,B77W,AFR,KJFK,LFPG,2020-02-17T00:20:00Z,2020-02-17T00:16:00Z,2020-02-17T07:04:41Z
UAL120,N78060,AA93C9,B764,UAL,KEWR,LEBL,2020-02-17T00:20:00Z,2020-02-17T00:13:00Z,2020-02-17T07:24:48Z
AAL174,N766AN,AA57DF,B772,AAL,KRDU,EGLL,2020-02-17T00:20:00Z,2020-02-17T00:17:00Z,2020-02-17T06:55:43Z
SRR6382,OYSRN,45CE4E,B762,SRR,EDDK,LFML,2020-02-17T00:25:00Z,2020-02-17T00:12:00Z,2020-02-17T01:55:10Z
RYR9896,EIENS,4CA8E5,B738,RYR,EICK,EGGP,2020-02-17T00:25:00Z,2020-02-17T00:21:00Z,2020-02-17T01:14:50Z
RYR69NA,9HQBS,4D2215,B738,RYR,LICC,LIRF,2020-02-17T00:25:00Z,2020-02-17T00:06:00Z,2020-02-17T01:12:08Z
LWA101,5AWLB,018087,A319,ZZZ,LTFM,HLLM,2020-02-17T00:25:00Z,2020-02-17T00:27:00Z,2020-02-17T03:49:19Z
DLH1307,DAIUL,3C66AC,A320,DLH,OLBA,EDDF,2020-02-17T00:25:00Z,2020-02-17T00:12:42Z,2020-02-17T04:18:15Z
TAP088,CSTUO,4952AF,A339,TAP,SBGR,LPPT,2020-02-17T00:25:00Z,2020-02-17T00:16:00Z,2020-02-17T09:45:57Z
QTR1463,A7BCA,06A0A5,B788,QTR,OTHH,GMMX,2020-02-17T00:25:00Z,2020-02-17T00:26:00Z,2020-02-17T08:01:35Z
TAP1522,CSTVA,4952C1,A20N,TAP,DGAA,LPPT,2020-02-17T00:25:00Z,2020-02-17T01:00:00Z,2020-02-17T06:22:10Z
AFL103,VPBGD,4242A3,B77W,AFL,KJFK,UUEE,2020-02-17T00:25:00Z,2020-02-17T00:06:00Z,2020-02-17T08:32:29Z
ACA832,CFVLX,C038AA,B789,ACA,CYUL,EBBR,2020-02-17T00:25:00Z,2020-02-17T00:22:00Z,2020-02-17T06:28:46Z
RAM537D,CNROP,NA,B738,RAM,FOOL,GMMN,2020-02-17T00:25:00Z,2020-02-17T00:56:00Z,2020-02-17T06:17:20Z
BAW2152,GVIIV,400773,B772,BAW,TBPB,EGKK,2020-02-17T00:25:00Z,2020-02-17T00:47:06Z,2020-02-17T08:20:11Z
DAL90,N841MH,AB84AB,B764,DAL,KATL,EDDL,2020-02-17T00:25:00Z,2020-02-17T00:26:00Z,2020-02-17T08:07:52Z
SIA7343,9VSFM,76CCCD,B744,SIA,HKJK,EHAM,2020-02-17T00:25:00Z,2020-02-17T01:36:00Z,2020-02-17T10:34:52Z
BAW17V,GCIVU,4006AB,B744,BAW,KDEN,EGLL,2020-02-17T00:25:00Z,2020-02-17T00:51:00Z,2020-02-17T09:04:51Z
UAL987,N647UA,A880FF,B763,UAL,KORD,LFPG,2020-02-17T00:25:00Z,2020-02-17T00:28:00Z,2020-02-17T08:25:18Z
DAL258,N817NW,AB249E,A333,DAL,KBOS,EHAM,2020-02-17T00:27:00Z,2020-02-17T00:23:00Z,2020-02-17T06:32:44Z
SDM5888,EIXLJ,4CA9E5,B744,SDM,HTZA,UUWW,2020-02-17T00:30:00Z,2020-02-17T00:46:43Z,2020-02-17T09:33:37Z
SRR6374,OYSRV,45CE56,B763,SRR,EDDK,LFLL,2020-02-17T00:30:00Z,2020-02-16T23:59:00Z,2020-02-17T01:24:55Z
PGT657,TCNBE,NA,A20N,PGT,ORBI,LTFJ,2020-02-17T00:30:00Z,2020-02-17T00:08:00Z,2020-02-17T02:45:00Z
CFG207,DABUF,3C4AA6,B763,CFG,MUHG,EDDF,2020-02-17T00:30:00Z,2020-02-17T00:42:40Z,2020-02-17T09:38:50Z
KLM676,PHAOB,484410,A332,KLM,CYEG,EHAM,2020-02-17T00:30:00Z,2020-02-17T00:29:00Z,2020-02-17T08:40:06Z
SWT7272,ECKLR,34308F,B733,SWT,EDDK,LMML,2020-02-17T00:30:00Z,2020-02-17T00:27:00Z,2020-02-17T03:17:40Z
EIN1HL,EILRA,4CA9BA,A21N,EIN,KBOS,EINN,2020-02-17T00:30:00Z,2020-02-17T00:20:00Z,2020-02-17T05:39:23Z
N1967M,N1967M,A181CE,GLF5,ZZZ,EINN,LLBG,2020-02-17T00:30:00Z,2020-02-17T00:29:00Z,2020-02-17T05:23:00Z
THY1LC,TCJVP,NA,B738,THY,UBBB,LTAC,2020-02-17T00:30:00Z,2020-02-17T00:18:00Z,2020-02-17T02:29:00Z
ABR1551,EISTP,4CAF9A,B734,ABR,EGNX,EDDP,2020-02-17T00:30:00Z,2020-02-17T00:23:00Z,2020-02-17T01:46:59Z
AZQ4116,4KAZ101,600865,IL76,AZQ,DRRN,EDDP,2020-02-17T00:30:00Z,2020-02-17T00:06:22Z,2020-02-17T06:32:14Z
NRS18U,GCKWF,4074D6,B789,NRS,KJFK,EGKK,2020-02-17T00:30:00Z,2020-02-17T00:23:00Z,2020-02-17T06:48:24Z
ELY842,N489MC,A60B1E,B744,ELY,EBLG,LLBG,2020-02-17T00:30:00Z,2020-02-17T00:44:00Z,2020-02-17T04:45:00Z
BCS3612,DAEAF,3C5426,A306,BCS,EDDP,EFHK,2020-02-17T00:30:00Z,2020-02-17T00:16:00Z,2020-02-17T01:59:29Z
AFR651,FGSQO,394A0E,B77W,AFR,MMUN,LFPG,2020-02-17T00:30:00Z,2020-02-17T00:49:20Z,2020-02-17T09:38:01Z
AFR333,FHRBD,39C423,B789,AFR,KBOS,LFPG,2020-02-17T00:30:00Z,2020-02-17T00:35:00Z,2020-02-17T06:43:56Z
PGT871,TCCRE,NA,B738,PGT,OOMS,LTFJ,2020-02-17T00:30:00Z,2020-02-17T00:36:23Z,2020-02-17T05:30:00Z
DJT101,FHNCO,39B44E,A21N,DJT,KEWR,LFPO,2020-02-17T00:30:00Z,2020-02-17T00:11:00Z,2020-02-17T07:08:03Z
BCS1684,DALET,3C70B4,B752,BCS,EDDP,LFML,2020-02-17T00:30:00Z,2020-02-17T00:32:00Z,2020-02-17T02:27:37Z
IBE2601,ECNEN,3462C8,A332,IBE,LEBL,SAEZ,2020-02-17T00:30:00Z,2020-02-17T00:25:00Z,2020-02-17T13:38:19Z
CLX7987,LXVCN,4D0118,B748,CLX,ELLX,UNNT,2020-02-17T00:30:00Z,2020-02-17T00:32:00Z,2020-02-17T06:11:02Z
QTR726,A7BEV,06A2C5,B77W,QTR,KORD,OTHH,2020-02-17T00:30:00Z,2020-02-17T00:33:00Z,2020-02-17T13:28:14Z
BAW66V,GCIVV,4006AC,B744,BAW,KPHL,EGLL,2020-02-17T00:30:00Z,2020-02-17T00:35:00Z,2020-02-17T06:59:41Z
BAW2266,GVIIP,4006C2,B772,BAW,KTPA,EGKK,2020-02-17T00:30:00Z,2020-02-17T01:09:00Z,2020-02-17T09:03:13Z
AFR019,FGSPB,3949E1,B772,AFR,KJFK,LFPO,2020-02-17T00:30:00Z,2020-02-17T00:30:00Z,2020-02-17T07:29:35Z
DAL140,N842MH,AB8862,B764,DAL,KJFK,EBBR,2020-02-17T00:30:00Z,2020-02-17T00:08:00Z,2020-02-17T07:02:06Z
FDX38,N857FD,ABC1DA,B77L,FDX,KMEM,LFPG,2020-02-17T00:30:00Z,2020-02-17T00:38:00Z,2020-02-17T08:30:18Z
THY7KW,TCJZK,NA,B738,THY,LTCA,LTAC,2020-02-17T00:30:00Z,2020-02-17T00:58:00Z,2020-02-17T01:57:00Z
DAL48,N152DL,A0D1F3,B763,DAL,KJFK,EHAM,2020-02-17T00:31:00Z,2020-02-17T00:40:00Z,2020-02-17T07:31:19Z
BCS95W,GJMCX,407109,B734,BCS,EDDP,LFBD,2020-02-17T00:35:00Z,2020-02-17T00:21:00Z,2020-02-17T02:46:54Z
WUK4SJ,HALYH,471F83,A320,WUK,EGGW,LUKK,2020-02-17T00:35:00Z,2020-02-17T00:34:00Z,2020-02-17T03:16:00Z
JAF9DG,OOJAS,44A833,B737,JAF,LIMF,GMMX,2020-02-17T00:35:00Z,2020-02-17T00:27:00Z,2020-02-17T03:33:26Z
PGT401,TCNBR,NA,A20N,PGT,URMG,LTFJ,2020-02-17T00:35:00Z,2020-02-17T00:38:00Z,2020-02-17T02:43:00Z
SQP7117,URSQJ,50843D,B739,SQP,UKBB,HESH,2020-02-17T00:35:00Z,2020-02-17T00:31:00Z,2020-02-17T04:06:28Z
THY9EH,TCJGS,4BA8F3,B738,THY,UKOO,LTFM,2020-02-17T00:35:00Z,2020-02-17T00:35:00Z,2020-02-17T01:43:00Z
AAR551,HL7732,NA,B772,AAR,RKSI,LTFM,2020-02-17T00:35:00Z,2020-02-17T00:34:00Z,2020-02-17T11:45:00Z
DLH447,DABVR,3C4AD2,B744,DLH,KDEN,EDDF,2020-02-17T00:35:00Z,2020-02-17T00:59:00Z,2020-02-17T09:43:13Z
CKS2542,N772CK,AA70B1,B77L,CKS,KCVG,OBBI,2020-02-17T00:35:00Z,2020-02-17T00:48:00Z,2020-02-17T13:25:32Z
AEA039,ECKOM,343147,A332,AEA,LEMD,SEQM,2020-02-17T00:35:00Z,2020-02-17T00:37:00Z,2020-02-17T11:37:40Z
THY8DM,TCJNI,4BA9C9,A333,THY,OJAI,LTFM,2020-02-17T00:35:00Z,2020-02-17T00:39:12Z,2020-02-17T02:38:00Z
DAL30,N833MH,AB649A,B764,DAL,KATL,EGLL,2020-02-17T00:35:00Z,2020-02-17T00:56:00Z,2020-02-17T08:14:59Z
UAL23,N12005,A05628,B78X,UAL,KEWR,EIDW,2020-02-17T00:35:00Z,2020-02-17T00:20:00Z,2020-02-17T06:05:29Z
AAL38,N732AN,A9D286,B77W,AAL,KMIA,EGLL,2020-02-17T00:35:00Z,2020-02-17T00:44:00Z,2020-02-17T08:35:13Z
DLH465,DABVW,3C4AD7,B744,DLH,KMCO,EDDF,2020-02-17T00:35:00Z,2020-02-17T00:58:00Z,2020-02-17T09:00:32Z
DAL444,N823NW,AB3D41,A333,DAL,KJFK,LIRF,2020-02-17T00:36:00Z,2020-02-17T00:45:00Z,2020-02-17T08:36:44Z
AVA046,N780AV,AA909A,B788,AVA,SKBO,LEMD,2020-02-17T00:37:00Z,2020-02-17T00:48:43Z,2020-02-17T09:59:00Z
DLH693,DAIZP,3C6750,A320,DLH,OJAI,EDDF,2020-02-17T00:40:00Z,2020-02-17T00:25:00Z,2020-02-17T04:42:43Z
PGT393,TCNCG,NA,A20N,PGT,URMM,LTFJ,2020-02-17T00:40:00Z,2020-02-17T00:47:00Z,2020-02-17T02:39:00Z
PGT817,TCCPV,NA,B738,PGT,ORER,LTFJ,2020-02-17T00:40:00Z,2020-02-17T00:30:27Z,2020-02-17T02:41:00Z
ABR1624,EISTO,4CACBA,B734,ABR,LIMC,EGMC,2020-02-17T00:40:00Z,2020-02-17T00:32:00Z,2020-02-17T02:25:58Z
BCS908,GDHKT,4074E5,B752,BCS,EDDP,LBSF,2020-02-17T00:40:00Z,2020-02-17T00:29:04Z,2020-02-17T02:27:41Z
CAL5521,B18721,899107,B744,CAL,OMDW,EDDF,2020-02-17T00:40:00Z,2020-02-17T01:28:00Z,2020-02-17T09:11:01Z
THY1DZ,TCJTP,4BAA90,A321,THY,LTFM,ORMM,2020-02-17T00:40:00Z,2020-02-17T00:22:00Z,2020-02-17T03:44:14Z
SIA51,9VSMP,76CDB0,A359,SIA,KIAH,EGCC,2020-02-17T00:40:00Z,2020-02-17T00:38:00Z,2020-02-17T08:36:03Z
RRR9905,ZH877,43C136,C130,ZZZ,ORTI,LCRA,2020-02-17T00:45:00Z,2020-02-17T00:25:27Z,2020-02-17T03:17:12Z
AEE951,SXDNB,4691C2,A320,AEE,OEJN,LGAV,2020-02-17T00:45:00Z,2020-02-17T00:43:00Z,2020-02-17T04:07:21Z
DLH613,DAIUG,3C66A7,A320,DLH,UBBB,EDDF,2020-02-17T00:45:00Z,2020-02-17T00:38:00Z,2020-02-17T05:42:54Z
MNB752,TCMNV,4BB5D6,A306,MNB,EDDK,LTBA,2020-02-17T00:45:00Z,2020-02-17T00:33:00Z,2020-02-17T03:26:00Z
LAA189,5ALAT,01807F,A332,LAA,LTFM,HLLM,2020-02-17T00:45:00Z,2020-02-17T00:20:00Z,2020-02-17T03:39:02Z
TOM835,GTUIE,406B12,B788,TOM,TBPB,EGGD,2020-02-17T00:45:00Z,2020-02-17T00:36:08Z,2020-02-17T07:53:54Z
BVR70,DAIFL,3C64CC,GLEX,BVR,KPBI,EDSB,2020-02-17T00:45:00Z,2020-02-17T00:56:00Z,2020-02-17T09:04:20Z
DCAPB,DCAPB,NA,C560,ZZZ,EDRY,EDDT,2020-02-17T00:45:00Z,2020-02-17T00:47:00Z,2020-02-17T01:51:52Z
ENT5008,SPENW,4891B4,B738,ENT,HEGN,EPWR,2020-02-17T00:45:00Z,2020-02-17T00:35:00Z,2020-02-17T05:04:04Z
ACP2617,TFAMM,4CC3EB,B744,ACP,EBLG,DNMM,2020-02-17T00:45:00Z,2020-02-17T00:40:00Z,2020-02-17T06:38:32Z
FWI43M,FHMIL,39B10B,A35K,FWI,TFFR,LFPO,2020-02-17T00:45:00Z,2020-02-17T01:18:00Z,2020-02-17T08:31:49Z
SWR23C,HBJHB,4B187B,A333,SWR,KJFK,LSGG,2020-02-17T00:45:00Z,2020-02-17T00:26:00Z,2020-02-17T07:40:39Z
THY1NX,TCJTF,NA,A321,THY,UGTB,LTFM,2020-02-17T00:45:00Z,2020-02-17T00:36:00Z,2020-02-17T02:47:00Z
MSR995,SUGDL,01012A,B77W,MSR,HECA,CYYZ,2020-02-17T00:45:00Z,2020-02-17T00:38:30Z,2020-02-17T12:24:47Z
SWR65,HBJNA,4B1916,B77W,SWR,KMIA,LSZH,2020-02-17T00:45:00Z,2020-02-17T01:07:00Z,2020-02-17T09:18:51Z
EIN88,EICJX,NA,B752,EIN,KMSP,EIDW,2020-02-17T00:45:00Z,2020-02-17T00:25:00Z,2020-02-17T07:22:27Z
UAL960,N12006,A05629,B78X,UAL,KEWR,EDDF,2020-02-17T00:45:00Z,2020-02-17T00:33:00Z,2020-02-17T07:18:21Z
CLX74K,LXVCH,4D0111,B748,CLX,KIAH,EGPK,2020-02-17T00:45:00Z,2020-02-17T01:13:00Z,2020-02-17T08:49:20Z
BAW2204,GVIIO,4006C1,B772,BAW,MDPC,EGKK,2020-02-17T00:45:00Z,2020-02-17T01:02:50Z,2020-02-17T08:52:19Z
BAW8,GSTBA,40621B,B77W,BAW,RJTT,EGLL,2020-02-17T00:45:00Z,2020-02-17T00:53:00Z,2020-02-17T13:26:32Z
BCS1446,DAEAK,3C542B,A306,BCS,EDDP,EHAM,2020-02-17T00:45:00Z,2020-02-17T00:44:00Z,2020-02-17T02:06:31Z
