FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
BAW71F,GCIVV,4006AC,B744,BAW,KSFO,EGLL,2020-03-17T00:10:00Z,2020-03-17T01:02:00Z,2020-03-17T10:22:06Z
VJT492,9HVCJ,4D2102,CL35,VJT,EGPD,EGSS,2020-03-17T00:12:00Z,2020-03-17T00:11:00Z,2020-03-17T01:21:26Z
AFL2119,RA89099,155C0B,SU95,AFL,EVRA,UUEE,2020-03-17T00:15:00Z,2020-03-17T00:09:00Z,2020-03-17T01:39:00Z
JMP803,DCULT,3CF601,D228,JMP,LIPE,EDFM,2020-03-17T00:15:00Z,2020-03-17T00:01:00Z,2020-03-17T02:01:01Z
MSA83E,EIGHA,NA,B734,MSA,LIPO,LIEE,2020-03-17T00:15:00Z,2020-03-17T00:17:00Z,2020-03-17T01:29:38Z
MSA56B,EIGHC,NA,B734,MSA,LIPO,LIBD,2020-03-17T00:15:00Z,2020-03-17T00:20:00Z,2020-03-17T01:30:03Z
BTI9810,YLCSL,502CE6,BCS3,BTI,EYVI,EVRA,2020-03-17T00:15:00Z,2020-03-17T00:24:00Z,2020-03-17T01:01:52Z
TUI6714,DATYI,3C0D09,B738,TUI,HEGN,EDDT,2020-03-17T00:15:00Z,2020-03-17T00:10:00Z,2020-03-17T05:00:54Z
PEA302,FHGPE,NA,E55P,PEA,LFMN,LFLB,2020-03-17T00:15:00Z,2020-03-17T00:32:00Z,2020-03-17T01:04:51Z
TAY4872,OEIBW,440760,B734,TAY,EBLG,EGSS,2020-03-17T00:15:00Z,2020-03-17T00:01:46Z,2020-03-17T00:57:58Z
TAY4123,FGIXC,NA,B733,TAY,LFPG,LFBO,2020-03-17T00:15:00Z,2020-03-17T00:16:00Z,2020-03-17T01:31:00Z
ELY014,4XERB,738101,B788,ELY,KJFK,LLBG,2020-03-17T00:15:00Z,2020-03-17T00:23:00Z,2020-03-17T10:47:00Z
TSC112,CGPAT,C06C58,A310,TSC,CYQB,LFPG,2020-03-17T00:15:00Z,2020-03-17T00:24:00Z,2020-03-17T06:44:18Z
AFR459,FGSPA,3949E0,B772,AFR,SBGR,LFPG,2020-03-17T00:15:00Z,2020-03-17T00:26:00Z,2020-03-17T11:20:30Z
CXI9150,TCCOH,4B8DE8,B738,CXI,EDDN,GMMX,2020-03-17T00:15:00Z,2020-03-17T00:12:00Z,2020-03-17T03:43:15Z
CXI9134,TCTJN,4BD14E,B738,CXI,EDDN,GMMX,2020-03-17T00:15:00Z,2020-03-17T00:02:00Z,2020-03-17T03:33:15Z
TAP1510,CSTNV,4951D6,A320,TAP,DIAP,LPPT,2020-03-17T00:15:00Z,2020-03-17T00:32:43Z,2020-03-17T05:49:38Z
PYN01,GFLYW,NA,BE20,ZZZ,EGFE,EIDW,2020-03-17T00:15:00Z,2020-03-17T00:09:33Z,2020-03-17T01:04:00Z
PGT50Q,TCRBA,4BC841,A21N,PGT,EGSS,LTFJ,2020-03-17T00:16:00Z,2020-03-17T00:19:00Z,2020-03-17T03:52:18Z
DAL30,N834MH,AB6851,B764,DAL,KATL,EGLL,2020-03-17T00:18:00Z,2020-03-17T00:23:00Z,2020-03-17T08:01:54Z
SWN502,SELPS,4AB213,ATP,SWN,EGNX,EGAA,2020-03-17T00:20:00Z,2020-03-17T00:15:00Z,2020-03-17T01:32:00Z
BRU736,EW437PA,NA,B738,BRU,UGTB,UMMS,2020-03-17T00:20:00Z,2020-03-17T00:28:00Z,2020-03-17T03:15:00Z
CRL925,FHSEA,39C880,B744,CRL,TFFF,LFPO,2020-03-17T00:20:00Z,2020-03-17T00:52:00Z,2020-03-17T08:31:37Z
BCS1847,GJMCL,405F7D,B733,BCS,EGBB,EBBR,2020-03-17T00:20:00Z,2020-03-17T00:23:00Z,2020-03-17T01:26:34Z
BAW282,GCIVH,4005E3,B744,BAW,KLAX,EGLL,2020-03-17T00:20:00Z,2020-03-17T00:25:00Z,2020-03-17T10:02:17Z
NPT5745,GJMCJ,NA,B734,NPT,LFPG,LFMT,2020-03-17T00:25:00Z,2020-03-17T00:19:00Z,2020-03-17T01:38:31Z
TOM193,GTUIK,4071C0,B789,TOM,MMUN,EGCC,2020-03-17T00:25:00Z,2020-03-17T00:37:00Z,2020-03-17T08:56:39Z
QTR8646,A7BFA,06A07F,B77L,QTR,LIMC,OTHH,2020-03-17T00:25:00Z,2020-03-17T00:22:17Z,2020-03-17T05:50:47Z
FPO843T,FGZTB,NA,B733,FPO,LFPG,LFLL,2020-03-17T00:25:00Z,2020-03-17T00:25:00Z,2020-03-17T01:27:40Z
TAP088,CSTUG,4952A7,A339,TAP,SBGR,LPPT,2020-03-17T00:25:00Z,2020-03-17T00:33:00Z,2020-03-17T10:13:39Z
EDW35Y,HBJHQ,4B188A,A333,EDW,MDPC,LSZH,2020-03-17T00:25:00Z,2020-03-17T00:50:31Z,2020-03-17T08:54:26Z
OHY8240,TCODE,4BBC85,A320,OHY,LTFM,HEGN,2020-03-17T00:25:00Z,2020-03-17T00:25:00Z,2020-03-17T02:56:44Z
ACA832,CFGEO,C0104F,B789,ACA,CYUL,EBBR,2020-03-17T00:25:00Z,2020-03-17T00:35:00Z,2020-03-17T06:44:07Z
AFL103,VQBBG,4248F8,A332,AFL,KJFK,UUEE,2020-03-17T00:25:00Z,2020-03-17T00:00:00Z,2020-03-17T09:04:53Z
BAW176A,GCIVI,4005E2,B744,BAW,KJFK,EGLL,2020-03-17T00:25:00Z,2020-03-16T23:56:00Z,2020-03-17T06:49:12Z
BAW61T,GVIIT,400771,B772,BAW,KTPA,EGKK,2020-03-17T00:25:00Z,2020-03-17T00:49:00Z,2020-03-17T08:41:22Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-03-17T00:30:00Z,2020-03-17T00:30:00Z,2020-03-17T01:21:42Z
FHY404,TCFHG,4B9907,A320,FHY,EBBR,LTAI,2020-03-17T00:30:00Z,2020-03-17T00:38:00Z,2020-03-17T04:06:00Z
FGPGK,FGPGK,NA,F900,ZZZ,HESX,LFPB,2020-03-17T00:30:00Z,2020-03-17T00:04:00Z,2020-03-17T04:31:45Z
NRS18U,GCKOG,40742F,B789,NRS,KJFK,EGKK,2020-03-17T00:30:00Z,2020-03-17T00:18:00Z,2020-03-17T06:51:19Z
AEG402,ESLSH,5110C8,SF34,AEG,ESGJ,EKBI,2020-03-17T00:30:00Z,2020-03-17T00:30:00Z,2020-03-17T01:36:30Z
EWG1153,OOSFL,44CCCC,A333,EWG,TBPB,EDDL,2020-03-17T00:30:00Z,2020-03-17T00:37:11Z,2020-03-17T08:34:18Z
BCS93C,GBMRA,400663,B752,BCS,EDDP,EGNX,2020-03-17T00:30:00Z,2020-03-17T00:31:00Z,2020-03-17T02:13:07Z
ABR1551,EISTJ,4CA7F9,B734,ABR,EGNX,EDDP,2020-03-17T00:30:00Z,2020-03-17T00:32:00Z,2020-03-17T02:08:14Z
DCAWK,DCAWK,3CC246,C68A,ZZZ,LTBA,LBSF,2020-03-17T00:30:00Z,2020-03-17T00:28:00Z,2020-03-17T01:39:17Z
EIN1TC,EIEDY,4CA782,A333,EIN,KEWR,EIDW,2020-03-17T00:30:00Z,2020-03-17T00:35:00Z,2020-03-17T06:35:02Z
HES4913,TCODA,4BBC81,A320,HES,HEMA,EDDM,2020-03-17T00:30:00Z,2020-03-17T00:34:30Z,2020-03-17T05:05:59Z
QTR726,A7BEE,06A1BB,B77W,QTR,KORD,OTHH,2020-03-17T00:30:00Z,2020-03-17T00:49:00Z,2020-03-17T13:45:29Z
BAW9154,GBYGG,40073F,B744,BAW,KORD,EGLL,2020-03-17T00:30:00Z,2020-03-17T00:25:00Z,2020-03-17T07:48:50Z
HES6913,TCOEC,4BBCA3,A321,HES,HEGN,EDDM,2020-03-17T00:30:00Z,2020-03-17T00:19:00Z,2020-03-17T04:52:31Z
EIN1HL,EILRD,4CA9CB,A21N,EIN,KBOS,EINN,2020-03-17T00:30:00Z,2020-03-17T00:12:00Z,2020-03-17T05:41:25Z
BAW66V,GBYGC,4006B3,B744,BAW,KPHL,EGLL,2020-03-17T00:30:00Z,2020-03-17T00:29:00Z,2020-03-17T07:11:23Z
AAL38,N731AN,A9CECF,B77W,AAL,KMIA,EGLL,2020-03-17T00:30:00Z,2020-03-17T00:29:00Z,2020-03-17T08:10:41Z
DCAWK,DCAWK,3CC246,C68A,ZZZ,LTBA,EDDV,2020-03-17T00:30:00Z,2020-03-17T00:32:11Z,2020-03-17T03:41:27Z
FHY480,TCFHM,4B990D,A320,FHY,ESGG,LTAI,2020-03-17T00:35:00Z,2020-03-17T00:30:00Z,2020-03-17T04:00:00Z
CXI9105,TCTJP,4BD150,B738,CXI,GBYD,EDDM,2020-03-17T00:35:00Z,2020-03-17T00:22:00Z,2020-03-17T06:34:07Z
FPO701,FGZTI,NA,B734,FPO,LFPG,LFML,2020-03-17T00:35:00Z,2020-03-17T00:34:00Z,2020-03-17T01:57:28Z
PGT401,TCNCC,NA,A20N,PGT,URMG,LTFJ,2020-03-17T00:35:00Z,2020-03-17T00:25:00Z,2020-03-17T02:38:00Z
SVR891,VPBVP,4242D6,A321,SVR,UUDD,OMDB,2020-03-17T00:35:00Z,2020-03-17T00:35:00Z,2020-03-17T05:26:53Z
VIR78,GVLNM,4075CF,A332,VIR,TBPB,EGCC,2020-03-17T00:35:00Z,2020-03-17T00:44:19Z,2020-03-17T08:20:45Z
BCS120,DALER,3C70B2,B752,BCS,EDDP,EBBR,2020-03-17T00:35:00Z,2020-03-17T00:36:00Z,2020-03-17T01:42:39Z
UAL23,N14011,A0A545,B78X,UAL,KEWR,EIDW,2020-03-17T00:35:00Z,2020-03-17T00:14:00Z,2020-03-17T06:05:06Z
RYR77YM,EIEML,4CA854,B738,RYR,EYKA,EGGW,2020-03-17T00:36:00Z,2020-03-17T00:31:00Z,2020-03-17T02:45:43Z
AVA046,N784AV,AA9F76,B788,AVA,SKBO,LEMD,2020-03-17T00:37:00Z,2020-03-17T00:41:57Z,2020-03-17T09:40:25Z
MSA92C,EIGHB,NA,B734,MSA,LIPO,LICC,2020-03-17T00:39:00Z,2020-03-17T00:32:00Z,2020-03-17T02:05:00Z
AZA991P,EIIXJ,4CA844,A321,AZA,LIPO,LIRF,2020-03-17T00:39:00Z,2020-03-17T00:27:00Z,2020-03-17T01:17:40Z
MNB224,TCMNV,4BB5D6,A306,MNB,EDDP,EDDK,2020-03-17T00:40:00Z,2020-03-17T00:45:07Z,2020-03-17T01:40:57Z
SWT042,ECGQA,NA,E120,SWT,ENBR,ENZV,2020-03-17T00:40:00Z,2020-03-17T00:16:00Z,2020-03-17T00:53:26Z
AFR4197,FGTAE,394C04,A321,AFR,DAAG,LFPG,2020-03-17T00:40:00Z,2020-03-17T00:40:36Z,2020-03-17T02:46:44Z
PGT393,TCCPD,NA,B738,PGT,URMM,LTFJ,2020-03-17T00:40:00Z,2020-03-17T00:58:00Z,2020-03-17T02:55:00Z
UTN4435,URAZF,508421,B738,UTN,UKBB,HESH,2020-03-17T00:40:00Z,2020-03-17T00:31:00Z,2020-03-17T04:17:40Z
EIN13R,EILRB,4CA9BB,A21N,EIN,KBDL,EIDW,2020-03-17T00:40:00Z,2020-03-17T00:44:00Z,2020-03-17T06:19:56Z
RWZ7053,VPBRQ,NA,A321,RWZ,UUDD,LTFM,2020-03-17T00:40:00Z,2020-03-17T00:48:01Z,2020-03-17T04:03:00Z
ACA882,CGHLM,C0584F,A333,ACA,CYYZ,EKCH,2020-03-17T00:40:00Z,2020-03-17T01:53:00Z,2020-03-17T09:14:28Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-03-17T00:45:00Z,2020-03-17T00:44:00Z,2020-03-17T01:56:06Z
SWN494,SERIF,NA,CRJ2,SWN,ENGM,ENBO,2020-03-17T00:45:00Z,2020-03-17T00:47:00Z,2020-03-17T02:05:49Z
SWN8007,SEMAJ,4AB42A,ATP,SWN,ESGJ,ENGM,2020-03-17T00:45:00Z,2020-03-17T00:40:00Z,2020-03-17T01:43:03Z
RYR1FE,EIEVC,4CA9C3,B738,RYR,EYVI,EGSS,2020-03-17T00:45:00Z,2020-03-17T00:37:00Z,2020-03-17T03:11:17Z
FHY823,TCFBV,4B9856,A320,FHY,LTAI,ESSA,2020-03-17T00:45:00Z,2020-03-17T01:43:00Z,2020-03-17T05:57:58Z
BCS25C,DALES,3C70B3,B752,BCS,EBBR,EDDP,2020-03-17T00:45:00Z,2020-03-17T00:50:00Z,2020-03-17T02:04:36Z
FWI43M,FORLY,3A4578,A333,FWI,TFFR,LFPO,2020-03-17T00:45:00Z,2020-03-17T01:21:00Z,2020-03-17T09:05:59Z
QQE510,A7CEE,06A0D8,GL5T,QQE,OTBD,EGLF,2020-03-17T00:45:00Z,2020-03-17T00:10:00Z,2020-03-17T07:17:00Z
THY1NX,TCJPL,NA,A320,THY,UGTB,LTFM,2020-03-17T00:45:00Z,2020-03-17T00:44:00Z,2020-03-17T02:57:00Z
UAL960,N12010,A05646,B78X,UAL,KEWR,EDDF,2020-03-17T00:45:00Z,2020-03-17T00:28:00Z,2020-03-17T07:23:02Z
BAW8VA,GVIIY,400776,B772,BAW,TLPL,EGKK,2020-03-17T00:45:00Z,2020-03-17T00:57:46Z,2020-03-17T08:15:23Z
ATG8804,ERBBJ,504E43,B744,ATG,UBBB,LOWW,2020-03-17T00:45:00Z,2020-03-17T01:01:00Z,2020-03-17T04:49:57Z
AMX001,XAADG,0D0A9A,B789,AMX,MMMX,LEMD,2020-03-17T00:45:00Z,2020-03-17T01:32:35Z,2020-03-17T11:27:35Z
BAW8,GSTBH,406948,B77W,BAW,RJTT,EGLL,2020-03-17T00:45:00Z,2020-03-17T00:50:00Z,2020-03-17T13:28:13Z
NPT5629,GJMCB,NA,B734,NPT,LFPG,LFBO,2020-03-17T00:50:00Z,2020-03-17T00:48:00Z,2020-03-17T02:08:03Z
PGT381,TCDCC,NA,A320,PGT,URKK,LTFJ,2020-03-17T00:50:00Z,2020-03-17T00:40:00Z,2020-03-17T02:12:00Z
THY8JT,TCJTE,NA,A321,THY,LTAI,LTFM,2020-03-17T00:50:00Z,2020-03-17T00:28:00Z,2020-03-17T01:46:00Z
ACA844,CFITU,C01723,B77W,ACA,CYYC,EDDF,2020-03-17T00:50:00Z,2020-03-17T00:54:00Z,2020-03-17T09:38:11Z
ACA846,CFIVR,C01754,B77W,ACA,CYYZ,EDDM,2020-03-17T00:50:00Z,2020-03-17T00:46:00Z,2020-03-17T08:13:55Z
WRC7663,URWRI,50822F,A321,WRC,UKBB,HEGN,2020-03-17T00:50:00Z,2020-03-17T00:40:00Z,2020-03-17T04:07:16Z
DAL44,N830NW,AB599B,A333,DAL,KJFK,EIDW,2020-03-17T00:50:00Z,2020-03-17T00:29:00Z,2020-03-17T06:46:31Z
ACA864,CGFAF,C051E2,A333,ACA,CYUL,EGLL,2020-03-17T00:50:00Z,2020-03-17T00:37:00Z,2020-03-17T07:06:28Z
BAW17V,GCIVE,40057E,B744,BAW,KDEN,EGLL,2020-03-17T00:50:00Z,2020-03-17T01:01:00Z,2020-03-17T09:00:29Z
ETH407,ETAUR,040143,B789,ETH,OLBA,HAAB,2020-03-17T00:50:00Z,2020-03-17T00:59:40Z,2020-03-17T05:00:45Z
AAL86,N828AA,AB4E94,B789,AAL,KORD,EGLL,2020-03-17T00:50:00Z,2020-03-17T00:48:00Z,2020-03-17T07:59:33Z
AFL1967,VPBID,4242A8,A320,AFL,UDYZ,UUEE,2020-03-17T00:55:00Z,2020-03-17T00:42:00Z,2020-03-17T03:28:00Z
NPT10K,GJMCY,40705E,B734,NPT,EGSS,EGPH,2020-03-17T00:55:00Z,2020-03-17T00:56:00Z,2020-03-17T02:02:28Z
GJT1AC,LYFOX,503D26,A320,GJT,EYVI,HEGN,2020-03-17T00:55:00Z,2020-03-17T00:52:23Z,2020-03-17T04:59:18Z
THY6620,TCLER,4BB0B2,A310,THY,LIMC,LTBA,2020-03-17T00:55:00Z,2020-03-17T00:34:00Z,2020-03-17T03:04:00Z
SDM6328,VQBCO,424920,A319,SDM,UMKK,ULLI,2020-03-17T00:55:00Z,2020-03-17T00:40:00Z,2020-03-17T01:59:14Z
KLM753,PHBVI,484CBC,B77W,KLM,SEGU,EHAM,2020-03-17T00:55:00Z,2020-03-17T02:23:49Z,2020-03-17T12:35:31Z
THY713,TCJNJ,NA,A333,THY,VGHS,LTFM,2020-03-17T00:55:00Z,2020-03-17T01:05:24Z,2020-03-17T09:26:00Z
ACA870,CFJZS,C01A61,B77W,ACA,CYUL,LFPG,2020-03-17T00:55:00Z,2020-03-17T00:51:00Z,2020-03-17T07:17:45Z
UAL82,N77006,AA6B7E,B772,UAL,KEWR,VIDP,2020-03-17T00:55:00Z,2020-03-17T01:19:43Z,2020-03-17T14:29:39Z
BAW190,GSTBL,406B05,B77W,BAW,KAUS,EGLL,2020-03-17T00:55:00Z,2020-03-17T01:06:00Z,2020-03-17T09:43:22Z
SWN81B,SELGX,NA,ATP,SWN,ENBO,ENGM,2020-03-17T01:00:00Z,2020-03-17T01:10:00Z,2020-03-17T03:28:01Z
AWC2C,GPOWS,400513,B734,AWC,EGSS,EGAA,2020-03-17T01:00:00Z,2020-03-17T00:59:00Z,2020-03-17T02:07:00Z
LBT921,TSINT,02A1B3,A320,LBT,LFPG,DTTA,2020-03-17T01:00:00Z,2020-03-17T00:50:00Z,2020-03-17T03:06:55Z
BCS46L,ECMEY,344649,B734,BCS,EDDK,LEVT,2020-03-17T01:00:00Z,2020-03-17T00:44:00Z,2020-03-17T02:51:39Z
B605D,B605D,781853,GLEX,ZZZ,ZYTX,EGGW,2020-03-17T01:00:00Z,2020-03-17T00:48:00Z,2020-03-17T12:10:35Z
CWY02B,GNIAB,407277,BE20,CWY,EGSS,EGAA,2020-03-17T01:00:00Z,2020-03-17T01:06:00Z,2020-03-17T02:48:00Z
ELY026,4XEDC,7380C2,B789,ELY,KEWR,LLBG,2020-03-17T01:00:00Z,2020-03-17T00:53:00Z,2020-03-17T11:09:00Z
TCTSY,TCTSY,4BD279,C56X,ZZZ,EGGW,LTBA,2020-03-17T01:00:00Z,2020-03-17T00:54:00Z,2020-03-17T04:26:00Z
SWT116,ECJRP,3425CE,AT72,SWT,LEMD,LEPA,2020-03-17T01:00:00Z,2020-03-17T01:02:00Z,2020-03-17T02:45:43Z
CAI31MT,TCTJO,4BD14F,B738,CAI,EDDG,LTAI,2020-03-17T01:00:00Z,2020-03-17T01:00:00Z,2020-03-17T04:17:00Z
KLM765,PHAON,484FAD,A332,KLM,TNCB,EHAM,2020-03-17T01:00:00Z,2020-03-17T00:34:59Z,2020-03-17T09:06:31Z
TFL370,OOJNL,44A9CC,B763,TFL,TNCC,EHAM,2020-03-17T01:00:00Z,2020-03-17T00:51:59Z,2020-03-17T09:24:58Z
LSA402,9HCFL,4D212A,LJ40,ZZZ,LFMN,LIRF,2020-03-17T01:00:00Z,2020-03-17T00:46:00Z,2020-03-17T01:35:24Z
EDW33V,HBJMG,4B1902,A343,EDW,MUHA,LSZH,2020-03-17T01:00:00Z,2020-03-17T01:21:09Z,2020-03-17T10:26:20Z
UTN4459,URAZC,5083E3,B763,UTN,UKBB,HESH,2020-03-17T01:00:00Z,2020-03-17T00:51:00Z,2020-03-17T04:32:27Z
SQP8121,URSQG,508429,B738,SQP,UKHH,HESH,2020-03-17T01:00:00Z,2020-03-17T01:08:00Z,2020-03-17T04:56:52Z
SIA308,9VSKL,76CD6C,A388,SIA,WSSS,EGLL,2020-03-17T01:00:00Z,2020-03-17T01:07:00Z,2020-03-17T14:39:36Z
VIR46K,GVPOP,4075B4,A35K,VIR,KJFK,EGLL,2020-03-17T01:00:00Z,2020-03-17T00:49:00Z,2020-03-17T07:22:05Z
ABW181,VQBVR,4243D0,B748,ABW,UUEE,EDDF,2020-03-17T01:00:00Z,2020-03-17T01:25:00Z,2020-03-17T04:19:43Z
