FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
BAW61T,GYMMC,4007EE,B772,BAW,KTPA,EGKK,2020-02-26T00:25:00Z,2020-02-26T00:42:00Z,2020-02-26T08:20:30Z
BAW17V,GCIVL,400614,B744,BAW,KDEN,EGLL,2020-02-26T00:25:00Z,2020-02-26T00:16:00Z,2020-02-26T08:32:32Z
UAL987,N653UA,A899A2,B763,UAL,KORD,LFPG,2020-02-26T00:25:00Z,2020-02-26T00:22:00Z,2020-02-26T08:10:30Z
DAL258,N801NW,AAE6D5,A333,DAL,KBOS,EHAM,2020-02-26T00:27:00Z,2020-02-26T00:22:00Z,2020-02-26T06:38:23Z
AEG402,ESLSH,5110C8,SF34,AEG,ESGJ,EKBI,2020-02-26T00:30:00Z,2020-02-26T00:34:00Z,2020-02-26T01:34:59Z
TVS9IP,OMTSG,505E67,B738,TVS,LKPR,HEMA,2020-02-26T00:30:00Z,2020-02-26T00:30:00Z,2020-02-26T04:47:12Z
KLM676,PHAOE,484444,A332,KLM,CYEG,EHAM,2020-02-26T00:30:00Z,2020-02-26T00:25:00Z,2020-02-26T08:32:22Z
N111QS,N111QS,A03159,GL5T,ZZZ,EGGW,KGTF,2020-02-26T00:30:00Z,2020-02-26T00:36:00Z,2020-02-26T09:34:11Z
ENT51XE,SPENT,4891B2,B738,ENT,LIRN,LEBL,2020-02-26T00:30:00Z,2020-02-26T00:37:00Z,2020-02-26T02:21:55Z
NRS18U,GCKWE,4074D5,B789,NRS,KJFK,EGKK,2020-02-26T00:30:00Z,2020-02-26T00:21:00Z,2020-02-26T06:47:44Z
OAE529,N819AX,NA,B772,OAE,KGTB,EINN,2020-02-26T00:30:00Z,2020-02-26T02:15:00Z,2020-02-26T07:32:34Z
THY1LC,TCJZF,NA,B738,THY,UBBB,LTAC,2020-02-26T00:30:00Z,2020-02-26T00:24:00Z,2020-02-26T02:47:00Z
KLM642,PHBVF,484CBA,B77W,KLM,KJFK,EHAM,2020-02-26T00:30:00Z,2020-02-26T00:47:00Z,2020-02-26T07:15:57Z
ABR1551,EISTO,4CACBA,B734,ABR,EGNX,EDDP,2020-02-26T00:30:00Z,2020-02-26T00:32:00Z,2020-02-26T02:04:24Z
IBE2601,ECMOU,345318,A332,IBE,LEBL,SAEZ,2020-02-26T00:30:00Z,2020-02-26T00:20:00Z,2020-02-26T13:15:07Z
SQP7123,URSQA,5083DE,B738,SQP,UKHH,HESH,2020-02-26T00:30:00Z,2020-02-26T00:31:00Z,2020-02-26T04:26:49Z
DJT101,FHNCO,39B44E,A21N,DJT,KEWR,LFPO,2020-02-26T00:30:00Z,2020-02-26T00:06:00Z,2020-02-26T06:56:16Z
AFR651,FGSQO,394A0E,B77W,AFR,MMUN,LFPG,2020-02-26T00:30:00Z,2020-02-26T01:04:05Z,2020-02-26T09:41:03Z
QTR726,A7BEG,06A1BD,B77W,QTR,KORD,OTHH,2020-02-26T00:30:00Z,2020-02-26T00:37:00Z,2020-02-26T13:12:39Z
AFR019,FGSPA,3949E0,B772,AFR,KJFK,LFPO,2020-02-26T00:30:00Z,2020-02-26T01:40:00Z,2020-02-26T08:38:25Z
DAL140,N844MH,AB8FD0,B764,DAL,KJFK,EBBR,2020-02-26T00:30:00Z,2020-02-26T00:16:00Z,2020-02-26T07:04:14Z
BAW66V,GBYGB,4006B2,B744,BAW,KPHL,EGLL,2020-02-26T00:30:00Z,2020-02-26T00:31:00Z,2020-02-26T06:55:49Z
DTA650,NA,NA,B77W,DTA,FNLU,LPPT,2020-02-26T00:30:00Z,2020-02-25T22:42:29Z,2020-02-26T06:17:51Z
VLG4025,ECNDC,346184,A20N,VLG,LIRN,LEBL,2020-02-26T00:35:00Z,2020-02-26T00:41:00Z,2020-02-26T02:26:16Z
UTN4489,URAZK,508423,B763,UTN,EINN,MDLR,2020-02-26T00:35:00Z,2020-02-26T00:26:00Z,2020-02-26T09:14:11Z
BCS120,DALEP,3C70B0,B752,BCS,EDDP,EBBR,2020-02-26T00:35:00Z,2020-02-26T00:31:12Z,2020-02-26T01:42:07Z
PGT401,TCNCB,NA,A20N,PGT,URMG,LTFJ,2020-02-26T00:35:00Z,2020-02-26T00:32:00Z,2020-02-26T03:03:00Z
CMB515,N342AX,A3C4D2,B763,CMB,OBBI,EINN,2020-02-26T00:35:00Z,2020-02-26T00:59:38Z,2020-02-26T09:27:05Z
FPO701,FGIXN,NA,B734,FPO,LFPG,LFML,2020-02-26T00:35:00Z,2020-02-26T00:25:00Z,2020-02-26T01:36:58Z
PGT1B,TCNBK,4BB84B,A20N,PGT,HEGN,LTFJ,2020-02-26T00:35:00Z,2020-02-26T00:20:00Z,2020-02-26T03:12:00Z
AEA039,ECJZL,NA,A332,AEA,LEMD,SEQM,2020-02-26T00:35:00Z,2020-02-26T00:48:00Z,2020-02-26T12:00:00Z
THY6469,N401KZ,A4B151,B744,THY,HECA,LTBA,2020-02-26T00:35:00Z,2020-02-26T00:15:08Z,2020-02-26T02:19:22Z
DLH465,DABVY,3C4AD9,B744,DLH,KMCO,EDDF,2020-02-26T00:35:00Z,2020-02-26T01:09:00Z,2020-02-26T08:57:53Z
THY8DM,TCJNZ,4BA9DA,A333,THY,OJAI,LTFM,2020-02-26T00:35:00Z,2020-02-26T00:29:23Z,2020-02-26T02:42:00Z
CKS2542,N705CK,A9675D,B744,CKS,KCVG,OBBI,2020-02-26T00:35:00Z,2020-02-26T00:28:00Z,2020-02-26T13:00:25Z
DAL30,N826MH,AB4840,B764,DAL,KATL,EGLL,2020-02-26T00:35:00Z,2020-02-26T00:43:00Z,2020-02-26T07:47:36Z
UAL23,N17002,A11BA0,B78X,UAL,KEWR,EIDW,2020-02-26T00:35:00Z,2020-02-26T00:47:00Z,2020-02-26T06:26:42Z
AAL38,N723AN,A9AEBE,B77W,AAL,KMIA,EGLL,2020-02-26T00:35:00Z,2020-02-26T00:43:00Z,2020-02-26T08:41:50Z
DAL216,N190DN,A16883,B763,DAL,KJFK,GOBD,2020-02-26T00:36:00Z,2020-02-26T00:42:00Z,2020-02-26T08:07:17Z
DAL444,N824NW,AB40F8,A333,DAL,KJFK,LIRF,2020-02-26T00:36:00Z,2020-02-26T00:20:00Z,2020-02-26T08:20:47Z
AVA046,N781AV,AA9451,B788,AVA,SKBO,LEMD,2020-02-26T00:37:00Z,2020-02-26T00:58:45Z,2020-02-26T10:14:15Z
BCS67Z,GJMCM,40676F,B733,BCS,EBBR,EGNX,2020-02-26T00:40:00Z,2020-02-26T00:37:00Z,2020-02-26T01:47:43Z
DLH693,DAIEA,3C64A1,A21N,DLH,OJAI,EDDF,2020-02-26T00:40:00Z,2020-02-26T00:38:00Z,2020-02-26T05:04:47Z
SWT042,ECGQA,NA,E120,SWT,ENBR,ENZV,2020-02-26T00:40:00Z,2020-02-26T00:20:00Z,2020-02-26T00:54:11Z
TVS5C,OKTST,49D403,B738,TVS,LKPR,HEGN,2020-02-26T00:40:00Z,2020-02-26T01:05:00Z,2020-02-26T05:07:07Z
BRU738,EW282PA,NA,B733,BRU,UGSB,UMMS,2020-02-26T00:40:00Z,2020-02-26T00:35:00Z,2020-02-26T03:53:00Z
PGT393,TCIZJ,NA,B738,PGT,URMM,LTFJ,2020-02-26T00:40:00Z,2020-02-26T00:56:00Z,2020-02-26T03:05:00Z
GEC8255,DALCC,3C7063,MD11,GEC,GOBD,EDDF,2020-02-26T00:40:00Z,2020-02-26T00:42:20Z,2020-02-26T06:35:51Z
KLM736,PHBFN,484056,B744,KLM,TNCC,EHAM,2020-02-26T00:40:00Z,2020-02-26T00:34:14Z,2020-02-26T09:07:08Z
ABR1624,EISTM,4CA8AD,B734,ABR,LIMC,EGMC,2020-02-26T00:40:00Z,2020-02-26T00:23:00Z,2020-02-26T02:12:54Z
UTN4435,URUTQ,5082CB,B738,UTN,UKBB,HESH,2020-02-26T00:40:00Z,2020-02-26T00:33:00Z,2020-02-26T04:21:19Z
FDX5392,N879FD,AC1846,B77L,FDX,RJAA,LFPG,2020-02-26T00:40:00Z,2020-02-26T00:55:00Z,2020-02-26T16:41:37Z
THY5270,TCJRI,4BAA49,A321,THY,LTBY,OEJN,2020-02-26T00:40:00Z,2020-02-26T00:41:00Z,2020-02-26T03:38:34Z
BAW2236,GYMMF,4007F1,B772,BAW,MROC,EGKK,2020-02-26T00:40:00Z,2020-02-26T01:08:50Z,2020-02-26T10:30:19Z
THY1DZ,TCJMH,4BA9A8,A321,THY,LTFM,ORMM,2020-02-26T00:40:00Z,2020-02-26T00:32:00Z,2020-02-26T03:43:05Z
SIA51,9VSMU,76CDB5,A359,SIA,KIAH,EGCC,2020-02-26T00:40:00Z,2020-02-26T00:51:00Z,2020-02-26T08:32:27Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-02-26T00:45:00Z,2020-02-26T00:18:00Z,2020-02-26T01:25:55Z
SWN8007,SEMAJ,4AB42A,ATP,SWN,ESGJ,ENGM,2020-02-26T00:45:00Z,2020-02-26T00:55:00Z,2020-02-26T01:49:06Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-02-26T00:45:00Z,2020-02-26T00:45:00Z,2020-02-26T01:36:32Z
KAR278,VPBZC,4243A3,E190,KAR,UDYZ,UUEE,2020-02-26T00:45:00Z,2020-02-26T00:36:00Z,2020-02-26T03:47:00Z
DLH613,DAIUG,3C66A7,A320,DLH,UBBB,EDDF,2020-02-26T00:45:00Z,2020-02-26T00:35:00Z,2020-02-26T05:46:49Z
THY6239,TCLJL,NA,B77L,THY,OEDF,LTBA,2020-02-26T00:45:00Z,2020-02-26T00:28:00Z,2020-02-26T04:18:00Z
BLX580F,GTUIB,4067F6,B788,BLX,EFHK,ESSA,2020-02-26T00:45:00Z,2020-02-26T00:49:00Z,2020-02-26T01:45:16Z
FWI43M,FHHAV,399C15,A359,FWI,TFFR,LFPO,2020-02-26T00:45:00Z,2020-02-26T00:59:00Z,2020-02-26T08:43:28Z
BCS25C,DALEU,3C70B5,B752,BCS,EBBR,EDDP,2020-02-26T00:45:00Z,2020-02-26T00:41:00Z,2020-02-26T01:56:44Z
EDW99,HBJHR,4B188B,A333,EDW,SBGL,LSZH,2020-02-26T00:45:00Z,2020-02-26T01:05:00Z,2020-02-26T12:12:01Z
UTN4433,URAZC,5083E3,B763,UTN,UKBB,HESH,2020-02-26T00:45:00Z,2020-02-26T00:45:00Z,2020-02-26T04:33:02Z
THY1NX,TCJSE,NA,A321,THY,UGTB,LTFM,2020-02-26T00:45:00Z,2020-02-26T00:49:00Z,2020-02-26T03:07:00Z
SWR65,HBJND,4B1919,B77W,SWR,KMIA,LSZH,2020-02-26T00:45:00Z,2020-02-26T00:54:00Z,2020-02-26T09:02:10Z
BAW8,GSTBB,40621C,B77W,BAW,RJTT,EGLL,2020-02-26T00:45:00Z,2020-02-26T00:57:00Z,2020-02-26T13:16:17Z
UAL960,N16008,A0F427,B78X,UAL,KEWR,EDDF,2020-02-26T00:45:00Z,2020-02-26T01:05:00Z,2020-02-26T07:59:24Z
BAW2204,GVIIU,400772,B772,BAW,MDPC,EGKK,2020-02-26T00:45:00Z,2020-02-26T00:59:51Z,2020-02-26T08:42:09Z
IBK8922,EIFVW,4CA94D,B738,IBK,GCLP,LEAL,2020-02-26T00:50:00Z,2020-02-26T00:56:00Z,2020-02-26T03:42:42Z
KTK6101,VQBYO,424456,B739,KTK,URRP,OMDW,2020-02-26T00:50:00Z,2020-02-26T00:58:32Z,2020-02-26T04:50:00Z
