FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
NPT5629,GJMCJ,NA,B734,NPT,LFPG,LFBO,2020-02-06T00:25:00Z,2020-02-06T00:22:00Z,2020-02-06T01:35:38Z
RAM537D,CNROH,NA,B738,RAM,FOOL,GMMN,2020-02-06T00:25:00Z,2020-02-05T23:39:00Z,2020-02-06T04:59:46Z
WUK4SJ,HALWP,471F57,A320,WUK,EGGW,LUKK,2020-02-06T00:25:00Z,2020-02-06T00:14:00Z,2020-02-06T03:14:39Z
DLH1307,DAIEA,3C64A1,A21N,DLH,OLBA,EDDF,2020-02-06T00:25:00Z,2020-02-06T00:21:45Z,2020-02-06T04:28:07Z
FPO843T,FGIXT,NA,B733,FPO,LFPG,LFLL,2020-02-06T00:25:00Z,2020-02-06T00:17:00Z,2020-02-06T01:17:28Z
BRU8161,EW526PA,510114,B738,BRU,UMMS,HESH,2020-02-06T00:25:00Z,2020-02-06T00:27:00Z,2020-02-06T04:36:40Z
LWA101,5AWLB,018087,A319,ZZZ,LTFM,HLLM,2020-02-06T00:25:00Z,2020-02-06T00:22:00Z,2020-02-06T04:10:33Z
TAP1522,CSTNV,4951D6,A320,TAP,DGAA,LPPT,2020-02-06T00:25:00Z,2020-02-06T00:13:00Z,2020-02-06T05:47:08Z
ACA832,CFVLZ,C038AC,B789,ACA,CYUL,EBBR,2020-02-06T00:25:00Z,2020-02-06T00:29:00Z,2020-02-06T06:57:10Z
TAP088,CSTUB,4952A2,A339,TAP,SBGR,LPPT,2020-02-06T00:25:00Z,2020-02-06T00:27:00Z,2020-02-06T09:27:35Z
AFL103,VPBGD,4242A3,B77W,AFL,KJFK,UUEE,2020-02-06T00:25:00Z,2020-02-06T00:11:00Z,2020-02-06T08:37:14Z
UAL987,N653UA,A899A2,B763,UAL,KORD,LFPG,2020-02-06T00:25:00Z,2020-02-06T00:16:00Z,2020-02-06T08:04:55Z
BAW17V,GCIVL,400614,B744,BAW,KDEN,EGLL,2020-02-06T00:25:00Z,2020-02-06T00:38:00Z,2020-02-06T09:03:40Z
BAW176A,GCIVW,4006AD,B744,BAW,KJFK,EGLL,2020-02-06T00:25:00Z,2020-02-06T00:16:00Z,2020-02-06T06:54:30Z
AAL174,N758AN,AA37CE,B772,AAL,KRDU,EGLL,2020-02-06T00:25:00Z,2020-02-06T00:26:00Z,2020-02-06T07:24:04Z
DAL258,N805NW,AAF5B1,A333,DAL,KBOS,EHAM,2020-02-06T00:27:00Z,2020-02-06T00:16:00Z,2020-02-06T06:42:02Z
ATV302G,DAOLG,NA,F100,ATV,LIRF,LIPX,2020-02-06T00:30:00Z,2020-02-06T00:19:00Z,2020-02-06T01:27:25Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-02-06T00:30:00Z,2020-02-06T00:30:00Z,2020-02-06T01:21:05Z
AEG402,ESLSH,5110C8,SF34,AEG,ESGJ,EKBI,2020-02-06T00:30:00Z,2020-02-06T00:26:00Z,2020-02-06T01:26:51Z
MSA79N,OYYAB,NA,AT72,MSA,LIPO,LIRN,2020-02-06T00:30:00Z,2020-02-06T00:13:00Z,2020-02-06T01:35:28Z
CXI9305,TCTJS,4BD153,B738,CXI,GBYD,EDDP,2020-02-06T00:30:00Z,2020-02-06T00:34:00Z,2020-02-06T07:15:08Z
FWI38Z,FORLY,3A4578,A333,FWI,MUHA,LFPO,2020-02-06T00:30:00Z,2020-02-06T00:55:51Z,2020-02-06T09:29:39Z
NRS18U,GCKWT,4075C4,B789,NRS,KJFK,EGKK,2020-02-06T00:30:00Z,2020-02-06T00:38:00Z,2020-02-06T07:11:40Z
IBE2601,ECMOU,345318,A332,IBE,LEBL,SAEZ,2020-02-06T00:30:00Z,2020-02-06T00:32:00Z,2020-02-06T13:43:34Z
AFR651,FGSQS,394A12,B77W,AFR,MMUN,LFPG,2020-02-06T00:30:00Z,2020-02-06T01:00:31Z,2020-02-06T09:47:47Z
EIN1HL,EILRC,4CA9BC,A21N,EIN,KBOS,EINN,2020-02-06T00:30:00Z,2020-02-06T00:26:00Z,2020-02-06T05:59:30Z
AFR333,FHRBI,39C428,B789,AFR,KBOS,LFPG,2020-02-06T00:30:00Z,2020-02-06T00:34:00Z,2020-02-06T06:55:04Z
DJT101,FHNCO,39B44E,A21N,DJT,KEWR,LFPO,2020-02-06T00:30:00Z,2020-02-06T00:10:00Z,2020-02-06T07:23:15Z
VIR98R,GVMNK,407545,A332,VIR,TLPL,EGKK,2020-02-06T00:30:00Z,2020-02-06T00:43:29Z,2020-02-06T08:54:38Z
QTR726,A7BEL,06A2B0,B77W,QTR,KORD,OTHH,2020-02-06T00:30:00Z,2020-02-06T00:52:00Z,2020-02-06T13:35:31Z
BAW25K,GVIIX,400775,B772,BAW,MKJP,EGKK,2020-02-06T00:30:00Z,2020-02-06T00:54:09Z,2020-02-06T09:30:44Z
DAL126,N187DN,A15B05,B763,DAL,KJFK,LEMD,2020-02-06T00:30:00Z,2020-02-06T00:21:00Z,2020-02-06T07:02:59Z
MSA783,EIGHB,NA,B734,MSA,LIPO,LIEE,2020-02-06T00:30:00Z,2020-02-06T00:35:00Z,2020-02-06T01:37:20Z
BAW66V,GCIVR,4006A8,B744,BAW,KPHL,EGLL,2020-02-06T00:30:00Z,2020-02-06T00:39:00Z,2020-02-06T07:14:02Z
DAL140,N843MH,AB8C19,B764,DAL,KJFK,EBBR,2020-02-06T00:30:00Z,2020-02-06T00:14:00Z,2020-02-06T07:24:14Z
RYR48,EIDAI,4CA1BA,B738,RYR,LIBR,LIBD,2020-02-06T00:30:00Z,2020-02-06T00:32:00Z,2020-02-06T01:09:58Z
PGT2015,TCNBH,NA,A20N,PGT,LTFM,LTFJ,2020-02-06T00:30:00Z,2020-02-06T01:01:00Z,2020-02-06T01:44:00Z
PGT2683,TCNBK,NA,A20N,PGT,LTFM,LTFJ,2020-02-06T00:30:00Z,2020-02-06T00:32:00Z,2020-02-06T01:15:00Z
DAL48,N152DL,A0D1F3,B763,DAL,KJFK,EHAM,2020-02-06T00:31:00Z,2020-02-06T00:13:00Z,2020-02-06T07:18:29Z
AFL1964,VPBNP,424364,B738,AFL,UUEE,UDYZ,2020-02-06T00:35:00Z,2020-02-06T00:45:00Z,2020-02-06T03:22:00Z
BRU740,EW532PO,NA,E195,BRU,UBBB,UMMS,2020-02-06T00:35:00Z,2020-02-06T00:41:00Z,2020-02-06T04:17:00Z
FPO701,FGZTX,NA,B734,FPO,LFPG,LFML,2020-02-06T00:35:00Z,2020-02-06T00:43:00Z,2020-02-06T02:01:12Z
BCS120,DALEP,3C70B0,B752,BCS,EDDP,EBBR,2020-02-06T00:35:00Z,2020-02-06T00:35:00Z,2020-02-06T01:42:00Z
THY42A,TCJOD,4BA9E4,A333,THY,LTFM,FAOR,2020-02-06T00:35:00Z,2020-02-06T00:19:00Z,2020-02-06T09:39:14Z
AAR551,HL7775,NA,B772,AAR,RKSI,LTFM,2020-02-06T00:35:00Z,2020-02-06T00:48:00Z,2020-02-06T12:40:00Z
UTN4435,URAZC,5083E3,B763,UTN,UKBB,HESH,2020-02-06T00:35:00Z,2020-02-06T00:23:00Z,2020-02-06T04:31:50Z
THY8DM,TCLOD,4BB1E4,A333,THY,OJAI,LTFM,2020-02-06T00:35:00Z,2020-02-06T00:35:59Z,2020-02-06T02:33:00Z
SRN900,SPKPR,48A5F0,SF34,SRN,EDDK,LFOK,2020-02-06T00:35:00Z,2020-02-06T00:24:00Z,2020-02-06T01:42:32Z
DAL30,N830MH,AB5975,B764,DAL,KATL,EGLL,2020-02-06T00:35:00Z,2020-02-06T00:39:00Z,2020-02-06T08:08:12Z
UAL23,N17002,A11BA0,B78X,UAL,KEWR,EIDW,2020-02-06T00:35:00Z,2020-02-06T00:26:00Z,2020-02-06T06:22:50Z
DLH465,DABTL,3C4A8C,B744,DLH,KMCO,EDDF,2020-02-06T00:35:00Z,2020-02-06T01:14:00Z,2020-02-06T09:40:28Z
AAL38,N720AN,A9A399,B77W,AAL,KMIA,EGLL,2020-02-06T00:35:00Z,2020-02-06T00:48:00Z,2020-02-06T08:50:59Z
TAP242,CSTUH,4952A8,A339,TAP,KORD,LPPT,2020-02-06T00:37:00Z,2020-02-06T00:18:00Z,2020-02-06T07:30:27Z
AVA046,N784AV,AA9F76,B788,AVA,SKBO,LEMD,2020-02-06T00:37:00Z,2020-02-06T00:50:51Z,2020-02-06T10:13:21Z
WZZ3256,HALWR,471F59,A320,WZZ,LCLK,LROP,2020-02-06T00:38:00Z,2020-02-06T00:33:00Z,2020-02-06T03:03:23Z
SWT042,ECHCF,NA,E120,SWT,ENBR,ENZV,2020-02-06T00:40:00Z,2020-02-06T00:30:00Z,2020-02-06T01:04:07Z
ABR1551,EISTJ,4CA7F9,B734,ABR,EGNX,EDDP,2020-02-06T00:40:00Z,2020-02-06T00:38:00Z,2020-02-06T02:14:34Z
THY6253,TCJDS,4BA893,A332,THY,LTBA,UUEE,2020-02-06T00:40:00Z,2020-02-06T00:23:00Z,2020-02-06T03:16:00Z
ABR1624,EISTO,4CACBA,B734,ABR,LIMC,EGMC,2020-02-06T00:40:00Z,2020-02-06T00:24:00Z,2020-02-06T02:12:51Z
FDX5391,N890FD,AC45D5,B77L,FDX,RJAA,LFPG,2020-02-06T00:40:00Z,2020-02-06T00:46:00Z,2020-02-06T16:41:09Z
SIA51,9VSMR,76CDB2,A359,SIA,KIAH,EGCC,2020-02-06T00:40:00Z,2020-02-06T01:03:00Z,2020-02-06T08:52:04Z
THY1DZ,TCJSU,4BAA75,A321,THY,LTFM,ORMM,2020-02-06T00:40:00Z,2020-02-06T00:34:00Z,2020-02-06T03:44:22Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-02-06T00:45:00Z,2020-02-06T00:27:00Z,2020-02-06T01:31:33Z
SWN8007,SEMAJ,4AB42A,ATP,SWN,ESGJ,ENGM,2020-02-06T00:45:00Z,2020-02-06T00:37:00Z,2020-02-06T01:45:58Z
VKG4586,OYVKF,45D966,A332,VKG,ESSA,EKCH,2020-02-06T00:45:00Z,2020-02-06T00:38:00Z,2020-02-06T01:43:34Z
TCRSC,TCRSC,NA,LJ45,ZZZ,LTBA,UTAA,2020-02-06T00:45:00Z,2020-02-06T00:17:00Z,2020-02-06T03:39:00Z
FDB2MF,A6FEL,8963AE,B738,FDB,UGTB,OMDB,2020-02-06T00:45:00Z,2020-02-06T01:02:00Z,2020-02-06T03:52:17Z
CRL985,FHBIL,39850B,A332,CRL,DIAP,LFPO,2020-02-06T00:45:00Z,2020-02-06T00:49:27Z,2020-02-06T06:57:57Z
FWI43M,FHHAV,399C15,A359,FWI,TFFR,LFPO,2020-02-06T00:45:00Z,2020-02-06T00:57:00Z,2020-02-06T08:50:43Z
BCS25C,DALEU,3C70B5,B752,BCS,EBBR,EDDP,2020-02-06T00:45:00Z,2020-02-06T00:38:00Z,2020-02-06T02:01:32Z
SWR23C,HBJHC,4B187C,A333,SWR,KJFK,LSGG,2020-02-06T00:45:00Z,2020-02-06T00:26:00Z,2020-02-06T08:01:32Z
THY1NX,TCLSN,NA,A21N,THY,UGTB,LTFM,2020-02-06T00:45:00Z,2020-02-06T00:55:00Z,2020-02-06T03:22:00Z
SWR65,HBJNG,4B191C,B77W,SWR,KMIA,LSZH,2020-02-06T00:45:00Z,2020-02-06T00:52:00Z,2020-02-06T09:39:07Z
EIN88,EICJX,NA,B752,EIN,KMSP,EIDW,2020-02-06T00:45:00Z,2020-02-06T00:49:00Z,2020-02-06T07:56:06Z
AFR6733,FGUOB,3951C1,B77L,AFR,KORD,LFPG,2020-02-06T00:45:00Z,2020-02-06T01:04:00Z,2020-02-06T08:39:59Z
UAL960,N12004,A05627,B78X,UAL,KEWR,EDDF,2020-02-06T00:45:00Z,2020-02-06T00:48:00Z,2020-02-06T07:46:14Z
BAW8,GSTBB,40621C,B77W,BAW,RJTT,EGLL,2020-02-06T00:45:00Z,2020-02-06T00:53:00Z,2020-02-06T13:07:06Z
AZG1402,VQBWY,NA,B748,AZG,LTFM,UBBB,2020-02-06T00:45:00Z,2020-02-06T00:52:00Z,2020-02-06T03:22:00Z
SLJ301,IALVC,NA,BE40,ZZZ,LICJ,LIRN,2020-02-06T00:45:00Z,2020-02-06T00:40:00Z,2020-02-06T01:23:23Z
KLM706,PHBHA,4851AD,B789,KLM,SBGL,EHAM,2020-02-06T00:50:00Z,2020-02-06T01:30:00Z,2020-02-06T11:58:05Z
TFL362,PHTFM,48506D,B788,TFL,TNCC,EHAM,2020-02-06T00:50:00Z,2020-02-06T00:42:33Z,2020-02-06T09:45:50Z
MSC993,SUBSN,010194,A320,MSC,HESH,UDYZ,2020-02-06T00:50:00Z,2020-02-06T00:30:00Z,2020-02-06T03:11:00Z
BRS03,FAB2590,E483BA,E190,ZZZ,GCLP,EPWA,2020-02-06T00:50:00Z,2020-02-06T00:51:00Z,2020-02-06T06:18:05Z
THY6608,TCJOY,4BA9F9,A332,THY,LTBA,UAAA,2020-02-06T00:50:00Z,2020-02-06T00:48:00Z,2020-02-06T06:01:06Z
SXS5658,TCSOD,NA,B738,SXS,LTAI,LTCG,2020-02-06T00:50:00Z,2020-02-06T00:53:00Z,2020-02-06T02:19:00Z
EVE826,ECNBO,346114,A359,EVE,MUHA,LEMD,2020-02-06T00:50:00Z,2020-02-06T01:02:36Z,2020-02-06T09:13:29Z
AFR705,FGSPJ,3949E9,B772,AFR,DIAP,LFPG,2020-02-06T00:50:00Z,2020-02-06T00:52:26Z,2020-02-06T06:57:47Z
ACA844,CFIVS,C01755,B77W,ACA,CYYC,EDDF,2020-02-06T00:50:00Z,2020-02-06T01:28:00Z,2020-02-06T10:35:06Z
ACA864,CGFAF,C051E2,A333,ACA,CYUL,EGLL,2020-02-06T00:50:00Z,2020-02-06T00:54:00Z,2020-02-06T07:16:54Z
THY5032,TCJRD,4BAA44,A321,THY,LTAC,OEJN,2020-02-06T00:50:00Z,2020-02-06T00:52:00Z,2020-02-06T04:14:15Z
