FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
KAL510,HL7624,71BE24,B748,KAL,ESSA,RKSI,2020-03-16T00:30:00Z,2020-03-16T00:25:00Z,2020-03-16T08:29:35Z
AFR333,FGSPU,3949F4,B772,AFR,KBOS,LFPG,2020-03-16T00:30:00Z,2020-03-16T00:37:00Z,2020-03-16T06:56:04Z
IBE2601,ECMYA,346045,A332,IBE,LEBL,SAEZ,2020-03-16T00:30:00Z,2020-03-16T01:20:00Z,2020-03-16T14:26:07Z
AAL38,N731AN,A9CECF,B77W,AAL,KMIA,EGLL,2020-03-16T00:30:00Z,2020-03-16T00:40:00Z,2020-03-16T09:12:37Z
AFR651,FGZNG,3965A6,B77W,AFR,MMUN,LFPG,2020-03-16T00:30:00Z,2020-03-16T00:40:37Z,2020-03-16T09:14:14Z
AFR019,FGSPF,3949E5,B772,AFR,KJFK,LFPO,2020-03-16T00:30:00Z,2020-03-16T00:31:00Z,2020-03-16T07:26:06Z
QTR726,A7BET,06A2B8,B77W,QTR,KORD,OTHH,2020-03-16T00:30:00Z,2020-03-16T00:55:00Z,2020-03-16T13:38:35Z
BAW17V,GCIVB,400551,B744,BAW,KDEN,EGLL,2020-03-16T00:30:00Z,2020-03-16T00:38:00Z,2020-03-16T09:01:30Z
BAW66V,GBYGD,40073C,B744,BAW,KPHL,EGLL,2020-03-16T00:30:00Z,2020-03-16T00:28:00Z,2020-03-16T06:51:00Z
VJT993,9HVTD,4D2155,GLEX,VJT,KLAX,EGLF,2020-03-16T00:30:00Z,2020-03-16T00:42:00Z,2020-03-16T10:23:31Z
NJE595M,CSGLD,491D84,GLEX,NJE,EGGW,LFMN,2020-03-16T00:35:00Z,2020-03-16T00:41:00Z,2020-03-16T02:30:28Z
FIN18T,OHLZI,461F9E,A321,FIN,GCLP,EFHK,2020-03-16T00:35:00Z,2020-03-16T00:37:00Z,2020-03-16T06:39:13Z
EIN1TC,EIFNG,4CA614,A333,EIN,KEWR,EIDW,2020-03-16T00:35:00Z,2020-03-16T00:45:00Z,2020-03-16T06:33:03Z
THY9EH,TCJHP,4BA910,B738,THY,UKOO,LTFM,2020-03-16T00:35:00Z,2020-03-16T00:27:00Z,2020-03-16T01:37:00Z
UAL23,N16009,A0F428,B78X,UAL,KEWR,EIDW,2020-03-16T00:35:00Z,2020-03-16T00:32:00Z,2020-03-16T06:14:41Z
PGT401,TCNBF,NA,A20N,PGT,URMG,LTFJ,2020-03-16T00:35:00Z,2020-03-16T00:25:00Z,2020-03-16T02:48:00Z
CKS2542,N773CK,AA7468,B77L,CKS,KCVG,OBBI,2020-03-16T00:35:00Z,2020-03-16T00:38:00Z,2020-03-16T13:16:04Z
THY8DM,TCLOB,4BB1E2,A333,THY,OJAI,LTFM,2020-03-16T00:35:00Z,2020-03-16T00:33:09Z,2020-03-16T02:29:00Z
DAL154,N812NW,AB120B,A333,DAL,KBOS,EIDW,2020-03-16T00:35:00Z,2020-03-16T00:34:00Z,2020-03-16T05:59:36Z
PGT393,TCNBY,NA,A20N,PGT,URMM,LTFJ,2020-03-16T00:40:00Z,2020-03-16T00:31:00Z,2020-03-16T02:36:00Z
PGT1723,TCCPB,4B8E02,B738,PGT,UKBB,LTAC,2020-03-16T00:40:00Z,2020-03-16T00:41:00Z,2020-03-16T02:34:00Z
MSR862,SUGEL,0101BC,B738,MSR,GMMN,HECA,2020-03-16T00:40:00Z,2020-03-16T00:42:00Z,2020-03-16T05:20:19Z
BCS908,GDHKU,407521,B752,BCS,EDDP,LBSF,2020-03-16T00:40:00Z,2020-03-16T00:43:00Z,2020-03-16T02:44:29Z
ABG7583,VQBGL,424482,B77W,ABG,UUEE,MUHG,2020-03-16T00:40:00Z,2020-03-16T01:27:00Z,2020-03-16T13:15:44Z
SIA51,9VSMO,76CDAF,A359,SIA,KIAH,EGCC,2020-03-16T00:40:00Z,2020-03-16T00:45:00Z,2020-03-16T08:51:03Z
HKC9488,BLNV,NA,A332,ZZZ,LTBA,UAAA,2020-03-16T00:40:00Z,2020-03-16T00:40:00Z,2020-03-16T05:43:50Z
BCS7552,GDHKP,407493,B752,BCS,EDDP,LGAV,2020-03-16T00:40:00Z,2020-03-16T00:49:00Z,2020-03-16T03:23:50Z
SZN405,6VANB,0701A1,A339,ZZZ,GOBD,LFML,2020-03-16T00:40:00Z,2020-03-16T00:51:00Z,2020-03-16T05:33:08Z
DAL48,N1604R,A0F4A2,B763,DAL,KJFK,EHAM,2020-03-16T00:40:00Z,2020-03-16T01:35:00Z,2020-03-16T08:16:41Z
DAL476,N819NW,AB2C0C,A333,DAL,KJFK,LEBL,2020-03-16T00:41:00Z,2020-03-16T00:41:00Z,2020-03-16T07:57:57Z
MNB752,TCMNV,4BB5D6,A306,MNB,EDDK,LTBA,2020-03-16T00:45:00Z,2020-03-16T00:29:00Z,2020-03-16T03:22:00Z
JAF995F,OOJAO,44A82F,B737,JAF,EBLG,GMMX,2020-03-16T00:45:00Z,2020-03-16T00:41:00Z,2020-03-16T04:12:47Z
FWI43M,FORLY,3A4578,A333,FWI,TFFR,LFPO,2020-03-16T00:45:00Z,2020-03-16T01:05:00Z,2020-03-16T08:56:15Z
BAW8VA,GVIIO,4006C1,B772,BAW,TLPL,EGKK,2020-03-16T00:45:00Z,2020-03-16T01:06:09Z,2020-03-16T08:43:30Z
UAL960,N12005,A05628,B78X,UAL,KEWR,EDDF,2020-03-16T00:45:00Z,2020-03-16T00:42:00Z,2020-03-16T07:33:39Z
EIN88,EICJX,NA,B752,EIN,KMSP,EIDW,2020-03-16T00:45:00Z,2020-03-16T00:54:00Z,2020-03-16T07:44:03Z
DLH342,DABVM,3C4ACD,B744,DLH,MDPC,EDDF,2020-03-16T00:45:00Z,2020-03-16T01:16:12Z,2020-03-16T09:24:29Z
BAW8,GSTBC,40621D,B77W,BAW,RJTT,EGLL,2020-03-16T00:45:00Z,2020-03-16T00:41:00Z,2020-03-16T12:49:48Z
AMX001,N438AM,A540E2,B789,AMX,MMMX,LEMD,2020-03-16T00:45:00Z,2020-03-16T01:01:59Z,2020-03-16T11:19:02Z
AIC126D,VTALP,8004DE,B77W,AIC,KORD,VIDP,2020-03-16T00:45:00Z,2020-03-16T02:33:00Z,2020-03-16T16:45:13Z
DAL58,N829MH,AB5365,B764,DAL,KBOS,EGLL,2020-03-16T00:49:00Z,2020-03-16T00:49:00Z,2020-03-16T06:46:55Z
SRR6498,OYSRU,45CE55,B763,SRR,EDDK,LIME,2020-03-16T00:50:00Z,2020-03-16T00:20:00Z,2020-03-16T01:43:13Z
TUI010,DATUR,3C0CAA,B738,TUI,GMAD,EDDL,2020-03-16T00:50:00Z,2020-03-16T00:57:00Z,2020-03-16T05:04:18Z
TVS6AD,OKTSU,49D328,B738,TVS,LEPA,LKPR,2020-03-16T00:50:00Z,2020-03-16T00:42:00Z,2020-03-16T02:54:34Z
IBK6521,EIFVY,4CA681,B738,IBK,EFHK,GCTS,2020-03-16T00:50:00Z,2020-03-16T00:49:00Z,2020-03-16T07:10:49Z
TAY4848,OEIMD,440196,B738,TAY,EBLG,LLBG,2020-03-16T00:50:00Z,2020-03-16T00:45:00Z,2020-03-16T04:48:45Z
PGT381,TCDCF,NA,A320,PGT,URKK,LTFJ,2020-03-16T00:50:00Z,2020-03-16T00:44:00Z,2020-03-16T02:30:00Z
MARDI,MARDI,424B31,GLF6,ZZZ,KHPN,EGKB,2020-03-16T00:50:00Z,2020-03-16T00:39:29Z,2020-03-16T06:34:25Z
BCS2882,DAEAG,3C5427,A306,BCS,EDDP,EIDW,2020-03-16T00:50:00Z,2020-03-16T00:52:00Z,2020-03-16T02:53:53Z
BOX419,DAALD,3C4584,B77L,BOX,KDFW,EDDF,2020-03-16T00:50:00Z,2020-03-16T00:49:00Z,2020-03-16T09:37:19Z
THY8JT,TCJSB,NA,A321,THY,LTAI,LTFM,2020-03-16T00:50:00Z,2020-03-16T00:45:00Z,2020-03-16T01:55:00Z
EIN13R,EILRA,4CA9BA,A21N,EIN,KBDL,EIDW,2020-03-16T00:50:00Z,2020-03-16T01:05:00Z,2020-03-16T06:46:02Z
EVE826,ECNBO,346114,A359,EVE,MUHA,LEMD,2020-03-16T00:50:00Z,2020-03-16T01:21:14Z,2020-03-16T09:53:42Z
ACA864,CGFAJ,C051E6,A333,ACA,CYUL,EGLL,2020-03-16T00:50:00Z,2020-03-16T00:44:00Z,2020-03-16T06:50:01Z
RCH188,70029B,AE057A,C5M,RCH,LERT,KCHS,2020-03-16T00:50:00Z,2020-03-16T00:42:00Z,2020-03-16T09:40:33Z
UAL48,N2135U,A1C7C1,B77W,UAL,KEWR,VABB,2020-03-16T00:50:00Z,2020-03-16T00:51:00Z,2020-03-16T14:43:52Z
AFR705,FGSPH,3949E7,B772,AFR,DIAP,LFPG,2020-03-16T00:50:00Z,2020-03-16T01:03:21Z,2020-03-16T06:50:08Z
ACA844,CFITU,C01723,B77W,ACA,CYYC,EDDF,2020-03-16T00:50:00Z,2020-03-16T00:45:00Z,2020-03-16T09:27:34Z
ACA846,CFIVS,C01755,B77W,ACA,CYYZ,EDDM,2020-03-16T00:50:00Z,2020-03-16T00:52:00Z,2020-03-16T08:20:32Z
AAL86,N814AA,AB1839,B788,AAL,KORD,EGLL,2020-03-16T00:50:00Z,2020-03-16T00:54:00Z,2020-03-16T08:00:21Z
AFL1967,VQBIU,4249B6,A320,AFL,UDYZ,UUEE,2020-03-16T00:55:00Z,2020-03-16T00:52:00Z,2020-03-16T03:36:00Z
BCS31M,SERLC,4AC983,B762,BCS,EDDP,LEBL,2020-03-16T00:55:00Z,2020-03-16T00:58:00Z,2020-03-16T03:09:19Z
THY6WG,TCJLU,4BA995,A319,THY,UUOO,LTFM,2020-03-16T00:55:00Z,2020-03-16T00:45:00Z,2020-03-16T03:17:00Z
SDM6328,VQBBA,4248F2,A319,SDM,UMKK,ULLI,2020-03-16T00:55:00Z,2020-03-16T00:39:00Z,2020-03-16T01:54:05Z
TAP1712,CSTTR,495292,A319,TAP,LPMA,LPPR,2020-03-16T00:55:00Z,2020-03-16T00:45:00Z,2020-03-16T02:35:53Z
UAE212,A6EUF,89645B,A388,UAE,KIAH,OMDB,2020-03-16T00:55:00Z,2020-03-16T01:06:00Z,2020-03-16T15:25:19Z
PGT1036,TCCRG,4B8E47,B738,PGT,EDDV,LTFJ,2020-03-16T00:55:00Z,2020-03-16T00:40:00Z,2020-03-16T03:23:00Z
THY255,TCLSK,NA,A21N,THY,UTDD,LTFM,2020-03-16T00:55:00Z,2020-03-16T00:59:00Z,2020-03-16T05:59:00Z
THY713,TCJNI,NA,A333,THY,VGHS,LTFM,2020-03-16T00:55:00Z,2020-03-16T00:55:16Z,2020-03-16T09:16:00Z
UAL82,N37018,A43667,B772,UAL,KEWR,EGLL,2020-03-16T00:55:00Z,2020-03-16T01:00:00Z,2020-03-16T09:44:00Z
ACA870,CFJZS,C01A61,B77W,ACA,CYUL,LFPG,2020-03-16T00:55:00Z,2020-03-16T00:51:00Z,2020-03-16T07:12:54Z
OCTNE52,10324S,NA,K35R,ZZZ,LTAG,LTAG,2020-03-16T00:55:00Z,2020-03-16T00:49:00Z,2020-03-16T06:19:00Z
BAW190,GSTBI,406A34,B77W,BAW,KAUS,EGLL,2020-03-16T00:55:00Z,2020-03-16T00:56:00Z,2020-03-16T09:25:38Z
UPS284,N363UP,A41941,B763,UPS,EDDK,ESMS,2020-03-16T00:58:00Z,2020-03-16T00:31:00Z,2020-03-16T01:49:45Z
TOM634F,LYCOB,503D32,A320,TOM,EGKK,EGCC,2020-03-16T01:00:00Z,2020-03-16T00:50:00Z,2020-03-16T01:46:10Z
MGGAL,MGGAL,43E985,FA7X,ZZZ,TUPJ,EGTK,2020-03-16T01:00:00Z,2020-03-16T01:20:41Z,2020-03-16T08:40:22Z
BCS95W,GJMCV,406EC8,B734,BCS,EDDP,LFBD,2020-03-16T01:00:00Z,2020-03-16T00:55:00Z,2020-03-16T03:01:11Z
