FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
BRU8155,EW437PA,51008D,B738,BRU,UMMS,HEGN,2020-01-11T00:05:00Z,2020-01-10T23:56:00Z,2020-01-11T03:49:56Z
FIN6,OHLTU,461F0E,A333,FIN,KJFK,EFHK,2020-01-11T00:05:00Z,2020-01-11T00:00:00Z,2020-01-11T07:51:19Z
BPA1540,EIGEP,NA,B763,BPA,TAPA,LIMC,2020-01-11T00:05:00Z,2020-01-11T00:19:58Z,2020-01-11T08:33:37Z
SXS52E,TCSNV,4BCDD6,B738,SXS,LTAI,EPGD,2020-01-11T00:05:00Z,2020-01-10T23:48:00Z,2020-01-11T03:02:28Z
STP507,CSTKR,495172,B763,ZZZ,LPPT,FPST,2020-01-11T00:05:00Z,2020-01-11T00:05:00Z,2020-01-11T05:41:12Z
RCH217,60013B,NA,C5M,RCH,KVAD,LERT,2020-01-11T00:05:00Z,2020-01-11T00:01:00Z,2020-01-11T08:11:00Z
CRL919,FHBIL,39850B,A332,CRL,KMIA,LFPO,2020-01-11T00:05:00Z,2020-01-11T00:15:00Z,2020-01-11T08:31:59Z
AIC177,VTANQ,800737,B788,AIC,VOBL,EGLL,2020-01-11T00:05:00Z,2020-01-11T01:14:00Z,2020-01-11T11:52:54Z
IBE6314,ECNGT,34628D,A359,IBE,MROC,LEMD,2020-01-11T00:05:00Z,2020-01-11T00:16:40Z,2020-01-11T09:38:03Z
UTN4435,URAZD,5083F8,B763,UTN,UKBB,HESH,2020-01-11T00:05:00Z,2020-01-10T23:58:00Z,2020-01-11T03:38:14Z
SQP7101,URSQG,508429,B738,SQP,UKBB,HESH,2020-01-11T00:05:00Z,2020-01-10T23:59:00Z,2020-01-11T03:25:27Z
QTR708,A7BEP,06A2B4,B77W,QTR,KIAD,OTHH,2020-01-11T00:05:00Z,2020-01-11T00:01:00Z,2020-01-11T12:14:47Z
BAW2152,GYMMC,4007EE,B772,BAW,TBPB,EGKK,2020-01-11T00:05:00Z,2020-01-11T00:29:12Z,2020-01-11T08:09:54Z
DLH441,DABYJ,3C4B2A,B748,DLH,KIAH,EDDF,2020-01-11T00:05:00Z,2020-01-11T00:03:00Z,2020-01-11T08:32:28Z
DCAWR,DCAWR,3CC24D,C560,ZZZ,EKCH,EDDV,2020-01-11T00:05:00Z,2020-01-11T00:05:00Z,2020-01-11T00:52:28Z
UAE41P,A6EOG,8963E4,A388,UAE,KSFO,OMDB,2020-01-11T00:05:00Z,2020-01-11T00:24:00Z,2020-01-11T15:25:13Z
AZQ4721,4KAZ60,NA,IL76,AZQ,UBBB,OAKN,2020-01-11T00:05:00Z,2020-01-10T23:50:00Z,2020-01-11T02:27:18Z
QTR714,A7AND,06A120,A35K,QTR,KIAH,OTHH,2020-01-11T00:05:00Z,2020-01-11T00:54:00Z,2020-01-11T14:25:54Z
THY3AR,TCJHD,NA,B738,THY,UWKD,LTFM,2020-01-11T00:05:00Z,2020-01-11T00:22:00Z,2020-01-11T03:45:00Z
UAE230,A6EPW,89644C,B77W,UAE,KSEA,OMDB,2020-01-11T00:05:00Z,2020-01-11T00:30:00Z,2020-01-11T14:26:31Z
AZU8756,PRAIT,E491CC,A332,AZU,SBKP,LPPR,2020-01-11T00:05:00Z,2020-01-11T00:12:00Z,2020-01-11T09:48:34Z
DAL404,N1613B,A0F828,B763,DAL,KBOS,LFPG,2020-01-11T00:08:00Z,2020-01-11T00:09:00Z,2020-01-11T06:41:41Z
TAY4128,OEIAY,NA,B734,TAY,LFPG,LFML,2020-01-11T00:10:00Z,2020-01-11T00:15:00Z,2020-01-11T01:26:59Z
BRU9205,EW526PA,510114,B738,BRU,UMMS,HESH,2020-01-11T00:10:00Z,2020-01-11T00:05:00Z,2020-01-11T03:58:05Z
PGT741,TCRBB,4BC842,A21N,PGT,OMDB,LTFJ,2020-01-11T00:10:00Z,2020-01-11T01:26:00Z,2020-01-11T05:50:42Z
NOS522,EINUA,NA,B789,NOS,MDLR,LIPX,2020-01-11T00:10:00Z,2020-01-11T00:24:18Z,2020-01-11T08:53:22Z
IBE6124,ECLZJ,3444C4,A333,IBE,KMIA,LEMD,2020-01-11T00:10:00Z,2020-01-11T00:17:00Z,2020-01-11T08:26:45Z
QTR263,A7BCT,06A0B8,B788,QTR,OTHH,EPWA,2020-01-11T00:10:00Z,2020-01-11T00:09:00Z,2020-01-11T05:38:48Z
PGT94Q,TCADP,4B8490,B738,PGT,EDDK,LTFJ,2020-01-11T00:10:00Z,2020-01-10T23:58:00Z,2020-01-11T03:03:00Z
AFR181,FGSQG,394A06,B77W,AFR,KLAS,LFPG,2020-01-11T00:10:00Z,2020-01-11T00:38:00Z,2020-01-11T10:23:05Z
QTR756,A7BBF,06A076,B77L,QTR,KATL,OTHH,2020-01-11T00:10:00Z,2020-01-11T00:09:00Z,2020-01-11T13:17:07Z
BAW71F,GBYGF,40073E,B744,BAW,KSFO,EGLL,2020-01-11T00:10:00Z,2020-01-11T00:23:00Z,2020-01-11T10:02:51Z
AAL50,N731AN,A9CECF,B77W,AAL,KDFW,EGLL,2020-01-11T00:10:00Z,2020-01-11T02:16:00Z,2020-01-11T10:52:40Z
AAL92,N804AN,AAF0C6,B788,AAL,KPHL,LSZH,2020-01-11T00:10:00Z,2020-01-11T00:15:00Z,2020-01-11T07:33:57Z
AVA016,N786AV,AA9F76,B788,AVA,SKRG,LEMD,2020-01-11T00:10:00Z,2020-01-11T00:22:25Z,2020-01-11T09:09:01Z
BRO20,GTGPG,4072CE,B733,BRO,EGCN,EGSS,2020-01-11T00:15:00Z,2020-01-11T00:01:00Z,2020-01-11T00:48:21Z
SWN641,SEMAP,4AB430,ATP,SWN,EPKT,EDDK,2020-01-11T00:15:00Z,2020-01-11T00:12:00Z,2020-01-11T02:28:48Z
AFL2119,RA89045,155BD5,SU95,AFL,EVRA,UUEE,2020-01-11T00:15:00Z,2020-01-11T00:20:00Z,2020-01-11T01:47:00Z
SXD8N,DASXZ,3C0A5C,B738,SXD,LTAF,EDDF,2020-01-11T00:15:00Z,2020-01-11T00:12:00Z,2020-01-11T04:10:30Z
IFA4009,DAFAA,3C5821,CL60,IFA,EDDN,HSSS,2020-01-11T00:15:00Z,2020-01-10T23:58:00Z,2020-01-11T05:13:14Z
HES6811,TCOBK,4BBC4B,A321,HES,HEGN,EDDP,2020-01-11T00:15:00Z,2020-01-11T00:23:00Z,2020-01-11T05:06:46Z
BRU736,EW438PA,NA,B738,BRU,UGTB,UMMS,2020-01-11T00:15:00Z,2020-01-11T00:18:00Z,2020-01-11T03:40:00Z
THY8AK,TCJTA,NA,A321,THY,ORBI,LTFM,2020-01-11T00:15:00Z,2020-01-10T23:51:54Z,2020-01-11T02:33:00Z
PGT657,TCNBG,NA,A20N,PGT,ORBI,LTFJ,2020-01-11T00:15:00Z,2020-01-11T00:14:00Z,2020-01-11T02:59:00Z
PGT691,TCRBA,NA,A21N,PGT,OERK,LTFJ,2020-01-11T00:15:00Z,2020-01-11T00:13:00Z,2020-01-11T04:17:00Z
TAY4123,FGIXC,NA,B733,TAY,LFPG,LFBO,2020-01-11T00:15:00Z,2020-01-11T00:08:00Z,2020-01-11T01:14:15Z
TAP1510,CSTVE,4952C5,A20N,TAP,DIAP,LPPT,2020-01-11T00:15:00Z,2020-01-11T00:46:02Z,2020-01-11T06:04:37Z
NAX8MU,LNLNO,47C968,B789,NAX,KFLL,LFPG,2020-01-11T00:15:00Z,2020-01-11T00:25:00Z,2020-01-11T08:24:09Z
QTR09C,A7BFH,06A141,B77L,QTR,OTHH,EDDF,2020-01-11T00:15:00Z,2020-01-11T00:06:00Z,2020-01-11T06:07:40Z
CLX7335,LXECV,4D0115,B744,CLX,UBBB,ELLX,2020-01-11T00:15:00Z,2020-01-11T00:23:00Z,2020-01-11T05:08:09Z
PUE302,ECMQM,NA,A343,PUE,SPJC,LEMD,2020-01-11T00:15:00Z,2020-01-11T00:04:00Z,2020-01-11T11:28:31Z
ANZ2,ZKOKQ,C81E22,B77W,ANZ,KLAX,EGLL,2020-01-11T00:15:00Z,2020-01-11T00:31:00Z,2020-01-11T10:19:22Z
BNO2K,LNBSB,NA,BE20,ZZZ,ENTC,ENKR,2020-01-11T00:15:00Z,2020-01-11T00:12:00Z,2020-01-11T01:11:55Z
BAW61T,GVIIO,4006C1,B772,BAW,KTPA,EGKK,2020-01-11T00:15:00Z,2020-01-11T00:26:00Z,2020-01-11T08:26:32Z
MLD832,ERAXR,504E55,A321,MLD,EIDW,LUKK,2020-01-11T00:20:00Z,2020-01-11T00:07:00Z,2020-01-11T03:20:00Z
HES6839,LZMDO,45201C,A320,HES,HEGN,EDDT,2020-01-11T00:20:00Z,2020-01-11T00:21:00Z,2020-01-11T05:02:38Z
HES4813,TCODC,4BBC83,A320,HES,HEMA,EDDM,2020-01-11T00:20:00Z,2020-01-11T00:16:54Z,2020-01-11T04:54:44Z
HES6817,TCOBY,4BBC59,A321,HES,HEGN,EDDS,2020-01-11T00:20:00Z,2020-01-11T00:12:00Z,2020-01-11T05:01:16Z
CRL925,FHSKY,39C958,A333,CRL,TFFF,LFPO,2020-01-11T00:20:00Z,2020-01-11T00:16:00Z,2020-01-11T08:11:39Z
SZN405,LYLEO,NA,A333,ZZZ,GOBD,LFML,2020-01-11T00:20:00Z,2020-01-11T01:14:46Z,2020-01-11T06:19:59Z
THY159,TCJVF,4BAAC6,B738,THY,OEJN,LTFJ,2020-01-11T00:20:00Z,2020-01-11T00:01:00Z,2020-01-11T04:01:00Z
SVR821,VQBFW,42496D,A320,SVR,USSS,LKPR,2020-01-11T00:20:00Z,2020-01-11T00:29:00Z,2020-01-11T04:54:21Z
TAP242,CSTUE,4952A5,A339,TAP,KORD,LPPT,2020-01-11T00:20:00Z,2020-01-11T00:54:00Z,2020-01-11T08:17:24Z
UAL81,N661UA,A8B9B3,B763,UAL,KEWR,EGCC,2020-01-11T00:20:00Z,2020-01-11T00:20:00Z,2020-01-11T06:47:12Z
BAW282,GCIVX,4006AE,B744,BAW,KLAX,EGLL,2020-01-11T00:20:00Z,2020-01-11T00:25:00Z,2020-01-11T10:15:01Z
UAL120,N662UA,A8BD6A,B763,UAL,KEWR,LEBL,2020-01-11T00:20:00Z,2020-01-11T00:43:00Z,2020-01-11T07:57:16Z
NPT5745,GJMCJ,NA,B734,NPT,LFPG,LFMT,2020-01-11T00:25:00Z,2020-01-11T00:17:00Z,2020-01-11T01:29:32Z
NPT5629,GJMCY,NA,B734,NPT,LFPG,LFBO,2020-01-11T00:25:00Z,2020-01-11T00:28:00Z,2020-01-11T01:39:32Z
LWA101,5AWLB,018087,A319,ZZZ,LTFM,HLMS,2020-01-11T00:25:00Z,2020-01-11T00:24:00Z,2020-01-11T04:03:46Z
WUK4SJ,HALYH,471F83,A320,WUK,EGGW,LUKK,2020-01-11T00:25:00Z,2020-01-11T00:18:00Z,2020-01-11T03:10:00Z
DLH1307,DAIEB,3C64A2,A21N,DLH,OLBA,EDDF,2020-01-11T00:25:00Z,2020-01-11T00:21:31Z,2020-01-11T04:16:38Z
PGT7243,TCNBL,NA,A20N,PGT,OKBK,LTFJ,2020-01-11T00:25:00Z,2020-01-11T00:04:00Z,2020-01-11T03:39:00Z
FPO843T,FGZTB,NA,B733,FPO,LFPG,LFLL,2020-01-11T00:25:00Z,2020-01-11T00:27:00Z,2020-01-11T01:27:05Z
QTR8164,A7BFI,06A1E6,B77L,QTR,EBLG,OTHH,2020-01-11T00:25:00Z,2020-01-11T00:05:00Z,2020-01-11T05:54:42Z
PGT7871,TCCRG,NA,B738,PGT,OOMS,LTFJ,2020-01-11T00:25:00Z,2020-01-11T00:40:00Z,2020-01-11T06:00:00Z
DLH455,DAIHF,3C6506,A346,DLH,KSFO,EDDF,2020-01-11T00:25:00Z,2020-01-11T00:46:00Z,2020-01-11T11:01:41Z
UAE9934,A6EFO,8963A2,B77L,UAE,EKCH,OMDW,2020-01-11T00:25:00Z,2020-01-11T00:14:00Z,2020-01-11T06:05:12Z
DAL90,N839MH,AB7AE4,B764,DAL,KATL,EDDL,2020-01-11T00:25:00Z,2020-01-11T00:32:00Z,2020-01-11T08:32:12Z
ACA832,CFNOG,C023C7,B789,ACA,CYUL,EBBR,2020-01-11T00:25:00Z,2020-01-11T00:32:00Z,2020-01-11T06:44:08Z
AFL103,VPBHA,4243A4,B77W,AFL,KJFK,UUEE,2020-01-11T00:25:00Z,2020-01-11T00:35:00Z,2020-01-11T09:06:56Z
TAP088,CSTUR,4952B2,A339,TAP,SBGR,LPPT,2020-01-11T00:25:00Z,2020-01-11T00:33:00Z,2020-01-11T09:48:34Z
UAL987,N658UA,A8AC35,B763,UAL,KORD,LFPG,2020-01-11T00:25:00Z,2020-01-11T01:11:00Z,2020-01-11T08:48:49Z
AAL174,N784AN,AA9F6F,B772,AAL,KRDU,EGLL,2020-01-11T00:25:00Z,2020-01-11T00:45:00Z,2020-01-11T07:47:22Z
BAW176A,GBYGD,40073C,B744,BAW,KJFK,EGLL,2020-01-11T00:25:00Z,2020-01-10T23:58:00Z,2020-01-11T06:38:23Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-01-11T00:30:00Z,2020-01-11T00:27:00Z,2020-01-11T01:19:17Z
WIF78C,LNWIF,NA,DH8A,WIF,ENVD,ENKR,2020-01-11T00:30:00Z,2020-01-11T00:26:00Z,2020-01-11T00:41:01Z
N36GV,N36GV,A40A9D,GLF5,ZZZ,KRDU,EGGW,2020-01-11T00:30:00Z,2020-01-11T00:22:00Z,2020-01-11T07:05:17Z
TOM815,GTUIE,406B12,B788,TOM,TBPB,EGBB,2020-01-11T00:30:00Z,2020-01-11T00:44:01Z,2020-01-11T07:52:45Z
RAM437,CNCOE,NA,AT76,RAM,GMTN,GMMN,2020-01-11T00:30:00Z,2020-01-11T00:13:00Z,2020-01-11T01:09:40Z
QSM2244,EPFQM,NA,A306,ZZZ,LTFC,OIIE,2020-01-11T00:30:00Z,2020-01-11T00:30:00Z,2020-01-11T03:11:47Z
TVS9IP,OKTVT,49D1C6,B738,TVS,LKPR,HEMA,2020-01-11T00:30:00Z,2020-01-11T00:29:00Z,2020-01-11T04:42:50Z
SVR1019,VPBSY,NA,A321,SVR,UWWW,LTAI,2020-01-11T00:30:00Z,2020-01-11T00:20:00Z,2020-01-11T03:36:00Z
ABR1551,EISTP,4CAF9A,B734,ABR,EGNX,EDDP,2020-01-11T00:30:00Z,2020-01-11T00:16:00Z,2020-01-11T01:54:22Z
BCS93C,GDHKO,407494,B752,BCS,EDDP,EGNX,2020-01-11T00:30:00Z,2020-01-11T00:30:00Z,2020-01-11T02:15:29Z
BCS73D,GDHKU,407521,B752,BCS,EGNX,EDDP,2020-01-11T00:30:00Z,2020-01-11T00:30:00Z,2020-01-11T02:01:06Z
UAE223,A6ECS,89611A,B77W,UAE,OMDB,KEWR,2020-01-11T00:30:00Z,2020-01-11T00:54:00Z,2020-01-11T15:17:54Z
ETH407,ETAPL,04005C,B738,ETH,OLBA,HAAB,2020-01-11T00:30:00Z,2020-01-11T00:51:34Z,2020-01-11T04:47:01Z
EIN1HL,EILRA,4CA9BA,A21N,EIN,KBOS,EINN,2020-01-11T00:30:00Z,2020-01-11T00:21:00Z,2020-01-11T05:53:14Z
QTR8446,A7BFJ,06A1E7,B77L,QTR,EGSS,LIMC,2020-01-11T00:30:00Z,2020-01-11T00:13:00Z,2020-01-11T01:43:06Z
AFR019,FGSPO,3949EE,B772,AFR,KJFK,LFPO,2020-01-11T00:30:00Z,2020-01-11T00:12:00Z,2020-01-11T07:11:43Z
NRS18U,GCKWE,4074D5,B789,NRS,KJFK,EGKK,2020-01-11T00:30:00Z,2020-01-11T00:25:00Z,2020-01-11T06:56:27Z
IBE2601,ECMOY,345319,A332,IBE,LEBL,SAEZ,2020-01-11T00:30:00Z,2020-01-11T00:30:51Z,2020-01-11T13:12:51Z
AFR651,FGZNN,3965AD,B77W,AFR,MMUN,LFPG,2020-01-11T00:30:00Z,2020-01-10T23:57:54Z,2020-01-11T09:42:42Z
AFR333,FGSPT,3949F3,B772,AFR,KBOS,LFPG,2020-01-11T00:30:00Z,2020-01-11T00:34:00Z,2020-01-11T06:45:31Z
DJT101,FHNCO,39B44E,A21N,DJT,KEWR,LFPO,2020-01-11T00:30:00Z,2020-01-11T00:18:00Z,2020-01-11T07:23:52Z
GTI8482,N498MC,A62EE6,B744,GTI,KWRI,ETAR,2020-01-11T00:30:00Z,2020-01-11T00:36:00Z,2020-01-11T07:24:56Z
BAW25K,GVIIX,400775,B772,BAW,MKJP,EGKK,2020-01-11T00:30:00Z,2020-01-11T01:04:53Z,2020-01-11T09:22:28Z
DAL140,N844MH,AB8FD0,B764,DAL,KJFK,EBBR,2020-01-11T00:30:00Z,2020-01-11T00:23:00Z,2020-01-11T07:24:55Z
QTR726,A7BES,06A2B7,B77W,QTR,KORD,OTHH,2020-01-11T00:30:00Z,2020-01-11T00:55:00Z,2020-01-11T13:28:30Z
BAW66V,GBYGA,4006B1,B744,BAW,KPHL,EGLL,2020-01-11T00:30:00Z,2020-01-11T00:26:00Z,2020-01-11T06:55:05Z
DAL126,N192DN,A16FF1,B763,DAL,KJFK,LEMD,2020-01-11T00:32:00Z,2020-01-11T00:40:00Z,2020-01-11T07:41:41Z
DAL48,N194DN,A1775F,B763,DAL,KJFK,EHAM,2020-01-11T00:33:00Z,2020-01-11T00:31:00Z,2020-01-11T07:19:19Z
RAM539C,CNRNU,NA,B738,RAM,FGSL,GMMN,2020-01-11T00:35:00Z,2020-01-11T00:15:00Z,2020-01-11T05:17:03Z
FDB7UG,A6FEG,896378,B738,FDB,URKK,OMDB,2020-01-11T00:35:00Z,2020-01-11T00:58:00Z,2020-01-11T04:39:51Z
BRU740,EW513PO,NA,E195,BRU,UBBB,UMMS,2020-01-11T00:35:00Z,2020-01-11T00:30:00Z,2020-01-11T04:07:00Z
MAC382,CNNMF,NA,A320,MAC,LEPA,GMMW,2020-01-11T00:35:00Z,2020-01-11T00:25:38Z,2020-01-11T01:43:32Z
FPO701,FGZTX,NA,B734,FPO,LFPG,LFML,2020-01-11T00:35:00Z,2020-01-11T00:28:00Z,2020-01-11T01:39:32Z
FHDPN,FHDPN,NA,C510,ZZZ,LFOK,LFBD,2020-01-11T00:35:00Z,2020-01-11T01:02:09Z,2020-01-11T02:05:21Z
PGT401,TCCPO,NA,B738,PGT,URMG,LTFJ,2020-01-11T00:35:00Z,2020-01-11T00:32:00Z,2020-01-11T02:41:00Z
AAR551,HL8284,NA,B772,AAR,RKSI,LTFM,2020-01-11T00:35:00Z,2020-01-11T00:48:00Z,2020-01-11T12:08:00Z
TAP1522,CSTNY,4951D9,A320,TAP,DGAA,LPPT,2020-01-11T00:35:00Z,2020-01-11T00:41:00Z,2020-01-11T06:21:42Z
THY9EH,TCJLV,4BA996,A319,THY,UKOO,LTFM,2020-01-11T00:35:00Z,2020-01-11T00:19:00Z,2020-01-11T01:33:00Z
BOX485,DAALF,3C4586,B77L,BOX,KDFW,EDDF,2020-01-11T00:35:00Z,2020-01-11T02:47:00Z,2020-01-11T11:36:11Z
VIR90R,GVMNK,407545,A332,VIR,TLPL,EGKK,2020-01-11T00:35:00Z,2020-01-11T00:34:26Z,2020-01-11T08:11:59Z
THY712,TCLNC,4BB1C3,A333,THY,LTFM,VGHS,2020-01-11T00:35:00Z,2020-01-11T00:17:00Z,2020-01-11T07:15:20Z
UAL23,N91007,AC9923,B78X,UAL,KEWR,EIDW,2020-01-11T00:35:00Z,2020-01-11T00:36:00Z,2020-01-11T06:25:04Z
CKS2342,N740CK,A9F2C6,B744,CKS,KCVG,OBBI,2020-01-11T00:35:00Z,2020-01-11T00:38:00Z,2020-01-11T13:04:14Z
DAL258,N814NW,AB1979,A333,DAL,KBOS,EHAM,2020-01-11T00:35:00Z,2020-01-11T00:32:00Z,2020-01-11T06:47:18Z
THY8DM,TCJTE,4BAA85,A321,THY,OJAI,LTFM,2020-01-11T00:35:00Z,2020-01-11T00:10:56Z,2020-01-11T02:16:00Z
AAL38,N718AN,A999D2,B77W,AAL,KMIA,EGLL,2020-01-11T00:35:00Z,2020-01-11T00:39:00Z,2020-01-11T08:48:46Z
AVA046,N792AV,AABF87,B788,AVA,SKBO,LEMD,2020-01-11T00:37:00Z,2020-01-11T00:33:44Z,2020-01-11T09:35:09Z
DAL30,N833MH,AB649A,B764,DAL,KATL,EGLL,2020-01-11T00:38:00Z,2020-01-11T00:45:00Z,2020-01-11T08:25:12Z
FIA132,ER00005,504E57,A320,FIA,UUWW,LUKK,2020-01-11T00:40:00Z,2020-01-11T01:04:00Z,2020-01-11T02:54:00Z
NOS8387,INEOZ,NA,B738,NOS,LICJ,LIMC,2020-01-11T00:40:00Z,2020-01-11T00:28:00Z,2020-01-11T01:54:07Z
FDB51H,A6FEP,8963B2,B738,FDB,UUWW,OMDB,2020-01-11T00:40:00Z,2020-01-11T00:40:00Z,2020-01-11T05:27:43Z
THY2HB,TCJVZ,4BAADA,B738,THY,OIFM,LTFM,2020-01-11T00:40:00Z,2020-01-11T00:21:00Z,2020-01-11T03:43:50Z
SXD3BT,DASXJ,3C0A4C,B738,SXD,OLBA,EDDV,2020-01-11T00:40:00Z,2020-01-11T00:43:00Z,2020-01-11T04:43:52Z
SXS3E,TCSON,4BCDEE,B738,SXS,EDDN,LTBJ,2020-01-11T00:40:00Z,2020-01-11T00:33:00Z,2020-01-11T03:10:00Z
DLH693,DAIDI,3C6489,A321,DLH,OJAI,EDDF,2020-01-11T00:40:00Z,2020-01-11T00:23:00Z,2020-01-11T04:28:06Z
PGT393,TCNBV,NA,A20N,PGT,URMM,LTFJ,2020-01-11T00:40:00Z,2020-01-11T00:36:00Z,2020-01-11T02:29:00Z
THY8JT,TCJPK,NA,A320,THY,LTAI,LTFM,2020-01-11T00:40:00Z,2020-01-11T00:19:00Z,2020-01-11T01:35:00Z
ABR1624,EISTO,4CACBA,B734,ABR,LIMC,EGMC,2020-01-11T00:40:00Z,2020-01-11T00:23:00Z,2020-01-11T02:13:58Z
UAL27,N26952,A2A38E,B789,UAL,KDEN,EGLL,2020-01-11T00:40:00Z,2020-01-11T02:11:00Z,2020-01-11T10:29:07Z
THY1DZ,TCJMI,4BA9A9,A321,THY,LTFM,ORMM,2020-01-11T00:40:00Z,2020-01-11T00:22:00Z,2020-01-11T03:42:51Z
SIA51,9VSMR,76CDB2,A359,SIA,KIAH,EGCC,2020-01-11T00:40:00Z,2020-01-11T00:58:00Z,2020-01-11T08:46:08Z
TAP236,CSTUP,4952B0,A339,TAP,KSFO,LPPT,2020-01-11T00:40:00Z,2020-01-11T01:11:00Z,2020-01-11T11:13:51Z
DAL106,N827MH,AB4BF7,B764,DAL,KJFK,EDDF,2020-01-11T00:43:00Z,2020-01-11T00:37:00Z,2020-01-11T08:04:56Z
ABP822,OKOWN,49D336,E35L,ABP,OERK,LZIB,2020-01-11T00:45:00Z,2020-01-11T00:38:52Z,2020-01-11T07:19:05Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-01-11T00:45:00Z,2020-01-11T00:20:00Z,2020-01-11T01:37:04Z
IBK8551,EIFHX,4CA5C0,B738,IBK,BIKF,LEAL,2020-01-11T00:45:00Z,2020-01-11T00:42:00Z,2020-01-11T05:01:42Z
AHY9020,4KAZ66,NA,E190,AHY,ULLI,UBBB,2020-01-11T00:45:00Z,2020-01-11T00:45:00Z,2020-01-11T03:55:40Z
DLH613,DAIUA,3C66A1,A320,DLH,UBBB,EDDF,2020-01-11T00:45:00Z,2020-01-11T00:44:00Z,2020-01-11T05:39:14Z
RAM546,CNROA,NA,B738,RAM,DRRN,GMMN,2020-01-11T00:45:00Z,2020-01-11T00:28:00Z,2020-01-11T03:52:52Z
TOM037,GTUIL,40745E,B789,TOM,MKJS,EGKK,2020-01-11T00:45:00Z,2020-01-11T01:11:42Z,2020-01-11T09:10:06Z
PGT1723,TCCPM,4B8E0D,B738,PGT,UKBB,LTAC,2020-01-11T00:45:00Z,2020-01-11T00:39:00Z,2020-01-11T02:36:00Z
THY1LC,TCJHU,NA,B738,THY,UBBB,LTAC,2020-01-11T00:45:00Z,2020-01-11T00:39:00Z,2020-01-11T02:57:00Z
SWR23C,HBJHE,4B187E,A333,SWR,KJFK,LSGG,2020-01-11T00:45:00Z,2020-01-11T00:26:00Z,2020-01-11T07:48:33Z
FWI43M,FHHAV,399C15,A359,FWI,TFFR,LFPO,2020-01-11T00:45:00Z,2020-01-11T01:23:00Z,2020-01-11T09:08:48Z
