FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
EDW35Y,HBJHQ,4B188A,A333,EDW,MDPC,LSZH,2020-01-19T00:05:00Z,2020-01-19T00:45:42Z,2020-01-19T09:20:03Z
CRL919,FHZEN,39E48D,A333,CRL,KMIA,LFPO,2020-01-19T00:05:00Z,2020-01-19T01:07:00Z,2020-01-19T09:48:18Z
UAE41P,A6EON,8963EB,A388,UAE,KSFO,OMDB,2020-01-19T00:05:00Z,2020-01-19T00:46:00Z,2020-01-19T16:09:12Z
VND5034,IAVNE,300762,LJ40,VND,LIRA,LIPI,2020-01-19T00:05:00Z,2020-01-19T00:01:00Z,2020-01-19T01:09:01Z
CLX76N,LXICL,4D012C,B744,CLX,TJBQ,EHBK,2020-01-19T00:05:00Z,2020-01-18T23:54:43Z,2020-01-19T08:25:06Z
UAE230,A6EQG,89649F,B77W,UAE,KSEA,OMDB,2020-01-19T00:05:00Z,2020-01-19T00:04:00Z,2020-01-19T14:16:48Z
CMB184,N585FE,A788FD,MD11,CMB,KNGU,LERT,2020-01-19T00:05:00Z,2020-01-19T00:28:11Z,2020-01-19T07:20:25Z
PGT531,TCCPD,NA,B738,PGT,OMRK,LTFJ,2020-01-19T00:05:00Z,2020-01-19T00:18:00Z,2020-01-19T05:22:00Z
PUE712,ECNBU,NA,A343,PUE,SVMI,GCXO,2020-01-19T00:05:00Z,2020-01-19T00:02:00Z,2020-01-19T06:59:51Z
AFR733,FGSPM,3949EC,B772,AFR,MDSD,LFPG,2020-01-19T00:05:00Z,2020-01-19T00:21:08Z,2020-01-19T08:42:47Z
SVA171,HZASC,71007C,A320,SVA,OERK,EDDM,2020-01-19T00:05:00Z,2020-01-19T00:17:50Z,2020-01-19T06:34:15Z
VIR78,GVROS,4008F6,B744,VIR,TBPB,EGCC,2020-01-19T00:05:00Z,2020-01-19T00:25:03Z,2020-01-19T08:01:00Z
QTR714,A7ANG,06A123,A35K,QTR,KIAH,OTHH,2020-01-19T00:05:00Z,2020-01-19T01:02:00Z,2020-01-19T14:49:45Z
BAW2152,GVIIV,400773,B772,BAW,TBPB,EGKK,2020-01-19T00:05:00Z,2020-01-19T00:13:48Z,2020-01-19T07:56:01Z
QTR708,A7BAG,06A071,B77W,QTR,KIAD,OTHH,2020-01-19T00:05:00Z,2020-01-19T00:35:00Z,2020-01-19T12:58:48Z
VIR110,GVINE,40655D,A333,VIR,KATL,EGCC,2020-01-19T00:05:00Z,2020-01-19T00:08:00Z,2020-01-19T07:17:06Z
AZG1404,VQBVB,NA,B748,AZG,LTFM,UBBB,2020-01-19T00:05:00Z,2020-01-19T00:07:00Z,2020-01-19T02:48:00Z
ETH407,ETATV,04012E,B738,ETH,OLBA,HAAB,2020-01-19T00:05:00Z,2020-01-19T00:21:33Z,2020-01-19T04:41:39Z
AMX005,N783AM,AA9BB7,B788,AMX,MMMX,LFPG,2020-01-19T00:05:00Z,2020-01-19T00:48:02Z,2020-01-19T11:01:39Z
MEECMQV,ECMQV,NA,B412,ZZZ,LEPA,LEIB,2020-01-19T00:05:00Z,2020-01-19T00:00:00Z,2020-01-19T01:05:58Z
FDX5245,N113FE,A037DA,B763,FDX,LFPG,LEMD,2020-01-19T00:07:00Z,2020-01-18T23:51:00Z,2020-01-19T02:02:51Z
DAL404,N1608,A0F51E,B763,DAL,KBOS,LFPG,2020-01-19T00:08:00Z,2020-01-19T00:54:00Z,2020-01-19T07:21:42Z
WZZ845,HALYE,471F80,A320,WZZ,LEZG,LRCL,2020-01-19T00:10:00Z,2020-01-18T23:58:00Z,2020-01-19T02:50:02Z
WZZ3PB,HALPY,471EAA,A320,WZZ,LEBL,LUKK,2020-01-19T00:10:00Z,2020-01-19T00:06:00Z,2020-01-19T03:06:00Z
BRU8265,EW437PA,51008D,B738,BRU,UMMS,HESH,2020-01-19T00:10:00Z,2020-01-19T00:15:00Z,2020-01-19T04:15:43Z
PGT1036,TCDCJ,4B906A,A320,PGT,EDDV,LTFJ,2020-01-19T00:10:00Z,2020-01-19T00:06:00Z,2020-01-19T03:13:00Z
PGT94Q,TCNBP,4BB850,A20N,PGT,EDDK,LTFJ,2020-01-19T00:10:00Z,2020-01-19T00:20:00Z,2020-01-19T03:41:00Z
TAP118,CSTON,4951EE,A332,TAP,SBPA,LPPT,2020-01-19T00:10:00Z,2020-01-19T00:16:00Z,2020-01-19T10:44:08Z
PGT1723,TCCRB,4B8E42,B738,PGT,UKBB,LTAC,2020-01-19T00:10:00Z,2020-01-19T00:10:00Z,2020-01-19T02:05:00Z
RAM525,CNRGN,NA,B738,RAM,GMMN,GABS,2020-01-19T00:10:00Z,2020-01-19T00:03:00Z,2020-01-19T03:09:16Z
IBE6124,ECLZX,344502,A333,IBE,KMIA,LEMD,2020-01-19T00:10:00Z,2020-01-19T00:10:00Z,2020-01-19T08:45:56Z
KLM724,PHAOE,484444,A332,KLM,MUHA,EHAM,2020-01-19T00:10:00Z,2020-01-19T00:13:28Z,2020-01-19T08:55:16Z
QTR756,A7BBH,06A07E,B77L,QTR,KATL,OTHH,2020-01-19T00:10:00Z,2020-01-19T00:22:00Z,2020-01-19T13:31:25Z
AAL92,N810AN,AB0969,B788,AAL,KPHL,LSZH,2020-01-19T00:10:00Z,2020-01-19T00:40:00Z,2020-01-19T08:00:24Z
MLWSG,MLWSG,43EAE0,GLEX,ZZZ,UBBB,EDDB,2020-01-19T00:15:00Z,2020-01-19T00:10:00Z,2020-01-19T04:19:59Z
AFL2119,RA89025,155BC1,SU95,AFL,EVRA,UUEE,2020-01-19T00:15:00Z,2020-01-19T00:19:00Z,2020-01-19T01:52:00Z
AUI392,URPSI,5082E6,B739,AUI,UGTB,UKBB,2020-01-19T00:15:00Z,2020-01-19T00:04:00Z,2020-01-19T02:37:00Z
THY8AK,TCLSP,NA,A21N,THY,ORBI,LTFM,2020-01-19T00:15:00Z,2020-01-18T23:35:17Z,2020-01-19T02:25:00Z
HES6701,TCOBY,4BBC59,A321,HES,HEGN,EDDN,2020-01-19T00:15:00Z,2020-01-19T00:32:00Z,2020-01-19T05:13:06Z
MSC995,SUBSM,010193,A320,MSC,HESH,UGTB,2020-01-19T00:15:00Z,2020-01-19T00:17:00Z,2020-01-19T03:27:00Z
UAE37V,A6EOL,8963E9,A388,UAE,KLAX,OMDB,2020-01-19T00:15:00Z,2020-01-19T00:50:00Z,2020-01-19T16:10:29Z
NAX7260,LNLNF,47C5C9,B788,NAX,VTSG,ESSA,2020-01-19T00:15:00Z,2020-01-19T00:05:00Z,2020-01-19T11:29:09Z
ADB2841,UR82029,508003,A124,ADB,EDDP,LLBG,2020-01-19T00:15:00Z,2020-01-19T00:02:00Z,2020-01-19T04:18:00Z
CLX6996,LXOCV,4D0140,B744,CLX,UNNT,ELLX,2020-01-19T00:15:00Z,2020-01-19T01:04:00Z,2020-01-19T07:36:38Z
TAP1510,CSTVF,4952C6,A20N,TAP,DIAP,LPPT,2020-01-19T00:15:00Z,2020-01-19T00:27:59Z,2020-01-19T06:01:14Z
FDX5182,N918FD,ACB4E4,B752,FDX,LFPG,EKCH,2020-01-19T00:15:00Z,2020-01-19T00:13:00Z,2020-01-19T01:59:04Z
FDX5213,N608FE,A7E579,MD11,FDX,LFPG,KMEM,2020-01-19T00:15:00Z,2020-01-19T00:13:00Z,2020-01-19T10:52:59Z
ANZ2,ZKOKQ,C81E22,B77W,ANZ,KLAX,EGLL,2020-01-19T00:15:00Z,2020-01-19T00:28:00Z,2020-01-19T10:29:42Z
FDX27,N606FE,A7DE0B,MD11,FDX,LFPG,KMEM,2020-01-19T00:17:00Z,2020-01-19T00:10:00Z,2020-01-19T10:36:02Z
ASL1417,YUAPD,4C01E3,A319,ASL,ESGG,LYNI,2020-01-19T00:20:00Z,2020-01-19T00:28:00Z,2020-01-19T03:05:22Z
N902AG,N902AG,AC76A1,CL60,ZZZ,KBGR,LFPB,2020-01-19T00:20:00Z,2020-01-19T00:35:00Z,2020-01-19T06:47:06Z
PGT1703,TCCPZ,NA,B738,PGT,ORER,LTAC,2020-01-19T00:20:00Z,2020-01-19T00:05:44Z,2020-01-19T02:00:00Z
CRL925,FHSKY,39C958,A333,CRL,TFFF,LFPO,2020-01-19T00:20:00Z,2020-01-19T00:22:56Z,2020-01-19T08:46:44Z
PGT667,TCCPN,NA,B738,PGT,ORMM,LTFJ,2020-01-19T00:20:00Z,2020-01-18T23:44:00Z,2020-01-19T03:17:00Z
TVP7641,SPTVZ,48CB15,B738,TVP,HEGN,EPWA,2020-01-19T00:20:00Z,2020-01-19T00:19:00Z,2020-01-19T04:29:22Z
IBE6314,ECNGT,34628D,A359,IBE,MROC,LEMD,2020-01-19T00:20:00Z,2020-01-19T00:26:33Z,2020-01-19T10:14:21Z
PLM6108,ECLNH,345245,A332,PLM,MDPC,LEMD,2020-01-19T00:20:00Z,2020-01-19T01:01:44Z,2020-01-19T09:08:18Z
PGT871,TCCPA,NA,B738,PGT,OOMS,LTFJ,2020-01-19T00:20:00Z,2020-01-19T00:28:17Z,2020-01-19T05:40:00Z
SVA917,HZAK71,710100,B77L,SVA,OEJN,EHBK,2020-01-19T00:20:00Z,2020-01-19T00:11:00Z,2020-01-19T05:59:31Z
UAL81,N663UA,A8C121,B763,UAL,KEWR,EGCC,2020-01-19T00:20:00Z,2020-01-19T01:19:00Z,2020-01-19T07:39:07Z
UAL120,N652UA,A895EB,B763,UAL,KEWR,LEBL,2020-01-19T00:20:00Z,2020-01-19T02:27:00Z,2020-01-19T09:52:17Z
LOT22,SPLRF,48AE05,B788,LOT,KLAX,EPWA,2020-01-19T00:20:00Z,2020-01-19T00:27:00Z,2020-01-19T11:45:43Z
WZZ3256,HALYB,471F7D,A320,WZZ,LCLK,LROP,2020-01-19T00:25:00Z,2020-01-19T00:23:00Z,2020-01-19T02:34:04Z
LWA101,5AWLC,01808F,A319,ZZZ,LTFM,HLLM,2020-01-19T00:25:00Z,2020-01-19T00:15:00Z,2020-01-19T03:46:43Z
DLH1307,DAIEC,3C64A3,A21N,DLH,OLBA,EDDF,2020-01-19T00:25:00Z,2020-01-19T00:30:49Z,2020-01-19T04:27:46Z
EWG35E,OOSFL,44CCCC,A333,EWG,KRSW,EDDL,2020-01-19T00:25:00Z,2020-01-19T00:39:00Z,2020-01-19T09:18:14Z
AFR355,FGSPH,3949E7,B772,AFR,KSEA,LFPG,2020-01-19T00:25:00Z,2020-01-19T00:27:00Z,2020-01-19T09:51:02Z
ACA832,CFGEI,C01049,B789,ACA,CYUL,EBBR,2020-01-19T00:25:00Z,2020-01-19T01:07:00Z,2020-01-19T07:12:35Z
RWZ9617,VPBRQ,NA,A321,RWZ,UUDD,LTAI,2020-01-19T00:25:00Z,2020-01-19T00:23:00Z,2020-01-19T03:36:00Z
AFL103,VQBQC,424574,B77W,AFL,KJFK,UUEE,2020-01-19T00:25:00Z,2020-01-19T03:17:00Z,2020-01-19T11:24:43Z
BAW61T,GVIIX,400775,B772,BAW,KTPA,EGKK,2020-01-19T00:25:00Z,2020-01-19T00:21:00Z,2020-01-19T08:21:35Z
TAP088,CSTUF,4952A6,A339,TAP,SBGR,LPPT,2020-01-19T00:25:00Z,2020-01-19T00:40:00Z,2020-01-19T10:04:01Z
AAL174,N777AN,AA8315,B772,AAL,KRDU,EGLL,2020-01-19T00:25:00Z,2020-01-19T01:04:00Z,2020-01-19T07:49:26Z
DAL90,N827MH,AB4BF7,B764,DAL,KATL,EDDL,2020-01-19T00:25:00Z,2020-01-19T01:31:00Z,2020-01-19T09:23:39Z
BAW17V,GCIVD,40057D,B744,BAW,KDEN,EGLL,2020-01-19T00:25:00Z,2020-01-19T00:25:00Z,2020-01-19T08:57:01Z
BAW176A,GRAES,4005C1,B772,BAW,KJFK,EGLL,2020-01-19T00:25:00Z,2020-01-19T02:47:00Z,2020-01-19T09:36:39Z
UAL987,N649UA,A8886D,B763,UAL,KORD,LFPG,2020-01-19T00:25:00Z,2020-01-19T00:29:00Z,2020-01-19T08:17:58Z
WZZ3486,HALYH,471F83,A320,WZZ,LCLK,LRCL,2020-01-19T00:30:00Z,2020-01-19T00:43:00Z,2020-01-19T03:13:56Z
AUI944,URUIA,5083C9,B738,AUI,LEMD,UKLL,2020-01-19T00:30:00Z,2020-01-19T00:27:00Z,2020-01-19T03:46:00Z
SVA3260,HZAQ24,7103D9,A333,SVA,LTFM,OEJN,2020-01-19T00:30:00Z,2020-01-19T00:13:00Z,2020-01-19T03:41:09Z
SOW3,OEFRS,440871,C25A,SOW,LRIA,LOWW,2020-01-19T00:30:00Z,2020-01-19T00:00:00Z,2020-01-19T01:38:08Z
PUE601,ECNFP,NA,A346,PUE,LEMD,SEQM,2020-01-19T00:30:00Z,2020-01-19T00:44:00Z,2020-01-19T11:53:59Z
FWI27T,FHPTP,39BE6F,A333,FWI,MUHA,LFPO,2020-01-19T00:30:00Z,2020-01-19T00:53:08Z,2020-01-19T09:43:43Z
THA933,HSTHF,885106,A359,THA,LFPG,VTBS,2020-01-19T00:30:00Z,2020-01-19T00:48:00Z,2020-01-19T11:11:56Z
PGT657,TCNBZ,NA,A20N,PGT,ORBI,LTFJ,2020-01-19T00:30:00Z,2020-01-19T00:01:00Z,2020-01-19T03:10:00Z
RAM503,CNRGS,NA,B788,RAM,GMMN,GOBD,2020-01-19T00:30:00Z,2020-01-19T00:45:00Z,2020-01-19T03:46:57Z
IBE2601,ECNEN,3462C8,A332,IBE,LEBL,SAEZ,2020-01-19T00:30:00Z,2020-01-19T00:32:00Z,2020-01-19T13:47:28Z
EIN1HL,EILRA,4CA9BA,A21N,EIN,KBOS,EINN,2020-01-19T00:30:00Z,2020-01-19T00:53:00Z,2020-01-19T06:26:19Z
ABR1551,EISTM,4CA8AD,B734,ABR,EGNX,EDDP,2020-01-19T00:30:00Z,2020-01-19T00:23:00Z,2020-01-19T02:03:22Z
AZA674,EIFNI,4CA633,B772,AZA,LIRF,SBGR,2020-01-19T00:30:00Z,2020-01-19T00:48:00Z,2020-01-19T12:37:05Z
NRS18U,GCKWP,4075C2,B789,NRS,KJFK,EGKK,2020-01-19T00:30:00Z,2020-01-19T02:01:00Z,2020-01-19T08:35:54Z
AFR651,FGSQS,394A12,B77W,AFR,MMUN,LFPG,2020-01-19T00:30:00Z,2020-01-19T01:23:52Z,2020-01-19T10:16:28Z
ELY872,N489MC,A60B1E,B744,ELY,EBLG,LLBG,2020-01-19T00:30:00Z,2020-01-19T00:46:00Z,2020-01-19T04:49:00Z
QTR726,A7BEM,06A2B1,B77W,QTR,KORD,OTHH,2020-01-19T00:30:00Z,2020-01-19T01:05:00Z,2020-01-19T14:11:42Z
AZG076,VQBVC,NA,B748,AZG,ZHCC,UBBB,2020-01-19T00:30:00Z,2020-01-19T01:03:00Z,2020-01-19T09:11:00Z
DAL140,N842MH,AB8862,B764,DAL,KJFK,EBBR,2020-01-19T00:30:00Z,2020-01-19T01:42:00Z,2020-01-19T08:42:54Z
DJT101,FHBUZ,398699,A21N,DJT,KEWR,LFPO,2020-01-19T00:30:00Z,2020-01-19T01:38:00Z,2020-01-19T08:39:13Z
AFR333,FHRBF,39C425,B789,AFR,KBOS,LFPG,2020-01-19T00:30:00Z,2020-01-19T01:20:00Z,2020-01-19T07:39:22Z
AAL730,N271AY,A2AA4A,A333,AAL,KCLT,EGLL,2020-01-19T00:30:00Z,2020-01-19T00:28:00Z,2020-01-19T07:40:46Z
BAW66V,GBYGA,4006B1,B744,BAW,KPHL,EGLL,2020-01-19T00:30:00Z,2020-01-19T01:06:00Z,2020-01-19T07:35:23Z
AAL50,N717AN,A9961B,B77W,AAL,KDFW,EGLL,2020-01-19T00:30:00Z,2020-01-19T00:49:00Z,2020-01-19T09:04:26Z
TPA4047,N330QT,A3973F,A332,TPA,TJSJ,EBBR,2020-01-19T00:30:00Z,2020-01-19T00:48:22Z,2020-01-19T09:30:13Z
FDX26,N842FD,AB87C8,B77L,FDX,LFPG,EDDK,2020-01-19T00:32:00Z,2020-01-19T00:33:00Z,2020-01-19T01:36:01Z
DAL216,N155DL,A0DD18,B763,DAL,KJFK,GOBD,2020-01-19T00:32:00Z,2020-01-19T02:07:00Z,2020-01-19T09:40:04Z
DAL126,N394DL,A491FB,B763,DAL,KJFK,LEMD,2020-01-19T00:32:00Z,2020-01-19T01:22:00Z,2020-01-19T08:41:15Z
DAL48,N172DZ,A120FE,B763,DAL,KJFK,EHAM,2020-01-19T00:33:00Z,2020-01-19T01:27:00Z,2020-01-19T08:35:40Z
SZN403,9HSZN,4D21C5,A339,ZZZ,GOBD,LFPG,2020-01-19T00:35:00Z,2020-01-19T00:37:39Z,2020-01-19T06:04:50Z
BRU740,EW400PO,NA,E195,BRU,UBBB,UMMS,2020-01-19T00:35:00Z,2020-01-19T00:38:00Z,2020-01-19T03:58:00Z
PGT1B,TCDCI,4B9069,A320,PGT,HEGN,LTFJ,2020-01-19T00:35:00Z,2020-01-19T00:44:00Z,2020-01-19T03:34:00Z
PGT401,TCDCM,NA,A320,PGT,URMG,LTFJ,2020-01-19T00:35:00Z,2020-01-19T00:26:00Z,2020-01-19T02:56:00Z
THY712,TCLND,4BB1C4,A333,THY,LTFM,VGHS,2020-01-19T00:35:00Z,2020-01-19T00:27:00Z,2020-01-19T07:34:31Z
THY8DM,TCJRP,4BAA50,A321,THY,OJAI,LTFM,2020-01-19T00:35:00Z,2020-01-19T00:20:35Z,2020-01-19T02:36:00Z
VIR132,GVSXY,4063E6,A333,VIR,TBPB,EGLL,2020-01-19T00:35:00Z,2020-01-19T00:31:30Z,2020-01-19T08:46:49Z
UAL23,N14001,A0A522,B78X,UAL,KEWR,EIDW,2020-01-19T00:35:00Z,2020-01-19T02:14:00Z,2020-01-19T07:48:57Z
DLH465,DABVT,3C4AD4,B744,DLH,KMCO,EDDF,2020-01-19T00:35:00Z,2020-01-19T00:59:00Z,2020-01-19T09:18:41Z
ETH737,ETATY,NA,A359,ETH,LIRF,HAAB,2020-01-19T00:35:00Z,2020-01-19T00:45:00Z,2020-01-19T06:19:52Z
DAL258,N801NW,AAE6D5,A333,DAL,KBOS,EHAM,2020-01-19T00:35:00Z,2020-01-19T01:38:00Z,2020-01-19T08:01:28Z
AAL38,N729AN,A9C508,B77W,AAL,KMIA,EGLL,2020-01-19T00:35:00Z,2020-01-19T00:37:00Z,2020-01-19T08:53:43Z
DLH693,DAIEE,3C64A5,A21N,DLH,OJAI,EDDF,2020-01-19T00:40:00Z,2020-01-19T00:34:00Z,2020-01-19T04:44:16Z
BRU738,EW336PA,NA,B733,BRU,UGSB,UMMS,2020-01-19T00:40:00Z,2020-01-19T00:26:00Z,2020-01-19T03:22:00Z
ENT7035,SPESF,489225,B738,ENT,EPKT,HEGN,2020-01-19T00:40:00Z,2020-01-19T00:32:00Z,2020-01-19T04:27:26Z
DLH2597,DAXGA,3C15BD,A332,DLH,MUSC,EDDM,2020-01-19T00:40:00Z,2020-01-19T00:36:22Z,2020-01-19T10:14:03Z
THY1NX,TCJRS,NA,A321,THY,UGTB,LTFM,2020-01-19T00:40:00Z,2020-01-19T00:27:00Z,2020-01-19T02:35:00Z
THY8JT,TCJFV,NA,B738,THY,LTAI,LTFM,2020-01-19T00:40:00Z,2020-01-19T00:17:00Z,2020-01-19T01:30:00Z
ABR1624,EISTJ,4CA7F9,B734,ABR,LIMC,EGMC,2020-01-19T00:40:00Z,2020-01-19T00:35:00Z,2020-01-19T02:19:24Z
THY1DZ,TCJLU,4BA995,A319,THY,LTFM,ORMM,2020-01-19T00:40:00Z,2020-01-19T00:31:00Z,2020-01-19T03:47:38Z
BAW2256,GVIIY,400776,B772,BAW,TAPA,EGKK,2020-01-19T00:40:00Z,2020-01-19T00:25:37Z,2020-01-19T07:59:10Z
TAP236,CSTUK,4952AB,A339,TAP,KSFO,LPPT,2020-01-19T00:40:00Z,2020-01-19T01:09:00Z,2020-01-19T11:39:03Z
SIA51,9VSMT,76CDB4,A359,SIA,KIAH,EGCC,2020-01-19T00:40:00Z,2020-01-19T00:53:00Z,2020-01-19T08:55:17Z
DAL106,N830MH,AB5975,B764,DAL,KJFK,EDDF,2020-01-19T00:43:00Z,2020-01-19T03:16:00Z,2020-01-19T10:38:24Z
OMLAT,OMLAT,505DAC,C68A,ZZZ,LKMT,LZIB,2020-01-19T00:45:00Z,2020-01-19T01:03:00Z,2020-01-19T01:34:34Z
WZZ2498,HALVA,471F2E,A21N,WZZ,LCLK,LHBP,2020-01-19T00:45:00Z,2020-01-19T00:38:00Z,2020-01-19T03:18:09Z
SXD4Z,DASXO,3C0A51,B738,SXD,LTAC,EDDF,2020-01-19T00:45:00Z,2020-01-19T00:41:00Z,2020-01-19T04:05:31Z
N555GA,N555GA,A71295,GLF6,ZZZ,KDAL,EGLF,2020-01-19T00:45:00Z,2020-01-19T00:53:00Z,2020-01-19T08:25:00Z
NOS622,EINEW,4CA8FC,B789,NOS,MKJS,LIMC,2020-01-19T00:45:00Z,2020-01-19T01:09:23Z,2020-01-19T10:35:54Z
FEG3079,SUTMJ,0101CE,B738,FEG,HEGN,LOWS,2020-01-19T00:45:00Z,2020-01-19T00:50:00Z,2020-01-19T05:03:53Z
SXD5ZX,OMHEX,505D18,B738,SXD,HEGN,EDDL,2020-01-19T00:45:00Z,2020-01-19T00:30:00Z,2020-01-19T05:21:33Z
THY159,TCJRI,4BAA49,A321,THY,OEJN,LTFJ,2020-01-19T00:45:00Z,2020-01-19T00:55:00Z,2020-01-19T04:41:00Z
SWR23C,HBJHG,4B1880,A333,SWR,KJFK,LSGG,2020-01-19T00:45:00Z,2020-01-19T02:53:00Z,2020-01-19T10:17:56Z
SQP7001,URSQD,508404,B737,SQP,UKBB,HEGN,2020-01-19T00:45:00Z,2020-01-19T00:43:00Z,2020-01-19T04:18:14Z
SWR65,HBJNA,4B1916,B77W,SWR,KMIA,LSZH,2020-01-19T00:45:00Z,2020-01-19T01:12:00Z,2020-01-19T10:02:16Z
UAL960,N12003,A05626,B78X,UAL,KEWR,EDDF,2020-01-19T00:45:00Z,2020-01-19T02:11:00Z,2020-01-19T09:12:07Z
THY5114,TCJRB,4BAA42,A321,THY,LTAJ,OEJN,2020-01-19T00:45:00Z,2020-01-19T00:38:00Z,2020-01-19T03:39:08Z
DAL408,N833MH,AB649A,B764,DAL,KJFK,LSZH,2020-01-19T00:45:00Z,2020-01-19T03:30:00Z,2020-01-19T11:00:33Z
BAW8,GSTBE,406591,B77W,BAW,RJTT,EGLL,2020-01-19T00:45:00Z,2020-01-19T00:53:00Z,2020-01-19T12:38:03Z
PGT6831,TCCRA,NA,B738,PGT,OBBI,LTFJ,2020-01-19T00:50:00Z,2020-01-19T00:11:00Z,2020-01-19T04:31:00Z
SXD2CN,DASXB,3C0A44,B738,SXD,LTCG,EDDL,2020-01-19T00:50:00Z,2020-01-19T01:07:00Z,2020-01-19T05:01:09Z
PGT393,TCCPG,NA,B738,PGT,URMM,LTFJ,2020-01-19T00:50:00Z,2020-01-19T00:48:00Z,2020-01-19T03:08:00Z
MSC993,SUBTM,0101BF,A320,MSC,HESH,UDYZ,2020-01-19T00:50:00Z,2020-01-19T00:22:00Z,2020-01-19T03:14:37Z
PGT1801,TCADP,4B8490,B738,PGT,OJAI,LTAI,2020-01-19T00:50:00Z,2020-01-19T00:38:00Z,2020-01-19T02:04:00Z
WRC7051,URWRW,508424,A320,WRC,UKBB,HESH,2020-01-19T00:50:00Z,2020-01-19T00:52:00Z,2020-01-19T04:42:57Z
ABW681,VPBBP,42431B,B748,ABW,UUEE,EDDF,2020-01-19T00:50:00Z,2020-01-19T01:07:00Z,2020-01-19T04:12:40Z
BPA2671,9HFSJ,NA,B738,BPA,GVAC,LIME,2020-01-19T00:50:00Z,2020-01-19T00:49:00Z,2020-01-19T06:21:01Z
ACA844,CFIUV,C0173E,B77W,ACA,CYYC,EDDF,2020-01-19T00:50:00Z,2020-01-19T00:59:00Z,2020-01-19T09:35:12Z
MSR521,SUGCJ,0100A7,A332,MSR,EBOS,HECA,2020-01-19T00:50:00Z,2020-01-19T00:59:00Z,2020-01-19T05:02:54Z
SDM5661,VPBOH,4242D8,B738,SDM,USSS,OMSJ,2020-01-19T00:50:00Z,2020-01-19T01:15:00Z,2020-01-19T05:59:54Z
