FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
ACA862,CFIUV,C0173E,B77W,ACA,CYYZ,EGLL,2020-03-19T00:10:00Z,2020-03-19T00:08:00Z,2020-03-19T06:38:07Z
BCS93C,GBMRB,400664,B752,BCS,EDDP,EGNX,2020-03-19T00:10:00Z,2020-03-19T00:10:00Z,2020-03-19T01:53:47Z
IFA4039,DAFAG,3C5827,CL60,IFA,EDDN,BIKF,2020-03-19T00:10:00Z,2020-03-19T00:08:00Z,2020-03-19T03:40:51Z
QTR756,A7BBF,06A076,B77L,QTR,KATL,OTHH,2020-03-19T00:10:00Z,2020-03-19T00:06:00Z,2020-03-19T13:25:23Z
IBE6124,ECLUK,344305,A333,IBE,KMIA,LEMD,2020-03-19T00:10:00Z,2020-03-19T00:13:00Z,2020-03-19T08:48:03Z
BAW71F,GBYGE,40073D,B744,BAW,KSFO,EGLL,2020-03-19T00:10:00Z,2020-03-19T00:13:00Z,2020-03-19T09:49:53Z
BAW8VA,GVIIV,400773,B772,BAW,TLPL,EGKK,2020-03-19T00:10:00Z,2020-03-19T01:18:50Z,2020-03-19T08:50:37Z
BAW2152,GVIIU,400772,B772,BAW,TBPB,EGKK,2020-03-19T00:10:00Z,2020-03-19T00:58:04Z,2020-03-19T08:27:19Z
AFL2317,VPBFQ,424350,A321,AFL,EDDB,UUEE,2020-03-19T00:15:00Z,2020-03-19T00:20:00Z,2020-03-19T02:39:00Z
TAY4872,OEIAU,4403F4,B734,TAY,EBLG,EGSS,2020-03-19T00:15:00Z,2020-03-19T00:10:00Z,2020-03-19T01:09:00Z
TAY4123,FGIXC,NA,B733,TAY,LFPG,LFBO,2020-03-19T00:15:00Z,2020-03-19T00:10:00Z,2020-03-19T01:20:40Z
AAW453,5AONJ,NA,A320,AAW,DTTA,HLLB,2020-03-19T00:15:00Z,2020-03-19T00:21:15Z,2020-03-19T01:53:14Z
ANZ2,ZKOKO,C81D82,B77W,ANZ,KLAX,EGLL,2020-03-19T00:15:00Z,2020-03-19T00:24:00Z,2020-03-19T09:51:40Z
AZG1402,VQBBH,NA,B748,AZG,LTFM,UBBB,2020-03-19T00:15:00Z,2020-03-19T00:30:00Z,2020-03-19T03:18:00Z
DAL30,N838MH,AB772D,B764,DAL,KATL,EGLL,2020-03-19T00:18:00Z,2020-03-19T00:29:00Z,2020-03-19T07:59:09Z
NPT4817,GNPTA,407477,B738,NPT,EBLG,EDDV,2020-03-19T00:20:00Z,2020-03-19T00:16:00Z,2020-03-19T01:11:58Z
CRL925,FGTUI,394E88,B744,CRL,TFFF,LFPO,2020-03-19T00:20:00Z,2020-03-19T01:25:46Z,2020-03-19T08:54:59Z
FWI11B,FHMIL,39B10B,A35K,FWI,TFFF,LFPO,2020-03-19T00:20:00Z,2020-03-19T01:22:06Z,2020-03-19T08:49:15Z
BAW282,GCIVL,400614,B744,BAW,KLAX,EGLL,2020-03-19T00:20:00Z,2020-03-19T00:27:00Z,2020-03-19T09:54:25Z
KLM755,PHBQI,484370,B772,KLM,SEQM,EHAM,2020-03-19T00:20:00Z,2020-03-19T00:06:00Z,2020-03-19T10:44:34Z
IMX358,HBALQ,4B012E,AT72,IMX,EGBB,EIDW,2020-03-19T00:20:00Z,2020-03-19T00:14:00Z,2020-03-19T01:20:59Z
NPT5745,GJMCB,NA,B734,NPT,LFPG,LFMT,2020-03-19T00:25:00Z,2020-03-19T00:29:00Z,2020-03-19T01:49:00Z
NPT5629,GJMCJ,NA,B734,NPT,LFPG,LFBO,2020-03-19T00:25:00Z,2020-03-19T00:21:00Z,2020-03-19T01:37:33Z
BRU8161,EW527PA,510115,B738,BRU,UMMS,HESH,2020-03-19T00:25:00Z,2020-03-19T00:15:00Z,2020-03-19T04:06:12Z
FPO843T,FGZTB,NA,B733,FPO,LFPG,LFLL,2020-03-19T00:25:00Z,2020-03-19T00:33:00Z,2020-03-19T01:35:03Z
JEF11,OHWIC,NA,CL60,JEF,LGIR,HUEN,2020-03-19T00:25:00Z,2020-03-19T00:25:00Z,2020-03-19T05:27:39Z
ACA832,CFVLZ,C038AC,B789,ACA,CYUL,EBBR,2020-03-19T00:25:00Z,2020-03-19T00:09:00Z,2020-03-19T06:28:33Z
AFL103,VPBDD,42429A,A333,AFL,KJFK,UUEE,2020-03-19T00:25:00Z,2020-03-19T00:18:00Z,2020-03-19T09:05:55Z
TAP088,CSTUK,4952AB,A339,TAP,SBGR,LPPT,2020-03-19T00:25:00Z,2020-03-19T00:31:00Z,2020-03-19T09:56:56Z
BAW176A,GBYGA,4006B1,B744,BAW,KJFK,EGLL,2020-03-19T00:25:00Z,2020-03-19T00:05:00Z,2020-03-19T06:40:12Z
AEG402,ESLSH,5110C8,SF34,AEG,ESGJ,EKBI,2020-03-19T00:30:00Z,2020-03-19T00:35:00Z,2020-03-19T01:50:45Z
BEL241W,OOSFT,44CCD4,A332,BEL,GLRB,EBBR,2020-03-19T00:30:00Z,2020-03-19T01:52:32Z,2020-03-19T08:23:48Z
MSA56B,OYYBU,NA,AT72,MSA,LIPO,LIBD,2020-03-19T00:30:00Z,2020-03-19T00:30:00Z,2020-03-19T02:19:39Z
CSN463,B2026,780DA8,B77L,CSN,ZSPD,EDDF,2020-03-19T00:30:00Z,2020-03-19T00:32:00Z,2020-03-19T12:35:29Z
CXI9305,TCTJP,4BD150,B738,CXI,GBYD,EDDP,2020-03-19T00:30:00Z,2020-03-19T00:21:00Z,2020-03-19T06:45:08Z
NRS18U,GCKOG,40742F,B789,NRS,KJFK,EGKK,2020-03-19T00:30:00Z,2020-03-19T00:23:00Z,2020-03-19T06:55:37Z
QTR9LB,A7BGA,06A2C8,B748,QTR,LIMC,OTHH,2020-03-19T00:30:00Z,2020-03-19T00:50:28Z,2020-03-19T06:12:31Z
CMB549,N378AX,A45199,B763,CMB,BKPR,EINN,2020-03-19T00:30:00Z,2020-03-19T01:59:00Z,2020-03-19T05:53:25Z
AFR651,FGZNN,3965AD,B77W,AFR,MMUN,LFPG,2020-03-19T00:30:00Z,2020-03-19T00:44:53Z,2020-03-19T09:54:37Z
VAS8204,VQBFS,424458,B738,VAS,UNKL,EVRA,2020-03-19T00:30:00Z,2020-03-19T00:41:00Z,2020-03-19T06:39:37Z
EIN1HL,EILRC,4CA9BC,A21N,EIN,KBOS,EINN,2020-03-19T00:30:00Z,2020-03-19T00:08:00Z,2020-03-19T05:43:57Z
QTR726,A7BEV,06A2C5,B77W,QTR,KORD,OTHH,2020-03-19T00:30:00Z,2020-03-19T00:27:00Z,2020-03-19T13:27:45Z
HES6993,TCOBS,4BBC53,A320,HES,HEGN,EDDM,2020-03-19T00:30:00Z,2020-03-19T01:07:00Z,2020-03-19T05:33:50Z
LLT971,LYFSK,503C02,H25B,LLT,EDDN,EYVI,2020-03-19T00:30:00Z,2020-03-19T00:10:00Z,2020-03-19T01:53:00Z
HES6917,TCOBY,4BBC59,A321,HES,HEGN,EDDS,2020-03-19T00:30:00Z,2020-03-19T00:49:00Z,2020-03-19T05:22:01Z
WLB4406,T7WLA,500138,B737,WLB,LTAF,OLBA,2020-03-19T00:30:00Z,2020-03-19T00:36:00Z,2020-03-19T01:21:33Z
HES6911,TCODE,4BBC85,A320,HES,HEGN,EDDP,2020-03-19T00:30:00Z,2020-03-19T00:41:00Z,2020-03-19T05:20:46Z
BAW25K,GYMMD,4007EF,B772,BAW,MKJP,EGKK,2020-03-19T00:30:00Z,2020-03-19T01:07:30Z,2020-03-19T09:38:14Z
AAL38,N734AR,A9D9F7,B77W,AAL,KMIA,EGLL,2020-03-19T00:30:00Z,2020-03-19T00:36:00Z,2020-03-19T08:42:38Z
FPO701,FGZTI,NA,B734,FPO,LFPG,LFML,2020-03-19T00:35:00Z,2020-03-19T00:31:00Z,2020-03-19T01:48:46Z
PGT401,TCCPA,NA,B738,PGT,URMG,LTFJ,2020-03-19T00:35:00Z,2020-03-19T00:27:00Z,2020-03-19T02:52:00Z
BCS120,DALEN,3C70AE,B752,BCS,EDDP,EBBR,2020-03-19T00:35:00Z,2020-03-19T00:40:00Z,2020-03-19T01:48:44Z
UAL23,N91007,AC9923,B78X,UAL,KEWR,EIDW,2020-03-19T00:35:00Z,2020-03-19T01:09:00Z,2020-03-19T06:58:17Z
SWT042,ECGQA,NA,E120,SWT,ENBR,ENZV,2020-03-19T00:40:00Z,2020-03-19T00:29:00Z,2020-03-19T01:02:37Z
MNB224,TCMCG,4BB467,A306,MNB,EDDP,EDDK,2020-03-19T00:40:00Z,2020-03-19T00:32:46Z,2020-03-19T01:27:29Z
TSC254,CGTSR,C078BA,A332,TSC,CYUL,LEMG,2020-03-19T00:40:00Z,2020-03-19T01:10:00Z,2020-03-19T07:51:38Z
THY6253,TCJOY,4BA9F9,A332,THY,LTBA,UUEE,2020-03-19T00:40:00Z,2020-03-19T00:22:00Z,2020-03-19T03:15:00Z
IBE6586,ECINO,34164A,A346,IBE,SKBO,LEMD,2020-03-19T00:40:00Z,2020-03-19T01:11:58Z,2020-03-19T10:23:39Z
SQP8201,URSQI,508436,B739,SQP,UKBB,HESH,2020-03-19T00:40:00Z,2020-03-19T00:30:00Z,2020-03-19T04:15:40Z
VIR98R,GVMNK,407545,A332,VIR,TLPL,EGKK,2020-03-19T00:40:00Z,2020-03-19T00:42:52Z,2020-03-19T08:29:17Z
HES5913,TCOBG,4BBC47,A320,HES,HESH,EDDM,2020-03-19T00:41:00Z,2020-03-19T00:28:00Z,2020-03-19T04:55:17Z
SWN8007,SEMAJ,4AB42A,ATP,SWN,ESGJ,ENGM,2020-03-19T00:45:00Z,2020-03-19T00:38:00Z,2020-03-19T01:43:01Z
NPT12B,GCKUZ,407504,B734,NPT,EGNX,EGPH,2020-03-19T00:45:00Z,2020-03-19T00:40:00Z,2020-03-19T01:29:46Z
ENZ915F,GJOTF,4007C5,B463,ENZ,EGBB,EGMC,2020-03-19T00:45:00Z,2020-03-19T00:38:00Z,2020-03-19T01:26:33Z
FWI43M,FHHAV,399C15,A359,FWI,TFFR,LFPO,2020-03-19T00:45:00Z,2020-03-19T01:08:00Z,2020-03-19T08:35:46Z
BCS25C,DALEV,3C70B6,B752,BCS,EBBR,EDDP,2020-03-19T00:45:00Z,2020-03-19T00:41:00Z,2020-03-19T02:01:46Z
UAL960,N16009,A0F428,B78X,UAL,KEWR,EDDF,2020-03-19T00:45:00Z,2020-03-19T00:52:00Z,2020-03-19T07:53:06Z
BAW8,GSTBJ,406A35,B77W,BAW,RJTT,EGLL,2020-03-19T00:45:00Z,2020-03-19T00:56:00Z,2020-03-19T13:00:06Z
AMX001,XAMFG,0D0BBA,B789,AMX,MMMX,LEMD,2020-03-19T00:45:00Z,2020-03-19T01:15:43Z,2020-03-19T11:07:52Z
ENT53KB,SPENW,4891B4,B738,ENT,EGGD,ENDU,2020-03-19T00:47:00Z,2020-03-19T00:53:00Z,2020-03-19T03:55:36Z
SQP8156,URSQG,508429,B738,SQP,HESH,UKDE,2020-03-19T00:50:00Z,2020-03-19T00:44:00Z,2020-03-19T04:53:00Z
EVE826,ECNBO,346114,A359,EVE,MUHA,LEMD,2020-03-19T00:50:00Z,2020-03-19T01:27:37Z,2020-03-19T09:54:57Z
TFL362,PHTFL,48506C,B788,TFL,TNCC,EHAM,2020-03-19T00:50:00Z,2020-03-19T01:05:18Z,2020-03-19T09:36:03Z
THY8JT,TCJHL,NA,B738,THY,LTAI,LTFM,2020-03-19T00:50:00Z,2020-03-19T00:27:00Z,2020-03-19T01:44:00Z
MSC993,SUBSM,010193,A320,MSC,HESH,UDYZ,2020-03-19T00:50:00Z,2020-03-19T01:11:00Z,2020-03-19T04:01:00Z
ACA864,CGFAJ,C051E6,A333,ACA,CYUL,EGLL,2020-03-19T00:50:00Z,2020-03-19T00:41:00Z,2020-03-19T06:43:47Z
ACA844,CFITU,C01723,B77W,ACA,CYYC,EDDF,2020-03-19T00:50:00Z,2020-03-19T01:33:00Z,2020-03-19T10:10:05Z
ACA846,CFRAM,C02CF1,B77W,ACA,CYYZ,EDDM,2020-03-19T00:50:00Z,2020-03-19T01:04:00Z,2020-03-19T08:24:45Z
OCTNE52,37978S,NA,K35R,ZZZ,LTAG,LTAG,2020-03-19T00:50:00Z,2020-03-19T00:48:00Z,2020-03-19T04:53:00Z
AFL1967,VPBZO,43BE87,A320,AFL,UDYZ,UUEE,2020-03-19T00:55:00Z,2020-03-19T00:47:00Z,2020-03-19T03:24:00Z
NPT10K,GJMCY,40705E,B734,NPT,EGSS,EGPH,2020-03-19T00:55:00Z,2020-03-19T00:53:00Z,2020-03-19T01:57:46Z
BOX487,DAALB,3C4582,B77L,BOX,KLAX,EDDF,2020-03-19T00:55:00Z,2020-03-19T00:25:00Z,2020-03-19T10:31:12Z
SDM6328,VQBAT,4248E6,A319,SDM,UMKK,ULLI,2020-03-19T00:55:00Z,2020-03-19T00:41:00Z,2020-03-19T01:56:37Z
TCAAA,TCAAA,4B8421,CL60,ZZZ,LPAZ,MDLR,2020-03-19T00:55:00Z,2020-03-19T00:42:00Z,2020-03-19T07:02:38Z
THY713,TCJOA,NA,A333,THY,VGHS,LTFM,2020-03-19T00:55:00Z,2020-03-19T00:45:00Z,2020-03-19T09:07:00Z
ACA870,CFNNW,C023BD,B77W,ACA,CYUL,LFPG,2020-03-19T00:55:00Z,2020-03-19T00:43:00Z,2020-03-19T06:56:33Z
UAL82,N77006,AA6B7E,B772,UAL,KEWR,VIDP,2020-03-19T00:55:00Z,2020-03-19T00:42:00Z,2020-03-19T13:47:16Z
BAW51B,GYMMN,4007F9,B772,BAW,KBOS,EGLL,2020-03-19T00:55:00Z,2020-03-19T00:43:00Z,2020-03-19T06:48:25Z
SWN494,SERIF,NA,CRJ2,SWN,ENBO,ENTC,2020-03-19T01:00:00Z,2020-03-19T01:20:00Z,2020-03-19T02:01:33Z
SWN81B,SELGX,NA,ATP,SWN,ENBO,ENGM,2020-03-19T01:00:00Z,2020-03-19T00:51:00Z,2020-03-19T02:41:37Z
SWN091T,SEDUY,NA,CRJ2,SWN,ENTC,ENGM,2020-03-19T01:00:00Z,2020-03-19T01:07:00Z,2020-03-19T02:52:40Z
AWC2C,GPOWP,40055F,B734,AWC,EGSS,EGAA,2020-03-19T01:00:00Z,2020-03-19T01:00:00Z,2020-03-19T02:04:00Z
AXE2010,OMFEX,505CD8,B738,AXE,HECA,LFPG,2020-03-19T01:00:00Z,2020-03-19T01:03:55Z,2020-03-19T05:46:13Z
BRU736,EW437PA,NA,B738,BRU,UGTB,UMMS,2020-03-19T01:00:00Z,2020-03-19T00:57:00Z,2020-03-19T03:49:00Z
MOEPL,MOEPL,424B64,FA8X,ZZZ,DNMM,EGLF,2020-03-19T01:00:00Z,2020-03-19T02:55:31Z,2020-03-19T09:03:00Z
SXS3XM,TCSNN,4BCDCE,B738,SXS,EDDK,LTAI,2020-03-19T01:00:00Z,2020-03-19T00:52:00Z,2020-03-19T04:25:00Z
BCS46L,ECMEY,344649,B734,BCS,EDDK,LEVT,2020-03-19T01:00:00Z,2020-03-19T01:03:00Z,2020-03-19T03:13:43Z
KLM767,PHAOD,484443,A332,KLM,TNCB,EHAM,2020-03-19T01:00:00Z,2020-03-19T00:42:55Z,2020-03-19T09:22:44Z
NWS9801,VPBGH,NA,A321,NWS,UUEE,LTFJ,2020-03-19T01:00:00Z,2020-03-19T01:19:00Z,2020-03-19T04:26:00Z
N996MS,N996MS,ADEA11,FA7X,ZZZ,KOPF,LFMN,2020-03-19T01:00:00Z,2020-03-19T02:08:00Z,2020-03-19T11:33:16Z
DLH347,DAIGW,3C64F7,A343,DLH,TBPB,EDDF,2020-03-19T01:00:00Z,2020-03-19T01:12:27Z,2020-03-19T09:40:11Z
ELY026,4XEDC,7380C2,B789,ELY,KEWR,LLBG,2020-03-19T01:00:00Z,2020-03-19T01:03:00Z,2020-03-19T11:24:00Z
SWT116,ECJBN,342154,AT43,SWT,LEMD,LEPA,2020-03-19T01:00:00Z,2020-03-19T00:56:00Z,2020-03-19T02:38:39Z
SIA308,9VSKQ,76CD71,A388,SIA,WSSS,EGLL,2020-03-19T01:00:00Z,2020-03-19T01:03:00Z,2020-03-19T14:31:01Z
QTR764,A7BAO,06A064,B77W,QTR,CYUL,OTHH,2020-03-19T01:00:00Z,2020-03-19T00:54:00Z,2020-03-19T12:40:53Z
BAW248,GZBJG,406A9E,B788,BAW,SBGL,EGLL,2020-03-19T01:00:00Z,2020-03-19T01:00:00Z,2020-03-19T11:37:13Z
GEC8175,DALFE,3C70C5,B77L,GEC,KATL,EDDF,2020-03-19T01:00:00Z,2020-03-19T01:08:00Z,2020-03-19T09:16:40Z
SDR840F,DASSK,3C09CB,A319,SDR,EDVK,ESNX,2020-03-19T01:05:00Z,2020-03-19T00:58:16Z,2020-03-19T03:20:10Z
RWZ7055,VPBER,NA,A321,RWZ,UWKD,LTFM,2020-03-19T01:05:00Z,2020-03-19T01:00:00Z,2020-03-19T04:22:00Z
SXD1KT,DASXY,3C0A5B,B738,SXD,LTFH,EDDL,2020-03-19T01:05:00Z,2020-03-19T01:14:00Z,2020-03-19T05:01:15Z
DLH587,DAIDO,3C648F,A321,DLH,HECA,EDDM,2020-03-19T01:05:00Z,2020-03-19T01:22:13Z,2020-03-19T05:10:11Z
BCS322,ECMFE,34464A,B734,BCS,LIME,LEVT,2020-03-19T01:05:00Z,2020-03-19T00:52:04Z,2020-03-19T02:39:38Z
BCS24M,DAEAI,3C5429,A306,BCS,EDDP,LFPG,2020-03-19T01:05:00Z,2020-03-19T01:05:00Z,2020-03-19T02:31:36Z
ACA46,CFIUF,C0172E,B77L,ACA,CYYZ,VABB,2020-03-19T01:05:00Z,2020-03-19T01:12:00Z,2020-03-19T14:57:56Z
UPS232,N311UP,A34C58,B763,UPS,EDDK,EGNX,2020-03-19T01:07:00Z,2020-03-19T00:49:00Z,2020-03-19T02:09:31Z
BCS388,TFBBK,4CC505,B734,BCS,EDDK,EKCH,2020-03-19T01:10:00Z,2020-03-19T01:07:00Z,2020-03-19T02:23:14Z
SQP8002,URSQE,50841C,B737,SQP,HEGN,UKLL,2020-03-19T01:10:00Z,2020-03-19T00:45:00Z,2020-03-19T04:46:00Z
RWZ7061,VPBWS,NA,A321,RWZ,UWUU,LTAI,2020-03-19T01:10:00Z,2020-03-19T01:00:00Z,2020-03-19T04:56:00Z
AFR797,FGSPM,3949EC,B772,AFR,TFFR,LFPO,2020-03-19T01:10:00Z,2020-03-19T01:14:00Z,2020-03-19T08:52:30Z
BCS99F,DAEAG,3C5427,A306,BCS,EDDP,EGNX,2020-03-19T01:10:00Z,2020-03-19T01:12:00Z,2020-03-19T02:53:57Z
AZU8750,PRAIY,E49074,A332,AZU,SBRF,LPPT,2020-03-19T01:10:00Z,2020-03-19T01:04:00Z,2020-03-19T08:04:12Z
BNO1V,LNBSA,478891,BE20,ZZZ,ENAL,ENKB,2020-03-19T01:10:00Z,2020-03-19T01:06:00Z,2020-03-19T01:36:48Z
ICF601,T7ISH,5000B4,LJ60,ICF,UKKK,UKBB,2020-03-19T01:10:00Z,2020-03-19T01:14:00Z,2020-03-19T01:24:00Z
KTK2601,VQBAL,424439,B738,KTK,URMM,OMDW,2020-03-19T01:15:00Z,2020-03-19T01:30:00Z,2020-03-19T04:53:56Z
IBE2606,ECMOU,345318,A332,IBE,SCEL,LEBL,2020-03-19T01:15:00Z,2020-03-19T01:22:02Z,2020-03-19T14:38:34Z
BAW116,GCIVW,4006AD,B744,BAW,KJFK,EGLL,2020-03-19T01:15:00Z,2020-03-19T00:40:00Z,2020-03-19T07:13:25Z
DAL217,N174DZ,A1286C,B763,DAL,GOBD,KJFK,2020-03-19T01:15:00Z,2020-03-19T01:15:00Z,2020-03-19T09:38:26Z
SRR6316,OYSRV,45CE56,B763,SRR,EDDK,LFPG,2020-03-19T01:20:00Z,2020-03-19T01:18:00Z,2020-03-19T02:25:40Z
NPT04N,LZCGW,452084,B734,NPT,EGNX,EGPH,2020-03-19T01:20:00Z,2020-03-19T01:20:00Z,2020-03-19T02:10:06Z
PGT701,TCCPL,NA,B738,PGT,UCFM,LTFJ,2020-03-19T01:20:00Z,2020-03-19T01:07:00Z,2020-03-19T06:24:00Z
SWR9K,HBJHK,4B1884,A333,SWR,KORD,LSZH,2020-03-19T01:20:00Z,2020-03-19T01:25:00Z,2020-03-19T09:48:26Z
ABW504,VQBFU,4243FF,B748,ABW,KORD,UUDD,2020-03-19T01:20:00Z,2020-03-19T01:29:00Z,2020-03-19T10:21:01Z
UTN4435,URAZF,508421,B738,UTN,UKBB,HESH,2020-03-19T01:20:00Z,2020-03-19T01:09:00Z,2020-03-19T04:59:24Z
THY5DN,TCJSF,4BAA66,A321,THY,UUWW,LTFM,2020-03-19T01:20:00Z,2020-03-19T01:11:00Z,2020-03-19T03:41:00Z
BCS2582,HAFAW,470D4A,B734,BCS,LFPG,EGNX,2020-03-19T01:20:00Z,2020-03-19T01:24:00Z,2020-03-19T02:35:09Z
RCH627,33123A,AE1234,C17,RCH,KWRI,ETAR,2020-03-19T01:20:00Z,2020-03-19T01:06:17Z,2020-03-19T08:40:00Z
QTR728,A7ALY,06A10D,A359,QTR,KPHL,OTHH,2020-03-19T01:20:00Z,2020-03-19T01:17:00Z,2020-03-19T13:27:01Z
BCS142,DAEAP,3C5430,A306,BCS,EDDP,LEVT,2020-03-19T01:20:00Z,2020-03-19T01:22:00Z,2020-03-19T03:39:46Z
THY9UN,TCJLV,NA,A319,THY,URRP,LTFM,2020-03-19T01:20:00Z,2020-03-19T01:17:38Z,2020-03-19T03:21:00Z
AVA018,N792AV,AABF87,B788,AVA,SKBO,LEBL,2020-03-19T01:20:00Z,2020-03-19T01:32:49Z,2020-03-19T11:00:01Z
THY6403,N403KZ,A4B8BF,B744,THY,LTBA,EDDF,2020-03-19T01:20:00Z,2020-03-19T01:05:00Z,2020-03-19T04:01:49Z
LOG39LN,GLMRZ,407911,AT75,LOG,EGNX,EGPE,2020-03-19T01:25:00Z,2020-03-19T01:28:00Z,2020-03-19T02:53:15Z
