FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
SAS396,LNRRA,4784A0,B737,SAS,ENDU,ENGM,2020-03-20T16:05:00Z,2020-03-20T15:56:00Z,2020-03-20T17:38:21Z
SAS78T,LNTUJ,47834A,B737,SAS,ENTC,ENGM,2020-03-20T16:05:00Z,2020-03-20T16:17:00Z,2020-03-20T17:55:32Z
FIN144,OHLWI,461F50,A359,FIN,VTBS,EFHK,2020-03-20T16:05:00Z,2020-03-20T16:22:00Z,2020-03-21T02:38:40Z
ROT647K,YRASD,4A0664,A318,ROT,LROP,LRCL,2020-03-20T16:05:00Z,2020-03-20T16:09:00Z,2020-03-20T16:52:40Z
ROT607N,YRATL,4A068C,AT76,ROT,LROP,LRTR,2020-03-20T16:05:00Z,2020-03-20T15:53:00Z,2020-03-20T17:03:27Z
CBM66,GNICB,40781B,BE20,ZZZ,EGKB,EGNS,2020-03-20T16:05:00Z,2020-03-20T15:49:00Z,2020-03-20T17:16:19Z
CLF138,GHARG,406FC8,E550,CLF,EGGD,EGBB,2020-03-20T16:05:00Z,2020-03-20T15:54:00Z,2020-03-20T16:30:04Z
BCS6259,DAZMK,3C1BAB,A306,BCS,LEMD,EDDF,2020-03-20T16:05:00Z,2020-03-20T16:08:00Z,2020-03-20T18:21:46Z
THY3QW,TCJRD,NA,A321,THY,LTCG,LTFM,2020-03-20T16:05:00Z,2020-03-20T15:59:00Z,2020-03-20T17:26:00Z
THY31VC,TCJHZ,4BA91A,B738,THY,EETN,LTFM,2020-03-20T16:05:00Z,2020-03-20T15:52:00Z,2020-03-20T18:47:00Z
CPA261,BLQA,789233,A359,CPA,VHHH,LFPG,2020-03-20T16:05:00Z,2020-03-20T16:40:00Z,2020-03-21T05:04:55Z
SWR177,HBJNH,4B191D,B77W,SWR,WSSS,LSZH,2020-03-20T16:05:00Z,2020-03-20T16:15:00Z,2020-03-21T05:10:08Z
CES553,B2021,780D9D,B77W,CES,ZSPD,LFPG,2020-03-20T16:05:00Z,2020-03-20T16:06:00Z,2020-03-21T04:18:52Z
BAE44,GOFLX,40776D,E145,BAE,EGLF,EGNO,2020-03-20T16:05:00Z,2020-03-20T16:03:00Z,2020-03-20T16:51:01Z
PBD263,VPBPT,NA,B738,PBD,UUWW,UMKK,2020-03-20T16:05:00Z,2020-03-20T16:01:57Z,2020-03-20T18:01:00Z
WUK9XD,GWUKF,40750F,A320,WUK,LECH,EGGW,2020-03-20T16:05:51Z,2020-03-20T16:31:00Z,2020-03-20T18:26:48Z
RYR7EW,EIEPH,4CA916,B738,RYR,EGBB,LEMD,2020-03-20T16:07:00Z,2020-03-20T16:09:00Z,2020-03-20T18:07:57Z
DLH348,DAIDL,3C648C,A321,DLH,GMMX,EDDF,2020-03-20T16:09:00Z,2020-03-20T16:01:00Z,2020-03-20T19:29:53Z
JCL3,DCGGG,3CD07A,LJ31,JCL,EGCC,EDFH,2020-03-20T16:10:00Z,2020-03-20T15:53:00Z,2020-03-20T17:09:32Z
EZE65D,GCISK,406EDB,E145,EZE,EIDW,EGNV,2020-03-20T16:10:00Z,2020-03-20T15:56:00Z,2020-03-20T16:46:59Z
EZE66Y,GMAJD,400986,JS41,EZE,EGNM,EGHI,2020-03-20T16:10:00Z,2020-03-20T16:15:00Z,2020-03-20T17:14:31Z
STK57ED,EIFAU,4CAAD9,AT76,STK,EGPH,EIDW,2020-03-20T16:10:00Z,2020-03-20T16:01:00Z,2020-03-20T17:04:52Z
SWR49B,HBJVM,4B19F2,E190,SWR,LSZH,EGLC,2020-03-20T16:10:00Z,2020-03-20T16:15:00Z,2020-03-20T17:39:00Z
TOM58K,GFDZS,405E24,B738,TOM,GCTS,EGHH,2020-03-20T16:10:00Z,2020-03-20T16:12:00Z,2020-03-20T20:06:09Z
WUK8UM,GWUKD,40750D,A320,WUK,EGGW,LRSV,2020-03-20T16:10:00Z,2020-03-20T16:15:00Z,2020-03-20T18:53:42Z
SWR36A,HBIOL,4B1697,A321,SWR,LSZH,EGLL,2020-03-20T16:10:00Z,2020-03-20T16:04:00Z,2020-03-20T17:37:05Z
SWR31V,HBJCD,4B17FB,BCS3,SWR,LSZH,EGCC,2020-03-20T16:10:00Z,2020-03-20T16:09:00Z,2020-03-20T17:56:28Z
BAW45QL,GDBCA,400A5B,A319,BAW,EGKK,LSGG,2020-03-20T16:10:00Z,2020-03-20T15:59:00Z,2020-03-20T17:30:27Z
WIF7SK,LNWEA,478E27,E290,WIF,ENTC,ENBR,2020-03-20T16:10:00Z,2020-03-20T16:10:00Z,2020-03-20T18:02:05Z
EXS78Y,GDRTG,4076DA,B738,EXS,GCLP,EGCC,2020-03-20T16:10:00Z,2020-03-20T16:15:00Z,2020-03-20T20:37:37Z
VLG20FJ,ECMUM,345614,A320,VLG,LEBL,LEGR,2020-03-20T16:10:00Z,2020-03-20T16:04:00Z,2020-03-20T17:28:19Z
VLG77PP,ECMVD,34560D,A320,VLG,LEZL,LFPG,2020-03-20T16:10:00Z,2020-03-20T16:11:00Z,2020-03-20T18:16:24Z
EZY16YA,GEZRY,407574,A320,EZY,EDDT,EGPH,2020-03-20T16:10:00Z,2020-03-20T15:50:00Z,2020-03-20T17:55:39Z
EZY25NB,GEZWG,406758,A320,EZY,EGAA,EGCC,2020-03-20T16:10:00Z,2020-03-20T16:04:00Z,2020-03-20T16:54:50Z
EZS58NQ,HBJXJ,4B1A23,A320,EZS,LFMN,LSGG,2020-03-20T16:10:00Z,2020-03-20T16:02:00Z,2020-03-20T16:50:31Z
EJU81DE,GEZDH,405636,A319,EJU,EDDT,LOWW,2020-03-20T16:10:00Z,2020-03-20T16:09:00Z,2020-03-20T17:18:02Z
EZY58RL,GEZII,400C4B,A319,EZY,LFRS,EGGW,2020-03-20T16:10:00Z,2020-03-20T16:20:08Z,2020-03-20T17:21:37Z
TRA62W,PHHSJ,485061,B738,TRA,EHEH,LEAL,2020-03-20T16:10:00Z,2020-03-20T16:05:00Z,2020-03-20T18:38:50Z
TRA91G,PHHXO,48597E,B738,TRA,EHAM,LEMG,2020-03-20T16:10:00Z,2020-03-20T16:11:44Z,2020-03-20T19:05:01Z
TFL460,OOTUP,44D2B0,B738,TFL,GBYD,EHAM,2020-03-20T16:10:00Z,2020-03-20T16:08:00Z,2020-03-20T22:14:34Z
PGT92H,TCNCE,NA,A20N,PGT,LTCI,LTFJ,2020-03-20T16:10:00Z,2020-03-20T16:17:00Z,2020-03-20T17:57:00Z
DLH5KW,DAILC,3C6583,A319,DLH,EGCC,EDDF,2020-03-20T16:10:00Z,2020-03-20T15:57:00Z,2020-03-20T17:19:03Z
DLH1WY,DAIBB,3C6442,A319,DLH,EDDM,EDDH,2020-03-20T16:10:00Z,2020-03-20T16:04:00Z,2020-03-20T17:11:04Z
PVG7971,ECHDS,3412D3,B752,PVG,GCTS,GCLP,2020-03-20T16:10:00Z,2020-03-20T15:54:00Z,2020-03-20T16:22:01Z
FIN3V,OHLXA,461F62,A320,FIN,EFHK,EFOU,2020-03-20T16:10:00Z,2020-03-20T16:09:00Z,2020-03-20T17:08:09Z
RYR7SB,EIEVA,4CA9C1,B738,RYR,EIDW,EDDF,2020-03-20T16:10:00Z,2020-03-20T16:11:00Z,2020-03-20T17:57:47Z
RYR43SJ,EIDPL,4CA4F0,B738,RYR,LEPA,EDDH,2020-03-20T16:10:00Z,2020-03-20T16:08:00Z,2020-03-20T18:30:23Z
VKG1509,OYVKI,45D969,A333,VKG,GCTS,ESGG,2020-03-20T16:10:00Z,2020-03-20T16:04:00Z,2020-03-20T21:01:47Z
RYR1UF,EIDPM,4CA4F1,B738,RYR,EIDW,EDDM,2020-03-20T16:10:00Z,2020-03-20T16:12:00Z,2020-03-20T18:20:27Z
SXS6PP,TCSOF,4BCDE6,B738,SXS,EDDM,LTAI,2020-03-20T16:10:00Z,2020-03-20T16:13:52Z,2020-03-20T19:00:00Z
RYR1948,EIDLD,4CA2C1,B738,RYR,EIDW,ELLX,2020-03-20T16:10:00Z,2020-03-20T16:01:00Z,2020-03-20T17:39:25Z
SAS1326,LNRRJ,47869A,B738,SAS,ENGM,ENAL,2020-03-20T16:10:00Z,2020-03-20T16:08:00Z,2020-03-20T17:01:55Z
KLM6WT,PHEXJ,4853F4,E75L,KLM,ENVA,EHAM,2020-03-20T16:10:00Z,2020-03-20T16:09:44Z,2020-03-20T18:18:29Z
AFR110J,FGRHK,3944EA,A319,AFR,LFPG,LEMD,2020-03-20T16:10:00Z,2020-03-20T16:05:00Z,2020-03-20T17:53:34Z
PGT62G,TCNBZ,NA,A20N,PGT,LTAI,LTCG,2020-03-20T16:10:00Z,2020-03-20T15:56:00Z,2020-03-20T17:42:00Z
PGT82B,TCADP,4B8490,B738,PGT,LTFJ,LTAU,2020-03-20T16:10:00Z,2020-03-20T15:55:00Z,2020-03-20T17:06:20Z
THY8JD,TCJFF,NA,B738,THY,LTCI,LTAC,2020-03-20T16:10:00Z,2020-03-20T16:12:00Z,2020-03-20T17:28:00Z
THY4QC,TCJSV,4BAA76,A321,THY,EFHK,LTFM,2020-03-20T16:10:00Z,2020-03-20T16:05:00Z,2020-03-20T19:11:00Z
PGT84D,TCNBP,NA,A20N,PGT,LTBJ,LTAF,2020-03-20T16:10:00Z,2020-03-20T16:05:00Z,2020-03-20T17:23:00Z
KLM643,PHBFS,48405E,B744,KLM,EHAM,KJFK,2020-03-20T16:10:00Z,2020-03-20T16:30:00Z,2020-03-21T00:46:40Z
THY9MK,TCJFY,4BA8D9,B738,THY,LTFJ,LTCB,2020-03-20T16:10:00Z,2020-03-20T15:42:00Z,2020-03-20T17:22:01Z
CXA811,B1356,7812BE,B789,CXA,ZSAM,EHAM,2020-03-20T16:10:00Z,2020-03-20T16:07:00Z,2020-03-21T04:19:05Z
ENT52RF,SPENW,4891B4,B738,ENT,EGGD,GCTS,2020-03-20T16:10:00Z,2020-03-20T16:11:00Z,2020-03-20T20:10:06Z
ABW516,VQBFU,4243FF,B748,ABW,LFPG,UUEE,2020-03-20T16:10:00Z,2020-03-20T16:28:00Z,2020-03-20T19:40:00Z
RBA003,V8DLE,89505D,B788,RBA,WBSB,EGLL,2020-03-20T16:10:00Z,2020-03-20T16:02:00Z,2020-03-21T06:35:15Z
RZO3124,CSTKQ,NA,A320,RZO,LPPD,LPPT,2020-03-20T16:10:00Z,2020-03-20T16:12:00Z,2020-03-20T18:08:37Z
RWZ7014,VPBVO,NA,A321,RWZ,LTAI,USSS,2020-03-20T16:10:00Z,2020-03-20T15:52:00Z,2020-03-20T20:28:00Z
THY2YF,TCJZJ,NA,B738,THY,LTFJ,LTFH,2020-03-20T16:10:00Z,2020-03-20T16:06:00Z,2020-03-20T17:27:00Z
CLF766,GDCMT,4075CD,E55P,CLF,EGGW,EGGD,2020-03-20T16:10:00Z,2020-03-20T16:22:00Z,2020-03-20T17:05:00Z
KAL8509,HL8005,71C005,B77L,KAL,EHAM,ESSA,2020-03-20T16:10:00Z,2020-03-20T16:09:00Z,2020-03-20T18:01:15Z
N888EF,N888EF,AC3BF7,P46T,ZZZ,EDVY,EHBK,2020-03-20T16:10:00Z,2020-03-20T16:02:00Z,2020-03-20T17:07:18Z
RYR4VF,EIDAN,4CA1D4,B738,RYR,LEXJ,EGSS,2020-03-20T16:11:27Z,2020-03-20T16:36:00Z,2020-03-20T18:08:06Z
RYR877C,EIGXN,4CAFD3,B738,RYR,LPPR,EGGP,2020-03-20T16:13:38Z,2020-03-20T16:40:00Z,2020-03-20T18:44:36Z
LOG608,ESNSB,5110F2,SF34,LOG,EGMC,EGNC,2020-03-20T16:15:00Z,2020-03-20T16:03:00Z,2020-03-20T17:23:00Z
LOG779,GLGNM,405409,SF34,LOG,EGPO,EGPE,2020-03-20T16:15:00Z,2020-03-20T15:57:00Z,2020-03-20T17:04:41Z
LOG8VM,GSAJO,400DE0,E145,LOG,EGCC,EGPE,2020-03-20T16:15:00Z,2020-03-20T16:18:00Z,2020-03-20T17:27:20Z
SAS1259,ESATA,5110DD,AT76,SAS,EKCH,EKAH,2020-03-20T16:15:00Z,2020-03-20T16:09:00Z,2020-03-20T16:46:36Z
JEF11,OHWIC,NA,CL60,JEF,HUEN,LGIR,2020-03-20T16:15:00Z,2020-03-20T15:41:49Z,2020-03-20T21:02:03Z
AEE6110,SXDGB,4690E2,A320,AEE,LGAV,EGLL,2020-03-20T16:15:00Z,2020-03-20T16:17:00Z,2020-03-20T19:53:34Z
RRR2137,ZZ331,43C6F4,A332,ZZZ,EGFF,EGVN,2020-03-20T16:15:00Z,2020-03-20T16:18:00Z,2020-03-20T17:04:14Z
HKS695,LNOQE,NA,S92,HKS,ENKB,ZZZZ,2020-03-20T16:15:00Z,2020-03-20T16:05:00Z,2020-03-20T17:08:24Z
SCQ7U,LNAZC,478EA0,C172,ZZZ,ESOW,ESOW,2020-03-20T16:15:00Z,2020-03-20T16:42:00Z,2020-03-20T18:11:55Z
EWG30V,DAEWT,3C56F4,A320,EWG,EDDL,EGPH,2020-03-20T16:15:00Z,2020-03-20T16:11:00Z,2020-03-20T17:41:08Z
TUI315,DAHLK,3C618B,B738,TUI,HEGN,EDDS,2020-03-20T16:15:00Z,2020-03-20T16:06:00Z,2020-03-20T21:00:31Z
AEE823,SXDNE,4691C5,A320,AEE,EDDT,LGAV,2020-03-20T16:15:00Z,2020-03-20T16:10:00Z,2020-03-20T18:44:57Z
NAX9VR,LNNIC,479587,B738,NAX,ESSA,ENGM,2020-03-20T16:15:00Z,2020-03-20T16:24:00Z,2020-03-20T17:22:32Z
NAX4167,LNNHC,479F4F,B738,NAX,ESSA,EKCH,2020-03-20T16:15:00Z,2020-03-20T16:02:00Z,2020-03-20T17:12:44Z
VLG51XP,ECNCG,34610D,A20N,VLG,EDDM,LEBL,2020-03-20T16:15:00Z,2020-03-20T16:31:00Z,2020-03-20T18:31:45Z
VLG18JC,ECMVE,345643,A320,VLG,EKCH,LEBL,2020-03-20T16:15:00Z,2020-03-20T16:11:00Z,2020-03-20T18:57:07Z
TRA95C,PHHXN,48597D,B738,TRA,EHAM,LPPT,2020-03-20T16:15:00Z,2020-03-20T16:23:00Z,2020-03-20T19:08:50Z
CFG129,DAICD,3C6464,A320,CFG,HEGN,EDDV,2020-03-20T16:15:00Z,2020-03-20T15:48:00Z,2020-03-20T21:01:51Z
CFG8121,DAIAF,3C6426,A321,CFG,GCLP,EDDF,2020-03-20T16:15:00Z,2020-03-20T16:21:00Z,2020-03-20T20:31:27Z
EXS3WT,GLSAN,406735,B752,EXS,GCRR,EGCC,2020-03-20T16:15:00Z,2020-03-20T16:15:00Z,2020-03-20T20:10:22Z
WZZ1AD,HALVD,471F31,A21N,WZZ,EDDF,LHBP,2020-03-20T16:15:00Z,2020-03-20T16:09:00Z,2020-03-20T17:40:29Z
WZZ1190,HALXD,471F65,A321,WZZ,LPPR,LOWW,2020-03-20T16:15:00Z,2020-03-20T16:08:00Z,2020-03-20T19:09:31Z
RYR46NN,EIEMK,4CA853,B738,RYR,EBCI,LROP,2020-03-20T16:15:00Z,2020-03-20T16:13:00Z,2020-03-20T18:38:19Z
TAP438K,CSTNT,4951D4,A320,TAP,LPPT,LFPO,2020-03-20T16:15:00Z,2020-03-20T16:12:00Z,2020-03-20T18:20:41Z
EZY42VQ,GEZGY,40756F,A320,EZY,EHAM,EGCC,2020-03-20T16:15:00Z,2020-03-20T16:03:00Z,2020-03-20T17:17:37Z
EZY637,GEZAX,400E5A,A319,EZY,EGGP,EGNS,2020-03-20T16:15:00Z,2020-03-20T15:57:04Z,2020-03-20T16:29:37Z
EZY85XU,GEZAO,400DB2,A319,EZY,EGPH,EGSS,2020-03-20T16:15:00Z,2020-03-20T16:11:00Z,2020-03-20T17:15:38Z
TVF2128,FHTVN,39CEAD,B738,TVF,GMMN,LFPO,2020-03-20T16:15:00Z,2020-03-20T16:34:00Z,2020-03-20T19:10:02Z
EZY13MR,GEZWP,406A91,A320,EZY,EDDT,EGKK,2020-03-20T16:15:00Z,2020-03-20T16:07:00Z,2020-03-20T17:56:46Z
EIN34G,EICVB,4CA15D,A320,EIN,EIDW,LSZH,2020-03-20T16:15:00Z,2020-03-20T16:22:00Z,2020-03-20T18:18:44Z
DLH72T,DAILF,3C6586,A319,DLH,LPPR,EDDF,2020-03-20T16:15:00Z,2020-03-20T16:01:00Z,2020-03-20T18:37:03Z
DLH4PK,DAIRD,3C6644,A321,DLH,EDDF,EDDM,2020-03-20T16:15:00Z,2020-03-20T16:15:00Z,2020-03-20T17:01:31Z
DLH6KW,DAINC,3C65C3,A20N,DLH,LIRF,EDDF,2020-03-20T16:15:00Z,2020-03-20T15:57:00Z,2020-03-20T17:47:31Z
FIN9XG,OHLVC,461F30,A319,FIN,EFRO,EFHK,2020-03-20T16:15:00Z,2020-03-20T16:02:00Z,2020-03-20T17:11:48Z
DLH15U,DAIBH,3C6448,A319,DLH,LFMN,EDDF,2020-03-20T16:15:00Z,2020-03-20T16:08:00Z,2020-03-20T17:23:38Z
SWR18,HBJMB,4B18FD,A343,SWR,LSZH,KEWR,2020-03-20T16:15:00Z,2020-03-20T16:15:00Z,2020-03-21T00:56:32Z
IBK6521,EIFVN,4CA7A5,B738,IBK,EFHK,GCTS,2020-03-20T16:15:00Z,2020-03-20T16:14:00Z,2020-03-20T22:42:25Z
IBK5973,EIFVV,4CA94C,B738,IBK,EFHK,GCLP,2020-03-20T16:15:00Z,2020-03-20T16:12:02Z,2020-03-20T22:35:51Z
LTR139D,LNOLK,NA,A139,LTR,ENVR,ENBO,2020-03-20T16:15:00Z,2020-03-20T15:58:00Z,2020-03-20T16:18:21Z
RYR75UL,EIEKW,4CA815,B738,RYR,EGNX,LEMG,2020-03-20T16:15:00Z,2020-03-20T16:29:00Z,2020-03-20T19:09:25Z
SAS4038,LNTUK,47834B,B737,SAS,ENZV,ENGM,2020-03-20T16:15:00Z,2020-03-20T16:06:42Z,2020-03-20T16:55:06Z
SAS488,SEROA,4AC9E1,A20N,SAS,ENGM,ESSA,2020-03-20T16:15:00Z,2020-03-20T16:13:00Z,2020-03-20T17:02:42Z
SAS2658,LNRGL,47BB0A,A20N,SAS,EDDM,EKCH,2020-03-20T16:15:00Z,2020-03-20T16:20:00Z,2020-03-20T17:44:57Z
THY6446,TCVEL,NA,A310,THY,LTBA,ORER,2020-03-20T16:15:00Z,2020-03-20T16:04:00Z,2020-03-20T18:21:31Z
SXS9GW,TCSNU,NA,B738,SXS,LTAI,LTBJ,2020-03-20T16:15:00Z,2020-03-20T16:08:00Z,2020-03-20T17:04:00Z
KTK112,VPBXW,4242F5,B763,KTK,MMUN,UUWW,2020-03-20T16:15:00Z,2020-03-20T17:15:40Z,2020-03-21T04:16:40Z
AZA2092,EIIMW,4CAAA8,A319,AZA,LIRF,LIMC,2020-03-20T16:15:00Z,2020-03-20T16:19:00Z,2020-03-20T17:24:17Z
AFR422,FHRBH,39C427,B789,AFR,LFPG,SKBO,2020-03-20T16:15:00Z,2020-03-20T16:30:00Z,2020-03-21T02:44:38Z
AZA3ME,IBIKI,3000CC,A320,AZA,LIRF,LICJ,2020-03-20T16:15:00Z,2020-03-20T16:09:00Z,2020-03-20T17:07:16Z
AZA1607,EIDTN,4CA82E,A320,AZA,LIRF,LIBD,2020-03-20T16:15:00Z,2020-03-20T16:12:00Z,2020-03-20T17:07:30Z
THY6904,TCJOL,4BA9EC,A333,THY,EGLL,LTFM,2020-03-20T16:15:00Z,2020-03-20T16:19:00Z,2020-03-20T19:50:00Z
THY7WS,TCLSA,4BB261,A21N,THY,ENGM,LTFM,2020-03-20T16:15:00Z,2020-03-20T16:10:00Z,2020-03-20T19:32:00Z
ASJ808,FHERE,399224,C510,ASJ,LSGG,LFPB,2020-03-20T16:15:00Z,2020-03-20T15:52:00Z,2020-03-20T17:04:15Z
KLM875,PHBVD,484561,B77W,KLM,EHAM,VTBS,2020-03-20T16:15:00Z,2020-03-20T16:17:00Z,2020-03-21T02:35:55Z
THY4WA,TCJFO,NA,B738,THY,LTFJ,LTAF,2020-03-20T16:15:00Z,2020-03-20T15:52:00Z,2020-03-20T17:29:00Z
GDOSC,NA,NA,DA42,ZZZ,EGHQ,EGHH,2020-03-20T16:15:00Z,2020-03-20T16:03:00Z,2020-03-20T17:22:48Z
CFG4834,DABON,3C49EE,B753,CFG,EDDM,EDDF,2020-03-20T16:15:00Z,2020-03-20T16:24:00Z,2020-03-20T17:13:31Z
VIR41R,GVBOW,407131,B789,VIR,EGLL,KSFO,2020-03-20T16:15:00Z,2020-03-20T16:06:00Z,2020-03-21T02:26:45Z
WKT23,GEMPP,NA,DA42,ZZZ,EGNE,EGNJ,2020-03-20T16:15:00Z,2020-03-20T16:15:00Z,2020-03-20T17:40:29Z
NAX9173,LNNII,47945C,B738,NAX,GCRR,ENBR,2020-03-20T16:17:00Z,2020-03-20T16:13:00Z,2020-03-20T21:15:56Z
KLM871,NA,485E2D,B78X,KLM,EHAM,EHAM,2020-03-20T16:18:00Z,2020-03-20T16:01:14Z,2020-03-20T19:33:41Z
OHTFA,OHTFA,4632AE,E55P,ZZZ,LFMN,EFHK,2020-03-20T16:20:00Z,2020-03-20T16:32:00Z,2020-03-20T19:32:42Z
EZE67L,GMAJT,400E07,JS41,EZE,EGPD,EGNV,2020-03-20T16:20:00Z,2020-03-20T16:23:00Z,2020-03-20T17:19:00Z
SEH343,SXNIV,NA,AT75,SEH,LGSR,LGAV,2020-03-20T16:20:00Z,2020-03-20T16:05:00Z,2020-03-20T16:48:06Z
SWR71P,HBAZA,4B028A,E290,SWR,LSZH,ELLX,2020-03-20T16:20:00Z,2020-03-20T16:23:00Z,2020-03-20T17:09:30Z
LOG81BJ,GLGNG,4009C3,SF34,LOG,EGPF,EGPL,2020-03-20T16:20:00Z,2020-03-20T16:24:00Z,2020-03-20T17:10:46Z
RFR9721,ZK351,NA,EUFI,RFR,LCRA,LCRA,2020-03-20T16:20:00Z,2020-03-20T16:17:00Z,2020-03-20T22:33:17Z
RVP954,CSAYT,NA,D228,RVP,LPCS,LPBG,2020-03-20T16:20:00Z,2020-03-20T16:12:00Z,2020-03-20T17:25:34Z
TIE201J,OKJFA,49D3CE,BE40,TIE,LGKR,LKPR,2020-03-20T16:20:00Z,2020-03-20T16:08:00Z,2020-03-20T18:03:59Z
AXY2011,9HCLG,4D20E1,CRJ2,AXY,LPPT,LFBO,2020-03-20T16:20:00Z,2020-03-20T16:31:00Z,2020-03-20T18:15:12Z
