FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
THY8AK,TCLSC,NA,A21N,THY,ORBI,LTFM,2020-01-02T00:15:00Z,2020-01-01T23:29:52Z,2020-01-02T02:46:00Z
TAY975B,OEIBO,440118,B734,TAY,EBLG,EGSS,2020-01-02T00:15:00Z,2020-01-01T23:58:00Z,2020-01-02T00:53:36Z
AUA872,OELBO,44001B,A320,AUA,OIIE,LOWW,2020-01-02T00:15:00Z,2020-01-02T00:51:50Z,2020-01-02T05:39:32Z
SXS091,TCSOE,NA,B738,SXS,LTFM,LTAI,2020-01-02T00:15:00Z,2020-01-01T23:51:00Z,2020-01-02T01:09:00Z
OAE600,N495AX,A622C1,B763,OAE,LRBS,ORBI,2020-01-02T00:15:00Z,2020-01-02T00:09:00Z,2020-01-02T02:50:44Z
AFR355,FGSPV,3949F5,B772,AFR,KSEA,LFPG,2020-01-02T00:15:00Z,2020-01-02T00:16:00Z,2020-01-02T09:46:49Z
ACA45,CFGDT,C0103A,B789,ACA,VIDP,CYVR,2020-01-02T00:15:00Z,2020-01-02T00:42:00Z,2020-01-02T14:57:18Z
AFR567,FHTYB,39CF01,A359,AFR,HECA,LFPG,2020-01-02T00:15:00Z,2020-01-02T00:27:32Z,2020-01-02T04:47:21Z
ANZ2,ZKOKM,C81D7E,B77W,ANZ,KLAX,EGLL,2020-01-02T00:15:00Z,2020-01-02T00:16:00Z,2020-01-02T10:30:45Z
AAL50,N722AN,A9AB07,B77W,AAL,KDFW,EGLL,2020-01-02T00:15:00Z,2020-01-02T01:59:00Z,2020-01-02T10:34:03Z
SYG812,GWNCH,4010B3,BE20,ZZZ,EGGW,EGPF,2020-01-02T00:16:00Z,2020-01-02T00:03:00Z,2020-01-02T01:26:07Z
SZN405,LYLEO,NA,A333,ZZZ,GOBD,LFML,2020-01-02T00:20:00Z,2020-01-02T01:24:23Z,2020-01-02T06:17:26Z
LOT159,SPLWC,48AE82,B738,LOT,EPKK,LLBG,2020-01-02T00:20:00Z,2020-01-02T00:17:00Z,2020-01-02T03:30:00Z
CRL925,FHSKY,39C958,A333,CRL,TFFF,LFPO,2020-01-02T00:20:00Z,2020-01-02T00:16:41Z,2020-01-02T08:42:54Z
TAR6011,TSIMU,02A194,A320,TAR,DTTJ,OEMA,2020-01-02T00:20:00Z,2020-01-02T00:24:00Z,2020-01-02T04:19:03Z
THY5206,TCJRD,4BAA44,A321,THY,LTAC,LTCA,2020-01-02T00:20:00Z,2020-01-02T00:16:00Z,2020-01-02T01:07:16Z
THY159,TCJPN,4BAA0E,A320,THY,OEJN,LTFJ,2020-01-02T00:20:00Z,2020-01-02T00:33:00Z,2020-01-02T03:55:00Z
PGT407,TCCPG,NA,B738,PGT,OMAA,LTFJ,2020-01-02T00:20:00Z,2020-01-02T00:44:00Z,2020-01-02T05:35:00Z
UAL120,N69059,A92DDF,B764,UAL,KEWR,LEBL,2020-01-02T00:20:00Z,2020-01-02T00:20:00Z,2020-01-02T07:45:05Z
BAW282,GBYGE,40073D,B744,BAW,KLAX,EGLL,2020-01-02T00:20:00Z,2020-01-02T00:33:00Z,2020-01-02T10:41:17Z
UAL81,N657UA,A8A87E,B763,UAL,KEWR,EGCC,2020-01-02T00:20:00Z,2020-01-02T00:10:00Z,2020-01-02T06:39:17Z
LWA101,5AWLB,018087,A319,ZZZ,LTFM,HLLM,2020-01-02T00:25:00Z,2020-01-02T00:03:00Z,2020-01-02T03:34:42Z
RAM537D,CNROZ,NA,B738,RAM,FOOL,GMMN,2020-01-02T00:25:00Z,2020-01-01T23:41:00Z,2020-01-02T05:34:04Z
BRU8161,EW455PA,51009A,B738,BRU,UMMS,HESH,2020-01-02T00:25:00Z,2020-01-02T00:17:00Z,2020-01-02T04:20:20Z
TAP1522,CSTNU,4951D5,A320,TAP,DGAA,LPPT,2020-01-02T00:25:00Z,2020-01-02T00:37:00Z,2020-01-02T06:13:20Z
ACA832,CFGFZ,C01074,B789,ACA,CYUL,EBBR,2020-01-02T00:25:00Z,2020-01-02T00:40:00Z,2020-01-02T07:10:46Z
BAW17V,GCIVT,4006AA,B744,BAW,KDEN,EGLL,2020-01-02T00:25:00Z,2020-01-02T01:20:00Z,2020-01-02T09:50:09Z
BAW176A,GCIVW,4006AD,B744,BAW,KJFK,EGLL,2020-01-02T00:25:00Z,2020-01-02T00:02:00Z,2020-01-02T06:54:15Z
UAL987,N652UA,A895EB,B763,UAL,KORD,LFPG,2020-01-02T00:25:00Z,2020-01-02T00:30:00Z,2020-01-02T08:30:19Z
AFL103,VQBQE,42457C,B77W,AFL,KJFK,UUEE,2020-01-02T00:25:00Z,2020-01-02T00:21:00Z,2020-01-02T08:50:02Z
MSA83E,EIGHA,NA,B734,MSA,LIPO,LIEE,2020-01-02T00:29:00Z,2020-01-02T00:21:00Z,2020-01-02T01:29:36Z
WZZ467,HALWY,471F60,A320,WZZ,EGMC,LROP,2020-01-02T00:30:00Z,2020-01-02T00:48:00Z,2020-01-02T03:45:18Z
ISR886,4XABF,738284,A320,ISR,UBBB,LLBG,2020-01-02T00:30:00Z,2020-01-02T00:11:00Z,2020-01-02T03:26:00Z
CXI9305,TCTJS,4BD153,B738,CXI,GBYD,EDDP,2020-01-02T00:30:00Z,2020-01-02T00:31:17Z,2020-01-02T06:58:20Z
NRS18U,GCKWT,4075C4,B789,NRS,KJFK,EGKK,2020-01-02T00:30:00Z,2020-01-02T00:08:00Z,2020-01-02T06:50:09Z
SVR3551,VPBIH,42439D,A321,SVR,ULLI,LTAI,2020-01-02T00:30:00Z,2020-01-02T00:36:00Z,2020-01-02T04:27:00Z
DIPOD,DIPOD,NA,C525,ZZZ,LEVT,LECO,2020-01-02T00:30:00Z,2020-01-02T00:23:00Z,2020-01-02T01:31:36Z
QTR5NX,A7AHW,06A09E,A320,QTR,OTHH,LIRP,2020-01-02T00:30:00Z,2020-01-02T00:31:00Z,2020-01-02T06:54:03Z
PGT657,TCDCB,NA,A320,PGT,ORBI,LTFJ,2020-01-02T00:30:00Z,2020-01-02T00:12:00Z,2020-01-02T03:20:00Z
VIR98R,GVMNK,407545,A332,VIR,TLPL,EGKK,2020-01-02T00:30:00Z,2020-01-02T00:28:07Z,2020-01-02T08:46:37Z
IBE2601,ECMOU,345318,A332,IBE,LEBL,SAEZ,2020-01-02T00:30:00Z,2020-01-02T00:14:00Z,2020-01-02T13:33:39Z
DJT101,FHNCO,NA,A21N,DJT,KEWR,LFPO,2020-01-02T00:30:00Z,2020-01-02T00:01:00Z,2020-01-02T07:19:50Z
EIN1HL,EILRA,4CA9BA,A21N,EIN,KBOS,EINN,2020-01-02T00:30:00Z,2020-01-02T00:18:00Z,2020-01-02T06:04:32Z
AFR019,FGSPE,3949E4,B772,AFR,KJFK,LFPO,2020-01-02T00:30:00Z,2020-01-02T00:14:00Z,2020-01-02T07:26:48Z
AFR333,FGSPI,3949E8,B772,AFR,KBOS,LFPG,2020-01-02T00:30:00Z,2020-01-02T00:22:00Z,2020-01-02T06:53:40Z
QTR726,A7BEU,06A2C4,B77W,QTR,KORD,OTHH,2020-01-02T00:30:00Z,2020-01-02T00:32:00Z,2020-01-02T13:32:31Z
DAL140,N186DN,A1574E,B763,DAL,KJFK,EBBR,2020-01-02T00:30:00Z,2020-01-02T00:30:00Z,2020-01-02T07:45:13Z
BAW25K,GVIIU,400772,B772,BAW,MKJP,EGKK,2020-01-02T00:30:00Z,2020-01-02T00:56:50Z,2020-01-02T09:16:56Z
BAW66V,GCIVX,4006AE,B744,BAW,KPHL,EGLL,2020-01-02T00:30:00Z,2020-01-02T01:46:00Z,2020-01-02T08:33:04Z
DAL126,N192DN,A16FF1,B763,DAL,KJFK,LEMD,2020-01-02T00:32:00Z,2020-01-02T00:32:00Z,2020-01-02T07:37:32Z
DAL48,N172DZ,A120FE,B763,DAL,KJFK,EHAM,2020-01-02T00:33:00Z,2020-01-02T00:26:00Z,2020-01-02T07:51:17Z
BRU740,EW532PO,NA,E195,BRU,UBBB,UMMS,2020-01-02T00:35:00Z,2020-01-02T00:49:00Z,2020-01-02T04:06:00Z
RWZ3035,VPBVO,NA,A321,RWZ,USSS,LTFM,2020-01-02T00:35:00Z,2020-01-02T00:59:00Z,2020-01-02T05:28:00Z
PGT1B,TCNBH,4BB848,A20N,PGT,HEGN,LTFJ,2020-01-02T00:35:00Z,2020-01-02T00:26:00Z,2020-01-02T02:59:00Z
PGT401,TCNBZ,NA,A20N,PGT,URMG,LTFJ,2020-01-02T00:35:00Z,2020-01-02T00:37:00Z,2020-01-02T03:10:00Z
BCS120,DALEP,3C70B0,B752,BCS,EDDP,EBBR,2020-01-02T00:35:00Z,2020-01-02T00:30:00Z,2020-01-02T01:51:02Z
AAR551,HL7755,NA,B772,AAR,RKSI,LTFM,2020-01-02T00:35:00Z,2020-01-02T01:10:00Z,2020-01-02T12:34:00Z
THY712,TCJNZ,4BA9DA,A333,THY,LTFM,VGHS,2020-01-02T00:35:00Z,2020-01-02T00:56:00Z,2020-01-02T07:39:25Z
UTN4435,URAZD,5083F8,B763,UTN,UKBB,HESH,2020-01-02T00:35:00Z,2020-01-02T00:29:00Z,2020-01-02T04:17:22Z
DLH447,DABVS,3C4AD3,B744,DLH,KDEN,EDDF,2020-01-02T00:35:00Z,2020-01-02T01:29:00Z,2020-01-02T10:14:20Z
UAL23,N17002,A11BA0,B78X,UAL,KEWR,EIDW,2020-01-02T00:35:00Z,2020-01-02T00:50:00Z,2020-01-02T06:51:12Z
THY8DM,TCJSV,4BAA76,A321,THY,OJAI,LTFM,2020-01-02T00:35:00Z,2020-01-02T00:32:41Z,2020-01-02T02:29:00Z
DAL258,N828NW,AB4FD4,A333,DAL,KBOS,EHAM,2020-01-02T00:35:00Z,2020-01-02T00:30:00Z,2020-01-02T07:19:46Z
DLH465,DABVM,3C4ACD,B744,DLH,KMCO,EDDF,2020-01-02T00:35:00Z,2020-01-02T01:10:00Z,2020-01-02T09:24:30Z
AAL38,N718AN,A999D2,B77W,AAL,KMIA,EGLL,2020-01-02T00:35:00Z,2020-01-02T00:45:00Z,2020-01-02T08:45:10Z
AVA046,N785AV,AA9F76,B788,AVA,SKBO,LEMD,2020-01-02T00:37:00Z,2020-01-02T00:56:21Z,2020-01-02T10:12:58Z
DAL30,N831MH,AB5D2C,B764,DAL,KATL,EGLL,2020-01-02T00:38:00Z,2020-01-02T00:41:00Z,2020-01-02T08:38:12Z
VPBVM,VPBVM,4242E4,GLEX,ZZZ,SBRF,LMML,2020-01-02T00:40:00Z,2020-01-02T00:51:07Z,2020-01-02T09:10:02Z
DLH693,DAIUJ,3C66AA,A320,DLH,OJAI,EDDF,2020-01-02T00:40:00Z,2020-01-02T00:37:00Z,2020-01-02T04:59:27Z
PGT393,TCNBV,NA,A20N,PGT,URMM,LTFJ,2020-01-02T00:40:00Z,2020-01-02T00:32:00Z,2020-01-02T02:51:00Z
THY1NX,TCJRO,NA,A321,THY,UGTB,LTFM,2020-01-02T00:40:00Z,2020-01-02T00:32:00Z,2020-01-02T02:53:00Z
THY8JT,TCJMN,NA,A321,THY,LTAI,LTFM,2020-01-02T00:40:00Z,2020-01-02T00:14:00Z,2020-01-02T01:27:00Z
SAA209,ZSSXB,00B1F0,A343,SAA,DGAA,KIAD,2020-01-02T00:40:00Z,2020-01-02T00:40:00Z,2020-01-02T11:51:38Z
SIA51,9VSMK,76CDAB,A359,SIA,KIAH,EGCC,2020-01-02T00:40:00Z,2020-01-02T00:42:00Z,2020-01-02T08:46:27Z
THY1DZ,TCJRI,4BAA49,A321,THY,LTFM,ORMM,2020-01-02T00:40:00Z,2020-01-02T00:30:00Z,2020-01-02T03:34:10Z
TAP242,CSTOR,4951F2,A332,TAP,KORD,LPPT,2020-01-02T00:40:00Z,2020-01-02T01:20:00Z,2020-01-02T09:00:59Z
GMA762,GSASC,400DC2,BE20,GMA,EGPF,EGEC,2020-01-02T00:40:00Z,2020-01-02T00:44:00Z,2020-01-02T01:13:11Z
WUK4SJ,HALPW,471EA8,A320,WUK,EGGW,LUKK,2020-01-02T00:42:00Z,2020-01-02T00:57:00Z,2020-01-02T04:01:00Z
DAL106,N832MH,AB60E3,B764,DAL,KJFK,EDDF,2020-01-02T00:43:00Z,2020-01-02T00:53:00Z,2020-01-02T08:27:57Z
BPA1304,ECMTU,345657,A332,BPA,MUHA,LIRF,2020-01-02T00:45:00Z,2020-01-02T01:52:16Z,2020-01-02T11:30:42Z
SWR23C,HBJHI,4B1882,A333,SWR,KJFK,LSGG,2020-01-02T00:45:00Z,2020-01-02T00:44:00Z,2020-01-02T08:16:27Z
SWR65,HBJNA,4B1916,B77W,SWR,KMIA,LSZH,2020-01-02T00:45:00Z,2020-01-02T01:15:00Z,2020-01-02T09:36:09Z
TOM162,GTUIC,4067F7,B788,TOM,EGKK,WMKL,2020-01-02T00:45:00Z,2020-01-02T00:45:00Z,2020-01-02T12:17:38Z
SQP7003,URSQH,508420,B738,SQP,UKBB,HEGN,2020-01-02T00:45:00Z,2020-01-02T00:43:00Z,2020-01-02T04:21:51Z
AEA015,ECLXR,NA,A333,AEA,LEMD,MHLM,2020-01-02T00:45:00Z,2020-01-02T00:47:00Z,2020-01-02T12:12:00Z
PGT1723,TCCRG,4B8E47,B738,PGT,UKBB,LTAC,2020-01-02T00:45:00Z,2020-01-02T00:57:00Z,2020-01-02T02:53:00Z
ETH8802,ETALH,04000B,B763,ETH,OLBA,VIDP,2020-01-02T00:45:00Z,2020-01-02T01:04:47Z,2020-01-02T06:48:12Z
EIN088,EIEWR,4CA139,A332,EIN,KMSP,EIDW,2020-01-02T00:45:00Z,2020-01-02T00:55:00Z,2020-01-02T08:03:26Z
BAW8,GSTBI,406A34,B77W,BAW,RJTT,EGLL,2020-01-02T00:45:00Z,2020-01-02T00:57:00Z,2020-01-02T13:15:44Z
DAL408,N834MH,AB6851,B764,DAL,KJFK,LSZH,2020-01-02T00:45:00Z,2020-01-02T01:10:00Z,2020-01-02T08:53:28Z
DAL444,N824NW,AB40F8,A333,DAL,KJFK,LIRF,2020-01-02T00:45:00Z,2020-01-02T01:01:00Z,2020-01-02T09:12:08Z
UAL960,N14001,A0A522,B78X,UAL,KEWR,EDDF,2020-01-02T00:45:00Z,2020-01-02T00:38:00Z,2020-01-02T07:48:41Z
ABW335,VQBWW,4243E3,B744,ABW,EBLG,UUEE,2020-01-02T00:46:00Z,2020-01-02T00:43:00Z,2020-01-02T03:51:00Z
AFL2119,RA89111,155C17,SU95,AFL,EVRA,UUEE,2020-01-02T00:50:00Z,2020-01-02T00:51:00Z,2020-01-02T02:20:00Z
NWS622,VPBSA,4243B6,B738,NWS,UDYZ,ULLI,2020-01-02T00:50:00Z,2020-01-02T00:44:00Z,2020-01-02T04:20:03Z
MSC993,SUBSM,010193,A320,MSC,HESH,UDYZ,2020-01-02T00:50:00Z,2020-01-02T00:37:00Z,2020-01-02T03:17:00Z
TFL362,PHTFK,48506B,B788,TFL,TNCC,EHAM,2020-01-02T00:50:00Z,2020-01-02T00:46:11Z,2020-01-02T09:37:16Z
PGT7290,TCCPI,4B8E09,B738,PGT,EDDK,LTFJ,2020-01-02T00:50:00Z,2020-01-02T00:21:00Z,2020-01-02T03:39:00Z
PGT1801,TCCPS,4B8E13,B738,PGT,OJAI,LTAI,2020-01-02T00:50:00Z,2020-01-02T00:44:00Z,2020-01-02T02:08:00Z
EVE826,ECNBO,346114,A359,EVE,MUHA,LEMD,2020-01-02T00:50:00Z,2020-01-02T00:54:49Z,2020-01-02T08:50:19Z
THY5561,TCLOJ,4BB1EA,A333,THY,OEMA,LTFM,2020-01-02T00:50:00Z,2020-01-02T00:40:04Z,2020-01-02T04:02:00Z
TAP070,CSTOP,4951F0,A332,TAP,SBGL,LPPT,2020-01-02T00:50:00Z,2020-01-02T01:09:00Z,2020-01-02T10:19:24Z
ACA844,CFGEO,C0104F,B789,ACA,CYYC,EDDF,2020-01-02T00:50:00Z,2020-01-02T01:34:00Z,2020-01-02T10:09:40Z
ACA864,CFIVQ,C01753,B77W,ACA,CYUL,EGLL,2020-01-02T00:50:00Z,2020-01-02T01:45:00Z,2020-01-02T08:01:11Z
PGT7255,TCNBR,NA,A20N,PGT,OTHH,LTFJ,2020-01-02T00:50:00Z,2020-01-02T00:59:00Z,2020-01-02T05:24:00Z
THY3KL,TCJHC,4BA903,B738,THY,LTFM,ORNI,2020-01-02T00:50:00Z,2020-01-02T00:27:00Z,2020-01-02T03:19:40Z
ETH407,ETANP,040031,B77L,ETH,OLBA,HAAB,2020-01-02T00:50:00Z,2020-01-02T00:59:12Z,2020-01-02T05:38:54Z
AFL1967,VPBKC,424118,A320,AFL,UDYZ,UUEE,2020-01-02T00:55:00Z,2020-01-02T00:41:00Z,2020-01-02T03:32:00Z
MYNNS,MYNNS,4242CC,GLF6,ZZZ,TNCM,HEGN,2020-01-02T00:55:00Z,2020-01-02T01:15:10Z,2020-01-02T11:59:06Z
KLM755,PHBQC,48436A,B772,KLM,SEGU,EHAM,2020-01-02T00:55:00Z,2020-01-02T01:02:00Z,2020-01-02T12:05:00Z
SDM6328,VQBAR,4248E8,A319,SDM,UMKK,ULLI,2020-01-02T00:55:00Z,2020-01-02T00:50:00Z,2020-01-02T02:17:00Z
KLM446,PHAOF,484445,A332,KLM,OKBK,EHAM,2020-01-02T00:55:00Z,2020-01-02T01:01:58Z,2020-01-02T06:56:11Z
ABG7573,VQBGP,424483,B77W,ABG,UUEE,MUVR,2020-01-02T00:55:00Z,2020-01-02T01:35:00Z,2020-01-02T14:05:04Z
AFR267,FHTYC,39CF02,A359,AFR,RKSI,LFPG,2020-01-02T00:55:00Z,2020-01-02T01:37:00Z,2020-01-02T13:28:36Z
ACA870,CFJZS,C01A61,B77W,ACA,CYUL,LFPG,2020-01-02T00:55:00Z,2020-01-02T01:23:00Z,2020-01-02T07:56:19Z
BAW190,GSTBL,406B05,B77W,BAW,KAUS,EGLL,2020-01-02T00:55:00Z,2020-01-02T01:28:00Z,2020-01-02T10:09:22Z
BAW51B,GVIIC,4005BB,B772,BAW,KBOS,EGLL,2020-01-02T00:55:00Z,2020-01-02T00:58:00Z,2020-01-02T07:12:37Z
DAL58,N835MH,AB6C08,B764,DAL,KBOS,EGLL,2020-01-02T00:56:00Z,2020-01-02T00:53:00Z,2020-01-02T07:10:40Z
MLT511,9HAVA,4D2156,GL5T,MLT,UAAA,LSGG,2020-01-02T01:00:00Z,2020-01-02T01:07:00Z,2020-01-02T08:03:19Z
AFL513,VQBCN,42491F,A320,AFL,OIIE,UUEE,2020-01-02T01:00:00Z,2020-01-02T01:00:00Z,2020-01-02T04:35:16Z
RCH584,96143,NA,B752,RCH,ORAA,LGAV,2020-01-02T01:00:00Z,2020-01-02T00:20:47Z,2020-01-02T04:05:13Z
TVP7105,OKTSR,49D034,B738,TVP,HETB,EPWA,2020-01-02T01:00:00Z,2020-01-02T01:00:09Z,2020-01-02T05:34:02Z
KTK546,VPBUX,424338,B763,KTK,MUVR,ULLI,2020-01-02T01:00:00Z,2020-01-02T01:22:23Z,2020-01-02T11:33:28Z
BRQ116,5ADMG,01801F,B738,BRQ,LTFM,HLLM,2020-01-02T01:00:00Z,2020-01-02T00:32:00Z,2020-01-02T04:05:55Z
GES081M,ECKUM,NA,GLF5,GES,SAAR,LEBL,2020-01-02T01:00:00Z,2020-01-02T00:59:05Z,2020-01-02T13:15:09Z
THY2EX,TCJSC,NA,A321,THY,ORSU,LTFM,2020-01-02T01:00:00Z,2020-01-02T00:33:00Z,2020-01-02T03:32:00Z
PGT381,TCNBK,NA,A20N,PGT,URKK,LTFJ,2020-01-02T01:00:00Z,2020-01-02T00:57:00Z,2020-01-02T02:54:00Z
PGT5090,TCNBE,4BB845,A20N,PGT,EDDV,LTAI,2020-01-02T01:00:00Z,2020-01-02T00:40:00Z,2020-01-02T04:00:00Z
